Gene = PLPPR5
index = 1043
Annotated 5SS: [  459 48285 51824 83012 90108]
Annotated 3SS: [ 48151  51572  82834  89972 111788]
SMsplice 5SS: [   459  25298  48285  51824  59472  82634  83012  90093 102344]
SMsplice 3SS: [ 25175  48151  51572  59263  82578  82834  89972 102218 111788]
top_k =  500
Partition function (log Z): -59.98920186218383

Sorted 5' Splice Sites (High to Low Probability):
Position 459: 0.9724258535174675
Position 9520: 0.2453211840397979
Position 6614: 0.18353334897944265
Position 12104: 0.16842442173753067
Position 7216: 0.14305243814697696
Position 2806: 0.023808178164435742
Position 8228: 0.021565573924074113
Position 2670: 0.0215156219357239
Position 2624: 0.014304712461829832
Position 765: 0.012586865016858002
Position 5021: 0.012267161923985106
Position 1680: 0.011355196046487225
Position 2534: 0.009986229059231156
Position 2764: 0.009841524741804159
Position 548: 0.008990416783371757
Position 4265: 0.008530993500998308
Position 5007: 0.00634451311335616
Position 2431: 0.005887075285861222
Position 7113: 0.005080428410629669
Position 1536: 0.005049330918769906
Position 7572: 0.0038592455221495223
Position 2520: 0.003452187787914417
Position 5132: 0.0026351592407356326
Position 734: 0.0023350737699377087
Position 727: 0.0022031397898941174
Position 967: 0.001107077841564153
Position 1194: 0.0010106601282186198
Position 291: 0.0008520084259969336
Position 273: 0.0006702127974141683
Position 622: 0.0005917894203173781
Position 1702: 0.00034952032016369224
Position 1080: 0.0002224231754719067
Position 1547: 0.00017631822430072327
Position 626: 0.00017366720202082868
Position 1757: 0.00014893896948430476
Position 2388: 0.0001339737671177531
Position 2308: 0.00013226579725311745
Position 616: 0.00013208867463078216
Position 1524: 0.00011344085043041443
Position 2435: 8.977167612530705e-05
Position 2638: 8.49995842258271e-05
Position 694: 6.32532553029596e-05
Position 537: 5.6900185904666885e-05
Position 1556: 4.75308717114743e-05
Position 139: 4.489672772837301e-05
Position 1512: 3.883996022188875e-05
Position 1204: 3.0840225962151005e-05
Position 1144: 2.8509083944474735e-05
Position 552: 2.1919726723304047e-05
Position 519: 1.9381387440013286e-05
Position 898: 1.7084615239997895e-05
Position 2253: 1.6919462494312537e-05
Position 1198: 1.6862818545197195e-05
Position 15: 1.3989722646970922e-05
Position 176: 1.3128029437064869e-05
Position 1937: 1.2874245160434853e-05
Position 2577: 6.00653683118426e-06
Position 339: 3.847682225722477e-06
Position 1626: 3.830544259413082e-06
Position 2650: 3.7683215233169405e-06
Position 1574: 3.7180038036261858e-06
Position 2393: 3.6615461615381108e-06
Position 2558: 2.9436526031411157e-06
Position 314: 2.9290399748660105e-06
Position 731: 2.308613889758881e-06
Position 456: 2.2307009644458305e-06
Position 576: 1.8772059356377174e-06
Position 326: 1.1890470224342254e-06
Position 333: 9.559799685066528e-07
Position 934: 7.591136428221719e-07
Position 1200: 6.259922928734163e-07
Position 444: 5.148312654831483e-07
Position 1240: 3.5817212301330536e-07
Position 778: 2.98792278630341e-07
Position 218: 1.8726079039497269e-07
Position 7: 1.7183991940781934e-07
Position 302: 1.2908109729230027e-07
Position 1426: 1.2448782382975553e-07
Position 491: 9.16985894621155e-08
Position 1056: 8.944689518061828e-08
Position 678: 7.793388825577905e-08
Position 1417: 7.530994607207895e-08
Position 1534: 6.07771347983075e-08
Position 924: 5.11360412927243e-08
Position 1238: 3.008464516929941e-08
Position 100: 1.8800272623842377e-08
Position 1437: 1.50795302815547e-08
Position 1316: 1.3476935354269642e-08
Position 900: 3.85847856494585e-09
Position 753: 3.701417737497114e-09
Position 741: 3.4233531995804457e-09
Position 483: 2.1031422782982608e-10
Position 107: 1.3848549196198924e-11
Position 408: 6.342572733748517e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 12040: 0.59823428609884
Position 9437: 0.26070243660842757
Position 13620: 0.14561436722269017
Position 6501: 0.14444645847014126
Position 7034: 0.14377486335991901
Position 14065: 0.08491317556688306
Position 11882: 0.06949031681572486
Position 2724: 0.05600828331502691
Position 2457: 0.052762493022228955
Position 1466: 0.03673738276803143
Position 11165: 0.024932927678457898
Position 13589: 0.02208992203247819
Position 7855: 0.02162702335261626
Position 1605: 0.018422840611293408
Position 6990: 0.01829025717874032
Position 6581: 0.016853345314877578
Position 13115: 0.015286334424616348
Position 12759: 0.013674220824844818
Position 10726: 0.012906954622071943
Position 966: 0.011489968481384054
Position 6381: 0.011324148322919671
Position 7990: 0.010353988686721471
Position 4771: 0.007941266802267121
Position 6429: 0.007350451178945663
Position 4175: 0.00628139034906892
Position 12079: 0.006100110473963688
Position 8218: 0.006008400530812809
Position 11353: 0.005638508643158947
Position 5054: 0.005588102267466798
Position 4885: 0.005428072672981461
Position 6519: 0.005420930860776288
Position 4858: 0.00460643900492542
Position 2614: 0.004321887507305491
Position 7253: 0.0042045838757491325
Position 1355: 0.003995692716453206
Position 2188: 0.003925283034135295
Position 1378: 0.0033114157863951598
Position 12296: 0.0029870119976628177
Position 3095: 0.002960119309297934
Position 7944: 0.00252071142043
Position 6289: 0.002518699982526863
Position 7543: 0.002098877916245442
Position 4713: 0.0018729289051252207
Position 6698: 0.0017728196341077161
Position 2499: 0.0015109179055341696
Position 9712: 0.0015067762962444101
Position 2346: 0.0014010346849520467
Position 2519: 0.0013231795442641984
Position 11102: 0.001285777311757492
Position 10964: 0.0011760741449103555
Position 598: 0.000986756523867028
Position 4079: 0.0009402971246302031
Position 4183: 0.0009189260494968162
Position 3889: 0.0007789874712270717
Position 9914: 0.0007436571498569982
Position 2341: 0.0007432115709269906
Position 610: 0.0007187951650737193
Position 8783: 0.0007110440825259176
Position 4777: 0.000693442484690555
Position 8914: 0.0006354894136450447
Position 9178: 0.0006256301325304614
Position 2245: 0.0006146222689093753
Position 364: 0.00041852728151314556
Position 687: 0.0003866515961174147
Position 7967: 0.0003301708066925938
Position 4094: 0.0003245054971718827
Position 2148: 0.0003214183992891056
Position 3246: 0.0003179689455965689
Position 4738: 0.0003164526154336144
Position 2318: 0.00028007751341990343
Position 4680: 0.0002557845181470289
Position 4387: 0.00022875222121014106
Position 4650: 0.00022819477171925835
Position 2516: 0.00021959417391851402
Position 2384: 0.00019886269693508043
Position 3386: 0.0001915108235536753
Position 1316: 0.0001787279235541705
Position 4944: 0.00017109464335712585
Position 6002: 0.0001674586468739799
Position 1074: 0.00015138160754349725
Position 1158: 0.00014764169694284835
Position 1991: 0.00014201520120090796
Position 3837: 0.00014168657017247073
Position 5358: 0.00013559246778370373
Position 2949: 0.0001347575178078225
Position 3983: 0.0001323207072582209
Position 5735: 0.00012235389605431567
