Gene = HACD4
index = 637
Annotated 5SS: [   84  2342  5041 15739 20048 23616]
Annotated 3SS: [ 2237  4912 15625 19940 23489 24516]
SMsplice 5SS: [   84  1814  2342  5041 13688 13828 15739 20048 23616]
SMsplice 3SS: [ 1726  2150  4912 13633 13756 15625 19940 23489 24516]
top_k =  500
Partition function (log Z): 0.43254725702278396

Sorted 5' Splice Sites (High to Low Probability):
Position 2342: 0.9901479491579299
Position 20048: 0.9901229032246489
Position 15739: 0.9726379937180819
Position 23616: 0.898981890629202
Position 13688: 0.8827947043059436
Position 84: 0.7909922521131251
Position 5041: 0.7730102749568133
Position 1814: 0.6079924900464191
Position 13828: 0.5282072211804656
Position 508: 0.396902886979416
Position 237: 0.31469444778971156
Position 20912: 0.2849853957804617
Position 22311: 0.24292189811334147
Position 13859: 0.2349380481641147
Position 21402: 0.2025403057056502
Position 24885: 0.19615790386877455
Position 873: 0.19495597660541056
Position 547: 0.15511277424897799
Position 5328: 0.14116584248440067
Position 20293: 0.1408662415384545
Position 2974: 0.1285460454591255
Position 1868: 0.12275033234049591
Position 19588: 0.12194416971476733
Position 1902: 0.11962690335076613
Position 2061: 0.10683860259943052
Position 23900: 0.10284466505747657
Position 16818: 0.07696974498533711
Position 2753: 0.0648155667050965
Position 1878: 0.061808868824119075
Position 9671: 0.05587784589232449
Position 16436: 0.04830978996094759
Position 20410: 0.04812236456508157
Position 24202: 0.04132580177833135
Position 999: 0.039548441127541925
Position 21725: 0.03223597046384362
Position 2056: 0.0314772464405579
Position 24652: 0.030101101448426953
Position 1825: 0.0276596748157672
Position 16691: 0.02434809734582491
Position 20632: 0.020070537622188557
Position 24270: 0.020046019687670762
Position 24321: 0.020012139138906166
Position 20304: 0.016679568089316543
Position 2151: 0.014985203953064255
Position 1538: 0.013330095989012894
Position 21067: 0.012633011655299545
Position 24670: 0.010534685352903526
Position 1550: 0.010039528026890912
Position 21759: 0.008653243527308925
Position 415: 0.008231952512774521
Position 24054: 0.007548254653066487
Position 344: 0.006694091294416151
Position 23301: 0.0059773463926781345
Position 2065: 0.004009275865398791
Position 23769: 0.003286673986176996
Position 1367: 0.0030173147093196374
Position 20778: 0.002566665153366855
Position 1742: 0.0025108766491902814
Position 16299: 0.0022203970550079867
Position 456: 0.0021700409635050924
Position 2736: 0.002087921542791806
Position 2238: 0.0019683570389681126
Position 2102: 0.0017847630123148312
Position 901: 0.0015978759540475052
Position 5031: 0.0015750645184465428
Position 21473: 0.0015694034764173106
Position 428: 0.0014555080131883474
Position 2218: 0.0011813641912243012
Position 15824: 0.0010744856324295343
Position 2011: 0.0007034530896635683
Position 937: 0.0006051042259358653
Position 16400: 0.0005410235883515722
Position 5045: 0.0005114301008598264
Position 407: 0.00042275673439848104
Position 1272: 0.00040677676302134963
Position 21970: 0.00036943247797734726
Position 3276: 0.00036698531199225333
Position 23754: 0.00031051387413673956
Position 767: 0.00019277757547084634
Position 1312: 0.00016942852138156404
Position 4406: 0.00012159710441520842
Position 698: 0.0001094403498182181
Position 1882: 9.57264363489196e-05
Position 359: 5.76364616685195e-05
Position 2508: 4.0713871928383297e-05
Position 521: 1.8399934578614735e-05
