Gene = AVL9
index = 121
Annotated 5SS: [  314 47773 49291 53430 55935 56807 58279 59108 63140 63976 74666 77930
 80584 84784 85402]
Annotated 3SS: [47651 49204 53357 55844 56739 58237 59068 63069 63439 74530 77709 80465
 84729 85312 88302]
SMsplice 5SS: [  314 29615 36259 47773 49291 53430 53643 55935 59108 63140 74666 80584
 85402]
SMsplice 3SS: [29525 36125 47651 49204 53357 53577 55844 59068 63069 74530 80465 85312
 88302]
top_k =  500
Partition function (log Z): -48.941414110779974

Sorted 5' Splice Sites (High to Low Probability):
Position 314: 0.9934086279099529
Position 9025: 0.23816010494629866
Position 560: 0.19597469134975884
Position 841: 0.09247770644518612
Position 721: 0.05870702270849198
Position 11287: 0.03061883382267955
Position 567: 0.024204074940940068
Position 9051: 0.022401001203875684
Position 12437: 0.02050341999176372
Position 4470: 0.01855568594540584
Position 13886: 0.009455826238313113
Position 9055: 0.006929630907644943
Position 9124: 0.006219098059076032
Position 6881: 0.0031971849397818284
Position 6478: 0.0028735495652500837
Position 156: 0.0026751817398294893
Position 4474: 0.0011023536584019783
Position 5586: 0.0009141614018966917
Position 564: 0.0008123357254437669
Position 7: 0.0003620181847990807
Position 98: 0.0002564416685230399
Position 924: 0.0002507577880377152
Position 571: 0.00019580543352969447
Position 758: 0.00011692607789346393
Position 550: 7.018497569614095e-05
Position 530: 6.568085542850599e-05
Position 4229: 4.3662019062387495e-05
Position 2105: 3.4687452637851905e-05
Position 665: 2.7152185743034086e-05
Position 135: 2.6477472311934098e-05
Position 646: 2.1260187389853614e-05
Position 284: 1.7317184545096375e-05
Position 111: 1.6627856895627804e-05
Position 278: 1.406526846991804e-05
Position 161: 1.2523124099893424e-05
Position 198: 1.0556712042250792e-05
Position 345: 8.587499450512304e-06
Position 192: 7.423679858619703e-06
Position 353: 5.109753636923692e-06
Position 281: 3.947874513849109e-06
Position 590: 3.690749455190252e-06
Position 5534: 3.4252351005669447e-06
Position 4812: 2.3558828472261408e-06
Position 164: 2.0777999680610687e-06
Position 667: 1.3860310612708124e-06
Position 684: 1.2754951167422096e-06
Position 558: 8.03867325179137e-07
Position 266: 7.542906436717451e-07
Position 388: 5.856396159398618e-07
Position 186: 3.0309888088085695e-07
Position 116: 9.273519759942052e-08
Position 251: 4.091068135796104e-08
Position 390: 4.0703633627124385e-08
Position 195: 7.653385333665231e-09
Position 733: 6.798766767977529e-09
Position 836: 6.725460577336025e-09
Position 783: 2.52913481542873e-09
Position 846: 2.259829073562144e-09
Position 51: 1.1566363433228264e-09
Position 411: 2.9884821612910586e-11
Position 403: 4.066495789535051e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 13731: 0.5921106472984955
Position 8834: 0.1909209326441457
Position 464: 0.155323703629053
Position 11096: 0.14081660773710766
Position 397: 0.10995797017889274
Position 8977: 0.0820925321962726
Position 757: 0.051736259469056224
Position 423: 0.029658503248325918
Position 6318: 0.02787942499236789
Position 720: 0.025282271647685435
Position 8933: 0.02522121551861083
Position 7082: 0.022715125320755196
Position 8874: 0.019825275636449657
Position 14035: 0.01785702405206119
Position 9405: 0.017064558121714497
Position 2187: 0.015170305245251784
Position 12318: 0.015152085999225169
Position 4276: 0.014358510438255248
Position 11825: 0.013247094241386276
Position 12321: 0.012395718908896982
Position 4381: 0.010685625560658973
Position 4156: 0.007427635959502044
Position 910: 0.007388577684923525
Position 5402: 0.0073740559612181485
Position 4661: 0.006763986746081683
Position 6626: 0.006714420717785179
Position 7122: 0.0066359503810044206
Position 13583: 0.005883945934303738
Position 12689: 0.005062673672728813
Position 563: 0.004948843925799091
Position 3889: 0.004314978289843215
Position 2775: 0.0040944673411771266
Position 8804: 0.004089788712891685
Position 2035: 0.003950028290974109
Position 8787: 0.003821048955452521
Position 8152: 0.0036423096177871993
Position 411: 0.0036295359419945606
Position 887: 0.0033677137185915904
Position 1234: 0.0033646311343011248
Position 12510: 0.003263978495904543
Position 6004: 0.003121841405855472
Position 6336: 0.0028778621064655015
Position 9165: 0.0028275430909824135
Position 7691: 0.002666361652125764
Position 7629: 0.0025445539467431736
Position 4587: 0.002438554562681824
Position 10747: 0.002182565263622099
