Gene = SGOL1
index = 1250
Annotated 5SS: [  133  2306  2584  7921  9591 15149 15468]
Annotated 3SS: [ 2156  2386  7843  9531 14958 15375 24964]
SMsplice 5SS: [  133  2306  2584  7921  9591 15149]
SMsplice 3SS: [ 2156  2386  7843  9531 14958 24964]
top_k =  500
Partition function (log Z): -9.162897161272708

Sorted 5' Splice Sites (High to Low Probability):
Position 2584: 0.9236347993800883
Position 9591: 0.9021273305968501
Position 2306: 0.8367750268265862
Position 15149: 0.8057632416647179
Position 3803: 0.6476925048820429
Position 7921: 0.5475904614684293
Position 133: 0.3549517891680407
Position 232: 0.33324985064776347
Position 244: 0.21345271380086578
Position 14519: 0.14846755877955148
Position 2274: 0.1333760133608816
Position 6088: 0.1141998694713996
Position 880: 0.09259243916379999
Position 2880: 0.09075279794044125
Position 735: 0.05922049718110873
Position 15103: 0.04618268845095926
Position 15552: 0.029491150461929294
Position 24: 0.02642239933533
Position 15468: 0.026293648034649172
Position 490: 0.020616168051136294
Position 91: 0.020275729468516093
Position 15571: 0.012699288748511738
Position 2810: 0.012520721200782962
Position 699: 0.007565060911913791
Position 3433: 0.00699427707196267
Position 7671: 0.00673100029270843
Position 1868: 0.005921713177094752
Position 1161: 0.005495173360365135
Position 1758: 0.004964548155514113
Position 2433: 0.0044206963804366665
Position 704: 0.0043434129246657325
Position 3869: 0.004166913052471591
Position 3131: 0.003937969205067612
Position 603: 0.0031142631110043055
Position 2525: 0.002738769786530145
Position 15160: 0.0025764580742148203
Position 11187: 0.002576293433334443
Position 9943: 0.002425579881754259
Position 8872: 0.0023034614821467307
Position 1412: 0.002187464061042664
Position 671: 0.002111402275749872
Position 15023: 0.0019499492939020196
Position 236: 0.0017279440135387887
Position 388: 0.0016831529546424248
Position 44: 0.001309919671448244
Position 259: 0.0010657882486405296
Position 5762: 0.0009386070301753875
Position 859: 0.0008177686907369359
Position 21: 0.0008013201900715412
Position 5738: 0.0007709621176877257
Position 2922: 0.0007586880796037021
Position 1166: 0.0007576946174759902
Position 29: 0.0005495534199878203
Position 3778: 0.0004758637741522302
Position 121: 0.0004646775763383926
Position 434: 0.0004570641819361348
Position 2619: 0.00044893534876627977
Position 4798: 0.00041312040815523303
Position 443: 0.0003745762750857268
Position 164: 0.00031506630255538815
Position 9636: 0.0002918373668878831
Position 4854: 0.0002669166168205759
Position 2467: 0.00022920636345923642
Position 1568: 0.00022855235699016478
Position 2024: 0.00022775727927751627
Position 1378: 0.00016144333080138874
Position 3861: 0.00015765140340968746
Position 3435: 0.0001564705996279319
Position 530: 8.926388448183536e-05
Position 990: 7.870277781825289e-05
Position 1777: 7.7430094623554e-05
Position 294: 6.91488591216407e-05
Position 172: 5.706320583061631e-05
Position 1081: 5.402531261421972e-05
Position 1297: 4.879961149604496e-05
Position 4391: 4.698371910940249e-05
Position 287: 4.659555852794097e-05
Position 448: 4.119995925770831e-05
Position 11574: 4.0191758371713255e-05
Position 828: 3.967194592630337e-05
Position 10657: 2.6369658195642057e-05
Position 10972: 2.2366111863132525e-05
Position 2614: 1.8288138847702092e-05
Position 2569: 1.8063900000139962e-05
Position 2635: 1.1687653358072834e-05
Position 538: 9.339030100433735e-06
Position 4027: 3.856982142148919e-06
Position 359: 3.1018701058469213e-06
Position 213: 1.1118453034920446e-06
Position 523: 4.2529071300468373e-07
Position 553: 1.0029046551785526e-07
Position 432: 7.008721948261227e-08
Position 3914: 4.948600223533663e-08
Position 262: 4.805509600478547e-08
Position 3827: 4.7843260355557906e-08
Position 124: 1.702510269860753e-08
Position 3982: 1.350338934737899e-08
Position 311: 9.257439886220319e-09
Position 271: 4.2708805708556905e-09
Position 112: 3.2734013014165103e-09
Position 138: 9.490298024921454e-10
Position 60: 2.0099800636028454e-10
Position 516: 1.8206812912225665e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2156: 0.9665220210733491
Position 2386: 0.9178148981065147
Position 14958: 0.8182957037764177
Position 7843: 0.5340238617151407
Position 9531: 0.4658916513314372
Position 15375: 0.4379591519058088
Position 3668: 0.4306063258063062
Position 9399: 0.41688137896457766
Position 24964: 0.3362148596203163
Position 3671: 0.21391366234232942
Position 14426: 0.12144460428672746
Position 5912: 0.10183604527967956
Position 627: 0.0931673019700662
Position 2715: 0.06573114354349018
Position 16365: 0.05914223148605449
Position 14941: 0.048373389031583294
Position 15766: 0.03689113293237511
Position 15820: 0.032328276466640396
Position 15541: 0.029025796641018085
Position 14299: 0.028931431295437682
Position 630: 0.027923319976774708
Position 18124: 0.027590866438839096
Position 9286: 0.019895720467346726
Position 19790: 0.017331702276209088
Position 2809: 0.01700619462454231
Position 294: 0.016600718739765822
Position 18695: 0.01555400015439028
Position 7810: 0.01305309025459787
Position 2806: 0.012351719377373992
Position 5824: 0.012263664282457716
Position 18908: 0.011780951484940573
Position 11135: 0.011006942421517578
Position 3746: 0.008057472472265646
Position 7491: 0.007001165618104339
Position 558: 0.006907303147226907
Position 2443: 0.006422075125580196
Position 16412: 0.006183974817476977
Position 9744: 0.005804775823483927
Position 15404: 0.005614319639720401
Position 2750: 0.005593366220534481
Position 1705: 0.004623263206939748
Position 15439: 0.004086564442510337
Position 17050: 0.003469059703615632
Position 3338: 0.0030029097895723817
Position 2163: 0.002873312591468739
Position 3014: 0.00270131904531059
Position 5560: 0.002656401878960312
Position 2496: 0.0026156969439461776
Position 3176: 0.002336489585313587
Position 1027: 0.0022473762371529116
Position 9308: 0.00222746142457387
Position 12612: 0.00200488382742985
Position 15436: 0.001841539159587199
Position 385: 0.0018189728095704993
Position 6973: 0.0016816746505937963
Position 1275: 0.0016582110864948594
Position 2754: 0.0016204877832520647
Position 13232: 0.0015414016141559598
Position 3341: 0.0015292359146893547
Position 7667: 0.0015241191936156068
Position 8776: 0.0015149734039693057
Position 364: 0.0012803650413361286
Position 2419: 0.0012201288899317344
Position 1062: 0.0011608692773993291
Position 2437: 0.0010804932597176646
Position 799: 0.0010409308389557595
Position 2105: 0.0009952938005954762
Position 2200: 0.0009538038405789008
Position 1747: 0.0009453297790780864
Position 3044: 0.000922644040480603
Position 709: 0.0009191032630379393
Position 4115: 0.0009183513459874168
Position 8577: 0.0008966209730221352
Position 1639: 0.0008868195484463752
Position 10400: 0.0008358414783892966
Position 685: 0.0008117818348920247
Position 10249: 0.0007742800683514015
Position 8143: 0.0007642540326264412
Position 5827: 0.0007071900299268953
Position 2676: 0.000701665591054154
Position 1485: 0.0006711951761079637
Position 8025: 0.0006666421153192178
Position 2529: 0.00066383361723314
Position 12345: 0.0006637780364669489
