Gene = DFFA
index = 441
Annotated 5SS: [ 204 3350 5337 9096 9469]
Annotated 3SS: [ 3187  5193  8905  9316 10823]
SMsplice 5SS: [ 249 3350 5337 9096]
SMsplice 3SS: [3187 5193 8905 9316]
top_k =  500
Partition function (log Z): -7.836180789948152

Sorted 5' Splice Sites (High to Low Probability):
Position 3350: 0.8718047344003921
Position 9096: 0.8322136301303683
Position 5337: 0.7570723558545516
Position 249: 0.49121298951114556
Position 9469: 0.46594651291067807
Position 662: 0.4390615515624754
Position 43: 0.23111481318315863
Position 669: 0.15700850802633654
Position 9539: 0.15305900016745422
Position 9702: 0.08585514034172216
Position 9017: 0.0565298845982015
Position 204: 0.05602094143749208
Position 8996: 0.0352284580254678
Position 13262: 0.03157818051026615
Position 6488: 0.030470928692071342
Position 228: 0.019537575130467486
Position 336: 0.015322757544183042
Position 74: 0.014970165123384005
Position 1262: 0.014406174236160193
Position 6137: 0.00855772926184825
Position 51: 0.0074464520745153905
Position 3927: 0.0066354239191179915
Position 779: 0.006169941630353062
Position 9021: 0.005849814352670219
Position 537: 0.005762259918713602
Position 13225: 0.005608853385113281
Position 1041: 0.00558366728336749
Position 5683: 0.004009718901084647
Position 1725: 0.003298880994959642
Position 393: 0.002802537522623833
Position 1201: 0.0025329213238496446
Position 7356: 0.002147742338298792
Position 6355: 0.0020652170483411486
Position 278: 0.0017445357705603353
Position 6610: 0.0015813150213328624
Position 567: 0.001438604132223799
Position 92: 0.0013596513421566812
Position 1134: 0.001263567245336709
Position 1393: 0.001219493532009509
Position 9335: 0.0007753662364348192
Position 305: 0.0006454668341422641
Position 9046: 0.0005674094146696034
Position 1869: 0.0005490247511460174
Position 9362: 0.0005081623766304187
Position 9907: 0.0004838749906488453
Position 257: 0.0004447737324443358
Position 460: 0.00025439201219924675
Position 691: 0.00022428162969394133
Position 342: 0.00019189584650749155
Position 406: 0.00018762233588720902
Position 409: 0.00015454554397277562
Position 1901: 0.000133238266275957
Position 7975: 0.00010058763827133526
Position 230: 6.0551420165609347e-05
Position 379: 5.418184486747732e-05
Position 314: 4.776708131501685e-05
Position 7956: 3.5969292035938625e-05
Position 433: 2.322956651151186e-05
Position 6267: 2.1631649333337103e-05
Position 129: 1.9531513420480216e-05
Position 912: 7.362629653559527e-06
Position 903: 7.275831201563926e-06
Position 509: 6.616471012663981e-06
Position 5200: 3.4006786637859887e-06
Position 485: 2.970478902017306e-06
Position 3539: 2.2800109634682257e-06
Position 127: 2.0224191677222685e-06
Position 167: 1.727895255918624e-06
Position 391: 8.406239889651664e-07
Position 647: 6.516486200955844e-07
Position 1230: 2.568511128516955e-07
Position 1198: 2.1998879767493698e-07
Position 569: 5.266260594369788e-08
Position 7653: 4.433523447323719e-08
Position 758: 3.71252387576843e-08
Position 61: 6.992315384494806e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3187: 0.8484478647898941
Position 9316: 0.8137692140444807
Position 5193: 0.6244223542861453
Position 8905: 0.548298875792448
Position 601: 0.4255953982371169
Position 15478: 0.38717494963418597
Position 8930: 0.36789821814445267
Position 13211: 0.10079211590338417
Position 5235: 0.08813579613355485
Position 9568: 0.08536440505713261
Position 14314: 0.05407467306101523
Position 11142: 0.0400215227310832
Position 13155: 0.03783623571536839
Position 14466: 0.03145568861382274
Position 6392: 0.03087654914811123
Position 15761: 0.030690830318924514
Position 14193: 0.023317490170891988
Position 533: 0.022480854226083296
Position 14156: 0.020301183667826003
Position 10823: 0.020199662760580307
Position 3213: 0.015703504625578676
Position 9243: 0.015217659974575005
Position 5199: 0.012630079888580607
Position 5105: 0.012571625125326398
Position 8995: 0.010497789181102139
Position 1092: 0.010346894041465004
Position 5220: 0.010259762187880007
Position 9676: 0.008967396326020454
Position 12288: 0.008567683221110914
Position 12802: 0.008530334332489854
Position 1119: 0.007971661177771172
Position 6024: 0.007919036311796355
Position 8980: 0.006951660955671178
Position 5244: 0.006705174697806831
Position 13105: 0.0056862980132348865
Position 3244: 0.005414603747868415
Position 5503: 0.0053180873905887905
Position 3830: 0.005227475861117139
Position 9965: 0.005191550991914696
Position 14264: 0.004176846411009822
Position 9730: 0.0040119521672992
Position 150: 0.0031551212739358184
Position 10105: 0.003064059076237892
Position 14875: 0.0028366441441094216
Position 10937: 0.0025973911911367836
Position 10128: 0.0025186244090070692
Position 5322: 0.002427054305693697
Position 613: 0.0023483403794929605
Position 3226: 0.002145198203604149
Position 6205: 0.002020221867680939
Position 10934: 0.002004547873235979
Position 1392: 0.0019906854304641416
Position 6412: 0.0019505453868889275
Position 12865: 0.0019342300717384215
Position 10014: 0.0019178679443521659
Position 646: 0.001911084503098872
Position 9827: 0.0018630989178040312
Position 7213: 0.0018321778989145634
Position 9646: 0.0017406166455353265
Position 9318: 0.0015799297340931032
Position 8941: 0.0015150735205972988
Position 12032: 0.0014686475790287733
Position 11732: 0.0014234932454165472
Position 11205: 0.0009856150086327688
Position 9178: 0.0009831803298973683
Position 9091: 0.0008761080234096377
Position 6071: 0.0008106579355895893
Position 1629: 0.0007681509653029604
Position 12358: 0.000766589683195904
Position 973: 0.0006030367956267583
Position 652: 0.0006013280066974729
Position 1466: 0.000528176654502881
Position 1778: 0.0005150726617890647
Position 9786: 0.000514132335980311
Position 9609: 0.0004825111264699764
Position 7818: 0.00041485990257048667
Position 3848: 0.0004015764358455478
Position 829: 0.00038276328371837686
Position 11352: 0.00035057182612423764
Position 11087: 0.0003456926871226444
Position 3787: 0.0003290291127107192
Position 319: 0.0003232673259077137
Position 3741: 0.0003189303067182538
Position 983: 0.0003165260461639043
Position 7294: 0.000315564439384228
Position 3246: 0.00029341710916166416
Position 361: 0.00029273474406057396
Position 459: 0.0002889888962031581
Position 1165: 0.0002665670330703301
Position 1632: 0.00023963359873064192
Position 6559: 0.00023147490294336413
Position 1146: 0.00022099608498818776
Position 3449: 0.0001939517567277805
Position 1004: 0.00017549614148264822
Position 5576: 0.00016121881014048996
Position 124: 0.00015249017813929344
Position 1257: 0.00013306201149628172
Position 3492: 0.00012816874877759956
Position 758: 0.00011874399613444145
Position 902: 0.00011801098361304719
Position 843: 0.00011196052475450076
Position 3463: 9.387281633353529e-05
Position 1321: 8.176638431278594e-05
Position 444: 7.844429208565683e-05
Position 448: 6.685678427113978e-05
Position 552: 6.650699556809636e-05
Position 6869: 5.016976451491231e-05
Position 416: 4.16264467597192e-05
Position 351: 3.788985760593151e-05
Position 9791: 3.4979422061182165e-05
Position 5476: 2.9075500656820315e-05
Position 793: 2.6142192740260392e-05
Position 891: 1.9861525030403727e-05
Position 4634: 1.4338723951274383e-05
Position 188: 1.4257677408864299e-05
Position 9582: 9.709813248281925e-06
Position 330: 4.482450718121677e-06
Position 368: 3.3680757645379944e-06
Position 5530: 2.3154929083565308e-06
Position 420: 2.262125924781961e-06
Position 160: 2.1392192064641344e-06
Position 720: 1.2758012975409414e-06
Position 620: 7.283771785570424e-07
Position 3072: 5.285310907114522e-07
Position 242: 4.779337930707532e-07
Position 920: 3.419470687366861e-07
Position 894: 2.880067187358751e-07
Position 959: 2.7373579213366386e-07
Position 397: 2.5885767041210355e-07
Position 618: 2.468746561063148e-07
Position 3421: 2.3332680459231917e-07
Position 926: 1.9329367178844943e-07
Position 806: 1.4390054611274917e-07
Position 282: 1.3665154287050987e-07
Position 744: 1.24719065656248e-07
Position 770: 1.0637702923806879e-07
Position 863: 7.683641946244253e-08
Position 657: 6.99634559517414e-08
Position 1170: 6.617498764202744e-08
Position 202: 6.329088551331217e-08
Position 543: 6.317173807819454e-08
Position 109: 6.178594716629901e-08
Position 195: 6.136284605252408e-08
Position 7520: 4.4335234473237197e-08
Position 424: 3.0039769857574754e-08
Position 226: 1.6806731614026637e-08
Position 377: 1.3587085844215928e-08
Position 272: 1.2562863778778504e-08
Position 342: 7.801759019219954e-09
Position 6417: 7.361908261868303e-09
Position 198: 4.336716648004507e-09
Position 624: 4.180170764227242e-09
Position 576: 1.7584189462835812e-09
Position 673: 3.4261703782573353e-10
Position 691: 3.095915920974375e-10
Position 285: 1.705885986532213e-11
