Gene = SPRR4
index = 1324
Annotated 5SS: [29]
Annotated 3SS: [1204]
SMsplice 5SS: [29]
SMsplice 3SS: [1204]
top_k =  500
Partition function (log Z): -8.130806666975534

Sorted 5' Splice Sites (High to Low Probability):
Position 29: 0.7224535422436522
Position 1461: 0.18913219998398462
Position 184: 0.12213079837390725
Position 838: 0.08700036750182306
Position 411: 0.07889401385478745
Position 373: 0.07326652727599672
Position 339: 0.04490419505207587
Position 128: 0.021005495601541597
Position 1291: 0.02048150103595077
Position 1589: 0.018146957871455854
Position 224: 0.011341904938567637
Position 397: 0.006271101845503945
Position 1602: 0.005305958849542178
Position 1304: 0.0035736626785511354
Position 1372: 0.003475213504889418
Position 33: 0.0020062792744406427
Position 399: 0.0013679434322297858
Position 639: 0.001317878135620061
Position 248: 0.0006506402656056366
Position 974: 0.0005627078356629556
Position 616: 0.0005143532384655265
Position 1422: 0.0002364601478063932
Position 195: 0.00017995493951161254
Position 651: 0.0001685019034261921
Position 1682: 0.00015376096513170642
Position 1104: 0.00012568726630116247
Position 10: 7.193580523266356e-05
Position 140: 1.7089971253988987e-05
Position 149: 1.2626474526292735e-05
Position 805: 9.676692596923884e-06
Position 1111: 5.903697327618851e-06
Position 1076: 3.6428887954152435e-06
Position 1337: 3.3609314913828892e-06
Position 313: 3.130737812747446e-06
Position 1318: 2.2536224932587182e-06
Position 278: 7.934528718905508e-07
Position 62: 5.730421871418073e-07
Position 19: 5.642573302252005e-07
Position 828: 1.5867310413183122e-07
Position 47: 1.6004087613625925e-08
Position 331: 1.0126431655000373e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1204: 0.8118576440708466
Position 1545: 0.18515619945262318
Position 261: 0.1217090723480212
Position 1681: 0.08690669295548283
Position 1371: 0.05317671406985588
Position 396: 0.02956133898533664
Position 742: 0.028489018460640638
Position 1220: 0.023917148896346344
Position 1239: 0.013456980584929747
Position 224: 0.007630911429842831
Position 135: 0.007474656442056819
Position 1712: 0.006384995154309238
Position 96: 0.005361333091203954
Position 520: 0.0046412036632998465
Position 1242: 0.003157209417423828
Position 1236: 0.0030844332252529345
Position 442: 0.0025027029679714715
Position 1353: 0.0022658930731306926
Position 1586: 0.0020766809424729413
Position 287: 0.0016503949355974913
Position 338: 0.001372457637835147
Position 1396: 0.0013306651620487275
Position 699: 0.0011501093344586457
Position 1411: 0.001086544087030352
Position 373: 0.0010206848774998863
Position 284: 0.0009828148468547107
Position 614: 0.0009247812906186494
Position 265: 0.000727939513964881
Position 599: 0.0005840081895885944
Position 103: 0.0005206055822929612
Position 1144: 0.0005086374217196081
Position 1049: 0.0004714185822516815
Position 268: 0.00044258652878746035
Position 1507: 0.0004192581167282165
Position 1754: 0.00032088394361545536
Position 1330: 0.00029304192151146806
Position 661: 0.00027418905780965305
Position 191: 0.000193931981072428
Position 487: 0.00016473315203606505
Position 766: 0.00015779985483094054
Position 1272: 0.00014620672398755924
Position 1377: 0.00013567528186672875
Position 410: 0.00013110793642295355
Position 1222: 0.00012435663771651515
Position 545: 8.313688807866666e-05
Position 631: 8.021616190409452e-05
Position 651: 7.98217584927938e-05
Position 1245: 6.793291806937942e-05
Position 808: 6.509789282516665e-05
Position 784: 6.294412078050765e-05
Position 1432: 6.0377146742957834e-05
Position 902: 5.8276530110267155e-05
Position 978: 4.4673440295556305e-05
Position 1071: 4.044029129421019e-05
Position 316: 3.130557565658342e-05
Position 1332: 2.6971053442291208e-05
Position 290: 2.524179497855277e-05
Position 528: 2.4993691670480672e-05
Position 774: 2.231590282824432e-05
Position 566: 2.0432871928956723e-05
Position 634: 1.4837613284442604e-05
Position 549: 1.0952275793871347e-05
Position 1416: 8.538166390633536e-06
Position 377: 8.333899273006068e-06
Position 672: 8.221246793024923e-06
Position 583: 6.256865779023146e-06
Position 109: 1.0057207461943911e-06
Position 149: 4.4362529440510694e-07
Position 195: 3.6314549975432355e-07
Position 298: 2.798172041011808e-07
Position 140: 1.8068463963118716e-07
Position 306: 8.755521826591099e-08
Position 300: 2.274196305347687e-09
Position 326: 1.6355653958328654e-09
