Gene = IFT74
index = 681
Annotated 5SS: [   108  15049  31225  33581  37317  37521  41690  43157  62120  64930
  70012  71649  82066  97757 100333 101236 108734 109421 113613]
Annotated 3SS: [ 14909  31088  33531  37217  37459  41629  43094  61980  64866  69867
  71607  81985  97702 100234 101108 108569 109294 113551 115578]
SMsplice 5SS: [   108  15049  25419  25583  26498  31225  37317  41722  43157  47123
  61640  62120  64930  70012  71712  82066  97757 101236 108734 109421]
SMsplice 3SS: [ 14909  25283  25525  26399  31088  37217  41629  43094  47026  61531
  61980  64866  69867  71607  81985  97702 101108 108569 109294 113551]
top_k =  500
Partition function (log Z): -56.035522520958224

Sorted 5' Splice Sites (High to Low Probability):
Position 15049: 0.9155439343308889
Position 108: 0.5521004126178652
Position 9478: 0.44745059877622984
Position 146: 0.44696916879990306
Position 6550: 0.39047827408438346
Position 8962: 0.14837966799479962
Position 17018: 0.04291668733680734
Position 9124: 0.030537012853900376
Position 552: 0.027477732582779812
Position 557: 0.018888073691058802
Position 2693: 0.016224127610148725
Position 6509: 0.015062023724122875
Position 775: 0.014175786069951053
Position 4115: 0.005085151323363108
Position 18411: 0.0050229696824592215
Position 8922: 0.004023622960110469
Position 2419: 0.0036215875715433707
Position 425: 0.0034365068619538423
Position 9382: 0.0009453797002582688
Position 8487: 0.000791061839685386
Position 257: 0.0006289574034600475
Position 9374: 7.907758262327776e-05
Position 253: 4.924808623127028e-05
Position 2228: 3.2794322549153475e-05
Position 574: 1.6771758838587052e-05
Position 824: 8.614934091839175e-06
Position 613: 8.611954379436436e-06
Position 927: 8.036065227157562e-06
Position 1704: 5.685404826929661e-06
Position 255: 5.475518587369761e-06
Position 579: 3.6003079904934056e-06
Position 2165: 2.7170483469526116e-06
Position 828: 1.2483376716682731e-06
Position 1866: 9.78625993505751e-07
Position 43: 8.905410039253882e-07
Position 30: 6.475346829464755e-07
Position 393: 5.705767648924848e-07
Position 376: 3.623747066676786e-07
Position 188: 2.955111555877923e-07
Position 623: 1.2700817797967296e-07
Position 418: 7.678605259883296e-08
Position 565: 5.172909785664874e-08
Position 14: 3.3202222898783325e-08
Position 54: 1.520805623731755e-08
Position 520: 8.57873950985769e-09
Position 560: 7.762452008005443e-09
Position 261: 1.517670535047903e-09
Position 18: 1.4980987919522505e-09
Position 12: 6.579287629735678e-10
Position 567: 2.646412408440009e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 14909: 0.9250984789250588
Position 24502: 0.4570844083858664
Position 9192: 0.40461985050239724
Position 18227: 0.27406520121363565
Position 6430: 0.21870193846148467
Position 8839: 0.18039380533497712
Position 6406: 0.08987485550092827
Position 16871: 0.0818722020524951
Position 9224: 0.051718890491562745
Position 15312: 0.050139005680121
Position 418: 0.040805839552680453
Position 6494: 0.03925936226480658
Position 17210: 0.037918667323861975
Position 6477: 0.0334238211341095
Position 19620: 0.01848947723863399
Position 6433: 0.01803510716714783
Position 2507: 0.0164631147486947
Position 20528: 0.013496185559886928
Position 18877: 0.012306234921382133
Position 9696: 0.011729302057913372
Position 20022: 0.010656613253288965
Position 8983: 0.008274848264906593
Position 14370: 0.007655023967762512
Position 15972: 0.007446837624611699
Position 16193: 0.006775750966960188
Position 19155: 0.006440850249343733
Position 15275: 0.0053693512518447305
Position 6294: 0.005323717517009321
Position 18508: 0.0050229696824592215
Position 473: 0.004766148997478197
Position 359: 0.004764057984716728
Position 742: 0.003595121754505956
Position 578: 0.003576393762001501
Position 6656: 0.0034036733162888743
Position 15607: 0.0026455448775770034
Position 9974: 0.0021771626422795566
Position 4014: 0.0021158016109442783
Position 706: 0.0021029558677345952
Position 10434: 0.001953823091974904
Position 307: 0.001726770812841989
Position 3925: 0.0015106873601306984
Position 3928: 0.0013266808153526688
Position 2146: 0.0010922986099549151
Position 251: 0.0010526598093865093
Position 5676: 0.00098250706376814
Position 437: 0.000935330048923672
Position 5258: 0.000806571413898021
Position 8322: 0.0007910618396853859
Position 2206: 0.0006851405126343329
Position 6530: 0.000671523963061528
Position 1825: 0.0006666138783628148
Position 6261: 0.000648998266302579
Position 10775: 0.0006392352623884589
Position 2301: 0.0005071182918365558
Position 1979: 0.0004478461383898955
Position 654: 0.00041005709730155843
Position 236: 0.00038878135867462737
Position 2591: 0.00037264949319376904
Position 2594: 0.00036043184804750514
Position 7494: 0.0003053146262624555
Position 3744: 0.00030318915135936096
Position 6629: 0.0002951886860569254
Position 2194: 0.0002717484310545612
Position 2260: 0.0002540060501872537
Position 253: 0.00025135733458669105
Position 2022: 0.00022757502831597
Position 8061: 0.00022317243194777523
Position 1452: 0.0002202732079952141
Position 9939: 0.00020860042623831464
Position 9781: 0.00020576834785724458
Position 8129: 0.00019472205555875541
Position 1070: 0.0001290603496416532
Position 1223: 0.00012086455857916163
Position 2170: 0.00010888893501141613
Position 5147: 9.84066230473602e-05
Position 7050: 8.935020716432103e-05
Position 603: 8.660512620863556e-05
Position 4173: 7.253544772677141e-05
Position 1318: 6.84372159390629e-05
Position 5809: 6.703382772421319e-05
Position 1946: 5.328596982829749e-05
Position 5283: 4.7667874562741484e-05
Position 2372: 4.062331835737882e-05
Position 6005: 3.78890673739825e-05
Position 6682: 3.687616903697024e-05
Position 1920: 3.444087160564514e-05
Position 4893: 3.078489816808343e-05
Position 5631: 2.780013233808454e-05
Position 1188: 2.6315093115676907e-05
Position 812: 2.583892050219519e-05
Position 2907: 2.4422609632790194e-05
Position 4476: 2.168142162440394e-05
Position 5103: 2.098866689755224e-05
Position 5220: 2.055029271855832e-05
Position 6580: 1.9939950073557736e-05
Position 4515: 1.8005111719185384e-05
Position 1792: 1.6435535349577068e-05
Position 3397: 1.4729021148479304e-05
Position 1688: 1.4154940731730879e-05
Position 3025: 1.1478340578750587e-05
Position 5689: 1.0932252755282278e-05
Position 3452: 1.01133984195537e-05
Position 2227: 6.553715873078396e-06
Position 623: 4.869302564269178e-06
Position 898: 4.686901569312596e-06
Position 1237: 3.953136409405179e-06
Position 2395: 3.619211256438344e-06
Position 2092: 3.3975300180911517e-06
Position 2344: 2.8162957342003373e-06
Position 612: 8.8043748077117e-07
Position 650: 5.688868886533275e-07
Position 1612: 2.2021787211612663e-07
Position 827: 2.1772386270252378e-07
Position 287: 1.748559052487151e-07
Position 208: 1.6331213755055892e-07
Position 1609: 4.8208722182269145e-08
Position 660: 3.7604392875470976e-08
Position 1475: 2.257014258703291e-08
Position 2614: 1.666322048911288e-08
Position 332: 1.2229851715178915e-08
Position 520: 7.858250507396099e-09
Position 196: 6.2074502340062025e-09
Position 200: 1.5259356612491173e-09
Position 334: 8.04455704477865e-10
Position 328: 6.974385602930801e-10
Position 292: 4.834649125112011e-10
Position 188: 4.5119183317099523e-10
Position 774: 2.3899969196341096e-10
Position 336: 2.0107604628540057e-10
Position 340: 8.630370537191447e-11
Position 342: 7.434369188557048e-11
Position 179: 7.111862608864876e-11
Position 98: 7.475313870671358e-14
Position 107: 1.3632971484861116e-15
Position 124: 4.990713403376913e-16
Position 132: 4.492972919649107e-16
Position 167: 3.9922655546158476e-16
Position 154: 3.3518318086908803e-16
Position 100: 2.2133636886827784e-16
Position 134: 1.4428189161811167e-16
Position 95: 1.412115799156319e-16
Position 112: 3.770000562992463e-17
Position 140: 3.313976860271133e-17
Position 142: 2.575757947853924e-17
Position 76: 3.837340510710825e-18
Position 74: 1.5251672747241046e-19
