Gene = CMC1
index = 382
Annotated 5SS: [  218 21786 74829]
Annotated 3SS: [21695 74737 77913]
SMsplice 5SS: [  218 10275 21786 23123 37593 74829 77285]
SMsplice 3SS: [10116 21695 22988 37476 74737 77136 77913]
top_k =  500
Partition function (log Z): -42.72487616348517

Sorted 5' Splice Sites (High to Low Probability):
Position 218: 0.9998234930206003
Position 10275: 0.5279705299086802
Position 11491: 0.24241102550846508
Position 12171: 0.11418722193145328
Position 12473: 0.08570390807915987
Position 12215: 0.029273223673378857
Position 13420: 0.02763323625684563
Position 12984: 0.025462132741631317
Position 3966: 0.022013247193839243
Position 4107: 0.01582419442251078
Position 2407: 0.013186041681448912
Position 2832: 0.012942210617337331
Position 5383: 0.00912555732436773
Position 3469: 0.005176707119900195
Position 5046: 0.004590461797291884
Position 9427: 0.004184157639456354
Position 10240: 0.003955250065451231
Position 8339: 0.00292106468522935
Position 12980: 0.00040470015345155645
Position 3838: 0.00032908841012288325
Position 5025: 0.0002793094518235013
Position 919: 0.00017733021192573397
Position 4208: 0.00017661415140797469
Position 4897: 0.00017562265853389094
Position 4063: 0.00014521856778455187
Position 5321: 0.00014426880357088355
Position 1739: 0.00013949953849548137
Position 110: 0.00011918417897250015
Position 1336: 0.00011642658149762349
Position 1417: 0.00010172722313437077
Position 6435: 9.805079969088637e-05
Position 4204: 9.405276669968483e-05
Position 1331: 8.731357772472882e-05
Position 5660: 8.333378302665435e-05
Position 5561: 7.477060621948022e-05
Position 11420: 6.30074939194065e-05
Position 11045: 4.720221665025328e-05
Position 307: 2.8372255251503296e-05
Position 238: 2.8037273890522356e-05
Position 2017: 7.69597415362344e-06
Position 3650: 6.7994974939362475e-06
Position 3284: 6.231581001065185e-06
Position 2227: 5.701233819390434e-06
Position 2484: 5.620657546287158e-06
Position 3292: 4.260108688471402e-06
Position 675: 2.9506448351480388e-06
Position 1322: 2.4601836105895153e-06
Position 4772: 2.0112769891418005e-06
Position 2438: 8.820247394519831e-07
Position 1150: 7.68151979149891e-07
Position 860: 5.837308028690639e-07
Position 379: 1.5961994486463922e-07
Position 19: 1.0469874169871869e-07
Position 372: 9.826915722233864e-08
Position 417: 9.68915475948033e-08
Position 507: 7.839439501687653e-08
Position 525: 6.644105808611528e-08
Position 57: 5.3933349198849064e-08
Position 1078: 5.097173718002889e-08
Position 626: 1.221740207164607e-08
Position 321: 6.737549740825232e-09
Position 436: 2.565062650081014e-09
Position 262: 2.410422649947809e-09
Position 48: 1.555959048033151e-09
Position 407: 5.535385847381664e-10
Position 341: 1.901903195556631e-11
Position 394: 5.873128254767927e-12
Position 114: 5.560926081987807e-12
Position 83: 1.7727478498045399e-12
Position 422: 1.453160059158993e-12
Position 472: 1.0859142255706492e-12
Position 103: 4.0479572201928436e-13
Position 559: 3.448362350662499e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 10116: 0.5263191249691042
Position 11393: 0.22475064690957638
Position 18314: 0.1805242054456685
Position 12135: 0.16633690817333927
Position 13306: 0.14184774968561298
Position 12894: 0.10958581885017739
Position 12351: 0.10360136098364582
Position 13553: 0.09437134891951626
Position 11483: 0.0898593736271752
Position 21107: 0.07558361942205963
Position 19119: 0.058718595377241084
Position 6278: 0.024367631694981164
Position 11439: 0.023768843201561026
Position 9983: 0.02372848308978084
Position 17045: 0.022924632636713953
Position 10877: 0.020723703654569034
Position 3877: 0.019343252717334294
Position 13051: 0.018592027655956384
Position 11307: 0.018466300289307944
Position 12597: 0.018148274790311062
Position 2744: 0.012300145563604379
Position 3905: 0.01218249189307595
Position 10930: 0.011108551469694503
Position 7219: 0.009355266320344028
Position 13670: 0.008189391967842696
Position 9332: 0.008034009424607975
Position 2266: 0.007954948146169582
Position 10554: 0.007556556171694915
Position 6331: 0.007424426015347884
Position 8305: 0.006819947797791389
Position 3706: 0.006467332647532222
Position 10557: 0.006314628699465052
Position 4953: 0.006260121235886013
Position 2222: 0.006170887719859267
Position 3336: 0.005155404669945348
Position 5234: 0.004891269241701065
Position 10220: 0.004221599936821731
Position 5277: 0.0038764222635211992
Position 3881: 0.0031698032214273575
Position 14237: 0.002849730717619353
Position 8241: 0.0028256047298816284
Position 3757: 0.002741682604282393
Position 3926: 0.002575654362412787
Position 10368: 0.0021492022250092662
Position 3602: 0.001938795029405743
Position 5300: 0.0015217482353449868
Position 11062: 0.001409016105793027
Position 5466: 0.0014000674189782521
Position 9074: 0.0013648636789105114
Position 11144: 0.0013438718924494789
Position 2644: 0.0013037151779459197
Position 7070: 0.0011865873135492703
Position 8236: 0.0011829590155365201
Position 9395: 0.0011594847031089098
Position 4369: 0.0011224168785914806
Position 506: 0.0010237388559572829
Position 3580: 0.001006703265157566
Position 5049: 0.000904727287871298
Position 7827: 0.0009032825808559432
Position 3775: 0.0008234051321849795
Position 736: 0.0007631282538063222
Position 5894: 0.0006883544784069515
Position 10349: 0.0006601106673145788
Position 1104: 0.0006494901253734683
Position 752: 0.0005972004389240666
Position 9288: 0.0005231043836546446
Position 3965: 0.0005089122958054549
Position 2125: 0.0005045385680938132
Position 9311: 0.0005027321905708141
Position 6498: 0.0004945190299762806
Position 4846: 0.0004626400874793795
Position 1229: 0.0004557375437232993
Position 654: 0.0004546200545720468
Position 1932: 0.0004388819468364199
Position 6743: 0.00042958388019418277
Position 6434: 0.0004200040785622163
Position 9614: 0.0004065980578968923
Position 3442: 0.00039336804650364306
Position 7215: 0.0003832018686139807
Position 580: 0.00037398254367343957
Position 3558: 0.0003313626817595366
Position 8339: 0.00032664531009857835
Position 1873: 0.000292114693279868
Position 7674: 0.0002876145610654921
Position 6304: 0.00028103149391139095
Position 2304: 0.0002805532795800436
Position 535: 0.0002742842729618897
Position 5008: 0.00026822250061515695
Position 7239: 0.00025269523045071005
Position 4395: 0.0002503135588142668
Position 8009: 0.0002368715368367488
Position 3183: 0.0002255067747912899
Position 3404: 0.00019290038717296196
Position 4726: 0.00018373512676447004
Position 5709: 0.00018244537036959878
Position 6016: 0.00017948604704163501
Position 6949: 0.00017284068720985595
Position 2884: 0.00017205966996895628
Position 3709: 0.00015932772514907738
Position 6545: 0.0001549365971261405
Position 7580: 0.00015399034097551034
Position 4810: 0.00014596583655030002
Position 4867: 0.00014027511580614664
Position 1642: 0.00013872080768610094
Position 4163: 0.0001316890204776811
Position 2750: 0.00013021825038583628
Position 7767: 0.0001287238036872001
Position 3621: 0.00010629195156695024
Position 5560: 9.983521067936403e-05
Position 6676: 9.709019494331421e-05
Position 1645: 9.665130225171921e-05
Position 6529: 9.455474078225276e-05
Position 6714: 8.873526339446272e-05
Position 4550: 8.590210510856098e-05
Position 5801: 8.050552301482918e-05
Position 5123: 8.007822692332634e-05
Position 6415: 7.191428913398667e-05
Position 4654: 6.463776776737132e-05
Position 1970: 5.791769869739221e-05
Position 5078: 5.256881878401135e-05
Position 1541: 4.9627914223607656e-05
Position 550: 4.482839748278418e-05
Position 2171: 4.229546428742537e-05
Position 1361: 4.0690513991007415e-05
Position 672: 4.059566473162262e-05
Position 4207: 3.635476445984409e-05
Position 2406: 3.447956212690365e-05
Position 306: 3.436805743960216e-05
Position 1505: 3.369240692362893e-05
Position 4330: 3.3150621323691416e-05
Position 1109: 2.995951039140831e-05
Position 339: 2.7895183850355444e-05
Position 4419: 2.7732227926160243e-05
Position 1081: 2.6396716931344687e-05
Position 601: 2.547566198789247e-05
Position 1579: 2.423812003061022e-05
Position 436: 2.027268157868202e-05
Position 903: 1.92837636522846e-05
Position 3180: 1.6606174864002405e-05
Position 1738: 1.569616852666268e-05
Position 792: 1.5025136223534586e-05
Position 2032: 1.246492665635948e-05
Position 1489: 9.274558714252895e-06
Position 2037: 8.751757538546606e-06
Position 1091: 8.282312561287846e-06
Position 312: 8.08911572177986e-06
Position 217: 7.370836989185463e-06
Position 947: 7.33505939909591e-06
Position 513: 6.81875454413864e-06
Position 472: 6.366255460681001e-06
Position 758: 6.341030417666665e-06
Position 1283: 2.4672252607921067e-06
