Gene = LACTBL1
index = 757
Annotated 5SS: [   49  2232  5397  6654 10018]
Annotated 3SS: [ 2121  5238  6417  9911 11313]
SMsplice 5SS: [   49  2232  2487  5397  6654  7924  8644  8817  9833 10018]
SMsplice 3SS: [ 2121  2313  5238  6417  7789  8525  8731  9689  9911 11313]
top_k =  500
Partition function (log Z): 9.092671418239913

Sorted 5' Splice Sites (High to Low Probability):
Position 49: 0.9874113271701557
Position 10018: 0.9633327249904503
Position 2232: 0.9616849795045338
Position 8817: 0.8248007762932956
Position 7924: 0.8143217259006997
Position 5397: 0.6795225348917353
Position 9833: 0.664854056503531
Position 8644: 0.6602866397763633
Position 1695: 0.5473641243417015
Position 6654: 0.5404225726949521
Position 2487: 0.5066521846263256
Position 6593: 0.24569565411271993
Position 5431: 0.18115687310645595
Position 10918: 0.14235336759281628
Position 6825: 0.13215716034291852
Position 2445: 0.11868377014722623
Position 7904: 0.10782956035937785
Position 5609: 0.090343289765016
Position 5575: 0.08852122942711318
Position 10351: 0.0809757627513853
Position 10971: 0.06336686713976324
Position 6511: 0.061977389944214964
Position 5464: 0.060313153367189815
Position 10999: 0.05688865267893254
Position 7836: 0.03206775217213171
Position 9885: 0.023408538900348757
Position 10523: 0.02153557865188672
Position 10334: 0.017433238818655623
Position 699: 0.016877592935343355
Position 1783: 0.016687366851016305
Position 4239: 0.01571426895532086
Position 9536: 0.01487473236869844
Position 6157: 0.013878159640072985
Position 4526: 0.01386254436741132
Position 3899: 0.013518168191407259
Position 11182: 0.012778711474101609
Position 977: 0.012293910308576812
Position 4360: 0.011548005275485782
Position 9226: 0.01083094285383298
Position 10371: 0.009093132815103456
Position 5602: 0.008897245147376042
Position 8859: 0.00875691825526269
Position 9998: 0.00825344370919002
Position 1171: 0.007486615807400694
Position 308: 0.006213047756915346
Position 1622: 0.005902138786392443
Position 8732: 0.0053503271826187485
Position 2481: 0.005263750404914932
Position 4265: 0.005101167378353081
Position 6789: 0.004989783471760697
Position 1385: 0.004806173335477596
Position 11271: 0.0044336073622155605
Position 6696: 0.00372481388907608
Position 7005: 0.003376572216281239
Position 8894: 0.003308483706802438
Position 8750: 0.00319147885782475
Position 11054: 0.0029378307709936394
Position 7331: 0.002407919393509525
Position 9604: 0.002273514101641639
Position 1157: 0.0019495707600620895
Position 5391: 0.0018684185009264125
Position 7612: 0.0017111004773458516
Position 6887: 0.0013614675152479007
Position 8425: 0.001307484728328379
Position 9600: 0.001297665945963591
Position 11157: 0.001281695685778175
Position 2536: 0.0012214158839430672
Position 7199: 0.0011198621219554122
Position 991: 0.0010582447275991815
Position 5890: 0.0010486018346907862
Position 452: 0.0010448392629245817
Position 6796: 0.0009597442724560147
Position 7888: 0.0009338653559785393
Position 10940: 0.0008753870202821754
Position 3681: 0.0008285739805919644
Position 7055: 0.0008197278468834783
Position 11211: 0.0007959042063441903
Position 3579: 0.0007301975609246254
Position 1864: 0.0006177419583248176
Position 7830: 0.000598112297581266
Position 7880: 0.0005948577813001294
Position 1070: 0.0005936166052201295
Position 2154: 0.0005508569850259799
Position 7488: 0.0004922998343903826
Position 2971: 0.0004220526440884595
Position 9765: 0.0004106571857636394
Position 958: 0.00038671746772920787
Position 420: 0.00037418218039887875
Position 7647: 0.0003598021617790132
Position 6906: 0.00033475108516559847
Position 1006: 0.0003257980628953896
Position 1326: 0.0002756731509937773
Position 10278: 0.000273316805249925
Position 6716: 0.0002631955571225104
Position 9228: 0.00019622512347328573
Position 342: 0.00018827461898312031
Position 11527: 0.00018410794262601005
Position 8832: 0.00017435120564350513
Position 2615: 0.0001406064281074414
Position 9538: 0.00013969588171375115
Position 1113: 6.98520516431854e-05
Position 2162: 5.936853752430796e-05
Position 2236: 5.295329122252102e-05
Position 133: 3.643804046944186e-05
Position 2122: 1.018027071530092e-05
Position 787: 2.0101157384753097e-06
Position 2278: 1.8105660881335982e-06
Position 129: 1.454692638272862e-06
Position 503: 1.0201128093042487e-06
Position 93: 6.672444011659382e-07
Position 454: 6.108070581415567e-07
Position 966: 3.8111257867725794e-07
Position 23: 3.69645188983772e-07
Position 726: 3.064176654974508e-07
Position 881: 1.9947202781800435e-07
Position 282: 1.6243552132723974e-07
Position 53: 9.75100365355379e-08
Position 252: 6.341292345151917e-08
Position 184: 5.823287302867587e-08
Position 344: 9.310401636163174e-09
Position 300: 4.92456544141322e-09
Position 131: 1.44025191992951e-09
Position 71: 5.303405146039371e-10
Position 202: 3.726256565729464e-10
Position 234: 2.3645421519419627e-10
Position 244: 2.237732581598833e-10
Position 17: 4.9609483188182506e-11
Position 223: 3.3481359185155126e-11
Position 218: 1.7826197922992933e-11
Position 250: 2.5471010210962575e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 7789: 0.9563458738670699
Position 9911: 0.9433515487705851
Position 11313: 0.8866054607027074
Position 5238: 0.8749961330030439
Position 8731: 0.7379642570058194
Position 9689: 0.7100517145641293
Position 2121: 0.6455401983575894
Position 8525: 0.6419882927736728
Position 2313: 0.5130184500439123
Position 6417: 0.5025571868703019
Position 2071: 0.31872034742993466
Position 6494: 0.30824286052562283
Position 10831: 0.2819906724021041
Position 1600: 0.2801378537339201
Position 1580: 0.16334919125982877
Position 6695: 0.13954592340953864
Position 1537: 0.11338747596529372
Position 5507: 0.11175457077898766
Position 8770: 0.07741631050119362
Position 10277: 0.06814812482938912
Position 2354: 0.05117196879126108
Position 2389: 0.04291490739158517
Position 5296: 0.032263170774701866
Position 11363: 0.02781361160857176
Position 5530: 0.026243001753942355
Position 5275: 0.026054934233006654
Position 10274: 0.025643480511613505
Position 10109: 0.025071038464749392
Position 6379: 0.02463782630936577
Position 8695: 0.02010339187332288
Position 4072: 0.019327710387559007
Position 5521: 0.01894554222676487
Position 10964: 0.018470167142144257
Position 9440: 0.01558594915255196
Position 10993: 0.01538017457549131
Position 6633: 0.014557846479086414
Position 8568: 0.013998245712565017
Position 11138: 0.013914158415675504
Position 10453: 0.013316615730620374
Position 4427: 0.011214712542452366
Position 6003: 0.010987668662659364
Position 1041: 0.010861771496865999
Position 3708: 0.010655025741014458
Position 2371: 0.010227156929799131
Position 10594: 0.00965735117397942
Position 911: 0.008602125680985805
Position 8974: 0.008043669299334468
Position 5538: 0.007937902019081289
Position 4292: 0.005939523549829511
Position 9875: 0.005777618548940727
Position 10258: 0.0057273307845787085
Position 2415: 0.005103097876339395
Position 8574: 0.004645083179139303
Position 570: 0.004474569844035727
Position 5329: 0.004429107296389722
Position 8792: 0.00426768093848676
Position 1621: 0.004133941116698183
Position 8538: 0.003964731934825457
Position 11325: 0.003853088265664459
Position 218: 0.003420686066757169
Position 11044: 0.003325729486235392
Position 573: 0.0033170993160281047
Position 5179: 0.0032898785158241156
Position 9132: 0.0030976422088994566
Position 4259: 0.003031701643569109
Position 4102: 0.0027023705545991604
Position 11257: 0.002619607243391929
Position 9351: 0.0025929758699548442
Position 2216: 0.002578969653352379
Position 7420: 0.0025632024735152458
Position 10833: 0.00237321659567015
Position 6609: 0.0022887003173365744
Position 1431: 0.002256317790326087
Position 5947: 0.0022236183562786937
Position 3843: 0.002211981027461071
Position 4196: 0.002171650107139599
Position 9957: 0.002127292246559046
Position 5541: 0.002082436425732101
Position 5599: 0.0020552281698758192
Position 840: 0.0020203803432449286
Position 1543: 0.0019006806963101975
Position 6905: 0.0018463111966029618
Position 1498: 0.0016000313591997724
Position 12100: 0.001583707949056769
Position 4438: 0.0015474347076722054
Position 5838: 0.0014779822431654221
Position 7255: 0.0014668942935955707
Position 1958: 0.0014664775101869705
Position 1771: 0.0013819030654127437
Position 11181: 0.0013450601883000237
Position 3460: 0.0012259190927421289
Position 10397: 0.0011551458314583618
Position 417: 0.001136762057359723
Position 9921: 0.0010995062804020723
Position 10577: 0.0010335207233014541
Position 7284: 0.0009410250999139543
Position 6900: 0.0009302037958283871
Position 8543: 0.0009287340845907939
Position 129: 0.0009260786057760734
Position 2158: 0.0008686269430141122
Position 11053: 0.0008629037008084015
Position 6731: 0.0008285366872425847
Position 615: 0.0008269938673639269
Position 7088: 0.0007701528395727575
Position 2396: 0.0006308308133788636
Position 823: 0.0006266951648588252
Position 11493: 0.0006172315199202772
Position 10431: 0.000611743648009965
Position 1445: 0.0006098725048794208
Position 6475: 0.0006012369836071857
Position 730: 0.0005697550096775451
Position 5148: 0.0005660439009107798
Position 8079: 0.0005652350347730912
Position 931: 0.000522423419581221
Position 1939: 0.0005163356722879844
Position 9952: 0.0005129693890235505
Position 3545: 0.00048408473274376917
Position 763: 0.0004615797098708219
Position 2136: 0.0004342650132103061
Position 8359: 0.000432543679807911
Position 1264: 0.000428934902530248
Position 2837: 0.0004220526440884595
Position 1724: 0.0004043520707677659
Position 1464: 0.00039431373076191347
Position 8395: 0.0003729394094507917
Position 3549: 0.00036469803181329245
Position 2141: 0.0003593543421180906
Position 7115: 0.0003497092823826549
Position 869: 0.00034178378690350423
Position 10598: 0.0003377669433286208
Position 535: 0.00033722580771754386
Position 9924: 0.0003314817444644308
Position 1135: 0.0003304863795296925
Position 8044: 0.0003128410160172755
Position 777: 0.0002924926105118403
Position 4034: 0.00029088248375008086
Position 508: 0.0002820130548872609
Position 9443: 0.00028186994835864603
Position 5745: 0.00023749221266028295
Position 8313: 0.00021617286247458022
Position 2393: 0.00018753315380490467
Position 597: 0.00018502102987430887
Position 405: 0.0001826019136584247
Position 1045: 0.00018075009931116772
Position 957: 0.00018007070952185734
Position 438: 0.00017742694012225249
Position 10308: 0.0001498486959480172
Position 1319: 0.00014796032514352385
Position 189: 0.00014282060187170516
Position 9277: 0.0001249658958886105
Position 548: 0.00012418768893097463
Position 319: 0.00012205002938333215
Position 292: 0.00012035008738405797
Position 10141: 9.766370150176709e-05
Position 10969: 9.31296536803403e-05
Position 1317: 8.606669093367879e-05
Position 1967: 7.868025876060653e-05
Position 1820: 7.847384054681762e-05
Position 9985: 7.76860518632019e-05
Position 2180: 7.731907618048283e-05
Position 386: 7.525687214121896e-05
Position 9964: 7.367421883643614e-05
Position 199: 7.304054113184764e-05
Position 891: 7.281834953426662e-05
Position 3468: 7.058977776736857e-05
Position 451: 7.050937712585188e-05
Position 3500: 6.351539683715476e-05
Position 1651: 6.134455158277601e-05
Position 2138: 6.112780348490303e-05
Position 745: 6.086140368039245e-05
Position 944: 5.9352795422250124e-05
Position 1458: 5.803337222809887e-05
Position 1313: 5.573662486743786e-05
Position 698: 5.1670232186470556e-05
Position 10117: 4.601391311337527e-05
Position 6557: 4.5635690369419495e-05
