Gene = HAUS6
index = 638
Annotated 5SS: [  596  6446  8803  9949 13708 16029 16386 20247 22641 24944 26518 32901
 39606 40112 43032 45159]
Annotated 3SS: [ 6349  8723  9815 13559 15962 16336 20075 22446 24816 26414 32818 39538
 39925 42895 44117 46714]
SMsplice 5SS: [   79   596  5084  6446  8803  9949 13708 16029 20247 32901 43032]
SMsplice 3SS: [  447  4968  6349  8723  9815 13580 15962 20075 32818 42895 46971]
top_k =  500
Partition function (log Z): 3.7409046019474235

Sorted 5' Splice Sites (High to Low Probability):
Position 20247: 0.9999788088405416
Position 26518: 0.9993909427705202
Position 32901: 0.9977006905769308
Position 8803: 0.98886461326958
Position 79: 0.9804246369656691
Position 43032: 0.9726550792465366
Position 596: 0.9645722499924076
Position 9949: 0.8991619379935039
Position 13708: 0.8795899664530671
Position 16029: 0.8321988081771633
Position 6446: 0.7614434877228042
Position 16386: 0.5985942034096208
Position 47052: 0.5968931212658465
Position 22641: 0.5098469919535688
Position 5084: 0.4827821286514327
Position 9511: 0.3275698050502714
Position 24944: 0.3214083813489473
Position 5950: 0.2342911365979592
Position 5466: 0.22753560663812894
Position 5050: 0.21209711561499076
Position 19129: 0.14046429500081303
Position 1754: 0.11818470474080224
Position 22351: 0.10337053271505911
Position 10045: 0.08894179901413528
Position 5471: 0.07490971138151133
Position 8590: 0.06945733081090373
Position 7300: 0.06359563442298607
Position 2254: 0.06146204937924591
Position 6897: 0.055515404314609704
Position 5072: 0.054231363224305044
Position 6177: 0.03930412059900363
Position 24640: 0.035054271755423035
Position 15979: 0.027500457335463257
Position 9328: 0.025354774347541287
Position 8627: 0.02486341722872969
Position 2883: 0.023458402393625215
Position 15053: 0.023363040350098094
Position 11009: 0.02205501981271377
Position 17462: 0.02169634009207229
Position 234: 0.016557081307755347
Position 2569: 0.015465186155702658
Position 5961: 0.01480326041973901
Position 19141: 0.01337225513576579
Position 10456: 0.013355035239034224
Position 17955: 0.013204273307106718
Position 7865: 0.012019806972130296
Position 1861: 0.011124940884214321
Position 7429: 0.010792249657650148
Position 19579: 0.009753990474772632
Position 7561: 0.00925857153221692
Position 8877: 0.005975502027930772
Position 5566: 0.005472066568166065
Position 4431: 0.0054531873288954005
Position 2231: 0.005307057055194001
Position 4446: 0.004319932673364482
Position 22312: 0.004169865433086316
Position 16246: 0.0035105349857635962
Position 6680: 0.0030791824864170253
Position 20712: 0.002962751847221687
Position 12232: 0.0027386814955070015
Position 515: 0.0023948607998031247
Position 8807: 0.002369632920666736
Position 8472: 0.0022507409677320848
Position 6042: 0.002216698569485825
Position 17606: 0.0016092259069102688
Position 2264: 0.0014018030096775826
Position 4175: 0.0011915652019313734
Position 9658: 0.0011569625948055326
Position 37: 0.0011250779652847767
Position 7861: 0.0011043829298489742
Position 5092: 0.0010475665831881419
Position 9001: 0.001041530937736869
Position 4315: 0.0010070582525330417
Position 8842: 0.0009800359476343082
Position 4939: 0.000840119176890099
Position 2288: 0.0008128885657200184
Position 4359: 0.000701400392886847
Position 24081: 0.000499755251212196
Position 1775: 0.00038095465884342364
Position 14967: 0.00035318667295618006
Position 5990: 0.000309006225264956
Position 300: 0.00024279409156912116
Position 228: 0.00013558792725316095
Position 5556: 0.00013075135217252418
Position 83: 0.00010487663766541745
Position 7793: 8.261167464242377e-05
Position 9152: 7.732877018921768e-05
Position 303: 7.675705587733677e-05
Position 983: 7.66809563112031e-05
Position 676: 7.578961045876901e-05
Position 888: 5.997521546679438e-05
Position 3410: 5.3320711577639535e-05
Position 5558: 5.034822477287101e-05
Position 388: 3.7461121769231904e-05
Position 277: 3.645065007005071e-05
Position 57: 3.305133496502376e-05
Position 1460: 3.1343634355316446e-05
Position 575: 3.0482620261943248e-05
Position 775: 2.570969949562353e-05
Position 806: 2.4234459013139796e-05
Position 91: 2.3990788708159437e-05
Position 241: 2.259495018298633e-05
Position 573: 1.3508329047547678e-05
Position 14781: 1.0948355604755827e-05
Position 261: 9.392211755222007e-06
Position 919: 9.087780575923305e-06
Position 2385: 7.0352646191565765e-06
Position 1844: 6.520333570015221e-06
Position 2452: 6.186393728225946e-06
Position 897: 5.445589851050687e-06
Position 10082: 4.534915505568279e-06
Position 2443: 4.368192156834505e-06
Position 167: 4.037356076108009e-06
Position 20139: 2.5206635172554164e-06
Position 4062: 2.4218272061161617e-06
Position 1090: 1.947690016855612e-06
Position 483: 1.6647986820118606e-06
Position 694: 1.5902472257011903e-06
Position 24906: 1.3960921886895777e-06
Position 20292: 1.278800573938733e-06
Position 1099: 9.05904413012018e-07
Position 1903: 7.755481763764945e-07
Position 2360: 7.449694319527637e-07
Position 350: 7.190062035985584e-07
Position 945: 6.616501769780848e-07
Position 258: 6.26954967178244e-07
Position 238: 5.936873953691963e-07
Position 2466: 5.885778008175593e-07
Position 822: 5.584846297309504e-07
Position 1494: 5.517748315148154e-07
Position 1150: 5.449282428970012e-07
Position 1021: 4.921217050380901e-07
Position 1738: 4.4988464688392517e-07
Position 1900: 4.3859879678869657e-07
Position 335: 4.1828881801584404e-07
Position 916: 3.875100681648635e-07
Position 154: 3.5523620952123126e-07
Position 702: 3.2247837461814404e-07
Position 1175: 3.094491068421645e-07
Position 22570: 2.539724878806513e-07
Position 1354: 2.008583164270419e-07
Position 663: 1.936064914185878e-07
Position 1060: 1.6247581167984554e-07
Position 416: 6.5343591845477975e-09
Position 594: 4.8687221362544506e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 26414: 0.9994128787276426
Position 32818: 0.9977676900539827
Position 8723: 0.9970710772606878
Position 42895: 0.9900791273370533
Position 9815: 0.9843468824272762
Position 20075: 0.9744768014409431
Position 447: 0.9550289747359262
Position 15962: 0.8754619486952678
Position 4968: 0.7316922057486732
Position 13580: 0.7276608804592187
Position 6349: 0.7065152769546246
Position 46934: 0.4928222007149817
Position 46971: 0.4222337094777411
Position 16336: 0.31952668206026985
Position 22548: 0.305287349800178
Position 24816: 0.3033159321554445
Position 49831: 0.2689114586458793
Position 5803: 0.25342938635406115
Position 5373: 0.2025123212017119
