Gene = C1orf168
index = 170
Annotated 5SS: [   90 27316 30399 32197 51543 60656 63476 65533 68328 75220 75346 77211
 78675 80747 82285 92875 95784 99199 99350]
Annotated 3SS: [26567 30236 32162 51432 60620 63443 65435 68167 75104 75304 77149 78575
 80717 82223 92787 95689 99041 99315 99678]
SMsplice 5SS: [   90 26764 30399 32866 51543 64964 65533 68328 75220 75555 77211 91167
 92875 99199]
SMsplice 3SS: [26567 30236 32742 51432 64827 65435 68167 75104 75304 77149 91068 92787
 99041 99678]
top_k =  500
Partition function (log Z): -48.8244043700052

Sorted 5' Splice Sites (High to Low Probability):
Position 12344: 0.8694684025368524
Position 90: 0.7575369134590232
Position 14188: 0.6201373017159634
Position 9085: 0.5313000233207137
Position 7154: 0.5033640590409341
Position 2021: 0.4514169246682869
Position 7879: 0.42755936772551373
Position 6679: 0.38652359383786705
Position 840: 0.3678480080484067
Position 10823: 0.3510227131648359
Position 12121: 0.2899560603383714
Position 17137: 0.1504221310556335
Position 18217: 0.12293201557058123
Position 3826: 0.10761600986343835
Position 2978: 0.08582372048761844
Position 1402: 0.07814341307036232
Position 7951: 0.06798990817874055
Position 10783: 0.04263339444555082
Position 1844: 0.03618951303443433
Position 9555: 0.03339704891631653
Position 2461: 0.030876517745189395
Position 8438: 0.0257671413539308
Position 7918: 0.024058253057842642
Position 14175: 0.02345009599018443
Position 15317: 0.02067163854379275
Position 8328: 0.01872938676182883
Position 860: 0.01654968285346441
Position 220: 0.008132132694758525
Position 9986: 0.006664603550374682
Position 6131: 0.005906716683764147
Position 3117: 0.003994895747440418
Position 3465: 0.0038162094176846994
Position 673: 0.0027156599782284367
Position 1535: 0.002549065334025133
Position 589: 0.0023386941316069438
Position 844: 0.0021700714079458732
Position 642: 0.0013119178950199964
Position 482: 0.0012947843072697322
Position 1128: 0.0012505269616632073
Position 266: 0.0012260105584509758
Position 1885: 0.001218553444799552
Position 872: 0.0010834327989187873
Position 1270: 0.0009235530186201547
Position 325: 0.0008265874244590892
Position 1557: 0.0007865412851623629
Position 1919: 0.0007441485147977386
Position 1146: 0.0005390645832320609
Position 2358: 0.0005184514017704671
Position 2109: 0.0005125590547202574
Position 310: 0.0004931731666024176
Position 447: 0.0004359545099638956
Position 703: 0.00040100667359594825
Position 183: 0.0003331684686264701
Position 1980: 0.0002133888363556883
Position 123: 0.00021098458966204846
Position 1993: 0.0002102215204835996
Position 658: 0.0001689075455988237
Position 215: 0.000158638518534655
Position 1473: 9.486898481203651e-05
Position 876: 9.371469740313632e-05
Position 874: 9.310872273117104e-05
Position 878: 8.883257084148996e-05
Position 880: 8.18541693768183e-05
Position 693: 7.606063277158537e-05
Position 882: 7.21994719690248e-05
Position 2595: 6.881553061036397e-05
Position 593: 6.488956809171268e-05
Position 1571: 5.513783720901401e-05
Position 185: 4.8046111616463915e-05
