Gene = TNFRSF9
index = 1464
Annotated 5SS: [   27  2382  3271  4445  4973  5476  8153 10004]
Annotated 3SS: [ 2231  3086  4336  4834  5408  8021  9868 22241]
SMsplice 5SS: [   27  2382  4445  8153 10004 12002]
SMsplice 3SS: [ 2313  4336  8021  9868 11902 22241]
top_k =  500
Partition function (log Z): -2.6426106961622065

Sorted 5' Splice Sites (High to Low Probability):
Position 10004: 0.994611194565574
Position 4445: 0.9778498641356241
Position 2382: 0.9319940401131739
Position 27: 0.7622775829559726
Position 8153: 0.7532654483542616
Position 3271: 0.5872468719629597
Position 12002: 0.5111991396381877
Position 4973: 0.4521341571656186
Position 173: 0.16449662111987642
Position 15044: 0.15971719776914742
Position 5476: 0.11648894967065289
Position 12072: 0.0737851400795181
Position 16202: 0.04687909456964009
Position 136: 0.037092839082950725
Position 6706: 0.02405191176918169
Position 2609: 0.022523115852990865
Position 299: 0.022214153514864856
Position 17710: 0.017482897224588904
Position 8180: 0.014632519892432581
Position 10224: 0.011367679110040564
Position 2423: 0.011304083552780396
Position 872: 0.009626126966471025
Position 2400: 0.007843574505111745
Position 5320: 0.007318874343073983
Position 426: 0.0070160885283305375
Position 3654: 0.006953071068044526
Position 12522: 0.006935266782739234
Position 49: 0.0066700295859177606
Position 10234: 0.006425710303281528
Position 7010: 0.006086138208096251
Position 8715: 0.005730007923039799
Position 2404: 0.005326262842130665
Position 899: 0.005202860729249335
Position 4108: 0.004722100980302631
Position 10740: 0.004012341867919496
Position 4707: 0.003879512799154836
Position 10405: 0.0036633516259723603
Position 11284: 0.0032695522448915174
Position 4743: 0.003199452970196216
Position 2783: 0.0029599265494798716
Position 3315: 0.0028477763095084664
Position 2779: 0.002797542155795414
Position 6873: 0.0026575374782140714
Position 2733: 0.002637500145681883
Position 2954: 0.002584769331245473
Position 11240: 0.002528475980319175
Position 3325: 0.0024560402602104717
Position 1928: 0.0023912662689353995
Position 7775: 0.0023089016980068515
Position 11820: 0.002107752820320408
Position 2897: 0.0020467362428631076
Position 3017: 0.001960102101153587
Position 3617: 0.0018563405338553082
Position 11305: 0.0018117810741553693
Position 10319: 0.0017910020626111674
Position 8339: 0.0014664575087167753
Position 2638: 0.0014606693072075584
Position 280: 0.001298642490275259
Position 2201: 0.0012442619730386548
Position 2626: 0.0011892744059836115
Position 6188: 0.0010645078983512412
Position 3256: 0.0009151093416491328
Position 2760: 0.0007877213549937715
Position 4679: 0.000752392953830668
Position 9409: 0.0006942198932970967
Position 4064: 0.0006355151750427138
Position 3971: 0.0006151336898892037
Position 548: 0.0004958622595543307
Position 12131: 0.0004922494422699228
Position 737: 0.0004893729824898198
Position 15825: 0.0004691350878107183
Position 12044: 0.0003856107643708301
Position 6316: 0.0003389298643868
Position 11559: 0.00028786580299820737
Position 760: 0.0002519240740367971
Position 4439: 0.00020007834943383285
Position 332: 0.00019435723753354414
Position 3567: 0.0001548101508275676
Position 389: 0.00015031420594960207
Position 1962: 9.062382982795584e-05
Position 2605: 7.294445056041992e-05
Position 10944: 5.000639169672142e-05
Position 2929: 4.5349378965849514e-05
Position 6644: 1.642323684083469e-05
Position 12086: 9.764115250891543e-06
Position 12126: 8.593481717965219e-06
Position 587: 7.285232197975089e-06
Position 10411: 6.798958348239078e-06
Position 10735: 3.9620232501973966e-06
Position 9987: 3.1925849688435193e-06
Position 323: 3.0980441947841444e-06
Position 10354: 2.2625235787481623e-06
Position 53: 1.9481680346813344e-06
Position 233: 1.8771357513341854e-06
Position 10201: 1.8660059713009224e-06
Position 2650: 1.42412631639057e-06
Position 306: 1.1862005592444332e-06
Position 142: 1.1054837428615462e-06
Position 285: 9.524327358716701e-07
Position 2355: 6.320390898963088e-07
Position 121: 6.129794865957728e-07
Position 4406: 5.692279232413856e-07
Position 10429: 5.425539055905186e-07
Position 522: 5.075922290857739e-07
Position 2645: 1.1379925496627947e-07
Position 2652: 1.0385805063663774e-07
Position 140: 9.142133723081238e-08
Position 2642: 8.496002520745158e-08
Position 118: 6.637155650583894e-08
Position 697: 4.5281404453002514e-08
Position 177: 4.136188244979897e-08
Position 707: 1.8522437925730728e-08
Position 249: 1.6783589589034012e-08
Position 214: 6.901712227753495e-10
Position 103: 2.681018135065371e-10
Position 448: 1.871860768847365e-10
Position 20: 7.983799581938095e-11
Position 87: 1.615061888737835e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 9868: 0.9842382019687623
Position 4336: 0.911158744668297
Position 22241: 0.6564683201865404
Position 2313: 0.6198134058176517
Position 11902: 0.5583527941405974
Position 3086: 0.40609906564707043
Position 8021: 0.35298965436854
Position 8040: 0.27468358280234584
Position 2231: 0.1733860417008079
Position 14919: 0.10361723520194022
Position 4844: 0.10172615691684977
Position 4834: 0.09606263654813356
Position 4871: 0.09343902046313309
Position 4764: 0.09315712920268264
Position 5408: 0.09025079410237635
Position 2267: 0.07780495777620162
Position 3136: 0.07553110481920439
Position 7928: 0.06871882700981763
Position 16114: 0.06669589255287722
Position 8095: 0.06555724517411231
Position 2285: 0.06218407833725099
Position 17358: 0.05998196015380593
Position 14949: 0.05778041389694452
Position 12403: 0.05338118621792571
Position 3162: 0.052906475275383585
Position 21835: 0.046905584440755634
Position 21143: 0.04094510891012692
Position 4358: 0.03126089717089051
Position 16587: 0.02663987889107451
Position 11856: 0.026266019486164593
Position 2847: 0.026149786103271348
Position 4572: 0.0222160422476477
Position 2460: 0.019888972474239177
Position 17869: 0.018286458754472597
Position 6558: 0.018146984039065717
Position 11034: 0.017024358573638657
Position 3181: 0.015963296104145347
Position 5308: 0.015606326644414982
Position 16559: 0.014772646213413858
Position 4391: 0.01415668197466654
Position 683: 0.0129984595649531
Position 9882: 0.012802656129547813
Position 4569: 0.011592388127308844
Position 4879: 0.011155141685064492
Position 4191: 0.010842716117949413
Position 14293: 0.0100816292930634
Position 2498: 0.009991094373533562
Position 10090: 0.00993653636796037
Position 15307: 0.009915765739540104
Position 15504: 0.009196899289619075
Position 2242: 0.008960697730710105
Position 10126: 0.008578591422065684
Position 15525: 0.008154538447869711
Position 4918: 0.007576185891315704
Position 5223: 0.007575748472173807
Position 4230: 0.007187777535056975
Position 11775: 0.007154412710340452
Position 4897: 0.006825202465062974
Position 3006: 0.00630535556986231
Position 4792: 0.005971003704587076
Position 2723: 0.0058207657544521495
Position 4540: 0.005199015735116604
Position 6775: 0.0046972658761364255
Position 5198: 0.004369226770259525
Position 2035: 0.004358858037234129
Position 6601: 0.004164212614076933
Position 6750: 0.004046409810173895
Position 12399: 0.003956902785512411
Position 10664: 0.003935532923657893
Position 4850: 0.003769000658857385
Position 7728: 0.0037342389886172384
Position 3500: 0.003281449923400158
Position 4405: 0.0031125389283409377
Position 3363: 0.003101078083345343
Position 12326: 0.003080809373437578
Position 2926: 0.0029886120693661633
Position 7824: 0.0029818673374240106
Position 2329: 0.0028901185699698193
Position 11055: 0.0028042162951043242
Position 3106: 0.0027337181374131473
Position 15174: 0.002708632661739414
Position 14313: 0.002691489462473633
Position 3034: 0.002647057579325373
Position 3583: 0.002318564465941955
Position 4009: 0.0022922800847975417
Position 8620: 0.0021572873029086265
Position 10156: 0.002127617353511977
Position 3198: 0.002075731006604551
Position 14648: 0.0020665973611522117
Position 8461: 0.0020317262344782174
Position 3195: 0.0019478208233578112
Position 4012: 0.0017955775102888197
Position 11689: 0.0017926086176893307
Position 2102: 0.0017162960560541465
Position 5337: 0.0016345126613125473
Position 5286: 0.001546858546663127
Position 7506: 0.001541454263844203
Position 719: 0.0014856593555193903
Position 8284: 0.0014664575087167764
Position 14289: 0.001455250119101682
Position 5179: 0.0014051523469051583
Position 2208: 0.0014006578420003245
Position 3848: 0.0014006255056388114
Position 17865: 0.0013746115408922984
Position 15276: 0.0013596814613207277
Position 15139: 0.0012926155378363022
Position 2127: 0.0011724571245904014
Position 8623: 0.0010678727309723019
Position 6512: 0.001046887804946929
Position 10311: 0.0010341075375910167
Position 16251: 0.0009848172742024713
Position 4798: 0.000980874046551184
Position 14718: 0.0009781843505613885
Position 5272: 0.0009692489614732426
Position 2070: 0.0009467682311237102
Position 16970: 0.000922234424326338
Position 830: 0.0009151441877435268
Position 1819: 0.000891352367053009
Position 1891: 0.0008814895906561175
Position 3145: 0.0008510870384412585
Position 12248: 0.000813712774852927
Position 10107: 0.0008043018221726296
Position 11030: 0.0007083895759532592
Position 6494: 0.0007002082395415837
Position 9175: 0.0006942198932970964
Position 3088: 0.0006860883025704689
Position 15031: 0.0006316876499181192
Position 207: 0.0006174043197005526
Position 2044: 0.0006173021073399478
Position 1796: 0.0006171751288665149
Position 6074: 0.0005733316296791675
Position 2549: 0.0005639234143051824
Position 3872: 0.0005343211782943245
Position 6099: 0.0005317925880152006
Position 13456: 0.000500708864381724
Position 11455: 0.0004967090263700332
Position 2130: 0.00048592434460765924
Position 12217: 0.0004835550491693644
Position 13243: 0.0004774762768178247
Position 8483: 0.0004731216546806543
Position 2323: 0.0004561834791851044
Position 321: 0.00044573360883676537
Position 3227: 0.0004034497936791716
Position 10224: 0.00038624530585783327
Position 12178: 0.0003644758654416926
Position 5446: 0.0003601977384733168
Position 3047: 0.0003501728954847904
Position 2082: 0.0002783948285021433
Position 6239: 0.00027497626324187325
Position 10272: 0.0002658490917555249
Position 140: 0.0002582565050970588
Position 12563: 0.00025312223930426547
Position 2170: 0.0002455885613557023
Position 4400: 0.00023055172031769157
Position 3433: 0.00022477008347042795
Position 10739: 0.00022358566027579378
Position 1596: 0.000217747621270963
Position 173: 0.00020067306959205126
Position 10593: 0.00019531937261742338
Position 12811: 0.00019294895250425448
Position 12653: 0.00018035354707600265
Position 12126: 0.00017828041362757355
Position 2645: 0.00017814981517313223
Position 3050: 0.0001739923665199631
Position 177: 0.0001549334730713461
Position 1558: 0.00011985318042588054
Position 2737: 0.00011883751749828495
Position 11509: 0.00011182446915610732
Position 4766: 0.00010039437210646328
Position 1715: 9.719517837070524e-05
Position 737: 9.635136539190068e-05
Position 188: 9.619775688401475e-05
Position 13732: 8.933339441954513e-05
Position 4938: 8.528856114199934e-05
Position 2148: 7.866344305493241e-05
Position 3235: 7.621869941695986e-05
Position 303: 7.621118787483913e-05
Position 221: 7.373866033272675e-05
Position 1858: 7.243339231651097e-05
Position 2072: 7.122151608334815e-05
Position 2332: 7.104881133451124e-05
Position 4997: 6.992359265945671e-05
Position 273: 6.939592284581582e-05
Position 2189: 6.380112429062178e-05
Position 277: 6.039018892615338e-05
Position 12053: 5.791299140053515e-05
Position 12423: 5.7169710153071115e-05
Position 1839: 4.9781325773595176e-05
Position 10854: 4.744794409126378e-05
Position 11581: 4.369852001967936e-05
Position 846: 4.359806990244063e-05
Position 3922: 3.869156398372662e-05
Position 3419: 3.7129260671343976e-05
Position 4698: 3.2463155514278413e-05
Position 152: 3.0070203859709067e-05
Position 4633: 2.9658305682979437e-05
Position 4741: 2.815872856762311e-05
Position 1875: 2.5369662800091935e-05
Position 1718: 2.4203656213242973e-05
Position 1830: 2.402794837111696e-05
