Gene = NPVF
index = 960
Annotated 5SS: [ 185 1861]
Annotated 3SS: [1459 3312]
SMsplice 5SS: [185]
SMsplice 3SS: [3312]
top_k =  500
Partition function (log Z): -4.993046515789668

Sorted 5' Splice Sites (High to Low Probability):
Position 185: 0.933784294469616
Position 1673: 0.5144952172041334
Position 1861: 0.47116173128092154
Position 392: 0.39533540515267357
Position 2549: 0.16270224515697965
Position 209: 0.06106073688860393
Position 2951: 0.03391795182438116
Position 2211: 0.015449239740524067
Position 2566: 0.012729155517043072
Position 1682: 0.01081673254098701
Position 401: 0.009926824927396
Position 762: 0.009614159597708389
Position 2377: 0.007585596706891602
Position 1962: 0.007170524607742317
Position 2869: 0.006962149403977365
Position 628: 0.005602078228420137
Position 1711: 0.0032664482289846987
Position 490: 0.0031585003695947375
Position 2256: 0.00303324914741162
Position 3490: 0.002853115446770383
Position 2039: 0.0027052439624910113
Position 270: 0.0023792538136449683
Position 2060: 0.0019603862997388502
Position 2240: 0.0017519965877460957
Position 2689: 0.0013340768519772496
Position 2831: 0.0008298835577956611
Position 396: 0.0007530770728719795
Position 1071: 0.0005582572454968569
Position 469: 0.0005184629991419738
Position 449: 0.00023466493490207211
Position 933: 0.00019541569336868335
Position 835: 0.00018267508719813658
Position 1427: 0.00014385310848653014
Position 1011: 0.00010192077858026356
Position 1907: 6.620296392805614e-05
Position 459: 5.364635781343183e-05
Position 606: 4.074256307714743e-05
Position 386: 2.6194599571242356e-05
Position 587: 2.0303215299547683e-05
Position 278: 4.930722749252343e-06
Position 189: 1.666175705184546e-06
Position 213: 7.367755833676186e-07
Position 274: 2.5864138729369014e-07
Position 256: 2.3458303537376792e-07
Position 137: 1.0339588221754532e-07
Position 621: 9.321182618870727e-08
Position 815: 6.05962820824923e-08
Position 324: 5.5220829727410816e-08
Position 585: 4.776859768094994e-08
Position 123: 4.4433341771155323e-08
Position 827: 4.417673487285854e-08
Position 611: 3.09025686757409e-08
Position 243: 2.4109784502070133e-08
Position 282: 1.2197612094310812e-08
Position 103: 1.0670035071518362e-08
Position 613: 2.9059335574527604e-09
Position 804: 4.1797965266174053e-10
Position 280: 1.52460681142335e-10
Position 297: 1.5048029050619235e-12
Position 289: 2.656595003537704e-14
Position 332: 1.975241179240355e-14
Position 339: 1.3073136196303436e-14
Position 374: 3.2277168724976516e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 3312: 0.7000875768316346
Position 1459: 0.33047228457901845
Position 308: 0.2904230034409485
Position 1769: 0.198189759277741
Position 1710: 0.18293442180632916
Position 2420: 0.1497927576248098
Position 1537: 0.14752989362235258
Position 348: 0.14316063845814353
Position 2122: 0.09355151092086744
Position 2423: 0.052200785934923756
Position 1746: 0.052080064681859356
Position 1593: 0.04736234995697307
Position 2805: 0.045369374265197056
Position 1822: 0.034477049248293215
Position 3388: 0.02903518708086939
Position 3420: 0.02610492524435119
Position 1427: 0.025101452159523734
Position 2463: 0.01567786635509886
Position 2662: 0.011381083060734301
Position 2239: 0.010318023080984931
Position 2855: 0.009201504666128001
Position 2373: 0.008761592117855922
Position 2460: 0.005907975437729978
Position 1553: 0.0055203617879068054
Position 261: 0.005377280094034427
Position 1950: 0.005112010677215608
Position 2593: 0.005111015561138967
Position 709: 0.004828168138875205
Position 686: 0.00407579275179468
Position 913: 0.004021740558839482
Position 2802: 0.003735628379113192
Position 3603: 0.0035806494815371144
Position 1501: 0.003377027574168699
Position 500: 0.0029313280509653795
Position 1354: 0.0026671602675334216
Position 1464: 0.0024925569938834243
Position 1371: 0.002461569752171713
Position 3335: 0.0015061767890305034
Position 1180: 0.0014770911326446067
Position 1488: 0.0014179880448870062
Position 1511: 0.0013741833859748996
Position 476: 0.0012598131597892604
Position 2478: 0.0012091022682576725
Position 1265: 0.0012088768924822728
Position 800: 0.001204681802025135
Position 624: 0.0010570304765579075
Position 1613: 0.0010292494739822145
Position 2620: 0.0009900007495185752
Position 1485: 0.0008422988553205123
Position 3315: 0.0008228900609319238
Position 565: 0.0008156268369631893
Position 2612: 0.0004990622975976751
Position 1602: 0.0004536859132683531
Position 1478: 0.000348862847866598
Position 3896: 0.0003067890822794062
Position 2826: 0.0003003052643430392
Position 1977: 0.00029988286836843495
Position 1299: 0.00028675271263168563
Position 1730: 0.0002075421233989453
Position 2342: 0.00018704338399187713
Position 2282: 0.00014793945053079586
Position 356: 0.00013408561732734323
Position 2483: 7.909898167218467e-05
Position 1829: 7.316842028530218e-05
Position 363: 5.6037412989725845e-05
Position 1855: 5.492000831588036e-05
Position 1653: 5.2760891287614734e-05
Position 606: 5.03544958453489e-05
Position 2089: 4.0865548860244115e-05
Position 1616: 3.60591433365092e-05
Position 2073: 2.9330807460968137e-05
Position 753: 2.599479816389625e-05
Position 1466: 2.5097557919844934e-05
Position 267: 2.2823418035627132e-05
Position 1637: 2.0711125680521788e-05
Position 1270: 2.023907559902655e-05
Position 719: 1.5943285429308914e-05
Position 1958: 1.3377805380302997e-05
Position 909: 1.3137145658216914e-05
Position 611: 1.1537024045763732e-05
Position 449: 9.342170663359314e-06
Position 270: 7.1335162218306825e-06
Position 919: 6.983500171892477e-06
Position 995: 6.25790688087749e-06
Position 1116: 5.444540042686789e-06
Position 835: 4.018581223018632e-06
Position 483: 3.3481953278910957e-06
Position 274: 2.181873248509427e-06
Position 767: 1.7829170243006222e-06
Position 941: 9.210395304769517e-07
Position 408: 6.932525351308482e-07
Position 937: 6.666015105450208e-08
Position 412: 3.920112136385293e-09
Position 396: 2.409475236494216e-09
Position 419: 1.8507353428126778e-09
Position 815: 4.837761732603158e-10
Position 243: 1.8210209805084087e-11
Position 216: 9.490887921755094e-13
Position 213: 1.5254496026846315e-14
Position 189: 1.0970269054524567e-14
Position 184: 1.8050088410961963e-15
