Gene = RP11-540D14.8
index = 1175
Annotated 5SS: [  189 21657 22195 22458]
Annotated 3SS: [21342 22128 22379 22664]
SMsplice 5SS: [  189   813  2674  3269 12160 21657 22458]
SMsplice 3SS: [  693  2551  2981 11903 21342 22379 22664]
top_k =  500
Partition function (log Z): -4.101620623709798

Sorted 5' Splice Sites (High to Low Probability):
Position 12160: 0.9712160326327447
Position 22458: 0.9251720862486886
Position 813: 0.8423942384394925
Position 3269: 0.8347161735261528
Position 21657: 0.8339996633791266
Position 2674: 0.8065968420681401
Position 189: 0.6425566104493781
Position 9839: 0.4282050153928262
Position 12427: 0.34481528958383295
Position 8254: 0.23786673203235348
Position 6890: 0.2143778104661138
Position 22195: 0.204671334471347
Position 9601: 0.18931407439908865
Position 22287: 0.17361772783108254
Position 1181: 0.156582708672512
Position 1452: 0.1475669549333626
Position 6894: 0.13891185312817247
Position 3693: 0.11787889674841036
Position 9589: 0.1131545605498561
Position 9764: 0.10620648014526238
Position 579: 0.09742893880772129
Position 21485: 0.0824836218335744
Position 3314: 0.07073473339501384
Position 22515: 0.03283939500542998
Position 6589: 0.026141327953072238
Position 11507: 0.019866808690669396
Position 1566: 0.019560747357145677
Position 21425: 0.018821042503869075
Position 179: 0.01764233984301165
Position 4661: 0.016466007659877952
Position 6581: 0.015112043927304624
Position 5387: 0.014921114712466706
Position 1299: 0.014290289341822257
Position 21371: 0.014238380610654296
Position 21469: 0.014026678275925191
Position 9593: 0.01198975592687373
Position 6414: 0.011326228968532297
Position 6212: 0.007396390953980627
Position 9611: 0.007208667774123337
Position 827: 0.006662986206920167
Position 1322: 0.006268918547224748
Position 160: 0.004676573894507448
Position 2694: 0.00448152319547547
Position 1700: 0.004458864863595466
Position 1662: 0.003908307642712333
Position 603: 0.0039012744085444666
Position 22691: 0.0030732434069334906
Position 2633: 0.0029164564510926042
Position 1203: 0.0028449092203527136
Position 6648: 0.0024264809856592074
Position 6520: 0.0023408791328119126
Position 817: 0.0021634904313822525
Position 2704: 0.0021582399642599208
Position 3160: 0.0021274651043804893
Position 1508: 0.0021243495237820427
Position 6886: 0.0020520946018635793
Position 3381: 0.001801303542466855
Position 6104: 0.0014704652906234789
Position 2828: 0.001341288523108795
Position 2756: 0.00132307428055641
Position 223: 0.0013083800524430114
Position 733: 0.0011945147735283929
Position 22567: 0.0010087824341228936
Position 583: 0.0006409108259394679
Position 1697: 0.0005921999952389902
Position 2709: 0.00048543419532816963
Position 2652: 0.0004012376952518727
Position 5537: 0.000325314763712595
Position 2128: 0.0002544447437932243
Position 822: 0.0002349305904205538
Position 22754: 0.0001987520706573991
Position 361: 0.0001505871504851108
Position 5238: 0.00013725538676218827
Position 22481: 0.00011927965742963349
Position 2268: 0.00010046066166254761
Position 416: 7.255567883126437e-05
Position 428: 7.213669450553392e-05
Position 626: 6.847916058739151e-05
Position 25: 6.743062317037438e-05
Position 163: 3.605194352235564e-05
Position 5: 3.299623032157204e-05
Position 907: 3.201366337942157e-05
Position 939: 3.05576948304022e-05
Position 791: 2.5155705972186325e-05
Position 380: 2.5121694904464316e-05
Position 382: 2.0139861294742387e-05
Position 103: 1.6217806606754324e-05
Position 849: 1.5546860247931093e-05
Position 310: 1.5217488301109439e-05
Position 527: 1.234787227451274e-05
Position 803: 7.097876970340936e-06
Position 695: 6.066631079824025e-06
Position 919: 5.867872146969494e-06
Position 738: 4.932104498867375e-06
Position 674: 3.866016994656308e-06
Position 1051: 2.736561617863234e-06
Position 768: 2.1636095671115725e-06
Position 419: 1.9028204329127928e-06
Position 1001: 1.3702994574887711e-06
Position 831: 9.996114935626747e-07
Position 117: 3.215309642465518e-07
Position 1053: 8.776608143339524e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 21342: 0.9646742754018256
Position 11903: 0.9398812855726533
Position 22664: 0.9027631065122731
Position 2981: 0.8560716454722572
Position 22379: 0.8229588441411999
Position 2551: 0.7707128475474038
Position 693: 0.6310637594599424
Position 9667: 0.5344206253626028
Position 22128: 0.37855595920508667
Position 6692: 0.31938323587792183
Position 12294: 0.3190312577434403
Position 9545: 0.27189808199217314
Position 22420: 0.1681712699096665
Position 1073: 0.15226289443338972
Position 8075: 0.0989859903707565
Position 3623: 0.0920959129817753
Position 8041: 0.07241642220121633
Position 1321: 0.05691306204272947
Position 8078: 0.050267448379204695
Position 9516: 0.049769119537480665
Position 6438: 0.045107563941910796
Position 2957: 0.04372070202944313
Position 2591: 0.04200551439840619
Position 1255: 0.03857177775648264
Position 11933: 0.037442460775534384
Position 22966: 0.0368405773528066
Position 1134: 0.030396016960580502
Position 1389: 0.024689573707971726
Position 3638: 0.022791031712999444
Position 11274: 0.019880321009589558
Position 12387: 0.0196946381422136
Position 6468: 0.018837820708850962
Position 6791: 0.018035366168924327
Position 22667: 0.017235501298072112
Position 8013: 0.01619687108117596
Position 4535: 0.013941381231017317
Position 5270: 0.013481322070353505
Position 713: 0.010926573510803712
Position 1440: 0.009855067450916858
Position 3196: 0.009344946016529387
Position 5997: 0.008866981987809278
Position 1298: 0.006414537869207629
Position 1647: 0.00616348863251611
Position 22869: 0.005196614298282028
Position 6345: 0.004488953633470058
Position 6317: 0.003866542959792902
Position 2602: 0.0038648763304209095
Position 22908: 0.0032874268291682705
Position 1496: 0.003193829452823386
Position 6259: 0.0029707323752693393
Position 3523: 0.0029532711015084106
Position 4561: 0.002498523781815095
Position 2513: 0.00225837785452097
Position 22795: 0.001973892719868925
Position 1080: 0.0016674513274272788
Position 5104: 0.0015772088206264098
Position 1452: 0.0012494724000477546
Position 1096: 0.0011865704252551057
Position 939: 0.001172872246668051
Position 22631: 0.001122757011308947
Position 372: 0.0007819400809751049
Position 907: 0.0007768250274757799
Position 699: 0.0006063271262341689
Position 2755: 0.0005807144633810618
Position 22690: 0.0005804545251072055
Position 517: 0.00047519180917791394
Position 1150: 0.00038737718472606886
Position 22641: 0.0003373706513515224
Position 5420: 0.00032537977367893276
Position 993: 0.0002659280780127092
Position 2029: 0.00025002834995304935
Position 507: 0.00023101431319993399
Position 17673: 0.00022404842880631583
Position 393: 0.0001730108232772684
Position 2510: 0.00017218563756312715
Position 2823: 0.00015873705768102483
Position 424: 0.0001565083373745932
Position 18141: 0.00014591797129929546
Position 2468: 0.00010779933484271512
Position 1587: 9.574617483049391e-05
Position 22874: 8.576022364717158e-05
Position 2005: 5.8334557767778986e-05
Position 3055: 5.554153309823974e-05
Position 2171: 4.654249773494411e-05
Position 1456: 4.473887617363848e-05
Position 3031: 3.4319245731041073e-05
Position 4414: 2.548945470659877e-05
Position 14807: 2.5043964704127997e-05
Position 3505: 2.3776177641366295e-05
Position 18063: 1.4111071807852593e-05
Position 18999: 1.1048311439392011e-05
Position 16446: 7.85952956053416e-06
Position 733: 6.262805566138694e-06
Position 13863: 4.846329357590748e-06
Position 13590: 3.3683326290447675e-06
Position 886: 3.245307652738004e-06
Position 575: 3.147869321256571e-06
Position 14329: 2.4032423297454e-06
Position 10031: 2.2587884174672624e-06
Position 414: 1.7143283301137765e-06
Position 397: 1.2943829385410726e-06
Position 1110: 1.1453986859128282e-06
Position 1104: 1.1395783201789389e-06
Position 443: 8.609139114449074e-07
Position 550: 7.874794315293172e-07
Position 10323: 7.383606457768478e-07
Position 791: 6.658838255234123e-07
Position 4531: 6.597380838249012e-07
Position 400: 6.329524186627961e-07
Position 1507: 5.384548593230437e-07
Position 1476: 5.033276786370153e-07
Position 436: 4.0364290749584874e-07
Position 811: 2.4978212609377866e-07
Position 1407: 2.2779331854362722e-07
Position 9908: 1.5763975040817255e-07
Position 316: 1.5669635598199757e-07
Position 3894: 1.4213393717429646e-07
Position 577: 1.1687592851573476e-07
Position 524: 1.0512832894414106e-07
Position 1145: 6.137104577136337e-08
Position 1532: 5.4927188775289005e-08
Position 1180: 5.4070192956100445e-08
Position 1156: 4.425198926964684e-08
Position 544: 3.984804630132033e-08
Position 1262: 3.12847703710133e-08
Position 149: 2.241887128865136e-08
Position 803: 1.2641164134562642e-08
Position 407: 1.188777823828023e-08
Position 546: 1.1805404321726023e-08
Position 163: 4.703994837120795e-09
Position 284: 3.927703167592297e-09
Position 335: 2.839714140862377e-09
Position 188: 2.360413491076785e-10
Position 342: 2.3471828134210233e-10
Position 349: 1.7587332003308034e-10
Position 328: 1.663894086195339e-10
Position 1404: 1.5442895810290407e-10
Position 179: 1.4311899668657253e-10
Position 3667: 6.865819136773319e-11
Position 3685: 2.8897126708593974e-11
Position 554: 2.6937790735059043e-11
Position 218: 2.494114298014638e-11
Position 192: 8.821038777696891e-12
