Gene = RPL7A
index = 1205
Annotated 5SS: [  33  829 1487 1839 2106 2514 2858]
Annotated 3SS: [ 707 1336 1697 2025 2382 2787 3047]
SMsplice 5SS: [ 829 1487 1839 2106 2858]
SMsplice 3SS: [1336 1697 2025 2787 3047]
top_k =  500
Partition function (log Z): 7.348986759341074

Sorted 5' Splice Sites (High to Low Probability):
Position 2858: 0.9774777747914021
Position 1487: 0.9721918028164834
Position 1839: 0.9721622548427477
Position 829: 0.93946195328183
Position 2106: 0.9165521661732422
Position 2514: 0.45818465019814353
Position 1089: 0.41258733905413153
Position 33: 0.26479797959684703
Position 2720: 0.10887842501649651
Position 608: 0.0766418194418727
Position 2201: 0.047517026089435734
Position 360: 0.046762466254106
Position 2506: 0.027187512049427348
Position 1221: 0.023252466915557952
Position 154: 0.022080222720700718
Position 538: 0.021248308386075873
Position 175: 0.020837134300589363
Position 1173: 0.015590562330188866
Position 77: 0.015120635428603148
Position 2179: 0.014154667439777845
Position 1027: 0.0107562500642764
Position 68: 0.008462023016275015
Position 1065: 0.007374056333375126
Position 883: 0.006979487602504016
Position 786: 0.005474737109572405
Position 450: 0.004130490672324181
Position 37: 0.0039687206249253894
Position 195: 0.003583136592849081
Position 2197: 0.003455251187380668
Position 738: 0.00344817202649686
Position 1492: 0.0024077572374442886
Position 262: 0.0022928397814812526
Position 880: 0.0021012147213964097
Position 301: 0.001797527502271478
Position 1843: 0.0015301631160359718
Position 1192: 0.0012373203857134192
Position 2677: 0.0010123611327646275
Position 277: 0.0009919763653584367
Position 1136: 0.0006104255389463677
Position 906: 0.00047793568757068113
Position 526: 0.00046185187577019973
Position 1111: 0.0004372947682731443
Position 2518: 0.0003903864952365037
Position 1860: 0.00035271102387898133
Position 371: 0.0002863339450067742
Position 2252: 0.00023130261573809868
Position 323: 0.00021966354826668397
Position 2163: 0.00016477537146832236
Position 562: 0.00014784859560855045
Position 783: 0.00014500549585131278
Position 613: 0.00012874493228024294
Position 439: 0.00012208598831609568
Position 473: 0.00010055634651902259
Position 833: 9.800127576386171e-05
Position 432: 9.594316181054489e-05
Position 441: 8.725990457412212e-05
Position 598: 5.5809763765872806e-05
Position 279: 4.857811358649998e-05
Position 2644: 4.706064111747165e-05
Position 264: 4.0644328321938565e-05
Position 2076: 3.879587409767631e-05
