Gene = RPAP2
index = 1192
Annotated 5SS: [  182  1275  2626  5111  5385  8312 21670 25411 34509 37463 46950 81909]
Annotated 3SS: [ 1228  2510  5011  5318  8222 21633 24479 34425 37381 46880 81758 88045]
SMsplice 5SS: [  182  1275  2626  5111  5385  8312  8682 30071 34509 37544 41375 46950
 56853 81909]
SMsplice 3SS: [ 1228  2510  5011  5318  8222  8528 29904 34425 37381 41283 46880 56694
 81758 88045]
top_k =  500
Partition function (log Z): -38.62961837627764

Sorted 5' Splice Sites (High to Low Probability):
Position 5111: 0.9924443340230418
Position 182: 0.9459538793766471
Position 8312: 0.9446816973305503
Position 5385: 0.9133349601835601
Position 1275: 0.8872091639003931
Position 2626: 0.7206963120489045
Position 8682: 0.5660657560165245
Position 1538: 0.12760118992338879
Position 4612: 0.09719092226643482
Position 1123: 0.09450097760842328
Position 4524: 0.0515974694153476
Position 8661: 0.04301180035409072
Position 4273: 0.041704477514786994
Position 2622: 0.04040075211544621
Position 2833: 0.028387977729579822
Position 7816: 0.02838559223201085
Position 300: 0.02549426960161784
Position 4903: 0.02320473727839328
Position 2845: 0.01537218519743586
Position 4371: 0.01521711127232001
Position 8112: 0.01423165362445318
Position 8389: 0.01384089727334708
Position 8075: 0.013372522492588393
Position 568: 0.01316114018339587
Position 1034: 0.011373200159417543
Position 5568: 0.009963039217830932
Position 7196: 0.009685643620043632
Position 2288: 0.009235114951911493
Position 4507: 0.008702201681558759
Position 1004: 0.007727313167017465
Position 2053: 0.006951142280279122
Position 619: 0.006792487524505957
Position 2338: 0.005075794824271277
Position 5115: 0.004801107291226011
Position 827: 0.004719125308263671
Position 2075: 0.004516590385778315
Position 2855: 0.003907378514059598
Position 2425: 0.0034742565306287157
Position 2928: 0.003234493324327664
Position 8104: 0.00289612179219018
Position 1515: 0.0022609303085069188
Position 1330: 0.002193934606417497
Position 1321: 0.002108038867232947
Position 5513: 0.0018741976346779152
Position 2434: 0.0017922044166878658
Position 632: 0.0017577657140705114
Position 4477: 0.0015154184027086548
Position 6037: 0.0012839863943373273
Position 2533: 0.0011188634861508675
Position 8904: 0.001065735058275878
Position 9764: 0.0010498287692476207
Position 660: 0.0008411979877245364
Position 2637: 0.0007801004625813774
Position 1585: 0.0007588302214370894
Position 735: 0.0006920897955826901
Position 4419: 0.0006881125204684048
Position 8295: 0.0006616884201381287
Position 2261: 0.000630108496541483
Position 2632: 0.0005484749565499984
Position 7011: 0.000530582553347201
Position 4556: 0.000529061894994679
Position 850: 0.000518366964319053
Position 1244: 0.000502548115739635
Position 43: 0.0005006298456777673
Position 485: 0.00048389200136953104
Position 8007: 0.00047420197513760515
Position 3174: 0.000463283229284653
Position 1353: 0.00042978323211050534
Position 305: 0.00041917271862892903
Position 1087: 0.0003693754323719719
Position 1092: 0.00031700444397854736
Position 9673: 0.00031035397206054477
Position 1632: 0.00027900966796200384
Position 8174: 0.0002723094454334312
Position 473: 0.00026196192063756283
Position 2156: 0.0002524644444998559
Position 2923: 0.0002094177430622168
Position 1128: 0.0001999493622146586
Position 5175: 0.00018593909153943154
Position 1732: 0.00017684210875667985
Position 9042: 0.00016274644433415212
Position 4006: 0.00013743624688884496
Position 12453: 0.00011897591080069008
Position 1229: 0.00011317720166308814
Position 837: 0.00010047170213211882
Position 2068: 9.853634802133983e-05
Position 1080: 8.483258253273255e-05
Position 8696: 7.59360529903498e-05
Position 5091: 6.705424964238287e-05
Position 946: 6.68395672597443e-05
Position 1660: 6.548579203633176e-05
Position 1884: 5.929783632647317e-05
Position 5200: 4.5329935800587044e-05
Position 551: 3.29025424393934e-05
Position 290: 2.7536069373225272e-05
Position 865: 2.489435020110982e-05
Position 239: 2.294255482850271e-05
Position 1672: 2.203068537417193e-05
Position 528: 1.987849264792223e-05
Position 830: 1.9818058376528294e-05
Position 1754: 1.9016651203774056e-05
Position 87: 1.7610809453738252e-05
Position 1504: 1.751877965589572e-05
Position 465: 1.2962449117028129e-05
Position 1139: 1.2051315976099454e-05
Position 79: 7.970447648764307e-06
Position 657: 6.496112350909117e-06
Position 874: 4.2834116033526835e-06
Position 409: 2.44751333266844e-06
Position 876: 2.3353274089007994e-06
Position 1225: 1.9729155308594932e-06
Position 9037: 8.932877969371193e-07
Position 437: 9.232095194434322e-08
Position 329: 1.8106904823521722e-08
Position 81: 6.499242700005299e-09
Position 383: 2.283132542400044e-09
Position 381: 2.6940161519571386e-10
Position 499: 1.6385406196218238e-10
Position 5: 2.4516266951213017e-13
Position 129: 3.349466891042954e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 5011: 0.9597407905202442
Position 1228: 0.9279014574279589
Position 5318: 0.9020273126931198
Position 24479: 0.8916787030293967
Position 2510: 0.7937395603619232
Position 8528: 0.6035168047437879
Position 8222: 0.5824756761292111
Position 8233: 0.34117368081708394
Position 4394: 0.09740887518605851
Position 1453: 0.05893364439803203
Position 4272: 0.05311901588248331
Position 4234: 0.04733083049009554
Position 7944: 0.03774952577335414
Position 1000: 0.03286791157952172
Position 4929: 0.02866489228677524
Position 1371: 0.02295803848693044
Position 911: 0.022259293207121236
Position 7648: 0.020381942734648658
Position 2197: 0.019573279522905898
Position 2708: 0.019015671925906946
Position 11656: 0.018032496673627305
Position 4737: 0.017363336037786278
Position 8173: 0.017121427535514225
Position 4512: 0.015507685271479056
Position 541: 0.015109447233308962
Position 853: 0.01433636828721867
Position 1025: 0.0134770843645505
Position 22536: 0.012003934910459622
Position 22844: 0.01178567158723744
Position 8250: 0.011332785636764714
Position 12222: 0.009766791020460346
Position 8560: 0.009577232787235098
Position 5298: 0.00919603566814329
Position 1430: 0.006568177078723646
Position 4696: 0.006103626521272143
Position 13877: 0.006012105185214743
Position 381: 0.005736567428195418
Position 12907: 0.005672294620376222
Position 5040: 0.00513631998363937
Position 10125: 0.004820679341675784
Position 885: 0.004724948903231284
Position 7032: 0.004624846642952802
Position 16247: 0.004602965850536523
Position 5482: 0.0045077889485957996
Position 5243: 0.004401310631213402
Position 4982: 0.004098792782908812
Position 8576: 0.0039036906387040974
Position 1843: 0.0038689366800059
Position 13561: 0.00367250327388868
Position 1869: 0.003610381785774128
Position 7610: 0.0034400804306572333
Position 943: 0.003159183659811493
Position 1204: 0.00286128640114701
Position 11281: 0.002848357834444677
Position 13881: 0.002848007122037142
Position 8546: 0.0027699608729316516
Position 9556: 0.0021765824193456414
Position 5199: 0.0021561187231734415
Position 4206: 0.0021484556018109774
Position 6830: 0.002133551207473274
Position 592: 0.0021245088065223318
Position 1117: 0.0018637728495807567
Position 7613: 0.0018278931259199558
Position 7086: 0.0018003164778798363
Position 1537: 0.0015289509512973723
Position 9667: 0.0013522915360913437
Position 11684: 0.0013287714794061327
Position 10145: 0.001318457545868214
Position 1373: 0.0011890486372333662
Position 7664: 0.001088615050812337
Position 9459: 0.0010858793103235753
Position 2729: 0.0010507249070748608
Position 4160: 0.0010296161060923945
Position 5179: 0.001006098349520744
Position 12195: 0.0009790059656899271
Position 8847: 0.0009725160977149015
Position 7113: 0.0008835610293809191
Position 2025: 0.0008769681798089929
Position 5922: 0.0008406857384321177
Position 5517: 0.000796226829310271
Position 9691: 0.0007744582877385027
Position 7754: 0.0006992748561358258
Position 14751: 0.0006838463240069214
Position 14886: 0.0006566132644787264
Position 13091: 0.0006400738157942684
Position 2165: 0.0005834485634316398
Position 1849: 0.0005794805065486344
Position 1053: 0.0005756922422454858
Position 8107: 0.0005617259513391796
Position 9155: 0.0005347700499741496
Position 9342: 0.0005217141495687822
Position 3067: 0.00046328322928465554
Position 8780: 0.0004560271113077289
Position 7073: 0.00045495089058600617
Position 2684: 0.00045378624606294164
Position 5831: 0.00044496901217792233
Position 12166: 0.0004445281748349268
Position 4454: 0.00044192242061562537
Position 1948: 0.0004367862222156588
Position 7958: 0.0004320409509924478
Position 10075: 0.0004289136455825699
