Gene = ZMYND12
index = 1607
Annotated 5SS: [  380  6350  7801 16412 19847 20994 23125]
Annotated 3SS: [ 6207  7628 16241 19723 20881 22978 25408]
SMsplice 5SS: [  221  6350  7801 19847 20994 23125]
SMsplice 3SS: [ 6207  7628 19723 20881 22978 24361]
top_k =  500
Partition function (log Z): -3.6252797275667947

Sorted 5' Splice Sites (High to Low Probability):
Position 7801: 0.9977370409276237
Position 19847: 0.9868302621516177
Position 6350: 0.8622039832715415
Position 20994: 0.6708574580465152
Position 23163: 0.66896775531183
Position 13751: 0.5954943254517717
Position 16412: 0.5414824343232242
Position 20091: 0.30210586101333053
Position 9530: 0.2709560240659411
Position 221: 0.2555912746981663
Position 180: 0.21936433331615146
Position 380: 0.21332316836263573
Position 324: 0.1174760868450193
Position 24502: 0.1088156192526061
Position 6742: 0.0930271149103314
Position 24492: 0.09018043562851284
Position 986: 0.0825526810164648
Position 2732: 0.07871295519142182
Position 3250: 0.06436322220335608
Position 3: 0.06380889108912272
Position 6386: 0.06054636777579115
Position 6096: 0.049642538944842836
Position 1845: 0.04397545535544815
Position 25071: 0.039112612972690135
Position 24296: 0.038729274423633775
Position 1488: 0.0299766059641241
Position 3850: 0.02922438626820522
Position 20095: 0.028291468881863634
Position 25166: 0.024443447875924187
Position 6650: 0.0237902152869313
Position 348: 0.023085862943032793
Position 1614: 0.02124586849699544
Position 21701: 0.020555852395468196
Position 963: 0.019717848880426096
Position 24275: 0.019269479981686696
Position 6374: 0.017741736478965972
Position 21407: 0.01594403374677072
Position 12837: 0.015634441446943575
Position 6382: 0.014727984012711626
Position 11686: 0.014055181976825816
Position 319: 0.013161123440678065
Position 6796: 0.0130890080993663
Position 11639: 0.012690802054917212
Position 8261: 0.011721844315670612
Position 20841: 0.011303432303680482
Position 12795: 0.009438250083843575
Position 8254: 0.009403530305022369
Position 9000: 0.009392178102891462
Position 21857: 0.008713689762913762
Position 763: 0.008466268990472559
Position 24618: 0.008398177188321953
Position 68: 0.008358390116787719
Position 21698: 0.00703202022995362
Position 1584: 0.006211375355372975
Position 10250: 0.0060827182602402165
Position 3207: 0.006033202976444642
Position 6391: 0.0052316404381923835
Position 21425: 0.005124074459048955
Position 24412: 0.004530038735701788
Position 9870: 0.004526114891944346
Position 23129: 0.0044126413454232735
Position 10324: 0.0038254813573867395
Position 14125: 0.0032338163953239685
Position 24060: 0.0029444931540932866
Position 22177: 0.002852963168181449
Position 23089: 0.0028472131132085492
Position 25614: 0.0027209371958017608
Position 14254: 0.0026709127642493466
