Gene = EIF2B3
index = 490
Annotated 5SS: [   118   5590   8296  45105  59983  89256 104999 106793 110993 111933
 128907]
Annotated 3SS: [  5432   8149  44944  59870  89165 104870 106601 110914 111783 128802
 135606]
SMsplice 5SS: [   118   5590   8296  45105  59983  89256 104763 104999 106709 110993
 111933 117860 128907]
SMsplice 3SS: [  5432   8149  44944  59870  89165 104650 104870 106601 110914 111783
 117775 128802 135606]
top_k =  500
Partition function (log Z): -64.94429849987085

Sorted 5' Splice Sites (High to Low Probability):
Position 118: 0.9645441966030311
Position 8296: 0.8750802536168097
Position 5590: 0.8414374434532883
Position 5898: 0.17199838433401854
Position 10197: 0.16881735558037775
Position 16633: 0.15627977897938192
Position 10767: 0.10347036023657454
Position 9715: 0.1019670617137215
Position 5605: 0.07200991505282124
Position 10193: 0.024109866548111765
Position 11721: 0.020548304717158128
Position 191: 0.01901972902011165
Position 5865: 0.01458681155595609
Position 5552: 0.01122433532938971
Position 12868: 0.007843572419571253
Position 130: 0.005876346152320828
Position 9238: 0.004257679225590958
Position 5954: 0.0038578682711630364
Position 1282: 0.0038095802842098903
Position 273: 0.003117061611089038
Position 547: 0.0029731203719424817
Position 10048: 0.002389506742675695
Position 6907: 0.0018619859254568872
Position 7638: 0.0017747442496976271
Position 395: 0.0016187647939072721
Position 4937: 0.0015124496394940156
Position 177: 0.0013571364277527665
Position 1047: 0.0012974306389717009
Position 5869: 0.0012890616515247428
Position 10201: 0.001249403539481895
Position 438: 0.0012474731667500214
Position 1604: 0.0012192775351460188
Position 882: 0.0011097669132971327
Position 5002: 0.0010349377155127067
Position 2672: 0.000976278800138887
Position 5722: 0.0008516616744964394
Position 10719: 0.0007905539169248503
Position 2745: 0.0006658336022749378
Position 6436: 0.0006587198164725581
Position 5469: 0.0006473530747694222
Position 125: 0.0006292360721754955
Position 383: 0.000575993536775477
Position 528: 0.0005444124242203674
Position 5752: 0.0005138019857936121
Position 5679: 0.0005136931675799595
Position 10165: 0.0005027330866683201
Position 5985: 0.0004422747625340394
Position 3201: 0.0004303413671613996
Position 10519: 0.0004193237123810914
Position 7498: 0.0003445101112964727
Position 255: 0.000338536497734468
Position 4560: 0.00030408617225477226
Position 6071: 0.0002602709361687412
Position 1273: 0.00025698011749552527
Position 5093: 0.00019968439998892522
Position 4695: 0.0001978310971708747
Position 10020: 0.00018367966954742495
Position 4388: 0.00017733762201294382
Position 6224: 0.00016847261467121252
Position 253: 0.00015492796365999418
Position 8108: 0.00015416302465209083
Position 2557: 0.00014703576965397643
Position 6230: 0.00014276943778736718
Position 1572: 0.00013529678474515278
Position 1433: 0.0001288764499675645
Position 201: 0.00012362019417986152
Position 5104: 0.00011730778358713923
Position 2704: 0.00010946667094604803
Position 3592: 0.00010191693494584651
Position 781: 8.390221399654645e-05
Position 2658: 7.874793374777537e-05
Position 4605: 7.25302053834614e-05
Position 2598: 6.438063679991968e-05
Position 3196: 6.278942408655206e-05
Position 10248: 1.2253612241168002e-06
Position 247: 6.61291540117392e-07
Position 74: 4.2156811347666977e-07
Position 245: 3.485955547390983e-07
Position 219: 2.5511429765214987e-07
Position 8: 2.508296781838647e-07
Position 43: 2.4583726957482004e-07
Position 835: 2.0139078583372987e-07
Position 661: 1.3527194134161958e-07
Position 216: 1.0535469277527627e-07
Position 389: 9.880020265083927e-08
Position 65: 8.277988080480454e-08
Position 262: 8.023652616340934e-08
Position 494: 5.4085730608145144e-08
Position 666: 3.698822932876424e-08
Position 6063: 2.8322361427721813e-08
Position 161: 6.0336938731326225e-09
Position 12: 1.1945465843986163e-09
Position 51: 2.8718885607675257e-10
Position 24: 2.061661228515542e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5432: 0.8952123846103627
Position 8149: 0.8512143736391109
Position 17458: 0.22747031027922263
Position 16565: 0.2189955395672381
Position 10621: 0.15886914934461907
Position 14035: 0.10836127139850546
Position 5751: 0.09524499778420703
Position 11403: 0.08852999969300046
Position 10117: 0.07881680521060169
Position 13576: 0.06201881632500747
Position 12913: 0.05702716750960017
Position 18249: 0.05159446884399739
Position 9671: 0.05122878090039138
Position 10369: 0.049673448338961534
Position 5717: 0.04608110748693395
Position 9602: 0.045468865579022806
Position 10044: 0.044023912895635786
Position 21423: 0.04042315195195565
Position 10073: 0.039113848730248535
Position 9848: 0.02891771541487398
Position 5529: 0.026765261632204003
Position 17716: 0.02222590894729528
Position 8171: 0.02161478821808355
Position 17741: 0.020204974534652604
Position 10019: 0.018931626930053902
Position 5658: 0.017790663945519973
Position 8197: 0.016965257569189384
Position 5787: 0.012395593935954508
Position 13488: 0.011626277404884025
Position 11844: 0.011608515655055326
Position 10641: 0.010685348965470309
Position 9955: 0.010302344216735076
Position 5725: 0.009719127765412774
Position 12805: 0.009492628861426872
Position 13572: 0.007910094443494189
Position 14389: 0.007549093507543463
Position 9650: 0.006721976958381417
Position 16204: 0.006607674346788119
Position 5454: 0.006185761696108049
Position 10434: 0.006125667826840938
Position 11421: 0.005347642730670862
Position 11960: 0.005271567229922942
Position 13596: 0.00500668743266074
Position 8152: 0.004837090302409529
Position 15735: 0.00465301219462026
Position 10617: 0.004501665708942002
Position 13245: 0.004056177196971359
Position 7370: 0.00379062154271615
Position 5506: 0.0032968746141633534
Position 15996: 0.003182388094582263
Position 5457: 0.003153968654342787
Position 11377: 0.0029593396956416828
Position 6140: 0.0027473129307102355
Position 8386: 0.0026853738767699123
Position 11588: 0.002679803938271135
Position 12138: 0.002441347321495636
Position 9715: 0.0021758205088923243
Position 10468: 0.0020494215668971356
Position 9619: 0.001968351647787367
Position 312: 0.0019380780826353946
Position 9217: 0.0017362038031298445
Position 8406: 0.001684951419024305
Position 9167: 0.0015207810459542178
Position 945: 0.0014244225766087612
Position 5809: 0.0013861909943674708
Position 6813: 0.0012548026041944128
Position 13333: 0.0011763698747581431
Position 2433: 0.0011609741194648039
Position 11631: 0.0011165895596749876
Position 12649: 0.0011108219543618948
Position 1173: 0.001074858882431096
Position 12625: 0.0010721614708144886
Position 12909: 0.0010698935316954723
Position 4674: 0.0010652129255139425
Position 4464: 0.0010084169121995095
Position 9899: 0.0009876899932883178
Position 250: 0.0009695107280318564
Position 1538: 0.0007553923832160842
Position 11978: 0.0007352766163270969
Position 5632: 0.0007260619638343155
Position 1031: 0.0007142420459282716
Position 9184: 0.0006441169152034109
Position 5702: 0.000639127635598612
Position 926: 0.0006204234055938581
Position 5493: 0.0005773004541874225
Position 1139: 0.0005649261930507744
Position 8184: 0.0005611566795947563
Position 11399: 0.0005446010266996253
Position 9014: 0.000544022727892044
Position 6721: 0.0005270398760343211
Position 11788: 0.0005030368179638995
Position 5589: 0.0004950859168995508
Position 4694: 0.0004488283037681744
Position 4841: 0.0004442292421893429
Position 2601: 0.00043310981110145075
Position 11956: 0.00043294066543804547
Position 8359: 0.0004170640357939821
Position 679: 0.0003576589370464966
Position 6952: 0.00035441852454672323
Position 9314: 0.0003527448385281683
Position 10574: 0.00035129633305821715
Position 2457: 0.00033396684919589437
Position 1209: 0.0003229901915238956
Position 5958: 0.0003206838897264514
Position 5865: 0.000318802929283418
Position 5021: 0.0003169921835760627
Position 7516: 0.0003148185126783637
Position 7140: 0.0002966876319315049
Position 5824: 0.0002893006828354002
Position 1492: 0.00028498923273216837
Position 11073: 0.0002629532658114298
Position 2956: 0.00025019023037835763
Position 4670: 0.0002480294326193926
Position 5964: 0.00021369784329917764
Position 799: 0.00020277931268888132
Position 4867: 0.0001847432036722554
Position 716: 0.00016825777142552385
Position 8009: 0.00013541899886005096
Position 8382: 0.00013436421699519554
Position 3038: 0.00012969385772043125
Position 8588: 0.0001288944665711552
Position 6839: 0.0001268442409922558
Position 223: 0.00012273140922900084
Position 5831: 0.00011700415617807275
Position 3173: 0.00011324670314916039
Position 1170: 0.00011198876749688056
Position 3430: 0.0001019169349458463
Position 339: 9.79213152910223e-05
Position 1329: 9.361637066315732e-05
Position 1337: 9.123495561791602e-05
Position 8542: 8.958793826712074e-05
Position 764: 8.553554133962238e-05
Position 6671: 8.289246888214354e-05
Position 7366: 7.476562314746555e-05
Position 6979: 7.30294673707593e-05
Position 4229: 6.849845700725644e-05
Position 4353: 6.846528519152526e-05
Position 424: 6.834349538160461e-05
Position 2532: 6.625610758540807e-05
Position 4750: 6.04561598250234e-05
Position 9694: 5.686708713333113e-05
Position 2636: 4.6912791335425174e-05
Position 4180: 4.0373879814163094e-05
Position 1046: 2.858535702756536e-05
Position 1233: 2.8017777343085737e-05
Position 8896: 2.76664251002618e-05
Position 8061: 2.496625280810168e-05
Position 683: 2.245487279703656e-05
Position 2484: 2.181339232472546e-05
Position 4496: 2.059245707211886e-05
Position 2644: 2.0178591829933055e-05
Position 636: 1.4937393391106936e-05
Position 744: 1.4816804068474158e-05
Position 265: 1.376586966940953e-05
Position 1448: 1.3682653303478876e-05
Position 1090: 1.3365601917735462e-05
Position 379: 1.1674458309293721e-05
Position 5279: 9.681289562020653e-06
Position 700: 8.81750984671228e-06
Position 1842: 8.327792370088312e-06
Position 388: 7.696196824237163e-06
Position 5233: 6.6621527852424035e-06
Position 5360: 6.217254979553978e-06
Position 5306: 4.3468150777783115e-06
Position 8263: 3.223683267693788e-07
