Gene = RBBP5
index = 1117
Annotated 5SS: [  161  6158  7227 16988 18159 20416 21864 22105 22275 23027 24690 25334
 27143]
Annotated 3SS: [ 6131  7053 16846 17995 20305 21743 21950 22202 22908 24619 25103 26950
 33199]
SMsplice 5SS: [  161  6158  7227 18159 20416 20642 21864 22105 23027 24690 27143 33289]
SMsplice 3SS: [ 6048  7053 18051 20305 20534 21743 21950 22908 24619 26950 33199 35108]
top_k =  500
Partition function (log Z): 15.342298312944312

Sorted 5' Splice Sites (High to Low Probability):
Position 7227: 0.9980373620005709
Position 24690: 0.9974919617355739
Position 18159: 0.990892025586916
Position 22105: 0.9880771060898419
Position 20416: 0.9845660339992953
Position 21864: 0.9559078554511707
Position 23027: 0.9000848686695426
Position 6158: 0.8742703756317779
Position 27143: 0.7357626043106466
Position 161: 0.6925322920279506
Position 20642: 0.673420270629657
Position 33289: 0.6209079555357232
Position 16988: 0.46876932300243895
Position 17300: 0.38583748986204974
Position 27469: 0.34428472321160575
Position 27029: 0.26034760382312694
Position 25334: 0.25264517313937185
Position 330: 0.25115880740339047
Position 22275: 0.24578545524099726
Position 6068: 0.14108768088686216
Position 26292: 0.11640820997442637
Position 23840: 0.08586099124241155
Position 20977: 0.08538191410029507
Position 20861: 0.07969950405218455
Position 23009: 0.07090896538375398
Position 7611: 0.06713614239045794
Position 20790: 0.06280697642452766
Position 6440: 0.053300969926686266
Position 24074: 0.0463715711519532
Position 20682: 0.04406622394066804
Position 22704: 0.040343197529002804
Position 18635: 0.03811330571530728
Position 26285: 0.0349601558938061
Position 1702: 0.034353409253961964
Position 24031: 0.03431230128501394
Position 634: 0.032462106839418414
Position 23714: 0.030983947031418716
Position 199: 0.021377898789496218
Position 20649: 0.02102154047736332
Position 19567: 0.0181792935042182
Position 30599: 0.01790490770559605
Position 98: 0.01760795610756848
Position 25402: 0.01759476866626875
Position 2883: 0.017431537398320752
Position 26299: 0.01735491892112101
Position 20854: 0.016686712181400276
Position 484: 0.01644490943862715
Position 23296: 0.016150040440788466
Position 30265: 0.015299364205021846
Position 539: 0.014793883635412813
Position 6938: 0.01405383498094666
Position 2930: 0.013066989478044017
Position 25159: 0.012659952469291583
Position 21856: 0.012393544189899621
Position 1359: 0.010943093530924031
Position 26205: 0.010378860225786622
Position 16872: 0.009727988478315186
Position 25748: 0.007305169377758744
Position 26408: 0.007263283325861245
Position 6490: 0.006778415279620924
Position 21068: 0.00629657834762395
Position 3255: 0.0057427513165178865
Position 34030: 0.005669596077660512
Position 6064: 0.0053572128452830025
Position 34141: 0.0050450524531126684
Position 23390: 0.003548704027074091
Position 30605: 0.003517346107773954
Position 31794: 0.0035083743373546267
Position 20420: 0.0028919689575558137
Position 20693: 0.00272850094648981
Position 27107: 0.0024168494056018485
Position 23254: 0.0017242766438316825
Position 24026: 0.0015096958429367448
Position 24147: 0.0014705997275973812
Position 24041: 0.0013213848686249121
Position 33349: 0.001267708752497842
Position 22248: 0.0012096205666771165
Position 7110: 0.0011573301766950007
Position 26338: 0.001138744846072347
Position 22130: 0.0010545024243688922
Position 23808: 0.0010174966694031426
Position 22272: 0.0009038790565875712
Position 23534: 0.0008524417525936624
Position 22279: 0.000778871804835449
Position 22754: 0.0006830182314624862
Position 22099: 0.0006159647429281851
Position 1764: 0.0005224004176608299
Position 22109: 0.00042685993678463703
Position 1506: 0.0003967107725400486
Position 21868: 0.00037891775961067107
Position 22057: 0.0003292049821104328
Position 25732: 0.00031282999232526654
Position 27644: 0.00030788364331757776
Position 27339: 0.0003061297457297152
Position 656: 0.00028961994545592754
Position 29235: 0.00024897809029226
Position 25992: 0.0002054581469996982
Position 22685: 0.0001691865737163599
Position 23710: 0.00016304424193916162
Position 23214: 0.00013338914051485838
Position 21931: 5.4623090151934036e-05
Position 1150: 4.953670202374711e-05
Position 1045: 2.739210497880333e-05
Position 22444: 1.7053852984223036e-05
Position 132: 1.6359502001813803e-05
Position 827: 1.5781009851097816e-05
Position 427: 1.5716066629576365e-05
Position 725: 1.2744745678473037e-05
Position 334: 1.2013104389848347e-05
Position 7213: 1.1287274071836461e-05
Position 435: 6.625674128392624e-06
Position 22457: 4.50770568230757e-06
Position 20611: 2.3481592557694836e-06
Position 258: 2.213989059295348e-06
Position 153: 1.805661639484971e-06
Position 73: 4.697734272354469e-07
Position 393: 4.329651415620463e-07
Position 173: 3.778853186518974e-07
Position 100: 2.490941912232787e-07
Position 233: 1.534930118804197e-07
Position 527: 1.3930785392060844e-07
Position 459: 1.21132129110376e-07
Position 514: 6.270116690979382e-08
Position 289: 3.661085755635768e-08
Position 103: 3.389393385175034e-08
Position 41: 1.8545902885065737e-08
Position 22: 1.8436587296559886e-08
Position 194: 1.6548739237739203e-08
Position 593: 9.178151923346286e-09
Position 742: 4.8752220841249154e-09
Position 54: 3.4188113489124557e-09
Position 708: 1.0718354992812897e-10
Position 181: 4.430708581178923e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 24619: 0.9930297203375289
Position 26950: 0.9690186369501513
Position 21950: 0.9479249100850295
Position 22908: 0.9207479929945831
Position 20305: 0.8087228356071071
Position 18051: 0.6890591965201911
Position 35108: 0.6776918357198641
Position 20534: 0.5604851044764978
Position 7053: 0.528183873586278
Position 21743: 0.5209789973470043
Position 16846: 0.47394455850471545
Position 7109: 0.4649382691538235
Position 21766: 0.38421388811852897
Position 17184: 0.36114134719033725
Position 5908: 0.3583084339667187
Position 33199: 0.33942883078323166
Position 6131: 0.33795086238670147
Position 6048: 0.3242155218842378
Position 17995: 0.3018328290667256
Position 33202: 0.2984917182678641
Position 22202: 0.2214428981124723
Position 33715: 0.18420869685588753
Position 20589: 0.1818340282520309
Position 27255: 0.17736305285086523
Position 26194: 0.1627402692051063
Position 27258: 0.13972252224328138
Position 20352: 0.13698764744275024
Position 25204: 0.12181948860447857
Position 20793: 0.11012041061420452
Position 23618: 0.10296709361972635
Position 25103: 0.0810937654767467
Position 23953: 0.07943465021883013
Position 21670: 0.06312972536029988
Position 20717: 0.05414164888017464
Position 33426: 0.048475636123378414
Position 22562: 0.04675267172871404
Position 20324: 0.046699844767525846
Position 7519: 0.043683115456429666
Position 30415: 0.040704142409638815
Position 25025: 0.04011915638278981
Position 20885: 0.039458357184835466
Position 6253: 0.03589260942522094
Position 1603: 0.03270191210518953
Position 22017: 0.0326006120391595
Position 26953: 0.026538458334106844
Position 26122: 0.02517558416418692
Position 17180: 0.02469614267171299
Position 33379: 0.023548057200984622
Position 426: 0.019964860557408075
Position 6373: 0.018438086525213115
Position 22227: 0.01800881734200147
Position 18334: 0.01692594728991437
Position 23173: 0.01675876851598517
Position 2646: 0.015698827033007488
Position 23714: 0.015631242572085216
Position 30118: 0.015299364205021848
Position 22933: 0.015209184919227646
Position 20542: 0.015151971674646372
Position 27350: 0.014777279764635408
Position 250: 0.013850005032114457
Position 22003: 0.012353458104621615
Position 24989: 0.01198638136102752
Position 7367: 0.011107049149001354
Position 22856: 0.010057370716466195
Position 6802: 0.00946542335564304
Position 19441: 0.009366253340740363
Position 25228: 0.009263178773084555
Position 27261: 0.008476355430436013
Position 20928: 0.00827683869675865
Position 22888: 0.008005406805646436
Position 22891: 0.007632831890382709
Position 1238: 0.0075247128232800485
Position 25620: 0.007516770987460957
Position 25158: 0.007067406104160657
Position 18486: 0.0068210883568013535
Position 20511: 0.006623405229596136
Position 33963: 0.006057093172966443
Position 31698: 0.006055721948639504
Position 2622: 0.0058079121070710405
Position 2786: 0.005796397384396527
Position 18577: 0.005795573381241849
Position 554: 0.005728501538131911
Position 27280: 0.005363069617208096
Position 18439: 0.005319400384244388
Position 6858: 0.005001693781233707
Position 23116: 0.0049895853173972365
Position 16690: 0.0045527529760378245
Position 19365: 0.004224402439416498
Position 34360: 0.004167254705901874
Position 19515: 0.0041321843969748685
Position 22240: 0.004059065821407476
Position 7393: 0.004040347236458062
Position 25367: 0.00395997927134621
Position 25162: 0.00394475177095149
Position 20610: 0.0037664550275554372
Position 5853: 0.003619576358894446
Position 7082: 0.0035675412828692077
Position 24379: 0.0035127109302130416
Position 27417: 0.0032485332462626965
Position 2789: 0.002989017665507807
Position 33747: 0.002967054371457249
Position 18500: 0.0027554344550250443
Position 24011: 0.002671347452359695
Position 538: 0.002634506758208035
Position 27664: 0.0026307973968759638
Position 3192: 0.0026100313350655236
Position 27437: 0.002587389918263299
Position 2997: 0.0024874430925037614
Position 405: 0.002436552968203572
Position 7477: 0.0023612947909233714
Position 20567: 0.0023090336301479614
Position 7538: 0.0022875834443396577
Position 1242: 0.0019111960247315334
Position 27643: 0.0018729177406660948
Position 27541: 0.0017527819998061247
Position 25165: 0.0015282204611998605
Position 7129: 0.0014494817130130603
Position 24052: 0.001426160626804085
Position 31573: 0.0013655928115874618
Position 1524: 0.0013382545231868355
Position 30516: 0.001334921829855888
Position 20954: 0.0013235937128483401
Position 21779: 0.0013206929655111546
Position 20633: 0.0012767368991120033
Position 26887: 0.0012721325594732824
Position 33567: 0.001267197017869457
Position 33668: 0.0012468514661474624
Position 25309: 0.0012144166710063005
Position 33510: 0.001167471705822285
Position 333: 0.0010985702301536976
Position 30697: 0.0010350058320821951
Position 27516: 0.0010048586864845395
Position 22960: 0.0009980897215227567
Position 20970: 0.0009378942531421294
Position 28239: 0.0009212539471226658
Position 27100: 0.0008839173550658068
Position 22624: 0.0008695308969961596
Position 1155: 0.0008399028209011632
Position 24558: 0.0007751920348000073
Position 22734: 0.0007676750366101533
Position 29167: 0.0007437371190749717
Position 7317: 0.0007423687906731137
Position 20906: 0.0007337558659357436
Position 6258: 0.0007317949130856881
Position 297: 0.0006907845120816782
Position 1560: 0.0006607782943237676
Position 26813: 0.0006564956910498765
Position 6909: 0.0006446243226238157
Position 7301: 0.0006281125463929211
Position 22265: 0.0006280519642154299
Position 7333: 0.0006273799783588462
Position 6412: 0.0006223654575573682
Position 29071: 0.0006024289055894349
Position 6294: 0.0006014096697895636
Position 7437: 0.0005841430358067567
Position 7490: 0.000580848147000253
Position 28583: 0.0005736660139940106
Position 23881: 0.0005728496667744651
Position 22942: 0.0005701723117244044
Position 25392: 0.0005486646483178424
Position 23198: 0.0005232032387743761
Position 18517: 0.0004958618480802616
Position 7543: 0.0004938998150739957
Position 20833: 0.0004682037096303678
Position 3119: 0.00046451360839549225
Position 19383: 0.000456453327086487
Position 22041: 0.0004514774039026609
Position 1260: 0.00041783996349865156
Position 6395: 0.00041399398281114554
Position 22863: 0.00041349281965006354
Position 27094: 0.00035654665082835156
Position 27447: 0.0003519938110811715
Position 32433: 0.0002676716484193952
Position 27948: 0.00025602766624828054
Position 21963: 0.00025277511966579345
Position 21430: 0.00024605530778996145
Position 25829: 0.00022918525332654043
Position 31863: 0.00022183407864537783
Position 31895: 0.00021637463070712967
Position 21689: 0.00020710673449836277
Position 2882: 0.00020637268638191278
Position 614: 0.0001883058988279486
Position 3018: 0.00018076328055310548
Position 1505: 0.00017486474892272543
Position 187: 0.00016120740555548372
Position 1131: 0.0001481332988779616
Position 22479: 0.00013884954556975452
Position 23566: 0.00013851597481480757
Position 237: 0.00012984015243428337
Position 20488: 0.00012562560357768046
