Gene = KNCN
index = 751
Annotated 5SS: [ 151 2023]
Annotated 3SS: [1947 3405]
SMsplice 5SS: [ 151  981 1282 2023]
SMsplice 3SS: [ 829 1212 1974 3405]
top_k =  500
Partition function (log Z): -0.8880777356724043

Sorted 5' Splice Sites (High to Low Probability):
Position 2023: 0.9476344712106729
Position 1282: 0.7288734883102679
Position 151: 0.721460401261368
Position 981: 0.5986164439591904
Position 96: 0.24741889573788609
Position 1486: 0.2050443134418066
Position 736: 0.05630653348771162
Position 491: 0.05433112312946094
Position 830: 0.0453096889400011
Position 3429: 0.03387543480474671
Position 2456: 0.03361472509027335
Position 3224: 0.03289068566972086
Position 2801: 0.02345630341873809
Position 1806: 0.009958538318400035
Position 2788: 0.008568393521754038
Position 2478: 0.006148661885225308
Position 2618: 0.0030049304932661352
Position 1385: 0.002967564196840855
Position 967: 0.0024810228573707623
Position 2668: 0.002058351031131774
Position 836: 0.0019083929604471936
Position 279: 0.0017386398403718623
Position 194: 0.0011547425860115059
Position 216: 0.0010733281640781774
Position 1513: 0.000979498823387376
Position 124: 0.0009335659370383121
Position 752: 0.0005506371892362035
Position 923: 0.0005118794400813545
Position 3704: 0.00029020401003960154
Position 3559: 0.0002814509897385497
Position 1348: 0.0002485316944290668
Position 281: 0.00023549613999806395
Position 3680: 0.0001780931146877548
Position 442: 0.0001704676479894444
Position 999: 0.0001136886647539845
Position 66: 0.00010486016090363313
Position 918: 9.070484422577375e-05
Position 995: 7.988666728548754e-05
Position 144: 6.852688990438373e-05
Position 921: 5.909184422207435e-05
Position 3543: 5.4892391041084884e-05
Position 634: 5.433961732337244e-05
Position 1352: 5.403353379950008e-05
Position 242: 5.180301832356211e-05
Position 1250: 4.8088757162947674e-05
Position 1340: 3.687741928647831e-05
Position 589: 3.294066389560597e-05
Position 1362: 3.04424881647706e-05
Position 552: 2.9434680817811683e-05
Position 605: 2.859777137297618e-05
Position 1084: 1.576062714078857e-05
Position 603: 9.476581702741427e-06
Position 895: 9.13053392662616e-06
Position 868: 8.15452249890496e-06
Position 1342: 5.1796102561872174e-06
Position 477: 2.938603060123746e-06
Position 126: 2.3049298182161862e-06
Position 1383: 6.398770672505309e-07
Position 591: 1.5022934556068088e-07
Position 211: 5.3757221450968564e-08
Position 570: 1.587710102027523e-08
Position 51: 2.1926034162866824e-10
Position 439: 2.022208169637095e-11
Position 376: 1.325600837893978e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 3405: 0.8464961695607391
Position 1212: 0.6668166148679495
Position 829: 0.5649127255953441
Position 1974: 0.395971158436862
Position 1947: 0.3178171162994916
Position 1440: 0.18290881558076716
Position 1764: 0.12653732698041195
Position 2617: 0.08318057634100806
Position 1795: 0.053179785370834724
Position 634: 0.04872370067006254
Position 3287: 0.045363529586482786
Position 694: 0.04044905059407141
Position 1190: 0.03498239836302306
Position 3547: 0.031484363326324566
Position 583: 0.029854577486423357
Position 2666: 0.029370658125539576
Position 2292: 0.025075992522216428
Position 1890: 0.023361071218648527
Position 343: 0.020543532248841805
Position 1980: 0.01726666967645413
Position 1138: 0.017176784414180194
Position 1157: 0.013217240758354608
Position 763: 0.012510873223007845
