Gene = INSL6
index = 704
Annotated 5SS: [355]
Annotated 3SS: [21402]
SMsplice 5SS: [170 355]
SMsplice 3SS: [  266 21402]
top_k =  500
Partition function (log Z): -13.86511276484381

Sorted 5' Splice Sites (High to Low Probability):
Position 355: 0.917835376817218
Position 170: 0.898098564702324
Position 846: 0.1127760321351576
Position 2904: 0.07973034693628925
Position 428: 0.0545218654681772
Position 2641: 0.03284060238898922
Position 5701: 0.029155395307878768
Position 3230: 0.016012511717929757
Position 4062: 0.013319676090646835
Position 984: 0.011897416949039008
Position 564: 0.008012264135084376
Position 9050: 0.006786824180921117
Position 177: 0.0030785259882375347
Position 4480: 0.0020210814413179185
Position 4575: 0.001306220207585906
Position 161: 0.0010917632893608993
Position 3630: 0.0010079039297472123
Position 915: 0.0007774447949750845
Position 114: 0.0004666895202263357
Position 2798: 0.00027155188925203196
Position 2944: 0.00022238599954932075
Position 582: 0.0002138088235647339
Position 1821: 0.00014572534615382019
Position 1231: 0.00013682441628618504
Position 2077: 0.00011532124169287028
Position 14: 6.758889791777889e-05
Position 279: 6.206989696570666e-05
Position 119: 3.159917575619538e-05
Position 378: 3.0120456485046858e-05
Position 2405: 2.1136838595361117e-05
Position 2360: 1.5754912885440582e-05
Position 2875: 1.48438888637586e-05
Position 1967: 1.3412261304157114e-05
Position 3151: 1.3335765459797136e-05
Position 254: 9.088082847444998e-06
Position 2263: 7.1843321013133e-06
Position 1454: 6.589013316279229e-06
Position 556: 2.747416919831331e-06
Position 392: 2.713207464466716e-06
Position 483: 2.489281361787605e-06
Position 495: 2.1498702318928744e-06
Position 655: 1.4608914285890277e-06
Position 57: 1.1294601355306882e-06
Position 849: 8.885072827732112e-07
Position 725: 5.782461765766145e-07
Position 302: 5.763170126750398e-07
Position 95: 3.8711147406562544e-07
Position 221: 3.7341598806365974e-07
Position 461: 3.47982524200952e-07
Position 804: 1.8722851700766725e-07
Position 148: 1.252063339326731e-07
Position 568: 8.698264286620901e-08
Position 86: 5.137281064849429e-08
Position 590: 4.9081389717409936e-08
Position 127: 2.3778432220469913e-08
Position 382: 1.0058182786597856e-09
Position 226: 4.8650923597255503e-11
Position 445: 1.607049262702761e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 266: 0.8753531171153149
Position 15536: 0.1523212441825748
Position 725: 0.10876013764400176
Position 7123: 0.0920448282235907
Position 3034: 0.09102247251005478
Position 2494: 0.06660000037804396
Position 4578: 0.060303254037541
Position 6216: 0.052523189419297935
Position 4429: 0.04720153610260576
Position 13636: 0.04607314570325586
Position 2797: 0.04521840709191345
Position 6587: 0.03796779907017795
Position 2740: 0.03125562452533395
Position 7964: 0.029181543341238136
Position 8974: 0.02800553981875708
Position 5616: 0.02697715105792151
Position 12170: 0.025912576884842612
Position 5350: 0.025412602310936387
Position 2614: 0.02374648825764082
Position 2617: 0.021852870015279198
Position 5816: 0.02185086089323178
Position 1928: 0.020264183015871833
Position 5283: 0.01996797134580566
Position 644: 0.01794973569917487
Position 11911: 0.01632198146309985
Position 5594: 0.013189773587255775
Position 9163: 0.0116257926906445
Position 768: 0.010429815272697367
Position 6928: 0.010364647142234146
Position 10977: 0.010337152498691403
Position 3921: 0.009376080552460366
Position 10369: 0.009178982017451986
Position 931: 0.00873119957037507
Position 5883: 0.00860790763170971
Position 5236: 0.008541506664345703
Position 9845: 0.008369110367777178
Position 4224: 0.006611718420268172
Position 8813: 0.006321292718410838
Position 8407: 0.006300748512944532
Position 3535: 0.00611464476436025
Position 9008: 0.004968223912954736
Position 2538: 0.004410745849208091
Position 1322: 0.004356449009377726
Position 5577: 0.0037279484088628603
Position 427: 0.0036082287827810724
Position 424: 0.0033858097977904266
Position 8741: 0.00333948011192872
Position 1699: 0.0033363783125517216
Position 1813: 0.0027901032519018934
Position 8119: 0.0027834033815228917
Position 8454: 0.0027144849780176648
Position 4508: 0.0026208515078171043
Position 3978: 0.002379809104255894
Position 3081: 0.0021061906028445035
Position 3932: 0.0020793564011646875
Position 3369: 0.002014592062098152
Position 2043: 0.0018255209023603858
Position 6146: 0.001814526128943212
Position 4378: 0.0014465383278105608
Position 3489: 0.0014195188777992942
Position 5041: 0.0013058313616457133
Position 236: 0.0012592319393020372
Position 493: 0.0011662125822894224
Position 5935: 0.0011006597972427735
Position 4119: 0.0008614080490842859
Position 5745: 0.0007630042738789827
Position 1357: 0.0007441004940854916
Position 1093: 0.0007073977204371592
Position 1333: 0.0006883797399278797
Position 2176: 0.0006735226412562833
Position 674: 0.0006604370271320444
Position 1133: 0.0006556072003452814
Position 902: 0.0006304532605161931
Position 5189: 0.0006220841516699076
Position 1302: 0.0004595154759003979
Position 2224: 0.0004101182487379543
Position 4397: 0.0004053072706676764
Position 3512: 0.00040484446416775855
Position 2959: 0.00035717332365093804
Position 441: 0.00034095929201110144
Position 278: 0.0003369664935447728
Position 824: 0.0003369586236864443
Position 1663: 0.00025767254519232214
Position 2199: 0.00024763258814845064
Position 546: 0.00016410138557440746
Position 4033: 0.0001570902222874965
Position 468: 0.00014832588697272453
Position 1415: 0.0001317328845095589
Position 1130: 0.00012128232556131094
Position 606: 0.00011550298246868028
Position 1680: 0.00011258451194588417
Position 1222: 9.708625675568533e-05
Position 1192: 8.56968156627946e-05
Position 461: 8.518873994846814e-05
Position 732: 5.693261459361788e-05
Position 612: 3.866340220036203e-05
Position 524: 2.4629033263987235e-05
Position 275: 1.9748678646388304e-05
Position 292: 1.6869059118825938e-05
Position 445: 1.5141213491086024e-05
Position 302: 9.903967372765878e-06
Position 233: 6.520563550486229e-06
Position 568: 6.285317533349829e-06
Position 787: 6.0168444178616614e-06
Position 340: 4.5491657539648105e-06
Position 342: 4.376749246396083e-06
Position 655: 2.310986397814166e-06
Position 586: 2.3075695278033746e-06
Position 975: 1.2617607810911124e-06
Position 739: 1.089772768249295e-06
Position 285: 1.020572009193345e-06
Position 310: 5.704657401537667e-07
Position 221: 5.045857221625901e-07
Position 373: 3.6106912591919766e-07
Position 821: 3.542116723381938e-07
Position 845: 1.9953647771078085e-07
Position 790: 1.8634368726883327e-07
Position 189: 1.710469605289448e-07
Position 354: 1.4002849715864264e-07
Position 943: 8.230402150955546e-08
Position 774: 3.1095410524091134e-08
Position 217: 2.9576185364056077e-08
Position 432: 2.3962345014680835e-08
Position 148: 1.910602667790418e-08
Position 183: 1.8336437161163705e-08
Position 169: 1.6080277880388034e-08
Position 145: 1.230653744083045e-08
Position 154: 3.4703165980360352e-09
Position 136: 3.5732746639582316e-11
Position 158: 2.95881358602144e-11
