Gene = RHBDD2
index = 1138
Annotated 5SS: [ 313 3289 4901]
Annotated 3SS: [2880 4749 9043]
SMsplice 5SS: [ 313 2539 4853]
SMsplice 3SS: [2416 4725 9043]
top_k =  500
Partition function (log Z): -5.089460701972623

Sorted 5' Splice Sites (High to Low Probability):
Position 313: 0.9932869491147375
Position 4853: 0.521471932453576
Position 2539: 0.4898192140308225
Position 4901: 0.4697136266341965
Position 1368: 0.1695441482021051
Position 6395: 0.14690272993376424
Position 2543: 0.0717371816973716
Position 637: 0.03460563160637143
Position 5627: 0.025308411354292428
Position 3990: 0.02371856238887729
Position 4050: 0.012502367524248945
Position 1546: 0.01243578016978323
Position 183: 0.00903273226246271
Position 6303: 0.008099418246586816
Position 2635: 0.00794698854614305
Position 2534: 0.0078418465060594
Position 3852: 0.00640558825005165
Position 2892: 0.005932388898473123
Position 1427: 0.005167521349916883
Position 7378: 0.004940379804375885
Position 536: 0.0034411539487544133
Position 1231: 0.0032706263548880283
Position 5548: 0.003151329158367274
Position 3103: 0.0029998165225108083
Position 167: 0.002993450327736761
Position 4257: 0.0024255230040720714
Position 3289: 0.0022529207721834706
Position 2982: 0.0022004652450698277
Position 3945: 0.001959828226339687
Position 1351: 0.001858379304497779
Position 3515: 0.0017403730605440196
Position 3932: 0.0014532421630565958
Position 155: 0.001126573957927665
Position 2547: 0.001099816001502272
Position 3144: 0.0009851639548086484
Position 2991: 0.0009101013235573298
Position 1648: 0.0008245524770971719
Position 3655: 0.000774686138493908
Position 587: 0.0007715945218573461
Position 3720: 0.0006932661292323932
Position 3333: 0.0006299569862360421
Position 1091: 0.000602744401473644
Position 1715: 0.000578546839017698
Position 7147: 0.0004736617600419606
Position 2293: 0.0004656589288952835
Position 1591: 0.00039282581305344073
Position 2057: 0.0003843798487569823
Position 860: 0.0003587063559126323
Position 1921: 0.0003487922934510638
Position 2117: 0.0003106981928476857
Position 2121: 0.0002944256735263122
Position 1531: 0.0002823311467840497
Position 5647: 0.00027174400447584985
Position 1131: 0.0002200055773716853
Position 823: 0.0001844672769564538
Position 650: 0.00015985205481207874
Position 173: 0.00011487227261625324
Position 1251: 0.00010932480293752665
Position 5401: 9.23271490394081e-05
Position 1905: 8.567495925044984e-05
Position 1729: 6.955362883773571e-05
Position 1674: 6.281821101704988e-05
Position 1690: 6.27260808060431e-05
Position 1053: 1.3561465683321612e-05
Position 2674: 1.1864526475158892e-05
Position 287: 1.171004846522013e-05
Position 479: 8.917428022680861e-06
Position 5225: 8.758583648914998e-06
Position 5088: 8.087574948184542e-06
Position 157: 7.961750975386225e-06
Position 1204: 6.489014586823869e-06
Position 2612: 6.021653792454146e-06
Position 968: 5.383785471199576e-06
Position 1156: 4.66387781020288e-06
Position 868: 3.6103962912888823e-06
Position 936: 3.6029613430255915e-06
Position 175: 3.0720184388532952e-06
Position 2434: 2.5919821024712565e-06
Position 2470: 2.423095651784966e-06
Position 368: 1.7396335780325194e-06
Position 104: 1.658832168162382e-06
Position 433: 7.697356909954074e-07
Position 345: 3.2574008454263704e-07
Position 1512: 2.4545142135583434e-07
Position 225: 1.6929818293168712e-07
Position 1514: 1.2308293979500795e-07
Position 508: 9.847731676429851e-08
Position 417: 1.2518371369716934e-08
Position 427: 5.867896935399054e-09
Position 242: 5.625905338423888e-09
Position 48: 4.91074707978148e-09
Position 351: 2.3901696298796295e-09
Position 682: 1.4716698556403526e-09
Position 495: 1.0923481893216365e-09
Position 493: 4.590456474795392e-10
Position 23: 1.7620781562401936e-10
Position 572: 6.582688005842506e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 4725: 0.7543982372430427
Position 2416: 0.5479853166221068
Position 9043: 0.2968946553712378
Position 4749: 0.16328727688838196
Position 1297: 0.14051333330354657
Position 6270: 0.09123348974446056
Position 9536: 0.07653215281539294
Position 4785: 0.07497111430133267
Position 6394: 0.07007755964343503
Position 6346: 0.05447968006692755
Position 9888: 0.052764794824947836
Position 6289: 0.04927727423997494
Position 9119: 0.04189290685765734
Position 6475: 0.03691072374930199
Position 3814: 0.03535278608742328
Position 9799: 0.03410711462505909
Position 9557: 0.03267924109242653
Position 9725: 0.028919191895657274
Position 6553: 0.028354360880637152
Position 8078: 0.0281967982556512
Position 2374: 0.027991438243236254
Position 8921: 0.027279267201491555
Position 7239: 0.02711466828545056
Position 9077: 0.021169791114873136
Position 515: 0.01696492685472564
Position 5318: 0.01644450669469249
Position 5456: 0.01637421426512229
Position 8394: 0.01444704582780404
Position 9259: 0.01430540185912339
Position 404: 0.012802825201332541
Position 4967: 0.011966965002665942
Position 2880: 0.011870995318435138
Position 8697: 0.011866018702714656
Position 1426: 0.00975789788569029
Position 8464: 0.009005427088484622
Position 7443: 0.00829523890447795
Position 8234: 0.008127293788628134
Position 908: 0.007707306750033502
Position 1221: 0.007294968401719912
Position 254: 0.007154193938507344
Position 5533: 0.006331005590273651
Position 5586: 0.0058510973892083136
Position 1256: 0.005808532727447297
Position 1266: 0.0056682104138294715
Position 3929: 0.005266856635480822
Position 461: 0.0050879205556890374
Position 1335: 0.0049867628048864895
Position 1119: 0.0048901740503267425
Position 6680: 0.004881855977928596
Position 5298: 0.004503349594502747
Position 9621: 0.00450295397611963
Position 5039: 0.004271306318077189
Position 2810: 0.00394617896692403
Position 9227: 0.003940432259417495
Position 3944: 0.0037285954720770826
Position 9441: 0.003693503558773845
Position 8133: 0.0034652708195442154
Position 9319: 0.003364363925369348
Position 9103: 0.003210709087386978
Position 1079: 0.0030802586701934903
Position 7318: 0.002939667863068593
Position 3902: 0.00292457839326474
Position 2357: 0.002667134986404567
Position 9200: 0.0025663497871813946
Position 1591: 0.0021241273326857695
Position 7061: 0.0018796287038706134
Position 3403: 0.0017933598743960096
Position 9891: 0.0017636020758947774
Position 4991: 0.0017565941177042001
Position 1094: 0.001640595505665428
Position 582: 0.0016169608051108371
Position 6573: 0.0015590389944465342
Position 8557: 0.0014930655528092042
Position 5128: 0.0013913351761490167
Position 257: 0.0012060128022505859
Position 4825: 0.0011984543507478046
Position 5483: 0.0011832745724894864
Position 382: 0.001174231728257744
Position 6791: 0.0010781552272305249
Position 7037: 0.0010716604643035146
Position 7618: 0.0010605382250847319
Position 7499: 0.0010487629765203199
Position 1037: 0.0010074837605166666
Position 3242: 0.0009329277965259477
Position 5547: 0.0009219609402211547
Position 5293: 0.0008738658203560509
