Gene = SPINK1
index = 1313
Annotated 5SS: [ 264 2188 3765]
Annotated 3SS: [2155 3657 7079]
SMsplice 5SS: [ 264  404 3765]
SMsplice 3SS: [ 338 3657 7079]
top_k =  500
Partition function (log Z): -0.40972897854180435

Sorted 5' Splice Sites (High to Low Probability):
Position 3765: 0.9948446014482466
Position 404: 0.7736539937933493
Position 215: 0.49726858171842775
Position 264: 0.4474632317653224
Position 2188: 0.19106068663959627
Position 18: 0.06323316719295011
Position 2559: 0.057809941371561695
Position 160: 0.04934139188369536
Position 2156: 0.039832886915915876
Position 1592: 0.03572575904470115
Position 2316: 0.031849082918755156
Position 1531: 0.02990858625049891
Position 1864: 0.028413127195661032
Position 6146: 0.021490736863695504
Position 1117: 0.01927902424711899
Position 462: 0.014611918583499056
Position 542: 0.013382109854151988
Position 2282: 0.009707176917844567
Position 1982: 0.009097973114846447
Position 6101: 0.007052791294006965
Position 1965: 0.006741625367773302
Position 528: 0.005212228951173762
Position 2332: 0.004506126062039812
Position 3391: 0.004309209733628904
Position 2292: 0.003483748937716619
Position 6839: 0.002736143172531058
Position 95: 0.0023413658396842173
Position 3381: 0.002179686186894246
Position 4180: 0.002120391875895292
Position 3316: 0.0020972935615982883
Position 2661: 0.0017385486188014711
Position 4006: 0.001704926437920483
Position 3516: 0.0015488901939435882
Position 5948: 0.0014822526889140685
Position 5785: 0.001421515016973199
Position 5055: 0.0011972617448008397
Position 1084: 0.0006271300143695424
Position 99: 0.000598515051890116
Position 2033: 0.0005922968339255509
Position 1025: 0.000527173669287412
Position 6312: 0.00036881991459479047
Position 4634: 0.00031599742872361747
Position 4184: 0.0003034200625887913
Position 1816: 0.00027478944637250336
Position 2053: 0.00024182029392576492
Position 804: 0.00020533213076321996
Position 5824: 0.00011387835163385686
Position 5475: 0.00010231140327655794
Position 250: 8.290311502211958e-05
Position 998: 7.852430980477943e-05
Position 58: 7.759178221075165e-05
Position 164: 4.770223190079464e-05
Position 169: 3.361126862580872e-05
Position 157: 1.6710627860218556e-05
Position 4678: 1.1761801721518911e-05
Position 255: 8.325245927714664e-06
Position 587: 6.117040841915831e-06
Position 5739: 4.83820552846351e-06
Position 237: 1.4795858932225983e-06
Position 817: 1.2176110918148466e-06
Position 82: 9.195641948956535e-07
Position 5564: 6.201738215998424e-07
Position 563: 4.2664563602232315e-07
Position 268: 3.892696889826112e-07
Position 579: 2.854424565940917e-07
Position 3806: 1.2853318013999824e-07
Position 270: 7.423883836904174e-08
Position 174: 3.279436907265748e-08
Position 487: 2.5268119382028955e-08
Position 503: 4.931338560378531e-09
Position 136: 9.23986713217518e-10
Position 348: 2.2639236214842328e-12
Position 369: 1.58912486650074e-12
Position 351: 1.258681652477176e-14
Position 356: 1.2422906888623248e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 3657: 0.9828571906377637
Position 338: 0.5298093323273099
Position 7079: 0.2690078414065793
Position 5947: 0.24513935829916914
Position 323: 0.23319167367284935
Position 7023: 0.22611931077868944
Position 2123: 0.16171931685694754
Position 2155: 0.08947709476947861
Position 6876: 0.08895976572836878
Position 5668: 0.057033114293191786
Position 136: 0.05662038759739326
Position 3917: 0.03525946261834554
Position 1375: 0.030562656951436635
Position 2220: 0.029327993344366723
Position 5413: 0.025329567328925745
