Gene = ASNS
index = 101
Annotated 5SS: [  192   824  2765  3635  8284 13330 13689 14265 15853 17190 17963 19238
 19483]
Annotated 3SS: [  545  2728  3362  8045 13143 13586 14136 15725 17082 17861 19155 19326
 20073]
SMsplice 5SS: [  192  3635  8284 12968 13330 13689 13901 14265 15853 17190 19238 19483]
SMsplice 3SS: [ 3362  8045 12835 13143 13586 13811 14136 15725 17082 19155 19326 20073]
top_k =  500
Partition function (log Z): 14.122641762307195

Sorted 5' Splice Sites (High to Low Probability):
Position 17190: 0.9970082181021627
Position 14265: 0.9920468714444666
Position 13689: 0.9480029587345181
Position 8284: 0.8978090440476347
Position 192: 0.8854583666739426
Position 3635: 0.8686763447212217
Position 13330: 0.8677338247951115
Position 15853: 0.6796600335408185
Position 13901: 0.6361021364447563
Position 19238: 0.5657642316832663
Position 12968: 0.5260831144583384
Position 19483: 0.524407781837265
Position 4878: 0.5078312992570696
Position 17532: 0.42465954125439775
Position 19257: 0.2999023232046586
Position 2765: 0.2626805346745265
Position 17963: 0.18157073730208673
Position 350: 0.16910834816835543
Position 2964: 0.1644326641027479
Position 15858: 0.13813240705866878
Position 15074: 0.11701794754110151
Position 15272: 0.11076270022284426
Position 19242: 0.0864562566184104
Position 18361: 0.08431330554165535
Position 5560: 0.0838862714315392
Position 7351: 0.0757125047065001
Position 18826: 0.06772353232654585
Position 6709: 0.06708944591772155
Position 2856: 0.05751057782253395
Position 5449: 0.050248637981746835
Position 19435: 0.04702178432520711
Position 10934: 0.0461192775371974
Position 824: 0.04365919975168128
Position 15849: 0.04273691466391958
Position 8089: 0.040257939887093024
Position 12084: 0.03523419865770482
Position 3181: 0.03522796544674943
Position 100: 0.0340483722262315
Position 1763: 0.03321970024568183
Position 8152: 0.032665785115854114
Position 5556: 0.02969986480222738
Position 10982: 0.029635259635063166
Position 3798: 0.029625955820978014
Position 2465: 0.02894240622645311
Position 13724: 0.02700713165582192
Position 3539: 0.024591525779719074
Position 3099: 0.02313074565838534
Position 11791: 0.019568820090963644
Position 620: 0.01652711850238055
Position 850: 0.015741251418160337
Position 16416: 0.014815945121437253
Position 1085: 0.013629905107266865
Position 1551: 0.013222509835575286
Position 17489: 0.012532007633874409
Position 17893: 0.012241582065238015
Position 4453: 0.012102217692090697
Position 5808: 0.01075612353848971
Position 16506: 0.010089666558275347
Position 4558: 0.009950156117975834
Position 5565: 0.00984736073423984
Position 7300: 0.009492641168922789
Position 5722: 0.00947746080827355
Position 2615: 0.008907365042145116
Position 15050: 0.007458433181199845
Position 502: 0.0072117201246792405
Position 19703: 0.006995124847534754
Position 16191: 0.006952293117193467
Position 18331: 0.0068087778024594845
Position 16511: 0.004909432291141821
Position 3468: 0.004606838593177505
Position 14270: 0.003908333692637025
Position 16662: 0.003748046395898261
Position 3532: 0.0036754824790287658
Position 16170: 0.00352649294201774
Position 16482: 0.0034777589240582215
Position 13905: 0.003377489487747672
Position 16452: 0.003163683360977207
Position 16043: 0.002933045831242145
Position 15433: 0.0027998808791628404
Position 18358: 0.002791699413167848
Position 17688: 0.0027129280039682657
Position 104: 0.0026092370321173005
Position 13284: 0.0023259291592228185
Position 315: 0.00199527052070754
Position 15907: 0.0017956331293405986
Position 2827: 0.0017867362311593227
Position 13260: 0.0017501898991703693
Position 16082: 0.0013817106228223139
Position 17298: 0.001331706001195695
Position 17235: 0.0012132465445388744
Position 1069: 0.0011941412066041525
Position 1222: 0.001161962648718002
Position 15100: 0.0011538459035770026
Position 16070: 0.0009261804434669979
Position 2806: 0.0008871771569088116
Position 17303: 0.0008844857837782308
Position 2611: 0.0008663534437127111
Position 19418: 0.0008310048119009521
Position 49: 0.0006700583209673653
Position 2434: 0.0006034584080487345
Position 13909: 0.0005424421320695408
Position 2469: 0.0005257315749031097
Position 13694: 0.0005205721682717594
Position 2456: 0.0005100393656605603
Position 14584: 0.0005099197747417471
Position 14035: 0.0004448832429653239
Position 17406: 0.000436466724814407
Position 2776: 0.0004252485828134839
Position 1968: 0.0003829326996590474
Position 2842: 0.0003176133962638979
Position 587: 0.0002959347222046017
Position 2643: 0.000290823980696054
Position 2632: 0.0002602080889002965
Position 1164: 0.0002514027043511443
Position 14598: 0.00023257378692580517
Position 13932: 0.00020594657196065447
Position 17451: 0.000182469769165989
Position 2256: 0.00017007556624763494
Position 4946: 0.00016230335767564424
Position 564: 0.00014846406683490966
Position 2475: 0.00011869715573160416
Position 1090: 9.101143873355117e-05
Position 4554: 8.898137651023192e-05
Position 2102: 7.560944230822512e-05
Position 14505: 7.301168495005003e-05
Position 17291: 7.043518081267808e-05
Position 2219: 6.093424249100958e-05
Position 1607: 5.9669765968760174e-05
Position 1075: 4.751400188975451e-05
Position 2122: 4.470421922853252e-05
Position 17270: 3.1782011683726965e-05
Position 1891: 2.180392388903836e-05
Position 39: 1.918347567813426e-05
Position 17496: 1.9018462295699853e-05
Position 3125: 1.7954443858968444e-05
Position 2933: 1.7897630023229064e-05
Position 671: 1.7659907967448587e-05
Position 201: 1.647047999154099e-05
Position 12979: 1.2458724254219435e-05
Position 517: 5.758635450310711e-06
Position 508: 5.1674873390632835e-06
Position 3767: 4.9736029416904205e-06
Position 622: 4.418168720809402e-06
Position 665: 3.998055551498612e-06
Position 673: 3.5985131383370106e-06
Position 615: 3.1384146347705635e-06
Position 490: 1.8168247727358414e-06
Position 53: 1.3061708695795406e-06
Position 630: 8.62504534287857e-07
Position 570: 7.903282973100913e-07
Position 287: 7.074810531858967e-07
Position 275: 5.945778008198618e-07
Position 627: 3.9918172238817726e-07
Position 515: 1.0726491701930525e-07
Position 17170: 3.352401086803886e-08
Position 381: 3.296258247332394e-08
Position 131: 1.0967653162760418e-08
Position 792: 6.766719719192738e-09
Position 139: 5.5725476119007635e-09
Position 246: 8.473837822728665e-10
Position 86: 4.47610334736666e-10
Position 213: 2.9007686274840645e-10
Position 416: 1.9074487008951593e-24

Sorted 3' Splice Sites (High to Low Probability):
Position 17082: 0.9958445285537484
Position 13586: 0.9701539426776871
Position 20073: 0.9604550626596075
Position 8045: 0.9484505534407365
Position 19155: 0.8999782248769925
Position 14136: 0.7839202730615648
Position 13143: 0.7726177959629186
Position 13811: 0.6439427437236555
Position 19326: 0.5691177963920819
Position 12835: 0.5260955731825925
Position 2728: 0.5005483982439474
Position 4785: 0.46595773157816045
Position 15725: 0.4086776726850618
Position 3362: 0.38494164546604664
Position 3436: 0.25491289430561215
Position 3565: 0.24251640554498508
Position 15676: 0.2143409370196805
Position 15618: 0.19834668521342594
Position 5372: 0.17610177116614453
Position 17433: 0.1729635092368276
Position 17395: 0.163744911232475
Position 14935: 0.12793705284666007
Position 13185: 0.09919214789058625
Position 17787: 0.09218853720914416
Position 17861: 0.09134140062957766
Position 268: 0.09126823757973061
Position 7279: 0.08520514587542286
Position 14180: 0.07125449758970084
Position 774: 0.06739092043399703
Position 10805: 0.06222633781669004
Position 15191: 0.06186270071920783
Position 14177: 0.06095426573804295
Position 18648: 0.060781014132816225
Position 18212: 0.060331376859347294
Position 6620: 0.055830477330831865
Position 17270: 0.050016432915110334
Position 17401: 0.04843052839869663
Position 4817: 0.041709570705111866
Position 16297: 0.03997079749435884
Position 11907: 0.035234198657704795
Position 19132: 0.03101199514486055
Position 1689: 0.030251462692694287
Position 13997: 0.030235743754762276
Position 3414: 0.028620484436699626
Position 15143: 0.02405699239345978
Position 2314: 0.021537659546925093
Position 14095: 0.019895949748335372
Position 11712: 0.019568820090963644
Position 15780: 0.019140425311601306
Position 18154: 0.018056263542860548
Position 4241: 0.01744897558579998
Position 19220: 0.01700466232230185
Position 3735: 0.016336106210188325
Position 14062: 0.01593575224010006
Position 3030: 0.015552910218757007
Position 18243: 0.01548421738514355
Position 5627: 0.015130650825510598
Position 7784: 0.013698874544782176
Position 10826: 0.013528199355570533
Position 432: 0.013429521857505015
Position 2865: 0.012863554576669881
Position 19387: 0.012094021473027806
Position 2501: 0.011273622160964222
Position 6575: 0.011258968586889715
Position 2824: 0.011085228424301678
Position 19798: 0.010509973849504908
Position 15155: 0.01011782901335449
Position 15643: 0.010067484464357488
Position 1503: 0.009661474432096657
Position 15957: 0.009309777765141395
Position 15232: 0.008641951811105372
Position 19061: 0.007794722011871371
Position 19641: 0.007073147488672539
Position 7868: 0.006430227170295793
Position 16097: 0.006180802431970952
Position 17371: 0.005854020000215911
Position 15776: 0.005811647541095081
Position 18477: 0.00573691446714156
Position 2138: 0.005563745605527192
Position 396: 0.005095786432642362
Position 17940: 0.004737721682923002
Position 13417: 0.004589679117507167
Position 17829: 0.004213599094381616
Position 19509: 0.004209041809131383
Position 19181: 0.004104072365043017
Position 15698: 0.0037545267903948435
Position 191: 0.003387462714577724
Position 15169: 0.0032577630357096625
Position 1456: 0.0032209814353723262
Position 13598: 0.002940224970079926
Position 3542: 0.002761099099337284
Position 2682: 0.0027246813486111925
Position 2434: 0.002722794479392322
Position 14152: 0.0027114880918905414
Position 17102: 0.0026866922508580714
Position 5766: 0.002669467118116453
Position 755: 0.0026259221953264297
Position 905: 0.0026143788676593963
Position 17880: 0.0025315014816276737
Position 309: 0.00245341239543498
Position 15221: 0.002333667392023074
Position 20179: 0.00220788370942369
Position 7825: 0.002153113894767213
Position 4311: 0.002152927651635609
Position 233: 0.002043270983317974
Position 17626: 0.0019055809968467562
Position 4528: 0.0016570369339674418
Position 272: 0.0016456528483983787
Position 14107: 0.0014551909603638612
Position 15732: 0.001443534070390708
Position 14007: 0.0013997294481286212
Position 19561: 0.0013148971005863877
Position 2357: 0.0012877204686313815
Position 1720: 0.0012629265229770503
Position 18549: 0.0012056037265880627
Position 19004: 0.0010898930811803235
Position 3264: 0.001048108557228288
Position 14035: 0.0010449050158321126
Position 13833: 0.00099246290801028
Position 20042: 0.0009726907208260723
Position 641: 0.0008684319624689985
Position 15681: 0.0007420752967400536
Position 1915: 0.0006823855953358804
Position 13972: 0.0006653249654371164
Position 4427: 0.0005995477095934761
Position 1717: 0.0005280945143416393
Position 2067: 0.0005244574758651644
Position 14403: 0.0004699132860622311
Position 2590: 0.0004527152996006858
Position 2827: 0.00039796941386571446
Position 545: 0.0003751593285164692
Position 15176: 0.0003498353585476109
Position 1637: 0.0003367150877800753
Position 608: 0.0003323426850809977
Position 1514: 0.00031233679509789743
Position 2524: 0.0002893318143043698
Position 4261: 0.00028286730558026846
Position 20140: 0.000280828490894965
Position 14489: 0.00027430568836813574
Position 1024: 0.0002492324260293557
Position 1694: 0.00024699621919818855
