Gene = ZCCHC10
index = 1596
Annotated 5SS: [  108 19846 26473]
Annotated 3SS: [19683 26430 27753]
SMsplice 5SS: [  108 19846 26473]
SMsplice 3SS: [19683 26402 27932]
top_k =  500
Partition function (log Z): -13.36552018997296

Sorted 5' Splice Sites (High to Low Probability):
Position 108: 0.999927345439692
Position 19846: 0.9976811441614323
Position 20288: 0.7145195327071735
Position 26473: 0.5220142612627136
Position 20145: 0.1548175690355561
Position 28104: 0.054713315998933976
Position 20302: 0.02814214854423968
Position 20047: 0.0018576390529513472
Position 786: 0.00029905979935983935
Position 3794: 0.0001473412890481472
Position 3764: 6.833971802380533e-05
Position 1683: 4.622410234296614e-05
Position 112: 3.0003593586784483e-05
Position 2606: 2.386939513865616e-05
Position 1645: 1.1605640075023213e-05
Position 826: 8.29280736391974e-06
Position 123: 8.222303814302965e-06
Position 7483: 4.052704306244209e-06
Position 447: 2.3556359452576693e-06
Position 1509: 1.959873609511844e-06
Position 206: 1.7351655424794563e-06
Position 765: 1.6471598155310017e-06
Position 331: 1.2227750810981373e-06
Position 379: 1.1933326644417167e-06
Position 275: 1.1910298906036282e-06
Position 3226: 1.0298159385299952e-06
Position 1743: 1.0032116266481287e-06
Position 3048: 9.351369713925765e-07
Position 2338: 8.222322349268903e-07
Position 3090: 6.156747276715533e-07
Position 265: 4.893613493755786e-07
Position 129: 4.795729077896901e-07
Position 3429: 4.692356567363076e-07
Position 302: 3.9235754905062303e-07
Position 752: 3.870051508179715e-07
Position 1362: 3.476150073497537e-07
Position 176: 1.8056014948335703e-07
Position 174: 1.7653112305143026e-07
Position 858: 1.456200912215547e-07
Position 667: 1.1040129863606459e-07
Position 383: 4.844594667955648e-08
Position 483: 4.081310794951599e-08
Position 307: 3.9749648631633265e-08
Position 391: 3.378329782807279e-08
Position 1654: 2.7210886426660658e-08
Position 472: 1.9373180277162493e-08
Position 1674: 1.8538329482981753e-08
Position 2020: 1.4140207408747702e-08
Position 355: 1.3565452575235524e-08
Position 345: 1.1972019662747977e-08
Position 679: 4.7318279945131765e-09
Position 497: 2.651024026822953e-09
Position 1513: 1.6268904751173373e-09
Position 1142: 1.5479804384927375e-09
Position 830: 1.300008084954275e-09
Position 796: 1.0206312427451295e-09
Position 1050: 7.183474782609592e-10
Position 793: 6.760495945453184e-10
Position 162: 5.153313931886271e-10
Position 2722: 4.5161413378953586e-10
Position 2495: 2.4016142994002536e-10
Position 260: 5.603943889837944e-12
Position 495: 2.1608338015796823e-12
Position 26: 1.8188730455698283e-12
Position 350: 6.398932728947331e-13
Position 421: 2.9118400556293377e-13
Position 210: 1.9166358990807598e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 19683: 0.998630022127047
Position 26402: 0.5220142612627136
Position 27932: 0.45334614012716895
Position 20176: 0.35464226286614225
Position 27753: 0.2630434293965675
Position 20128: 0.22201263819848455
Position 20046: 0.14763438722675581
Position 21005: 0.1037952580426515
Position 19967: 0.09629309539719255
Position 25220: 0.09297560122363518
Position 20246: 0.0854978879776204
Position 28253: 0.054713315998933976
Position 27030: 0.027247751047870954
Position 24106: 0.015147313173291717
Position 26983: 0.01512807976005482
Position 22628: 0.007871462521346986
Position 21315: 0.005050221048473593
Position 21385: 0.003960934176566575
Position 21001: 0.003371571317529648
Position 1591: 0.0004946998868655711
Position 3697: 0.00019862669849437332
Position 7596: 0.00013536932676743796
Position 706: 0.0001331856263138039
Position 7400: 0.00011843427299813892
Position 659: 9.79813524517864e-05
Position 6045: 7.577917709658191e-05
Position 7701: 6.413069364523442e-05
Position 4983: 5.407486886827265e-05
Position 13322: 4.7382397173893886e-05
Position 8466: 4.6400732150048334e-05
Position 10315: 3.741384847587114e-05
Position 10340: 3.5492395063098045e-05
Position 2444: 3.402977414679394e-05
Position 12909: 2.405604668156338e-05
Position 6167: 2.247119543513215e-05
Position 3574: 2.228149699813826e-05
Position 972: 2.121507084697358e-05
Position 639: 1.9414983543193596e-05
Position 581: 1.739280596399592e-05
Position 534: 1.4308626624198216e-05
Position 5985: 1.4266809762132399e-05
Position 7059: 1.2805639876084973e-05
Position 2860: 1.2604883205750004e-05
Position 3708: 1.1943494041074429e-05
Position 7012: 1.0112483612434478e-05
Position 10507: 9.618771163789083e-06
Position 3655: 9.387165146954377e-06
Position 11625: 9.284514473220627e-06
Position 5058: 9.035906284861174e-06
Position 3396: 8.912088367318915e-06
Position 2290: 8.714399359723352e-06
Position 7028: 8.39261785304466e-06
Position 9360: 7.87975353681781e-06
Position 5989: 7.531229609742354e-06
Position 5003: 7.478598538821176e-06
Position 6009: 7.378458552868229e-06
Position 6655: 5.94346833237488e-06
Position 5032: 4.79054794330924e-06
Position 5267: 4.452258257158947e-06
Position 2835: 3.968584801981027e-06
Position 5016: 3.909530445317446e-06
Position 4341: 3.653763992352593e-06
Position 4542: 3.240623561994759e-06
Position 7892: 3.09741398972376e-06
Position 2141: 3.010263272191933e-06
Position 1127: 2.8108432775015596e-06
Position 722: 2.8069628953991996e-06
Position 4873: 2.7066770400255495e-06
Position 1704: 2.693841555702515e-06
Position 676: 2.6923544265180368e-06
Position 7842: 2.5878083642337407e-06
Position 2120: 2.5446973609437736e-06
Position 546: 2.259280206598638e-06
Position 3047: 2.059532783076396e-06
Position 428: 2.059150385794661e-06
Position 3887: 1.994190253980946e-06
Position 7402: 1.8744209188178409e-06
Position 761: 1.810963306665582e-06
Position 367: 1.7255763341479645e-06
Position 6305: 1.5904370486232432e-06
Position 6005: 1.4994051557215147e-06
Position 7406: 1.4842130794583355e-06
Position 3746: 1.2080835211110784e-06
Position 466: 1.1468232049184584e-06
Position 2447: 1.0458710737530206e-06
Position 6187: 9.746060786680864e-07
Position 2178: 9.493276216631225e-07
Position 3327: 9.022360353243587e-07
Position 1103: 8.839629988518499e-07
Position 6582: 8.223479302856263e-07
Position 2602: 7.214061085965305e-07
Position 6223: 6.996449748653548e-07
Position 2539: 6.843376998054415e-07
Position 5160: 6.636393758374871e-07
Position 5309: 6.308027832593107e-07
Position 495: 6.302234871796798e-07
Position 1398: 6.121573979639318e-07
Position 3368: 5.955842577937408e-07
Position 3793: 5.826609661794986e-07
Position 1414: 5.688205096518594e-07
Position 4249: 4.693504669036077e-07
Position 483: 4.2814368560476654e-07
Position 1345: 3.533909891444941e-07
Position 3763: 3.274825236913923e-07
Position 1265: 2.931436903603234e-07
Position 2208: 2.927737183377773e-07
Position 2562: 2.775018638116391e-07
Position 279: 2.689836437259722e-07
Position 872: 2.3770848665593058e-07
Position 708: 2.3481438004144112e-07
Position 1268: 2.2208563352677144e-07
Position 1488: 2.1803596036712668e-07
Position 1728: 2.0609689323817108e-07
Position 379: 1.8601008764751678e-07
Position 710: 1.841876051907857e-07
Position 3205: 1.796524653584351e-07
Position 734: 1.715598217748719e-07
Position 678: 1.6894744781201755e-07
Position 2778: 1.5547917047128688e-07
Position 825: 1.4444160097952708e-07
Position 2270: 1.3026360849240525e-07
Position 1626: 1.2598580509277677e-07
Position 3716: 1.092680300027021e-07
Position 1359: 1.083043753820958e-07
Position 1866: 1.0666774903271281e-07
Position 297: 9.200602722841615e-08
Position 1938: 8.947530205971054e-08
Position 3089: 7.645082363204277e-08
Position 1201: 7.411675193597868e-08
Position 260: 6.783028273291182e-08
Position 2996: 6.339648236697779e-08
Position 687: 6.275931742742458e-08
Position 920: 6.165004171522835e-08
Position 3022: 4.535506102548692e-08
Position 2521: 4.2700271094370266e-08
Position 774: 4.0252583436570673e-08
Position 1429: 2.766500234363106e-08
Position 2910: 2.5573059987685113e-08
Position 391: 1.458905317934627e-08
Position 782: 1.3262253058300948e-08
Position 293: 1.2720298922932851e-08
Position 502: 1.1402857513168918e-08
Position 324: 6.48028842706196e-09
Position 202: 1.2008182499617518e-09
Position 507: 1.7814683390111332e-10
Position 338: 1.0512447367929044e-10
Position 307: 8.621413989525626e-11
Position 326: 7.33415470417432e-11
Position 433: 4.478516014767921e-12
Position 441: 4.094834990180589e-12
