Gene = IQCE
index = 714
Annotated 5SS: [  220  8166 10002 12657 13329 14491 19358 19529 23653 24712 25288 27374
 28880 31109 34129 35979 39635 42467 45994 47000 48230]
Annotated 3SS: [ 8117  9955 12527 13193 14419 19243 19477 23581 24638 25237 27209 28823
 30908 34023 35887 39466 42442 45882 46877 48125 51045]
SMsplice 5SS: [  220   523  3578  8166 10002 12657 14491 19358 23494 23653 24712 28880
 34129 35979 36212 39635 47000 48230]
SMsplice 3SS: [  406  3479  8117  9955 12527 14419 19243 23294 23581 24638 28823 34023
 35887 36059 39466 46877 48125 51386]
top_k =  500
Partition function (log Z): 17.896345095640736

Sorted 5' Splice Sites (High to Low Probability):
Position 47000: 0.9980696759883061
Position 24712: 0.9962072523290558
Position 34129: 0.9761393111400739
Position 28880: 0.9603659110980033
Position 19358: 0.9422632740274209
Position 220: 0.9257411495366901
Position 23653: 0.9197090570524046
Position 35979: 0.8982090343329877
Position 39635: 0.874995599217389
Position 10002: 0.861012718531733
Position 48230: 0.7952384653627685
Position 8166: 0.7435200141272611
Position 523: 0.6567334340790363
Position 12657: 0.6513411704974619
Position 36212: 0.6332924452002795
Position 3578: 0.6235688533700272
Position 14491: 0.6034962242158408
Position 31109: 0.5901200609862266
Position 16579: 0.5697120975670464
Position 19529: 0.5060074601007529
Position 23494: 0.47191320499898537
Position 27374: 0.3838783370285922
Position 39387: 0.3810095597467485
Position 506: 0.30258345620638466
Position 14502: 0.29563437240448964
Position 42467: 0.24378714388968714
Position 16346: 0.18050903770338939
Position 13329: 0.1791735304560375
Position 25372: 0.17755657620144968
Position 20937: 0.1574113948719798
Position 25368: 0.15308565737017732
Position 16495: 0.14821015846160399
Position 39881: 0.14469270008597349
Position 34553: 0.14058341714812114
Position 23215: 0.12722727426779287
Position 10069: 0.12513261773748013
Position 23489: 0.12180036781257243
Position 3661: 0.10424921095999955
Position 40119: 0.08890274825224251
Position 39669: 0.08845541879762904
Position 27650: 0.0827657003299927
Position 11486: 0.0775764882138008
Position 6074: 0.07553430300645333
Position 9766: 0.07121087540286179
Position 26018: 0.06830846471313021
Position 45994: 0.06638303461351658
Position 49205: 0.06257879417983499
Position 50631: 0.062481984886194775
Position 36012: 0.06126788589855095
Position 36500: 0.060421444498854435
Position 11921: 0.05020011517688709
Position 47207: 0.0460232308676775
Position 31151: 0.04425914776737315
Position 23329: 0.041297752484963236
Position 17681: 0.040903810515722755
Position 16404: 0.0398253696826355
Position 40115: 0.039506124322017555
Position 23772: 0.039195517281658813
Position 32: 0.03778352730915899
Position 6430: 0.03760146884810781
Position 38832: 0.035789645611253286
Position 11960: 0.035208382109832015
Position 20648: 0.03449175346885166
Position 36017: 0.0344691908572656
Position 34424: 0.032748039871533866
Position 9612: 0.03260615032970868
Position 21253: 0.030556528247251143
Position 47974: 0.029747370409211365
Position 43601: 0.02763152303792577
Position 12886: 0.027312413927431427
Position 8080: 0.02600604085401192
Position 16234: 0.024251012621706224
Position 50657: 0.023575043968505363
Position 17271: 0.023224700550577793
Position 33854: 0.022289414293064982
Position 21895: 0.021996732062015075
Position 14795: 0.021667612158059023
Position 50661: 0.020566037362557965
Position 21473: 0.02005163732650627
Position 29519: 0.0196930323369364
Position 42520: 0.019336125457561634
Position 4300: 0.01911504662221743
Position 38140: 0.018991766582199976
Position 9049: 0.01756713812742875
Position 50097: 0.017564756953373034
Position 14527: 0.016499690408174294
Position 6110: 0.01597177293237394
Position 20003: 0.01595194659269123
Position 14808: 0.01551934783447556
Position 50702: 0.014710663352362648
Position 33218: 0.014681348406148934
Position 14578: 0.014297126170261281
Position 38135: 0.01406327547883568
Position 25288: 0.014060798131512384
Position 8238: 0.013722494588136706
Position 42524: 0.013550339686252987
Position 50145: 0.013418246300202712
Position 7777: 0.013160936752658094
Position 33823: 0.01218584969818629
Position 12164: 0.012147141641424919
Position 23992: 0.012006963823133609
Position 10406: 0.011710878771997885
Position 50706: 0.01150728341425984
Position 24438: 0.011429882722208226
Position 29084: 0.010640635420291351
Position 34542: 0.009993208932201708
Position 10842: 0.009914093650642953
Position 26973: 0.00960146799272787
Position 14967: 0.00880607173241668
Position 35720: 0.00842734129187654
Position 21039: 0.008129907424941643
Position 9001: 0.007189631611993921
Position 7605: 0.007160171064374535
Position 10090: 0.006822017930351744
Position 51165: 0.006819278885593376
Position 51562: 0.006557127440218709
Position 9066: 0.006289172404415079
Position 37213: 0.005655588294461503
Position 1943: 0.005564223142436692
Position 34121: 0.005429520618415764
Position 50124: 0.00527470865185197
Position 9421: 0.005228786545292085
Position 4528: 0.005188009938630847
Position 1745: 0.004920664778128283
Position 702: 0.004388491344034556
Position 19538: 0.004370443615234927
Position 25152: 0.004115695660176794
Position 35049: 0.004000538416926874
Position 49083: 0.0039869291103353886
Position 719: 0.003713298511565841
Position 23915: 0.003595814844296889
Position 35456: 0.0035641018413890228
Position 47443: 0.0031788661525012497
Position 10730: 0.003082781538943251
Position 19920: 0.002894852565558695
Position 1729: 0.0028873227550788314
Position 14985: 0.0028179403075588643
Position 14974: 0.00273408987754642
Position 12284: 0.002661532966374649
Position 11929: 0.002517373766864035
Position 6086: 0.0025034094513509846
Position 47296: 0.0022597749292408266
Position 10415: 0.0022242020575848186
Position 15499: 0.0021868862939276035
Position 34142: 0.002092970553873524
Position 10560: 0.002048270649145215
Position 34612: 0.001900062492755222
Position 323: 0.001863848749258219
Position 808: 0.0018199755762515796
Position 4488: 0.0018059330139920374
Position 49089: 0.0017151961166024722
Position 797: 0.0016815664787605059
Position 10555: 0.0016302987739994464
Position 15144: 0.001625561116302786
Position 14815: 0.0015783593869928808
Position 47772: 0.0014249623905394032
Position 47703: 0.0013584095934411052
Position 6132: 0.0012544681503913156
Position 592: 0.0011930125075022588
Position 6096: 0.0011781720873795232
Position 6789: 0.0011340048050693925
Position 50747: 0.001104178077222557
Position 35995: 0.0010053305677737794
Position 19850: 0.0009983351343854207
Position 36: 0.0009888379294053138
Position 6775: 0.0009721097892442587
Position 20196: 0.0009662954224137985
Position 4216: 0.0009500866356725428
Position 35854: 0.0009462430282104548
Position 3623: 0.0009250480610998181
Position 24253: 0.0009085433879566383
Position 4873: 0.0009010516743743036
Position 6663: 0.0008789331997779666
Position 20217: 0.0008479463770431042
Position 23897: 0.0008044619029909839
Position 29300: 0.0007495076849672504
Position 15: 0.0007483323356919278
Position 10006: 0.0006994386074241139
Position 25142: 0.0006832456335920844
Position 12939: 0.0006778605551683472
Position 47720: 0.000598664152965298
Position 47690: 0.0005616202202050839
