Gene = CD200
index = 322
Annotated 5SS: [   69  7828 12133 14675 16664]
Annotated 3SS: [ 7745 11805 14401 16555 28386]
SMsplice 5SS: [   69  2862  7828 16664]
SMsplice 3SS: [ 2823  7745 16555 28386]
top_k =  500
Partition function (log Z): -14.922864454595087

Sorted 5' Splice Sites (High to Low Probability):
Position 69: 0.9606214486962824
Position 7828: 0.9108244699806644
Position 2862: 0.7039187220420513
Position 2471: 0.5205782352771107
Position 1147: 0.29948977369875407
Position 4187: 0.23695844814170122
Position 7260: 0.17332075074281472
Position 5017: 0.1259086034212919
Position 2244: 0.11507547668206318
Position 2106: 0.10771578535095165
Position 2895: 0.10014656563195229
Position 1132: 0.05889685754935835
Position 12383: 0.05746092790107629
Position 5106: 0.05415298241596994
Position 5414: 0.02964520113117006
Position 2713: 0.029418933619956875
Position 8540: 0.029286629514119023
Position 3152: 0.028554799615386883
Position 12133: 0.014345974215299592
Position 1635: 0.012893935832302283
Position 6869: 0.012705240618868794
Position 1723: 0.012693159152730523
Position 805: 0.012151609541102247
Position 2074: 0.011459134413197314
Position 13350: 0.011139291713374041
Position 9041: 0.010882882333186418
Position 1468: 0.00967973231281121
Position 4209: 0.007930780352015467
Position 700: 0.006731078890170198
Position 782: 0.00408209421861979
Position 2127: 0.003826066581180123
Position 763: 0.003692948742643034
Position 1065: 0.003669478748654646
Position 862: 0.003216824946784077
Position 2254: 0.002892640608895262
Position 811: 0.00255395254836009
Position 1158: 0.0014525541853844437
Position 928: 0.0014327420576447285
Position 5041: 0.000905818795883441
Position 2346: 0.0008948178676053113
Position 182: 0.0006761586451081832
Position 857: 0.0006278756601026078
Position 1878: 0.0005643386831100625
Position 4153: 0.0005367666036282207
Position 5707: 0.0004498764616369807
Position 11661: 0.00037701197678313345
Position 924: 0.0003669215401867945
Position 1809: 0.00033165615902586403
Position 4950: 0.0002761858997338286
Position 5396: 0.0002524083119379609
Position 5596: 0.0002449282533662921
Position 2685: 0.0002362219462819512
Position 5400: 0.00022714742481822189
Position 1845: 0.00012375792484515828
Position 5180: 0.00012222694496285413
Position 2982: 0.0001221639912625568
Position 3397: 9.167649542844345e-05
Position 1828: 8.549869597190566e-05
Position 560: 7.296386237490003e-05
Position 830: 6.356715666423922e-05
Position 689: 6.135597662251452e-05
Position 202: 4.849465614994601e-05
Position 269: 4.630566800550814e-05
Position 1621: 4.621758648506964e-05
Position 921: 3.581269987880276e-05
Position 123: 2.1707113209069483e-05
Position 114: 1.793122239824653e-05
Position 628: 1.3870088212471572e-05
Position 10384: 1.254595740888518e-06
Position 938: 4.2187537670821094e-07
Position 272: 3.2295027429998636e-07
Position 23: 2.1209934335526846e-07
Position 204: 1.706360417664355e-07
Position 481: 1.3967087597477796e-07
Position 668: 1.968023177611083e-08
Position 292: 8.799839438087931e-09
Position 571: 7.879520942613324e-09
Position 487: 3.7005108566605476e-09
Position 145: 1.4907975141092035e-09
Position 959: 2.6907344548874913e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 7745: 0.8809223866685871
Position 2823: 0.6458503481557856
Position 2335: 0.4079975414690104
Position 1021: 0.28914199481327246
Position 7025: 0.22915671944812493
Position 11407: 0.21202589355604304
Position 1987: 0.203244552629529
Position 4075: 0.12974926770981943
Position 10720: 0.12025336629308718
Position 4856: 0.10894308357549524
Position 10682: 0.104466658258051
Position 12272: 0.10241215317145402
Position 4000: 0.09231051161896274
Position 2309: 0.07859864849618703
Position 11805: 0.07166775699481881
Position 13443: 0.062390100035990284
Position 2597: 0.06041008590897782
Position 2786: 0.0549765475836558
Position 14192: 0.05153415452219079
Position 4851: 0.051123031488842556
Position 7783: 0.04738119471288923
Position 13375: 0.0463737158192961
Position 13242: 0.04236194101818916
Position 913: 0.04184286726292016
Position 13222: 0.03532658821220326
Position 8391: 0.03331825788465205
Position 2669: 0.03197667627494315
Position 13835: 0.031933304923915794
Position 5259: 0.02885976080382726
Position 8224: 0.022855581760662963
Position 1554: 0.02266741419586934
Position 2711: 0.022537021682312634
Position 2448: 0.02186345967580583
Position 4912: 0.021849007609311275
Position 16177: 0.021284988384713113
Position 2167: 0.018919555183024014
Position 3997: 0.01675511071130554
Position 11345: 0.015572055587789176
Position 8913: 0.013166405424439852
Position 6775: 0.012705240618868805
Position 2341: 0.011630842493595738
Position 3016: 0.011143476315120502
Position 579: 0.009928931644143428
Position 10723: 0.009902116705911469
Position 1758: 0.009311024966980908
Position 3011: 0.008688628820072215
Position 10192: 0.008527442323238923
Position 11466: 0.008435355924264913
Position 8340: 0.0070816345915910815
Position 2601: 0.006643796252079777
Position 597: 0.006632833285129901
Position 738: 0.006620002438234356
Position 4014: 0.006611105057257141
Position 2525: 0.006003487053467122
Position 2634: 0.005344979237066793
Position 10815: 0.004908978941040894
Position 3124: 0.004070411526602415
Position 1384: 0.0036486595652374366
Position 2138: 0.0036068534060197423
Position 1215: 0.0035976266093126195
Position 4820: 0.003235876019125638
Position 13753: 0.0029324852209729178
Position 8011: 0.0028893236875354245
Position 11906: 0.0025923093660920925
Position 2068: 0.0022472222926943216
Position 8657: 0.002144999658545949
Position 1085: 0.0020904132135506092
Position 2172: 0.0020554981591040045
Position 8660: 0.001998027794175816
Position 1902: 0.001723584272417328
Position 2142: 0.0015587381148529284
Position 10332: 0.0015475626920504453
Position 2417: 0.0015323286671222092
Position 10560: 0.0013482733839834471
Position 5226: 0.0012649960640989735
Position 687: 0.0011638735878643416
Position 7944: 0.0011351103128412641
Position 874: 0.0011025191773864867
Position 5557: 0.0010826301135962231
Position 1433: 0.0010370239085484901
Position 916: 0.0010217759797747825
Position 9477: 0.000979625542165661
Position 3035: 0.0009168681741267249
Position 1571: 0.000887056405230602
Position 2374: 0.0007335689645677321
Position 2123: 0.0006726613184438394
Position 1510: 0.0006380795937196699
Position 2835: 0.0006036249254008014
Position 1044: 0.0005272071104844803
Position 1365: 0.0004968371249718607
Position 8870: 0.0004843907733012067
Position 1294: 0.0004414603022177235
Position 1498: 0.00043518290778103057
Position 8319: 0.00043417253513821567
Position 9665: 0.00040933652256943504
Position 3089: 0.00038672215758504456
Position 465: 0.00038441216681948384
Position 1259: 0.0003045341388553468
Position 1417: 0.0002903197449833911
Position 5773: 0.00026972497206735564
Position 1392: 0.00025564694664436695
Position 1995: 0.00022489474794463852
Position 707: 0.000189916238444779
Position 2187: 0.00018976173264662966
Position 507: 0.00017919656736732514
Position 3216: 0.0001745147148557566
Position 267: 0.00015898313666662202
Position 4389: 0.00013535928318634424
Position 2193: 0.0001198822836958358
Position 6028: 8.69400336400625e-05
Position 1812: 8.667938480516296e-05
Position 1633: 7.72127719887593e-05
Position 953: 6.195563109672867e-05
Position 1584: 4.9801269392718846e-05
Position 949: 4.18725953830245e-05
Position 7449: 3.5405622344415094e-05
Position 1704: 3.4866182682736595e-05
Position 3151: 2.2669505907534214e-05
Position 2542: 2.0804744267954215e-05
Position 2454: 1.8971574903694768e-05
Position 762: 1.8380156359970883e-05
Position 3130: 1.4073751356244251e-05
Position 614: 9.795647366666822e-06
Position 279: 8.63320601344123e-06
Position 1029: 8.604963971702904e-06
Position 552: 8.248009562801085e-06
Position 883: 7.309429591179904e-06
Position 709: 6.395437257414449e-06
Position 524: 6.266736944348635e-06
Position 1101: 3.9172529074641115e-06
Position 335: 3.848704295441823e-06
Position 715: 3.793545050728182e-06
Position 297: 2.5674668118512744e-06
Position 393: 1.7875582355274521e-06
Position 817: 1.748335511063421e-06
Position 471: 1.6830374796036771e-06
Position 830: 1.5617439145393608e-06
Position 418: 1.507431065344694e-06
Position 326: 1.3375860489208014e-06
Position 194: 1.2235072421887603e-06
Position 1307: 8.175202196808864e-07
Position 1463: 8.137732483880885e-07
Position 746: 7.449219094003681e-07
Position 228: 7.409107524925096e-07
Position 843: 7.22148679169158e-07
Position 1103: 6.859540941792303e-07
Position 1457: 6.72686365144064e-07
Position 1223: 5.259947996454702e-07
Position 1344: 5.081880532336378e-07
Position 1124: 4.593909306523552e-07
Position 1157: 4.1418152858440054e-07
Position 1349: 3.9640574088791763e-07
Position 634: 3.833894310055169e-07
Position 214: 3.440945211270738e-07
Position 622: 3.2866849492591494e-07
Position 1113: 1.7494067321382112e-07
Position 1864: 1.3701702845402208e-07
Position 441: 1.1947043850739878e-07
Position 373: 1.1624586444208249e-07
Position 550: 1.1138301604012082e-07
Position 532: 9.140474483321351e-08
Position 473: 8.437052423037678e-08
Position 1131: 3.21000511865249e-08
Position 628: 2.0800097698589185e-08
Position 653: 8.440611186223748e-09
Position 640: 6.339487512490626e-09
Position 1139: 4.038306171209117e-09
Position 283: 3.4829354172654466e-09
Position 655: 3.769212433480034e-11
