Gene = BAG1
index = 125
Annotated 5SS: [ 538 2060 3675 5842 7961 8897]
Annotated 3SS: [1930 3591 5727 7852 8833 9452]
SMsplice 5SS: [ 538 2060 3675 5842 7961 8897]
SMsplice 3SS: [1930 3591 5727 7852 8833 9452]
top_k =  500
Partition function (log Z): 3.465736877652644

Sorted 5' Splice Sites (High to Low Probability):
Position 3675: 0.9922817439591874
Position 5842: 0.9819406111093683
Position 7961: 0.9749684845827662
Position 2060: 0.8350874388807288
Position 8897: 0.6398413663729384
Position 538: 0.5668422821194342
Position 1525: 0.4107046653905399
Position 2657: 0.3218175716634695
Position 486: 0.20300809020257382
Position 9377: 0.19309425890368476
Position 9539: 0.16512130076589213
Position 556: 0.11939053489639696
Position 5308: 0.11395223548242112
Position 7301: 0.09386932863724695
Position 2391: 0.09379114097000603
Position 2689: 0.09008498392931205
Position 2005: 0.07073757672737242
Position 4679: 0.06495152308166403
Position 9118: 0.06167418749049383
Position 9845: 0.05943234750483935
Position 2980: 0.05462948899278054
Position 450: 0.04943217348690627
Position 3521: 0.049263509824691375
Position 8469: 0.037909065825072294
Position 8945: 0.03502916479575194
Position 4187: 0.02848150709421978
Position 10215: 0.02686108497934812
Position 945: 0.025494684411363214
Position 8437: 0.022978912704563776
Position 370: 0.022287677214241033
Position 5336: 0.01985468758609141
Position 2017: 0.019801672654030187
Position 4171: 0.017480749812604817
Position 4877: 0.017155484034370987
Position 1351: 0.015893260839579475
Position 8735: 0.015472427570129042
Position 4895: 0.012930104003595087
Position 406: 0.010836390797337631
Position 9544: 0.010584313908816197
Position 1477: 0.010026025940340983
Position 205: 0.00894603061395053
Position 965: 0.008846108250162112
Position 5326: 0.00884056907573258
Position 1206: 0.008808904655817917
Position 3971: 0.008078117376211228
Position 7373: 0.007893984440480641
Position 1347: 0.007695420091106155
Position 1573: 0.006370394334461484
Position 12000: 0.005658198128912802
Position 1038: 0.005630852674058219
Position 8537: 0.00529358379563971
Position 79: 0.005273643905696244
Position 4260: 0.004761349971432398
Position 8360: 0.004378922724989428
Position 8521: 0.0040899911335631495
Position 1849: 0.00391261624299766
Position 2577: 0.0037841524906584477
Position 3013: 0.003364129991159659
Position 1646: 0.003270468482948614
Position 2365: 0.003070224941866638
Position 4567: 0.003016576894114085
Position 657: 0.0027772584409396454
Position 6591: 0.0026437328039685243
Position 3310: 0.002537371959283589
Position 5524: 0.0024761439157581122
Position 8973: 0.0022124135601162913
Position 4627: 0.002065173354874582
Position 8882: 0.0020644036397333434
Position 8996: 0.001980602555077291
Position 8355: 0.0019063945001791128
Position 6352: 0.001806571867403009
Position 1397: 0.0017951953745666057
Position 1068: 0.0016467849031225155
Position 571: 0.001587565984807528
Position 2548: 0.001586680681908217
Position 6025: 0.001529076770420543
Position 590: 0.0014547542423857583
Position 969: 0.001370539754852397
Position 8941: 0.001351125368048486
Position 2230: 0.0008480493920081432
Position 8891: 0.0007852113130994488
Position 3223: 0.000777878812378032
Position 1815: 0.0007034411738753452
Position 1000: 0.0006420756363319453
Position 943: 0.0006415713940032037
Position 9066: 0.0006343548302719363
Position 3958: 0.0005565968214960554
Position 594: 0.00046785129923125314
Position 1639: 0.00045514590113533536
Position 1731: 0.00031246550877149927
Position 673: 0.00030504048157718944
Position 1181: 0.0002980383452682337
Position 1197: 0.0002840527037890979
Position 3035: 0.00019400797585801904
Position 544: 0.00016881512223611422
Position 202: 0.0001440415962382986
Position 880: 0.00014371750699143553
Position 2323: 0.00012114798417488556
Position 7965: 0.00011058110762270757
Position 8924: 0.00010849362815013796
Position 1578: 0.00010525471059140952
Position 4131: 0.00010138949462703569
Position 1101: 9.812810608959293e-05
Position 914: 9.341474113629374e-05
Position 238: 8.733270017522043e-05
Position 925: 7.42496604335e-05
Position 37: 6.841687192360598e-05
Position 139: 6.596011035860732e-05
Position 21: 6.01316100793941e-05
Position 522: 5.493160976880836e-05
Position 3949: 4.91779866292984e-05
Position 3865: 4.721781205474308e-05
Position 359: 4.386778920421973e-05
Position 1042: 4.376726349840319e-05
Position 9261: 4.2369184029501775e-05
Position 958: 3.9537019842175494e-05
Position 661: 3.7688740565341725e-05
Position 341: 3.4671469136381266e-05
Position 1361: 3.0030301341790333e-05
Position 746: 2.972961181122241e-05
Position 730: 2.96143595102173e-05
Position 8301: 2.9602482027903865e-05
Position 388: 2.8102019296591854e-05
Position 1265: 2.305479240261094e-05
Position 2026: 2.2763885093934632e-05
Position 923: 1.9616409304019578e-05
Position 182: 1.2185037820696688e-05
Position 8262: 1.1136164893921783e-05
Position 705: 5.777695275737829e-06
Position 71: 5.551303769980746e-06
Position 753: 3.997074853862723e-06
Position 34: 3.3647461215042007e-06
Position 732: 3.356080865909417e-06
Position 671: 2.364370914502841e-06
Position 709: 1.7014171651278148e-06
Position 723: 1.651645432449734e-06
Position 6272: 1.6261371560137415e-06
Position 647: 1.310951408018708e-06
Position 668: 1.2412583950980727e-06
Position 223: 1.104266210755516e-06
Position 608: 9.94598822590239e-07
Position 625: 8.012156225605347e-07
Position 598: 3.963158762506306e-07
Position 542: 3.567389888305456e-07
Position 703: 2.6538399697996773e-07
Position 467: 2.5249572214206866e-07
Position 765: 1.3497518740823258e-07
Position 24: 1.31376897052752e-07
Position 3654: 1.5209106824434328e-09
Position 623: 2.129992866807383e-10
Position 677: 1.9304436617683153e-10
Position 528: 4.9944415536413286e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 5727: 0.9731121639933908
Position 3591: 0.9548353466913994
Position 1930: 0.9328578540031834
Position 7852: 0.9301590348623624
Position 8833: 0.6888835662160782
Position 9452: 0.6267933265372498
Position 2514: 0.2679550703467802
Position 1447: 0.22563716794421568
Position 9238: 0.17245695295495506
Position 1374: 0.12551192239613584
Position 11930: 0.1088182053745754
Position 4476: 0.09697480282233126
Position 5220: 0.09471474970626809
Position 11801: 0.08685485600923849
Position 11595: 0.08120503206660883
Position 11908: 0.0762451677073575
Position 8393: 0.07362582712172047
Position 2547: 0.06881253956687153
Position 8972: 0.06787950413647167
Position 7144: 0.06433006020105698
Position 10111: 0.05893181837292804
Position 3432: 0.053309738647056036
Position 2576: 0.05002233438075817
Position 1277: 0.045235922941025644
Position 11618: 0.04017148967954457
Position 2131: 0.040031217870704766
Position 10412: 0.038421451254711886
Position 845: 0.03802702878613843
Position 2819: 0.035250363785491456
Position 1330: 0.032878019105326534
Position 11715: 0.032764154189033855
Position 7867: 0.03222577663827411
Position 4053: 0.031629784506333206
