Gene = NDOR1
index = 922
Annotated 5SS: [  243   640  6930  8209  8399  8744  9022  9349  9533  9852 10136 10348
 10519]
Annotated 3SS: [  561  6831  8109  8296  8533  8899  9127  9424  9736  9988 10228 10423
 10601]
SMsplice 5SS: [  640  8209  8775  9022  9349  9533  9852 10136 10348 10519]
SMsplice 3SS: [ 8109  8699  8876  9127  9449  9736  9988 10228 10423 10601]
top_k =  500
Partition function (log Z): 13.032384154391826

Sorted 5' Splice Sites (High to Low Probability):
Position 9022: 0.9843404519420061
Position 9349: 0.9734061181062128
Position 8209: 0.9439071902165753
Position 640: 0.913826593732624
Position 9533: 0.9016041559814166
Position 10519: 0.8789397730785107
Position 9852: 0.8182351744699823
Position 8775: 0.8149322406450947
Position 10348: 0.8073192762823672
Position 6930: 0.4965857754986702
Position 10136: 0.448063087639644
Position 8399: 0.3111534449503486
Position 1979: 0.2281135251783858
Position 7959: 0.21671563588185433
Position 4696: 0.2124854052005959
Position 243: 0.17283313188291288
Position 4038: 0.155305639363689
Position 7541: 0.15052010343588987
Position 2155: 0.14851403204784103
Position 9662: 0.13353381036850168
Position 8780: 0.06728558533550258
Position 8744: 0.06530809848572916
Position 7545: 0.06527288628746819
Position 775: 0.0561892632873953
Position 7532: 0.05539785173551722
Position 9690: 0.0548956126629951
Position 377: 0.045318716963886375
Position 10692: 0.038534005763311875
Position 8601: 0.026986231282622383
Position 4047: 0.026034462036366467
Position 9870: 0.016928215945227663
Position 9627: 0.016902317924858974
Position 216: 0.013351990188001385
Position 8970: 0.011919224672936185
Position 10012: 0.009580150906684924
Position 1727: 0.009397494029716643
Position 9601: 0.008176539845204004
Position 10352: 0.007908619327933337
Position 562: 0.006483188661026657
Position 10497: 0.006366043950844458
Position 4034: 0.005947134406224066
Position 4209: 0.004851813982837782
Position 437: 0.004189167587638205
Position 1205: 0.003821020684954658
Position 10066: 0.003606115076499478
Position 6458: 0.0032413102717160826
Position 1291: 0.002842504127317316
Position 7255: 0.0026660537362674782
Position 10737: 0.0022423116006413156
Position 7522: 0.002008812212161151
Position 181: 0.0019681071856895234
Position 414: 0.0018407176033075497
Position 9279: 0.0018186508008962933
Position 240: 0.0016687145934150174
Position 533: 0.0015977080441959442
Position 478: 0.0015793230509680563
Position 540: 0.0015535956572144975
Position 9545: 0.0015084917122707825
Position 345: 0.00138689136771075
Position 167: 0.0013743913834210386
Position 9666: 0.0013571953331178806
Position 542: 0.0013103694934088108
Position 6986: 0.0013097593883471407
Position 11082: 0.0010475462269375106
Position 1834: 0.0009389735593384508
Position 9284: 0.0007489574421427671
Position 1647: 0.0007401074567609469
Position 2344: 0.000721624689505939
Position 165: 0.0006817924217092914
Position 714: 0.0006363294959499644
Position 2007: 0.0006051772553826518
Position 3575: 0.0005608056671397774
Position 544: 0.000494618321818838
Position 129: 0.0004163350132698062
Position 1696: 0.00038001871999221486
Position 8787: 0.00028336795422493054
Position 1733: 0.00024229971690836375
Position 391: 0.0002188261217260297
Position 995: 0.0001961812764802942
Position 1229: 0.00019436038531042222
Position 9548: 0.0001939842713624193
Position 719: 0.00018822665317109682
Position 1671: 0.0001877604659414669
Position 586: 0.00018337263665288385
Position 8798: 0.00016909381380838384
Position 8911: 0.00015641706228900618
Position 10858: 0.00015449429491797137
Position 517: 0.0001400744488550828
Position 771: 0.0001371752319626012
Position 396: 0.00013324533742440487
Position 468: 0.0001203334808740208
Position 493: 0.00010162378967903395
Position 36: 9.801050038970342e-05
Position 498: 8.231415938333948e-05
Position 1113: 8.115779625874386e-05
Position 10084: 8.107465283280294e-05
Position 8263: 5.830763126706106e-05
Position 305: 5.599923541598202e-05
Position 8960: 5.486518039871899e-05
