Gene = CCNH
index = 315
Annotated 5SS: [  342  1796  3730  5044  8176 11318 13626 17976]
Annotated 3SS: [ 1672  3655  4832  8011 11246 13513 17914 18534]
SMsplice 5SS: [  146   342  1796  2025  5044  7264  8176 11318 13626 17976]
SMsplice 3SS: [  238  1672  1942  4832  7124  8011 11246 13513 17866 18534]
top_k =  500
Partition function (log Z): 9.733204095239582

Sorted 5' Splice Sites (High to Low Probability):
Position 13626: 0.9987641961314561
Position 1796: 0.9807847036121763
Position 342: 0.960131003335112
Position 5044: 0.9416374813273976
Position 17976: 0.9266184980291202
Position 146: 0.8431949877365641
Position 11318: 0.8323203925122462
Position 7264: 0.7464549630165597
Position 8176: 0.6075547778239782
Position 10236: 0.5628511616093091
Position 2025: 0.5351489361677619
Position 585: 0.4142839735326034
Position 18615: 0.23726252027012648
Position 3730: 0.15862319641699152
Position 14516: 0.15646706340477343
Position 12474: 0.1531463241320105
Position 10940: 0.15064006895874993
Position 10566: 0.13701067228778538
Position 4121: 0.13517679662982562
Position 11080: 0.13187910880006679
Position 17668: 0.1293351502522004
Position 2377: 0.11681153241073962
Position 18470: 0.1086727397312405
Position 140: 0.10428027075059663
Position 18365: 0.08748121131111605
Position 6907: 0.08611492922036677
Position 15709: 0.04848178328345849
Position 10645: 0.04420328820364902
Position 3932: 0.039500852465085626
Position 5351: 0.030192329672466572
Position 2020: 0.02993643327032435
Position 11489: 0.02968381576690322
Position 17275: 0.029054396807541797
Position 2343: 0.028513692116780193
Position 5477: 0.02651953346606939
Position 11877: 0.025829794242324955
Position 5250: 0.025143476437237636
Position 10028: 0.022789301688407728
Position 13443: 0.020746472723810975
Position 602: 0.019879763793089072
Position 13782: 0.017728638295098676
Position 751: 0.01561898417357016
Position 3734: 0.015278995243250638
Position 3850: 0.013958937630334484
Position 10674: 0.013759782072926436
Position 7399: 0.013002473601043204
Position 552: 0.011088795140173005
Position 818: 0.007102773498655861
Position 8953: 0.007078769073319685
Position 833: 0.0067191560323161615
Position 18559: 0.006536631034807963
Position 1478: 0.0064198221809976036
Position 8451: 0.004984275836235121
Position 7863: 0.0049069933356497486
Position 347: 0.004842875281973604
Position 18438: 0.004652916858889625
Position 2649: 0.003761632668012589
Position 60: 0.0035267905167069317
Position 13154: 0.0032981212292341622
Position 3657: 0.0027780042728442708
Position 10094: 0.002673045739546641
Position 4459: 0.0022432461930258357
Position 8283: 0.002237595851802222
Position 1744: 0.002159018158377069
Position 7290: 0.0020884952371247275
Position 18477: 0.0020042451894987877
Position 1104: 0.0018735931968284767
Position 5322: 0.0015439467404345596
Position 570: 0.001510352242085167
Position 152: 0.0013271705489834287
Position 26: 0.0012595290912716906
Position 773: 0.001258022804211356
Position 4471: 0.0012218234203288003
Position 1295: 0.0012182489939400062
Position 1017: 0.0011185265985397845
Position 7327: 0.0008899271662036283
Position 7522: 0.000877435576283785
Position 1390: 0.0008753040333289992
Position 732: 0.0007924082481174682
Position 7278: 0.0007859395815809943
Position 1349: 0.0007247096390936239
Position 7300: 0.0006473111610105148
Position 993: 0.0005008285344952606
Position 1004: 0.000424831695036372
Position 1521: 0.00042142931606235323
Position 1809: 0.000395940282907047
Position 2175: 0.00037929432378319304
Position 13887: 0.00034383038684102367
Position 498: 0.00026557444968346427
Position 14645: 0.00025368286376311
Position 605: 0.00023257687456711512
Position 75: 0.00020552225494022608
Position 13618: 0.00012841254229168059
Position 3551: 0.00011251676707455193
Position 16520: 0.00010432788949164206
Position 2329: 0.00010269576790964328
Position 81: 9.759972667047348e-05
Position 14350: 5.420929862917088e-05
Position 1758: 3.105391940128723e-05
Position 5055: 2.8521329065069152e-05
Position 375: 2.6891256564566552e-05
Position 3811: 2.6039896349986408e-05
Position 359: 2.599681474170584e-05
Position 183: 2.495620173217651e-05
Position 460: 1.0593238309134048e-05
Position 2424: 4.193049061218936e-06
Position 37: 2.2321164755475428e-06
Position 3118: 1.6668300296721482e-06
Position 955: 1.306862645526432e-06
Position 189: 8.187978730192249e-07
Position 843: 6.418337577455366e-07
Position 507: 5.928120629550244e-07
Position 589: 4.805786732912227e-07
Position 652: 4.022929608773129e-07
Position 565: 3.8714806476790497e-07
Position 1069: 3.3081876838719414e-07
Position 154: 2.930267053442825e-07
Position 503: 2.6216490179879495e-07
Position 786: 2.480671216506588e-07
Position 367: 2.0256190127108146e-07
Position 211: 9.781205424208825e-08
Position 238: 7.852044660608042e-08
Position 227: 4.626999440620018e-08
Position 2002: 2.6964203791932062e-08
Position 177: 2.1680478332220493e-08
Position 30: 6.999236387823839e-09
Position 241: 1.1594368276882401e-09
Position 327: 6.0491189120316875e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 13513: 0.9829805354262267
Position 4832: 0.9339101311845334
Position 1672: 0.9119323726208363
Position 7124: 0.7213861186828524
Position 238: 0.6706558277930681
Position 18534: 0.6572525772784173
Position 11246: 0.5689576633188924
Position 9994: 0.5517693819158757
Position 1942: 0.5297673106395142
Position 8011: 0.5209368991788959
Position 18712: 0.45941618257506683
Position 17866: 0.4228093680645228
Position 17914: 0.3992266205168422
Position 11222: 0.27131379333510414
Position 268: 0.22707484183800347
Position 10777: 0.2011712346184354
Position 3655: 0.19552845620120793
Position 460: 0.19474225299482317
Position 12373: 0.15314632413201057
Position 14487: 0.12939585105862556
Position 2281: 0.12570065970834587
Position 17575: 0.12389653307909596
Position 418: 0.11947514987735512
Position 18250: 0.085797156532659
Position 6828: 0.08467759031433104
Position 11029: 0.08331789150618978
Position 17900: 0.07853804695825559
Position 10343: 0.0772669958893054
Position 5144: 0.07663544567728464
Position 7980: 0.07087897773771405
Position 18193: 0.06794604181036738
Position 10554: 0.06462727847859887
Position 482: 0.06399851057675833
Position 18173: 0.04987119481169833
Position 4010: 0.04982355694920153
Position 18139: 0.047205659635652875
Position 497: 0.04544136155437183
Position 1511: 0.043745516730971594
Position 17173: 0.039817906397209044
Position 3889: 0.03883530049101954
Position 4028: 0.037879496752986845
Position 13363: 0.03699418069925618
Position 10322: 0.0361614632596736
Position 17775: 0.032597548955162356
Position 241: 0.03188961531051203
Position 10027: 0.03175145856544482
Position 15559: 0.0311673727422923
Position 3982: 0.02662467756338572
Position 1897: 0.026585475744686084
Position 11680: 0.025633417753240746
Position 1691: 0.023843790919807522
Position 7131: 0.019295879196250927
Position 18357: 0.018800930558647493
Position 14410: 0.01840992115749449
Position 18296: 0.017439063897359164
Position 8076: 0.01531446413884487
Position 13715: 0.015249587921987714
Position 10346: 0.012880565405199284
Position 11398: 0.011789920328142012
Position 15596: 0.010767385742209954
Position 7200: 0.010739736845602619
Position 7041: 0.008880226714204487
Position 547: 0.008287037413180725
Position 7833: 0.008089941129323548
Position 9797: 0.008024970894069788
Position 11421: 0.00797288293120225
Position 17531: 0.007690136054493061
Position 2263: 0.007393944952401272
Position 15593: 0.007176865112216458
Position 8816: 0.007074669021407549
Position 14370: 0.006338170086959861
Position 1878: 0.006210572570627907
Position 665: 0.0061628421286871555
Position 18501: 0.006091386438978397
Position 1437: 0.005455876312044601
Position 3766: 0.005250965312742372
Position 4883: 0.005040419971675441
Position 3848: 0.004847545705690629
Position 514: 0.0045980571477494325
Position 662: 0.004495032223726289
Position 196: 0.004420632313895076
Position 936: 0.0039025121701228536
Position 14303: 0.003860364102559503
Position 719: 0.0037545839303162556
Position 2553: 0.0037462380683368096
Position 573: 0.003557185866661324
Position 5317: 0.0034970683290687036
Position 2221: 0.003496492906229431
Position 7184: 0.0029637975811554855
Position 8233: 0.0029389528536302697
Position 17667: 0.0029045130416053898
Position 2234: 0.002856054635798943
Position 4373: 0.002827308656377134
Position 634: 0.0028046804523446447
Position 5012: 0.0026672333424005434
Position 14633: 0.0026397032769391263
Position 1911: 0.0026304733908218856
Position 3769: 0.0025571438968216348
Position 1057: 0.0025310750328746104
Position 18118: 0.0024559846190151556
Position 2210: 0.0019464659673269528
Position 13104: 0.0016577396473613064
Position 1407: 0.001649479132896559
Position 13088: 0.0016426549403515405
Position 3624: 0.0016037805334253754
Position 7785: 0.001524407809256646
Position 2191: 0.0015037754444169704
Position 13717: 0.0014802294235901857
Position 651: 0.0014242751561144948
Position 5298: 0.0013941047859439123
Position 16402: 0.001342352712492052
Position 278: 0.0012958961928197295
Position 3920: 0.0012320338947552955
Position 13743: 0.0011213213783018148
Position 4073: 0.0010803080883926804
Position 18465: 0.0010733097252274347
Position 6871: 0.0010682096176123073
Position 16989: 0.0010109665617245335
Position 1185: 0.0010071402617777626
Position 5181: 0.0009747800453921021
Position 6887: 0.000972480031878973
Position 316: 0.000961811393736505
Position 1980: 0.0009595088356560824
Position 1712: 0.0008985891493286326
Position 1771: 0.0008943823645397181
Position 13847: 0.0008809759728873796
Position 7441: 0.0008774355762837856
Position 9829: 0.0008051371934569911
Position 367: 0.0007080554652503757
Position 1599: 0.0007078666091489876
Position 1702: 0.0006648356699599431
Position 4326: 0.0006377609569775027
Position 698: 0.0005893740799992157
Position 16037: 0.0005146632234254722
Position 13951: 0.00048459019157692947
Position 272: 0.0004601929062535275
Position 1531: 0.0004462861374549873
Position 14049: 0.00040258606094247055
Position 17125: 0.0004001473212577026
Position 5203: 0.000318704987869254
Position 5365: 0.00031036597345260287
Position 14211: 0.00028940977379682525
Position 5262: 0.00026881651719695
Position 245: 0.00025602590283909976
Position 15330: 0.0002250753790168373
Position 636: 0.0002204011707267228
Position 13807: 0.00020329010740970509
Position 870: 0.00019639746517413102
Position 11698: 0.00019637648908423983
Position 248: 0.00019317656075363006
Position 14896: 0.00018593839391921986
Position 1349: 0.0001758831560248045
Position 2006: 0.00017141570483305128
Position 2069: 0.00016723200980026717
Position 3405: 0.00016390521435184167
Position 15267: 0.00015176195655307512
Position 1253: 0.00013171841145301116
Position 1442: 0.00011182353766015929
Position 393: 0.00010519446061069539
Position 14463: 8.7272707513263e-05
Position 486: 8.178907815080614e-05
Position 1743: 5.1653118364503686e-05
Position 275: 5.070455976161294e-05
Position 2090: 4.4307804881062944e-05
Position 13884: 3.860667997587833e-05
Position 1775: 3.7081669076453326e-05
Position 1989: 3.204117656175544e-05
Position 14214: 3.0275689420269e-05
Position 13722: 2.9091134828899818e-05
Position 4545: 2.5169348327800844e-05
Position 4630: 2.3048809525872582e-05
Position 3520: 1.6240224764981977e-05
Position 3701: 1.1928493010364922e-05
Position 1832: 1.1465191657056708e-05
Position 165: 4.742385186634605e-06
Position 8794: 4.100051912136609e-06
Position 688: 1.8590468117168135e-06
Position 2980: 7.785821362216113e-07
Position 3037: 6.57423643013127e-07
Position 578: 5.313407006902262e-07
Position 341: 5.234678490861911e-07
Position 2889: 2.3082425043740912e-07
Position 2231: 2.2858999921566532e-07
Position 786: 1.6928910924719267e-07
Position 802: 1.62869074426233e-07
Position 745: 1.3189477478792334e-07
Position 2342: 1.0610498677200559e-07
Position 90: 1.0404680437472171e-07
Position 390: 1.0327419673131007e-07
Position 324: 9.315232166878492e-08
Position 559: 8.39065435190409e-08
Position 692: 7.73545016168904e-08
Position 552: 5.991332120746897e-08
Position 286: 4.880903258930941e-08
Position 702: 3.894359156995023e-08
Position 944: 3.4664776723154095e-08
Position 605: 3.340770095190918e-08
Position 121: 3.035031351962756e-08
Position 616: 2.8715548958095095e-08
Position 581: 1.4007379946628444e-08
Position 108: 1.1149550308700178e-08
Position 583: 9.92768428724793e-09
Position 346: 8.554876084371752e-09
Position 132: 5.4618165570603255e-09
Position 98: 1.7742740926482495e-09
