Gene = LCE5A
index = 769
Annotated 5SS: [155]
Annotated 3SS: [669]
SMsplice 5SS: [155]
SMsplice 3SS: [854]
top_k =  500
Partition function (log Z): -8.322868779960057

Sorted 5' Splice Sites (High to Low Probability):
Position 155: 0.8426509380358821
Position 159: 0.1008910167532194
Position 129: 0.024317104946238042
Position 3: 0.01931691814565549
Position 1093: 0.01409568119706302
Position 539: 0.009136337214981645
Position 737: 0.004898258809377684
Position 75: 0.0016975737776094184
Position 350: 0.0016179559932491695
Position 366: 0.0013258465768544129
Position 1104: 0.001141223876079795
Position 496: 0.0011062526175244672
Position 783: 0.0010855654679680616
Position 229: 0.0008370172390128136
Position 761: 0.0006616420362871236
Position 433: 0.0006269517560543933
Position 199: 0.00034658597664849705
Position 759: 0.0002948744612407903
Position 242: 0.00018503346888934646
Position 771: 0.000152169943126799
Position 484: 0.00014309037266012692
Position 37: 0.00014120912355031922
Position 148: 7.463439683053546e-05
Position 69: 3.0010089911761778e-05
Position 490: 2.7565710831343773e-05
Position 809: 2.422480435537752e-05
Position 43: 1.8391364713090336e-05
Position 587: 1.8009157323290327e-05
Position 1108: 1.7862526326145664e-05
Position 438: 2.2124296949414604e-07
Position 260: 1.7132955422567434e-07
Position 441: 1.2680090851663727e-07
Position 289: 1.1628593554244138e-07
Position 358: 1.1601839960073655e-07
Position 8: 9.678382937266348e-08
Position 773: 8.599933364485963e-08
Position 275: 7.64638427676191e-08
Position 785: 4.1084929021184374e-08
Position 192: 3.786330903388067e-08
Position 373: 3.145842718702047e-08
Position 221: 2.940594522223158e-08
Position 531: 2.4762994050294917e-08
Position 323: 2.0421152857419752e-08
Position 403: 1.9368134743760783e-08
Position 307: 9.346385379786072e-09
Position 435: 6.868533031153429e-09
Position 45: 3.312173291825029e-09
Position 253: 2.2803814783070007e-09
Position 451: 9.434711198975614e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 854: 0.5273638609926745
Position 669: 0.3587427244549694
Position 1028: 0.026064787390321788
Position 299: 0.02246097536426045
Position 872: 0.020886754130496
Position 832: 0.01512126283597668
Position 939: 0.010714856693903034
Position 1204: 0.008845345686720907
Position 1252: 0.008558479482581559
Position 807: 0.004936248044693993
Position 332: 0.003735369531377967
Position 908: 0.0028779671004030742
Position 620: 0.0027093279718000945
Position 1319: 0.002615525066773513
Position 632: 0.0024781081522523515
Position 679: 0.0010633250839116746
Position 1001: 0.0008298529416963705
Position 1258: 0.0008266428691330709
Position 688: 0.000796910173218542
Position 705: 0.000596916671644286
Position 1288: 0.0005883620980247333
Position 918: 0.0005464629577438427
Position 461: 0.00044978346935610833
Position 1274: 0.00033432211456361615
Position 814: 0.00030472322841537306
Position 1146: 0.0002880554766685544
Position 989: 0.0002623399080413851
Position 947: 0.00022491013707441127
Position 638: 0.00020041301227952278
Position 304: 0.00018676729933584396
Position 596: 0.00015350569680542883
Position 759: 0.00012458678883881257
Position 959: 0.00011212978321463342
Position 965: 0.00010477293530394701
Position 489: 9.548766152748104e-05
Position 1060: 7.371040188944445e-05
Position 428: 7.121180161729202e-05
Position 783: 6.799649299939926e-05
Position 228: 6.116145366448569e-05
Position 702: 4.782023213673857e-05
Position 349: 4.778588468083803e-05
Position 879: 3.6159313412556335e-05
Position 269: 2.579718043032533e-05
Position 221: 2.4456249114266766e-05
Position 93: 2.4043112573363107e-05
Position 771: 2.2185601291403263e-05
Position 941: 2.156113695018003e-05
Position 1036: 1.913030077499281e-05
Position 1076: 1.48141559115636e-05
Position 97: 1.0719944777014238e-05
Position 1070: 1.0362646101612368e-05
Position 464: 9.972692110888968e-06
Position 1296: 8.515551506540225e-06
Position 1112: 6.887154970375898e-06
Position 1092: 6.486775773589624e-06
Position 343: 6.385210896772541e-06
Position 1063: 6.273542402150031e-06
Position 457: 6.16094388364896e-06
Position 1166: 5.270754019181287e-06
Position 1212: 4.970117353912091e-06
Position 74: 4.898130584920074e-06
Position 525: 4.781999345454352e-06
Position 365: 4.692135842817028e-06
Position 1217: 4.611918323168342e-06
Position 310: 4.611783557644671e-06
Position 1101: 4.356153571881418e-06
Position 80: 3.845667467931169e-06
Position 192: 3.326880692152988e-06
Position 128: 1.1512232028157888e-06
Position 363: 7.890197805690096e-07
Position 975: 5.433642514968473e-07
Position 146: 5.382572918547748e-07
Position 141: 5.358917197028241e-07
Position 483: 2.6460263636254255e-07
Position 899: 1.6818600091002241e-07
Position 370: 1.39624294096586e-07
Position 496: 7.483902772869673e-08
Position 102: 6.913478909820416e-08
Position 307: 5.661216343955924e-08
Position 112: 1.0551634523078e-08
Position 199: 8.306916367083103e-09
Position 122: 7.204921068314993e-09
Position 537: 3.1890619536643946e-10
Position 379: 2.1455651176220205e-10
Position 109: 1.346405068088606e-12
