Gene = NPRL2
index = 959
Annotated 5SS: [ 517 1161 1427 1706 2218 2407 2565 2775 2968 3333]
Annotated 3SS: [1068 1257 1596 2080 2308 2527 2680 2849 3189 3417]
SMsplice 5SS: [ 770 1179 2218 2407 2565 2775 2968 3333]
SMsplice 3SS: [1068 2080 2308 2527 2680 2849 3189 3417]
top_k =  500
Partition function (log Z): 9.03568622293289

Sorted 5' Splice Sites (High to Low Probability):
Position 2968: 0.9626405127879435
Position 2407: 0.8935264930031211
Position 2775: 0.7743909262639505
Position 2218: 0.7523342705131523
Position 770: 0.5588014741236913
Position 3333: 0.5126711063881393
Position 517: 0.49952347835898214
Position 1179: 0.4984413506755806
Position 1186: 0.41364050027615934
Position 2565: 0.3903604311859822
Position 2569: 0.2886496343107521
Position 1706: 0.28439257816549074
Position 1427: 0.2662026660130247
Position 2781: 0.15710863482757412
Position 219: 0.14753451639691742
Position 1161: 0.08231008814588955
Position 836: 0.07391356157149001
Position 896: 0.07065411594024194
Position 2107: 0.03973921557877938
Position 860: 0.03281286451429337
Position 909: 0.03153405881877712
Position 3241: 0.026437573521730443
Position 1349: 0.02523126637165231
Position 2381: 0.025180886858473014
Position 3254: 0.018363927567226827
Position 2237: 0.013664019513810265
Position 1312: 0.01302156908664129
Position 1738: 0.011177090963285593
Position 1831: 0.010443456159303676
Position 1689: 0.010355017190955397
Position 382: 0.009792868376861073
Position 2439: 0.00933509273922142
Position 638: 0.009003574740603273
Position 1876: 0.008916242386430422
Position 1351: 0.005464061098622068
Position 430: 0.005386042045144472
Position 1353: 0.004793404050120824
Position 1476: 0.0041379758567741285
Position 1804: 0.0038947398379530628
Position 758: 0.0027798876094660687
Position 1391: 0.002659648844098913
Position 743: 0.0018789365609309316
Position 2411: 0.0016364817635521106
Position 2145: 0.0015012203765239307
Position 2528: 0.0013910014790789352
Position 931: 0.0013749089071923757
Position 2152: 0.001166486227268079
Position 3128: 0.0011627024004104783
Position 2723: 0.0009166255746058845
Position 3248: 0.0008965091093574014
Position 1159: 0.0007605965335421045
Position 2196: 0.0007397192688977346
Position 790: 0.0007108379410949061
Position 68: 0.0006842578711046984
Position 2711: 0.000575465705021638
Position 39: 0.0005705378549203371
Position 1757: 0.0005272664505114133
Position 137: 0.0004591186019904509
Position 732: 0.0004380313100264882
Position 3482: 0.0004209096664693619
Position 2578: 0.00038705784506711655
Position 3491: 0.00030274168673359727
Position 2762: 0.0002902601811260434
Position 812: 0.00023093919029267422
Position 2785: 0.00022793070895337335
Position 2915: 0.00018023396401091522
Position 284: 0.00013473817136923033
Position 713: 0.00012993080186421354
Position 717: 0.00012633630737786934
Position 2957: 9.496123437602266e-05
Position 779: 9.058050942806737e-05
Position 1003: 8.424125332066613e-05
Position 3350: 7.784675920102465e-05
Position 589: 7.03995918933667e-05
Position 830: 6.987132152901838e-05
Position 1116: 6.128531817544738e-05
Position 1449: 4.898294268707422e-05
Position 2134: 4.6490010963534134e-05
Position 3516: 3.1396245252959084e-05
Position 3356: 2.972873611749825e-05
Position 9: 2.6385799574393307e-05
Position 2472: 2.2186595934545926e-05
Position 369: 2.1029987396533502e-05
Position 371: 1.8496390519269344e-05
Position 195: 1.7715610213014855e-05
Position 226: 1.5905363613379306e-05
Position 1292: 1.4338367802394665e-05
Position 751: 1.379866583434138e-05
Position 2474: 1.3037935493114064e-05
Position 480: 1.0290640956335272e-05
Position 140: 7.994888313097346e-06
Position 1190: 7.517660975348394e-06
Position 774: 6.127228988288667e-06
Position 25: 5.781327622361612e-06
Position 654: 4.960088225710849e-06
Position 592: 4.917834789274366e-06
Position 805: 4.653996037752129e-06
Position 681: 2.8298445745120027e-06
Position 1114: 1.6187392370242266e-06
Position 31: 1.1546024490670437e-06
Position 258: 9.87984506229147e-08
Position 358: 8.960550714862256e-08
Position 1199: 2.3954110196662345e-08
Position 330: 1.2711141594277766e-08
Position 12: 5.759094140556728e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1068: 0.9932139721630686
Position 2308: 0.9784247357706823
Position 2849: 0.8333089700534135
Position 2680: 0.8078834997092594
Position 3189: 0.8017953616328182
Position 2080: 0.6508832449947791
Position 3417: 0.60465175155283
Position 2527: 0.5973712012523161
Position 1596: 0.2981610463929043
Position 1257: 0.276000785612846
Position 611: 0.23065710925301466
Position 631: 0.1476133465724156
Position 2884: 0.14320360166805984
Position 3035: 0.12479362070163653
Position 2106: 0.08114287167498883
Position 2653: 0.06394851456780277
Position 2564: 0.05750268249866574
Position 1262: 0.04011597191287261
Position 2142: 0.03169219859761999
Position 2001: 0.02864902346845246
Position 378: 0.028420912301602198
Position 757: 0.022812319622182116
Position 1600: 0.019562309708209224
Position 2344: 0.015576322061675715
Position 2710: 0.011452391855378182
Position 1495: 0.005348861871777524
Position 2044: 0.005301888142952494
Position 2196: 0.004937119731204523
Position 1309: 0.004521991108826325
Position 2501: 0.004512282874113894
Position 2047: 0.003663448384191332
Position 446: 0.003550785046060252
Position 3071: 0.0029436941554353427
Position 2170: 0.0026031880451625983
Position 687: 0.0025725663270636263
Position 1276: 0.002520061760778872
Position 476: 0.0022239720006962723
Position 2504: 0.002163358675842849
Position 3228: 0.002156842405167
Position 1078: 0.002107692035537386
Position 711: 0.0020754276625495737
Position 1363: 0.002026462801800536
Position 2347: 0.0016141747824644855
Position 2895: 0.0015674950483951077
Position 504: 0.001543891743226591
Position 3038: 0.001392500535473679
Position 3193: 0.0010756990547013318
Position 585: 0.0010711475708257913
Position 3296: 0.001055430024682054
Position 1960: 0.0009937009936172162
Position 1460: 0.0009793146183940569
Position 3068: 0.0009758617225719043
Position 338: 0.0009590116169019524
Position 720: 0.0009435039175400513
Position 369: 0.0008640255792350446
Position 2488: 0.0007548523893905238
Position 3202: 0.0007025570735668725
Position 2478: 0.000658542058673193
Position 735: 0.0005911133075226098
Position 409: 0.0005272746168724157
Position 402: 0.0004953224442546793
Position 1811: 0.0004733254789748357
Position 1312: 0.00047174454644007224
Position 3585: 0.0004564784752255045
Position 1623: 0.0004550610780806489
Position 2944: 0.00044686348232062846
Position 1025: 0.000439552262988008
Position 346: 0.0004144587825604363
Position 3557: 0.00039917475666618714
Position 3147: 0.000394493422096726
Position 1030: 0.00035408382035248754
Position 3217: 0.00033102613264441964
Position 2716: 0.00031411103276359886
Position 2262: 0.00030842860739010454
Position 381: 0.000301412843938683
Position 297: 0.00026794928080645233
Position 1966: 0.0002649220212016713
Position 826: 0.0002601231703367813
Position 2857: 0.00025201537478086765
Position 1273: 0.00019066127897089414
Position 516: 0.00017900812629293044
Position 2641: 0.00014881183873995086
Position 2514: 0.00014062090897145203
Position 835: 0.00012869841973058997
Position 2859: 0.00011287094103760985
Position 2588: 0.00010915837543482962
Position 2568: 0.00010867129211799864
Position 769: 0.00010591557052745638
Position 3571: 0.00010174402257448497
Position 3238: 9.831557179555383e-05
Position 2947: 8.502222434700975e-05
Position 121: 8.483491458047885e-05
Position 859: 8.432882779379721e-05
Position 1626: 7.097477715084093e-05
Position 1108: 6.489480638568226e-05
Position 589: 6.383717075992851e-05
Position 1524: 5.97368319855497e-05
Position 412: 5.7881438996207425e-05
Position 2815: 5.7166203365189524e-05
Position 311: 4.9901631455413595e-05
Position 3424: 4.983136265325697e-05
Position 2616: 4.2693471891843166e-05
Position 1464: 3.7920669656033075e-05
Position 924: 3.361323511593631e-05
Position 766: 3.355905404429214e-05
Position 1628: 3.275087909594085e-05
Position 810: 2.4104664059216556e-05
Position 239: 2.24741873337888e-05
Position 2398: 2.1559416939288956e-05
Position 865: 1.8440662693752138e-05
Position 152: 1.7186180154666238e-05
Position 649: 1.3241090424042166e-05
Position 592: 9.348814447372654e-06
Position 126: 8.847344885498673e-06
Position 692: 7.251287750382706e-06
Position 1424: 6.763842388825698e-06
Position 271: 6.735137857347001e-06
Position 805: 6.707684824822706e-06
Position 647: 6.486421980956096e-06
Position 549: 5.056145889449775e-06
Position 1715: 3.7201836749789455e-06
Position 313: 3.5034148887322295e-06
Position 156: 3.057076617039568e-06
Position 480: 2.99124051400179e-06
Position 1844: 2.645582547712247e-06
Position 1095: 1.7326063580842238e-06
Position 354: 1.4483232979124835e-06
Position 284: 1.2764839546635508e-06
Position 98: 1.0307139785941087e-06
Position 1093: 8.138462730418834e-07
Position 324: 7.917868223882564e-07
Position 999: 3.037829915174774e-07
Position 203: 2.824371042157432e-07
Position 1002: 7.197173377465815e-08
Position 551: 7.156211797933938e-09
Position 830: 3.0391962204614023e-09
Position 77: 8.150631987239039e-10
Position 863: 5.457010921838665e-10
Position 664: 5.443497554502663e-10
Position 642: 4.5662388554135265e-10
Position 566: 2.473595264469188e-10
Position 564: 1.7733857781498578e-10
Position 255: 1.165657200020737e-12
