Gene = RP11-350O14.18
index = 1169
Annotated 5SS: [ 98 571]
Annotated 3SS: [ 540 2798]
SMsplice 5SS: [103 344 571]
SMsplice 3SS: [207 513 819]
top_k =  500
Partition function (log Z): -2.862783034646743

Sorted 5' Splice Sites (High to Low Probability):
Position 344: 0.9043306445634905
Position 571: 0.8706221522717149
Position 103: 0.8153321579622738
Position 1637: 0.5195540129556491
Position 1429: 0.419536666228645
Position 2714: 0.37253486958950954
Position 820: 0.22818471346338234
Position 1707: 0.11061884299182602
Position 45: 0.09272667825712197
Position 1260: 0.07193693206041502
Position 908: 0.06831724439675269
Position 917: 0.013226821382350193
Position 377: 0.01275819530978834
Position 2184: 0.007766057482987354
Position 1834: 0.007591385489636334
Position 1730: 0.007469472978320412
Position 1006: 0.005764874084420373
Position 2306: 0.0046840533559621075
Position 1303: 0.004574647745022783
Position 1688: 0.003593361338566678
Position 2374: 0.003273244216460649
Position 1769: 0.002720173121508615
Position 2658: 0.0025045584089363913
Position 710: 0.0024824497481187907
Position 869: 0.002213731888136022
Position 348: 0.002055316214379661
Position 1433: 0.001948296612634257
Position 126: 0.0015877253109700985
Position 2368: 0.0012846499224859207
Position 2176: 0.001190717640332939
Position 1622: 0.001145112378514956
Position 436: 0.0010384460578479358
Position 171: 0.0010249076342043748
Position 115: 0.0009031594957933657
Position 1197: 0.0007122459230818748
Position 1384: 0.0006543747401489043
Position 875: 0.000629069930092525
Position 325: 0.0004780889999845626
Position 453: 0.00045629294722782587
Position 839: 0.00035972744265471486
Position 1370: 0.00018729613139938661
Position 1468: 0.0001846824792444737
Position 270: 0.0001430063126760476
Position 1181: 0.00014273236801821677
Position 824: 0.00010824222655149845
Position 1045: 9.426689066147671e-05
Position 944: 7.348687007761402e-05
Position 327: 3.624725463967056e-05
Position 301: 2.9214458772276345e-05
Position 117: 1.7871197076387973e-05
Position 220: 9.52770684540142e-06
Position 666: 8.640034108194793e-06
Position 267: 7.265769660523515e-06
Position 408: 7.100167476802259e-06
Position 560: 6.024747803881467e-06
Position 796: 2.7686102568094056e-06
Position 689: 2.7271394341100645e-06
Position 190: 8.500572057908971e-07
Position 742: 4.1600643229224787e-07
Position 286: 2.762446283948223e-07
Position 19: 2.272053433739456e-07
Position 712: 1.4626108873072814e-07
Position 477: 1.0394350865016605e-07
Position 475: 9.769296408034998e-08
Position 1213: 5.532827349543595e-08
Position 464: 2.4444421955645887e-08
Position 198: 9.03236863393461e-11
Position 315: 2.49951494544176e-14
Position 309: 1.7739142317106384e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 207: 0.8678625204022752
Position 2798: 0.6552042186005024
Position 1521: 0.452331293733282
Position 1299: 0.4205469809316729
Position 513: 0.36598417481152057
Position 2620: 0.3428328347145239
Position 1538: 0.20904209718044203
Position 472: 0.17138688118202886
Position 819: 0.15897347060615538
Position 540: 0.125982898710775
Position 1147: 0.10747170847351657
Position 2305: 0.09150567499001125
Position 456: 0.08308633735135834
Position 724: 0.06493723224053663
Position 781: 0.06437753821044923
Position 755: 0.06338677139184314
Position 1729: 0.04161584825237008
Position 2121: 0.04041736719424747
Position 502: 0.036632402672297726
Position 166: 0.030171673724943643
Position 2877: 0.029670166476338317
Position 1329: 0.02614867199284949
Position 680: 0.017768916776550677
Position 1077: 0.016225398772405464
Position 417: 0.013493405531611815
Position 1260: 0.00805167266278454
Position 420: 0.0075008943627351155
Position 704: 0.005912791604361319
Position 1685: 0.005873379041803219
Position 229: 0.0051572078604442545
Position 1549: 0.005086563075438748
Position 728: 0.004207345815075033
Position 1882: 0.003887678866014545
Position 709: 0.003318498349592384
Position 643: 0.003281924848595288
Position 2747: 0.0029202562567527497
Position 683: 0.0028774963932730727
Position 1945: 0.002755883482558829
Position 686: 0.0023941190291860183
Position 2713: 0.0018472282551012056
Position 1447: 0.0017297429934918253
Position 170: 0.0016999370237628243
Position 1833: 0.0010649314639664576
Position 241: 0.0007698005464642239
Position 762: 0.0006066329609833367
Position 488: 0.000533820448749559
Position 657: 0.0003031756189132593
Position 929: 0.00030014960255728064
Position 907: 0.00026315227435116316
Position 844: 0.0002122302355031841
Position 706: 0.00019045469164962245
Position 136: 0.00018115895313037172
Position 792: 0.00017635550629747465
Position 1983: 0.00014929541827385376
Position 1954: 0.00014666589412475696
Position 1346: 7.364462613436616e-05
Position 560: 6.783744249983336e-05
Position 1208: 5.529097574504313e-05
Position 248: 5.170663276846965e-05
Position 1093: 4.8883937612299154e-05
Position 286: 3.069282386218556e-05
Position 663: 2.235462450604896e-05
Position 341: 1.0885436869365771e-05
Position 555: 8.849124845621737e-06
Position 141: 4.433363047646677e-06
Position 612: 3.233426116591404e-06
Position 570: 2.706452575903603e-06
Position 292: 2.6552103652014615e-06
Position 660: 2.0606964620089685e-06
Position 648: 1.6441674156946017e-06
Position 848: 1.4720224237886546e-06
Position 1211: 1.323905221830627e-06
Position 1113: 1.187042890368248e-06
Position 369: 6.094000063379366e-07
Position 147: 5.612336970151416e-07
Position 634: 3.93322169353736e-07
Position 581: 1.0589650942963336e-08
Position 97: 2.947932257237013e-09
Position 367: 2.1195846492399878e-09
Position 109: 1.8458313389430993e-10
Position 102: 6.83451073020919e-12
Position 386: 4.023471915290862e-12
