Gene = NAT16
index = 913
Annotated 5SS: [ 235 5781 6981]
Annotated 3SS: [5464 6755 7624]
SMsplice 5SS: [ 235 5591 6981]
SMsplice 3SS: [5464 6755 7624]
top_k =  500
Partition function (log Z): -4.138424983009332

Sorted 5' Splice Sites (High to Low Probability):
Position 6981: 0.9781522654980075
Position 235: 0.9131599626748153
Position 5591: 0.47444489020764097
Position 1180: 0.3904370836076757
Position 5781: 0.38317591812661883
Position 1848: 0.17044572516688125
Position 5804: 0.13086776207314005
Position 3348: 0.12594538140703726
Position 5830: 0.09614570173010283
Position 882: 0.08023064841876343
Position 6798: 0.0678937891092234
Position 839: 0.06189449096701871
Position 408: 0.03515418320729693
Position 7516: 0.023029786107586932
Position 1211: 0.01722800535474232
Position 5574: 0.016463543720708004
Position 6003: 0.014102429456093161
Position 8132: 0.011412827976762322
Position 746: 0.010213127049339906
Position 6048: 0.009889470864165589
Position 4215: 0.00843970170410506
Position 3477: 0.008370620467702877
Position 4000: 0.007542986718568728
Position 552: 0.007154903967940088
Position 1803: 0.005713640108632625
Position 468: 0.005480278782771391
Position 2676: 0.0047367908689972624
Position 6771: 0.004344368954449739
Position 4209: 0.004330791768254264
Position 8339: 0.00420141246085371
Position 3168: 0.0039052170250617564
Position 2775: 0.002795934469445626
Position 4087: 0.002768509630046844
Position 6084: 0.002756104864625854
Position 4105: 0.0026748195293822973
Position 6063: 0.0024805885988422437
Position 1205: 0.002168394349009578
Position 1948: 0.0019322912478206722
Position 65: 0.0018998413241735077
Position 7440: 0.0017815980422002504
Position 8012: 0.001713306810822138
Position 3907: 0.0016167428840741958
Position 6909: 0.0013192968378284164
Position 3463: 0.0011482948911832958
Position 1215: 0.0011153230987403177
Position 2202: 0.0010401451564651186
Position 3246: 0.00102298347291413
Position 1833: 0.0009929248505173886
Position 2156: 0.0009859732227847984
Position 8434: 0.0008285944493454382
Position 2403: 0.0007886757702626353
Position 1997: 0.0007784393963225575
Position 2003: 0.0006782135502944227
Position 5814: 0.0005565715915454425
Position 4191: 0.0005168338013106647
Position 6804: 0.0004954229093645344
Position 5751: 0.0004181913330244768
Position 7735: 0.00018709680628942345
Position 1189: 0.00015894418352497771
Position 95: 0.00011887705999151858
Position 5508: 0.00011121671406780152
Position 1194: 0.00011072092005158715
Position 932: 9.794798413587163e-05
Position 71: 8.83451222581801e-05
Position 1003: 8.158250921845224e-05
Position 161: 5.1761172164989074e-05
Position 618: 3.392572460401441e-05
Position 410: 1.9524146075644542e-05
Position 8153: 1.8876194130533595e-05
Position 389: 6.481855541036755e-06
Position 7995: 4.4718946024955075e-06
Position 163: 3.88590996451682e-06
Position 865: 3.7130039614130896e-06
Position 1013: 3.4947262018416715e-06
Position 446: 2.641703695021535e-06
Position 367: 2.437102012086446e-06
Position 737: 2.0854288185964617e-06
Position 841: 1.0791561846140032e-06
Position 731: 3.5774728584267886e-07
Position 7240: 3.523078085689577e-07
Position 438: 3.107675315847734e-07
Position 459: 7.92895289689985e-08
Position 6903: 1.4935500616977927e-08
Position 6882: 1.4312598240994307e-08
Position 24: 1.1045072151217586e-09
Position 277: 9.00861589286094e-10
Position 105: 3.710049310008904e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5464: 0.9481193907266623
Position 6755: 0.893847433793752
Position 7624: 0.3941438665410814
Position 1708: 0.1758267783527489
Position 6878: 0.16909096961781436
Position 1071: 0.13549038829112162
Position 8791: 0.12184968476378454
Position 5713: 0.12135049696721734
Position 1139: 0.11292241371445118
Position 3167: 0.11079620806995019
Position 745: 0.08089466230128976
Position 7056: 0.0676950083866123
Position 694: 0.05887195805273625
Position 865: 0.056679918174907286
Position 8246: 0.054128915325489864
Position 9665: 0.047397439928965876
Position 8491: 0.04579766340046014
Position 922: 0.04105424499622602
Position 5725: 0.035180495471033704
Position 7505: 0.03451641825276097
Position 9186: 0.032296288010133296
Position 9038: 0.030309801344161634
Position 9115: 0.03000590755848329
Position 3782: 0.024578209533892496
Position 8747: 0.023545948804128795
Position 357: 0.01791918435633144
Position 8690: 0.017382998735647547
Position 7360: 0.013929972972150144
Position 7053: 0.013348895366313208
Position 7227: 0.01059389368785316
Position 324: 0.010199457144862641
Position 5570: 0.009515452582230527
Position 3241: 0.008836774397334718
Position 5844: 0.008759080695672656
Position 7456: 0.008714046846222437
Position 5872: 0.007920614665391294
Position 9269: 0.007737823282712182
Position 3347: 0.0073588413729579775
Position 8508: 0.006741590036405148
Position 2585: 0.0066838564894676
Position 8382: 0.006569350000945414
Position 8041: 0.005914629439097839
Position 7786: 0.005172140642155666
Position 466: 0.004827304997196867
Position 8338: 0.004646071742809158
Position 3107: 0.004259193030993172
Position 3255: 0.003998065627155725
Position 9198: 0.0038729060525575826
Position 8839: 0.00376051551228576
Position 3104: 0.0036398466063086187
Position 7998: 0.003563896389092969
Position 959: 0.0033686357791088946
Position 8255: 0.0032190252329248564
Position 924: 0.003025111295853734
Position 7245: 0.002845131797980142
Position 3948: 0.002749746206891474
Position 9322: 0.0026558069619375467
Position 7484: 0.002546516302365316
Position 9055: 0.002246213130449347
Position 7127: 0.002083692734874
Position 1789: 0.002058415921827732
Position 7091: 0.0020345872693698303
Position 6863: 0.0019210694232515754
Position 7802: 0.0016826981367605242
Position 5404: 0.0016354823743834161
Position 1711: 0.0016346783212831887
Position 7338: 0.0016318847737338226
Position 8646: 0.0015737858496859885
Position 9355: 0.0013965346409036104
Position 9299: 0.00132108100725499
Position 9526: 0.0011850239045545607
Position 8878: 0.0010430394716328278
Position 7151: 0.000997024036093043
Position 1752: 0.000968185401775415
Position 6628: 0.0009255303384258788
Position 3178: 0.0009216355693846521
Position 8433: 0.0008963588411329789
Position 7729: 0.0008503385340946808
Position 2520: 0.0008488688489752872
Position 2313: 0.0007860604865819476
Position 532: 0.0007175418328440363
Position 8131: 0.0006622621209070309
Position 1947: 0.0006442681040383319
Position 7955: 0.0006410856405221835
Position 873: 0.0006026183783906311
Position 1621: 0.0006019043601395355
Position 4054: 0.0006015281234423635
Position 1649: 0.0005616409951815416
Position 3007: 0.0005589834544889389
Position 8113: 0.0005202636366896623
Position 8259: 0.0004264291478715077
Position 7515: 0.0003692940902722811
Position 8602: 0.00035891409931407693
Position 7176: 0.00035130420334113384
Position 8011: 0.0002907321575432637
Position 6908: 0.0002612072791861246
Position 7189: 0.0002506374825331173
Position 8760: 0.00019188426233410422
Position 306: 0.00014733902919000967
Position 367: 0.00013676536588501788
Position 8299: 0.00013459737826970953
Position 8173: 0.00013434277286611553
Position 334: 5.835749035718124e-05
Position 1391: 5.652656871956643e-05
Position 593: 5.226804837595724e-05
Position 892: 4.950906973229734e-05
Position 480: 3.386949222387778e-05
Position 3415: 2.2949135325329203e-05
Position 1179: 1.8787869469937185e-05
Position 1769: 1.6576897848989985e-05
Position 293: 1.6149992869208752e-05
Position 1994: 1.2916938501532869e-05
Position 584: 9.975473081356912e-06
Position 407: 7.961776828136992e-06
Position 557: 7.751004759353308e-06
Position 1146: 7.628940797054882e-06
Position 538: 7.38721418041523e-06
Position 137: 4.97491419321725e-06
Position 374: 4.4539638105630235e-06
Position 303: 4.034204639956516e-06
Position 555: 2.9665004900970676e-06
Position 499: 2.823092833709758e-06
Position 2285: 2.6152836806875107e-06
Position 218: 2.5430864313401484e-06
Position 1163: 2.1826376056951223e-06
Position 309: 2.12667630930428e-06
Position 561: 2.0743110917794294e-06
Position 1412: 1.5773246883370898e-06
Position 835: 1.4912310935665797e-06
Position 380: 1.4308102758324555e-06
Position 1663: 1.0675283340634017e-06
Position 415: 5.435846390562579e-07
Position 598: 3.5442259631108033e-07
Position 1570: 2.8266079183451494e-07
Position 1567: 2.5150701764317857e-07
Position 496: 2.400542556225303e-07
Position 393: 2.3565031383599785e-07
Position 418: 2.0037758563282792e-07
Position 1725: 1.2725233582506163e-07
Position 1596: 1.1215629561746436e-07
Position 395: 8.222076606193257e-09
Position 389: 4.57588587636822e-09
Position 563: 2.3708690832579076e-09
Position 275: 8.457806729309782e-10
Position 1149: 6.478900103517346e-10
Position 931: 4.5726172037897946e-10
Position 238: 4.466695513932461e-10
Position 234: 4.1563481652645024e-10
Position 267: 2.1593589490827552e-13
Position 95: 2.8553979726121053e-18
