Gene = IZUMO3
index = 723
Annotated 5SS: [ 253  465  705 1476 2013]
Annotated 3SS: [ 389  614 1394 1921 2308]
SMsplice 5SS: [ 465  705 1476 2013]
SMsplice 3SS: [ 614 1394 1921 2308]
top_k =  500
Partition function (log Z): 5.775679674214419

Sorted 5' Splice Sites (High to Low Probability):
Position 705: 0.988389433656588
Position 2013: 0.9009563461328287
Position 465: 0.6082745228593518
Position 1476: 0.5271581847115807
Position 253: 0.4934831553019264
Position 1491: 0.4256841264613471
Position 1129: 0.23926069614525922
Position 470: 0.20280618107113518
Position 219: 0.08743586604765553
Position 1061: 0.0840260078927577
Position 2195: 0.03407641219753236
Position 934: 0.022240075074459013
Position 1331: 0.01590699629802151
Position 349: 0.010282146383273603
Position 1450: 0.008802262384723137
Position 817: 0.008493012212762857
Position 1987: 0.0029552595549421673
Position 401: 0.002605441322720157
Position 15: 0.0025808105377654583
Position 490: 0.0020834455666056757
Position 31: 0.0017254636462235994
Position 962: 0.0014213084592100947
Position 835: 0.0011427051140185914
Position 1593: 0.0011005984285965493
Position 2000: 0.0010030673034292746
Position 709: 0.0008331287002579301
Position 97: 0.0007811764051554428
Position 1783: 0.0005993224519599508
Position 1774: 0.0005083862111155317
Position 246: 0.00046358456311963936
Position 41: 0.0003395333564647261
Position 1407: 0.00029793564396588494
Position 1066: 0.0002758685401479673
Position 1833: 0.00026025745656081353
Position 2043: 0.0002464895474051455
Position 325: 0.0002248596878482657
Position 1292: 0.00019379869763502255
Position 367: 0.00018069813436118767
Position 392: 0.00016868715663206167
Position 1552: 0.00013943536193003592
Position 2113: 0.0001270713925999246
Position 409: 0.00010456555705244764
Position 1587: 0.00010338666955813893
Position 229: 8.999876105250815e-05
Position 88: 8.468173126757615e-05
Position 943: 7.984534176466879e-05
Position 248: 7.506904036841501e-05
Position 1528: 7.238718535848325e-05
Position 2155: 6.943476008530054e-05
Position 483: 6.13782953221884e-05
Position 938: 5.5084650164562856e-05
Position 38: 4.646284742437377e-05
Position 494: 4.626881794749204e-05
Position 278: 4.548412607482651e-05
Position 156: 3.589759583475606e-05
Position 1154: 2.7157280954056885e-05
Position 421: 2.3348861764008485e-05
Position 1624: 1.9932627118123258e-05
Position 737: 1.9342084056283715e-05
Position 404: 1.4287362407384046e-05
Position 1563: 1.329072032612545e-05
Position 120: 1.1147421399287647e-05
Position 2017: 8.243312051619772e-06
Position 2171: 7.629261615221522e-06
Position 2242: 7.2955833106629506e-06
Position 1051: 6.803715608414718e-06
Position 1048: 6.6280154630736535e-06
Position 475: 4.061520525820594e-06
Position 783: 1.8456290525290533e-06
Position 2357: 1.478627789356281e-06
Position 78: 1.1503331734199144e-06
Position 809: 9.293971105605112e-07
Position 795: 5.440728709885482e-07
Position 647: 2.771670910385782e-07
Position 268: 2.308596172542886e-07
Position 854: 5.344034622455477e-09
Position 949: 3.5137222712578383e-09
Position 615: 2.050173150510059e-09
Position 1174: 9.837275274235607e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 614: 0.9899561275430576
Position 2308: 0.9742514802684138
Position 1921: 0.9562673085984116
Position 1394: 0.9107473946666752
Position 389: 0.3911898799895885
Position 915: 0.3376295574534843
Position 346: 0.022732205918547937
Position 1256: 0.01727712382655754
Position 1449: 0.017087852625093984
Position 1212: 0.01219548409511034
Position 1406: 0.008707716680537063
Position 2335: 0.007265649330109044
Position 1174: 0.006226378494984952
Position 894: 0.004113709454527439
Position 1217: 0.004003687657235664
Position 632: 0.003387434345170258
Position 1043: 0.0032687808492602418
Position 400: 0.0030316248735832523
Position 927: 0.002173497363168518
Position 114: 0.001104535186500793
Position 968: 0.0010300794978029795
Position 568: 0.0009745919664499302
Position 2104: 0.0008254519294446015
Position 1341: 0.0008156160808927804
Position 1639: 0.0006090480219960537
Position 1671: 0.0005291095938439308
Position 934: 0.00039651942951490294
Position 1241: 0.00036218228337523697
Position 1093: 0.00028308304496029444
Position 397: 0.00022922657314180292
Position 875: 0.00019911829567806078
Position 1869: 0.00017178745633503946
Position 1984: 0.00011635816937399173
Position 793: 0.00010934439539476832
Position 637: 0.00010021824499035435
Position 2140: 8.990798524423084e-05
Position 1128: 7.800107511930566e-05
Position 1225: 6.453062848928861e-05
Position 1735: 6.309163655496348e-05
Position 1259: 6.253087699807271e-05
Position 1586: 5.963261619211929e-05
Position 188: 5.3513543830401767e-05
Position 1615: 5.09849702350981e-05
Position 1262: 5.0490196481953875e-05
Position 961: 5.0474353536819135e-05
Position 153: 4.811316300343256e-05
Position 1926: 4.4507807552850416e-05
Position 833: 4.281524756507549e-05
Position 2280: 3.7771294158025935e-05
Position 1135: 3.621356802204839e-05
Position 573: 3.394018176560047e-05
Position 2345: 3.3925936570370274e-05
Position 505: 3.094436400876136e-05
Position 2064: 2.9416429870662925e-05
Position 1180: 2.747737301296548e-05
Position 156: 2.5940572073630545e-05
Position 2366: 2.5667240534362065e-05
Position 490: 2.3066155164136452e-05
Position 300: 2.0407033550987255e-05
Position 729: 2.0158441152298515e-05
Position 1058: 1.946860287683195e-05
Position 409: 1.7182397425648227e-05
Position 1460: 1.668396822947367e-05
Position 2110: 1.6237393401189528e-05
Position 1938: 1.4270899529612824e-05
Position 2258: 1.3941739081166482e-05
Position 427: 1.2166431181446455e-05
Position 2066: 9.264429207234513e-06
Position 1045: 7.767582428445998e-06
Position 116: 7.636986937847207e-06
Position 1108: 7.2709418749132745e-06
Position 173: 6.027050087045648e-06
Position 509: 5.6762354620444125e-06
Position 2381: 5.017350900731485e-06
Position 229: 3.738745980088592e-06
Position 283: 3.67076008820342e-06
Position 1712: 3.3809067692539223e-06
Position 297: 3.322733862617733e-06
Position 774: 3.2212389924725946e-06
Position 2356: 3.0717458453264185e-06
Position 2171: 3.0551139385155764e-06
Position 2405: 2.515260781382079e-06
Position 2427: 1.9787121380708056e-06
Position 211: 1.8257556296998659e-06
Position 464: 1.6851972166292316e-06
Position 84: 1.6417044894277457e-06
Position 1756: 1.6121808110685556e-06
Position 803: 1.3389184171978487e-06
