Gene = CREBRF
index = 410
Annotated 5SS: [  128 24433 30275 35050 52467 54360 56028 66851]
Annotated 3SS: [24232 30148 33962 52271 54169 55953 66727 77277]
SMsplice 5SS: [  128  2009 24433 30275 42723 52467 54360 56028 66851]
SMsplice 3SS: [ 1916 24232 30148 42549 52271 54169 55953 66727 82469]
top_k =  500
Partition function (log Z): -41.62344128440236

Sorted 5' Splice Sites (High to Low Probability):
Position 128: 0.9908603796683547
Position 2009: 0.7647244593157326
Position 4157: 0.1406612805344736
Position 10087: 0.14031807719672976
Position 3738: 0.06547213420533918
Position 925: 0.05557827885906099
Position 6331: 0.03126113122466437
Position 1332: 0.025906418495515303
Position 10606: 0.022443204124312235
Position 14713: 0.0186392584089268
Position 1828: 0.017933562040589806
Position 529: 0.016389381556665444
Position 4538: 0.008978718138122113
Position 8184: 0.0064547520974179255
Position 7863: 0.0063097800263296755
Position 908: 0.005515314171056039
Position 884: 0.003812398802799058
Position 1656: 0.0029976164719166852
Position 1999: 0.002040657983437049
Position 382: 0.0006746270726685328
Position 6673: 0.0005480761313649979
Position 3575: 0.0005381588424778863
Position 1439: 0.0005203248038138633
Position 2724: 0.00045603723777361266
Position 972: 0.00043237919971450664
Position 1722: 0.00035965976868562364
Position 314: 0.0003016843958623025
Position 1131: 0.00027163341579668936
Position 3148: 0.0001684463785650088
Position 512: 0.00016168194907356233
Position 1968: 0.00015717800919091355
Position 2113: 9.96431214935909e-05
Position 3192: 7.399820375717211e-05
Position 3233: 7.395371710958637e-05
Position 1956: 6.72023961294507e-05
Position 1622: 5.9202000031724264e-05
Position 2051: 5.919625804607409e-05
Position 1994: 4.683483132165505e-05
Position 2413: 4.344442126738049e-05
Position 872: 4.049595384453368e-05
Position 1350: 3.640623146941435e-05
Position 406: 2.335826796367362e-05
Position 691: 2.213655880077746e-05
Position 4300: 2.1274732599914746e-05
Position 593: 1.8348776619619794e-05
Position 947: 1.7103628544869654e-05
Position 669: 1.4932820402233182e-05
Position 1068: 1.4217575652868217e-05
Position 1763: 1.2690450782081607e-05
Position 618: 1.0937053054169978e-05
Position 916: 9.421238969529876e-06
Position 1720: 8.545564187316796e-06
Position 1250: 6.404928047485451e-06
Position 1281: 6.203912727308014e-06
Position 438: 5.719166987773123e-06
Position 358: 6.253760733976673e-07
Position 277: 1.75783337569471e-07
Position 24: 1.7034901078294884e-07
Position 2814: 1.1599120381169247e-07
Position 682: 8.152241695946442e-08
Position 504: 7.873994995214361e-08
Position 1161: 5.468398607586876e-08
Position 101: 1.106284627590268e-08
Position 1917: 2.4688158642229733e-09
Position 2058: 2.1409458208065265e-09
Position 74: 2.9439884247945132e-12
Position 442: 1.0472238668500387e-21

Sorted 3' Splice Sites (High to Low Probability):
Position 1916: 0.773204937171547
Position 14265: 0.5256130726441799
Position 9950: 0.15162501278625276
Position 3899: 0.13534849026996648
Position 13012: 0.08047259512714451
Position 15422: 0.05008374906082954
Position 10488: 0.04978625625774115
Position 7040: 0.047318026807410304
Position 18295: 0.04568104847842838
Position 3574: 0.041993192301973105
Position 775: 0.040208746046588174
Position 6248: 0.028112300830088442
Position 6208: 0.025896280114949332
Position 1231: 0.025362760824134408
Position 4393: 0.020812740529674162
Position 778: 0.01940531743255569
Position 14555: 0.018551748975412077
Position 14139: 0.01524560223869642
Position 2932: 0.01085941374190435
Position 3669: 0.010410660343733412
Position 8057: 0.010103229847889564
