Gene = DPH5
index = 464
Annotated 5SS: [   90   464  4132 12063 24306 30663 33136]
Annotated 3SS: [  305  4006 11953 24184 30622 33031 35140]
SMsplice 5SS: [   90   464  4132  6150  6463 11308 12063 24306 33136]
SMsplice 3SS: [  305  4006  6057  6354 11149 11953 24184 33031 35140]
top_k =  500
Partition function (log Z): -3.5111373916277167

Sorted 5' Splice Sites (High to Low Probability):
Position 24306: 0.999720913554001
Position 4132: 0.9978536246372931
Position 12063: 0.8822955738980965
Position 33136: 0.8797869634580456
Position 6463: 0.8742970714180698
Position 6150: 0.8491982298037488
Position 11308: 0.7207622423429644
Position 464: 0.6025492484413398
Position 90: 0.4594537428898971
Position 30663: 0.3091606688580356
Position 133: 0.30356688913639723
Position 4786: 0.2204319340468924
Position 14182: 0.19637141114503665
Position 32897: 0.19044228937827057
Position 2308: 0.17801767009949523
Position 108: 0.17055998776014497
Position 14241: 0.1155375897014907
Position 11827: 0.09163060061420812
Position 2963: 0.064469451278256
Position 2838: 0.05774870451336442
Position 446: 0.057104295671726334
Position 14508: 0.04953121527703115
Position 17909: 0.04056560458150421
Position 1488: 0.027358536964242692
Position 2284: 0.024734776541974975
Position 4320: 0.023139913051844346
Position 468: 0.021623831812343116
Position 549: 0.02108577264052262
Position 36: 0.01681402352186013
Position 415: 0.014321910309965049
Position 3117: 0.011108650439017317
Position 3113: 0.009709922612047311
Position 5362: 0.007564129467589445
Position 14220: 0.007513881489944663
Position 4401: 0.005997137852200016
Position 5445: 0.004386665447379407
Position 39: 0.002832786477992208
Position 9939: 0.002598796093561292
Position 3275: 0.002216333224219676
Position 4406: 0.0019239139073585663
Position 7038: 0.0016626806881723394
Position 16667: 0.0015324334799748194
Position 7106: 0.0014468255997039368
Position 8105: 0.001361895687473596
Position 181: 0.0011842836892032452
Position 4115: 0.000840385292337389
Position 5145: 0.000593351339099532
Position 42: 0.0003513332224091233
Position 4370: 0.000339322646037162
Position 26192: 0.0002497344822467709
Position 138: 0.000232415400118095
Position 1740: 0.0002247322556007222
Position 1861: 0.00013842571053354288
Position 1942: 0.00012780170704843906
Position 2340: 0.00011612704527328095
Position 4119: 0.00010940209352000957
Position 53: 0.00010340630576702909
Position 654: 9.098866707002829e-05
Position 2333: 8.701348112765208e-05
Position 114: 5.9013189113792896e-05
Position 4374: 3.578076887445976e-05
Position 4316: 2.8100849487354417e-05
Position 6501: 1.8389910498579573e-05
Position 4525: 1.674101136222552e-05
Position 6458: 1.5790498634442137e-05
Position 199: 1.557506068036012e-05
Position 899: 1.2557719254428654e-05
Position 2295: 1.1145012859143815e-05
Position 1769: 1.082163227319331e-05
Position 346: 9.661399639906103e-06
Position 6540: 9.087851481346461e-06
Position 4185: 8.521427634345776e-06
Position 634: 7.844645617374679e-06
Position 6587: 4.282389909420766e-06
Position 229: 4.252665065623866e-06
Position 6825: 4.0399146475139766e-06
Position 240: 3.84981973344848e-06
Position 218: 3.4113656553762627e-06
Position 4829: 3.254211211829787e-06
Position 1866: 2.3277695656518037e-06
Position 6312: 2.0611077420140353e-06
Position 171: 1.0726539769502376e-06
Position 161: 6.471088819328583e-07
Position 19: 6.363656154228504e-07
Position 280: 4.201477324086695e-07
Position 141: 2.9281716865856134e-07
Position 977: 2.133657698203903e-07
Position 698: 1.9449048657875986e-07
Position 238: 1.8025126613480413e-07
Position 232: 1.4738617732872676e-07
Position 1405: 1.2047931591248258e-07
Position 760: 1.1198563596395526e-07
Position 392: 1.114542300318696e-07
Position 1447: 8.34777128916317e-08
Position 112: 7.901426914580843e-08
Position 268: 6.234470372120882e-08
Position 437: 4.076833381433342e-08
Position 322: 3.727580372034293e-09
Position 261: 1.8149160956888076e-09
Position 395: 7.450692235796455e-10
Position 305: 5.234039994965336e-10
Position 270: 5.207094090750226e-18
Position 288: 4.038339571834261e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 4006: 0.9518686352751524
Position 33031: 0.8977985591677946
Position 24184: 0.8806276771189554
Position 11953: 0.8759073991129699
Position 35140: 0.7357845801239719
Position 6354: 0.6923780501995955
Position 305: 0.6179269628571519
Position 11149: 0.4696831057642041
Position 6057: 0.45449620499232946
Position 30622: 0.23493679540007187
Position 5949: 0.2341180451935303
Position 11177: 0.2304769132612367
Position 32816: 0.19521110133682118
Position 14082: 0.1944546850955037
Position 6298: 0.1613752788636019
Position 14122: 0.12497243005680042
Position 24227: 0.1192331437758459
Position 35143: 0.110519061417894
Position 11685: 0.09739665651197739
Position 2204: 0.08890054801042992
Position 4524: 0.08677404904398715
Position 6009: 0.08280341665020932
Position 30391: 0.07925103109360879
Position 2219: 0.07878832105313398
Position 4663: 0.06342390727698945
Position 14363: 0.04170535720332381
Position 5974: 0.040777553443770834
Position 17837: 0.04067911434813214
Position 4617: 0.037361918105262695
Position 3957: 0.03485254950277188
Position 322: 0.034049041175749965
Position 4225: 0.03120664999910244
Position 6036: 0.030026203366240217
Position 2162: 0.028225125906428002
Position 1390: 0.025267259329171697
Position 4499: 0.02346788192954789
Position 2911: 0.023429121915762813
Position 33701: 0.02309139227725785
Position 2746: 0.020003825063066145
Position 11196: 0.019695316397111206
Position 2442: 0.019650788189534456
Position 35173: 0.01933451139240453
Position 3039: 0.018930559440284676
Position 251: 0.018452478669944528
Position 33295: 0.01768335482246013
Position 2796: 0.015978006406843107
Position 2582: 0.01547329132911032
Position 2743: 0.011822416726442849
Position 6361: 0.010779181088294836
Position 4044: 0.00978355699454977
Position 2837: 0.009703185942891095
Position 35272: 0.009040266479157972
Position 5235: 0.007667972820616053
Position 34958: 0.00763065230221957
Position 34311: 0.007568356084722268
Position 35476: 0.006438559299488296
Position 4682: 0.0060472531478541584
Position 2606: 0.005357511020580872
Position 29410: 0.005274436608453115
