Gene = CHDH
index = 369
Annotated 5SS: [  308  5462 23085 23900 24744 25917 26859 27453]
Annotated 3SS: [ 5390 22322 23747 24613 25781 26715 27349 28194]
SMsplice 5SS: [  308 23900 24744 25126 25917 26859 27276 27453 33448]
SMsplice 3SS: [23747 24667 25095 25781 26745 27002 27349 33334 33608]
top_k =  500
Partition function (log Z): -22.854849831117935

Sorted 5' Splice Sites (High to Low Probability):
Position 308: 0.7269484022292746
Position 720: 0.5374449893369859
Position 4527: 0.29528743685168757
Position 6810: 0.12265103690279792
Position 1678: 0.08185704453991505
Position 2946: 0.06567743953208834
Position 77: 0.048161923485252806
Position 217: 0.04209302329794689
Position 4360: 0.0407417592240148
Position 534: 0.030600407950170463
Position 726: 0.027434838862234464
Position 9088: 0.024919591431434122
Position 157: 0.02287129331083625
Position 5462: 0.017446984804989712
Position 3488: 0.012549116722709738
Position 7268: 0.012493776400271904
Position 782: 0.01064584366252566
Position 1548: 0.010092934425830861
Position 2846: 0.009450794189117463
Position 590: 0.008786973331615891
Position 68: 0.008652979484700327
Position 388: 0.008434753509820387
Position 3910: 0.007532367893470147
Position 1030: 0.00591074458936143
Position 3441: 0.0032186554841518843
Position 4011: 0.0031163147076079295
Position 2355: 0.0029734030396869134
Position 1000: 0.001875647080220041
Position 3008: 0.0011176941637645686
Position 525: 0.0011147338155157202
Position 2343: 0.0011095271545662013
Position 569: 0.0009462677945945504
Position 4849: 0.0005108283195981806
Position 1377: 0.0003523092872714752
Position 223: 0.0003253381829556715
Position 1180: 0.0002609581661514165
Position 460: 0.00019451145024121667
Position 59: 0.00012288391668252387
Position 1532: 0.00011244138070995548
Position 272: 5.829121034078243e-05
Position 312: 5.2081605486205206e-05
Position 281: 1.7399797943779943e-05
Position 3: 1.0651894533596041e-05
Position 815: 9.266116208126234e-06
Position 1809: 3.542724552418614e-06
Position 667: 2.4127265208325104e-06
Position 298: 2.0897926740158215e-06
Position 778: 1.6207109006531727e-06
Position 171: 2.3942357250986116e-07
Position 1015: 1.495226068534582e-07
Position 898: 2.083682536391183e-08
Position 540: 2.0722578463910458e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 15209: 0.4034478051433862
Position 4272: 0.34797886168604303
Position 560: 0.3169180939688786
Position 9197: 0.17867982248563619
Position 590: 0.14291506259603348
Position 6757: 0.10736080482731492
Position 8340: 0.055900005973590454
Position 14853: 0.053147595502397824
Position 5036: 0.048394694258730574
Position 4410: 0.04821798218138829
Position 2835: 0.04439571828066646
Position 6724: 0.044218591807780316
Position 8861: 0.04255635085524113
Position 1608: 0.04196931517421636
Position 1583: 0.031544333169617744
Position 4755: 0.028611904766908246
Position 4268: 0.02784394290521975
Position 7202: 0.025291460174692162
Position 5390: 0.0250685179807625
Position 2838: 0.02061097293505994
Position 624: 0.02059434833928818
Position 3359: 0.018131346479335564
Position 1449: 0.01378406843785017
Position 2715: 0.010752258054865316
Position 3767: 0.008828553236314512
Position 5302: 0.007466542636522435
Position 2798: 0.007076884558442405
Position 5890: 0.0065271772645051915
Position 594: 0.005814874150115942
Position 5824: 0.005723416584991795
Position 3476: 0.005651177847506095
Position 2090: 0.00555928952495949
Position 1354: 0.005105434393113021
Position 2639: 0.004619061598542507
Position 3932: 0.003452506530686608
Position 2392: 0.003310014387998742
Position 6185: 0.0028945833278770684
Position 2219: 0.0022723644469927256
Position 912: 0.0020588048913704683
Position 3223: 0.001957307411229597
Position 3373: 0.001871191476303438
Position 603: 0.0016712459106455917
Position 1329: 0.0016236194648394059
Position 4100: 0.0013342646774563757
Position 950: 0.00128513179449341
Position 1783: 0.0011379255436687163
Position 3080: 0.0010274810293333984
Position 973: 0.0010099758805518764
Position 2250: 0.0009172152419118291
Position 3686: 0.0008486653324351573
Position 1732: 0.0008342249041011015
Position 4679: 0.000825224907907661
Position 1217: 0.0007995579659836713
Position 4225: 0.0006712705566758758
Position 3564: 0.0006464602717389653
Position 815: 0.000553857849810801
Position 1477: 0.0004584038592926645
Position 3083: 0.0003853871830966793
Position 1087: 0.0003076954909450879
Position 1587: 0.0002398736456119299
Position 831: 0.00020060640444831477
Position 343: 0.00019655589042950962
Position 932: 0.00015111556368436959
Position 2535: 0.000133008468699786
Position 2906: 0.00011162117514071625
Position 451: 8.422617670375993e-05
Position 690: 4.939931781855959e-05
Position 630: 3.305671321131026e-05
Position 346: 2.149650983532536e-05
Position 1026: 1.5810160643488708e-05
Position 857: 1.2310004431861878e-05
Position 1179: 1.1148613310831578e-05
Position 2772: 8.77383063360083e-06
Position 1292: 8.744087897797373e-06
Position 845: 8.485103625469592e-06
Position 889: 8.469390898114001e-06
Position 1376: 7.385166783282959e-06
Position 954: 5.6276409834424394e-06
Position 637: 5.615954825486527e-06
Position 1105: 3.847466387510169e-06
Position 667: 3.303037510892118e-06
Position 653: 3.0028724122989073e-06
Position 1482: 2.622930529100449e-06
Position 363: 2.410443217726026e-06
Position 498: 1.4566380459229182e-06
Position 189: 1.3761077790743676e-06
Position 515: 1.3612193770311105e-06
Position 1457: 8.199715466758979e-07
Position 794: 5.655488545398108e-07
Position 1707: 2.473206512143993e-07
Position 470: 2.296476696018266e-07
Position 809: 1.3333973911854833e-07
Position 387: 8.527947305294627e-08
Position 223: 7.999167168036682e-08
Position 412: 7.22120423684414e-08
Position 529: 4.900951884482078e-08
Position 712: 2.868809361002486e-08
Position 537: 2.058174272766265e-08
Position 191: 1.9282205313296063e-08
Position 298: 7.440137409778506e-09
Position 502: 7.345061338460508e-09
Position 315: 6.276421444890019e-09
Position 480: 1.2195202140093432e-09
Position 370: 1.0343724475439332e-09
Position 372: 7.642442794426462e-10
Position 193: 6.700421684190932e-10
