Gene = GRHPR
index = 620
Annotated 5SS: [ 168 2310 3329 3989 5907 7171 7981 9473]
Annotated 3SS: [ 2178  3255  3871  5817  7065  7844  9341 13994]
SMsplice 5SS: [  140  2310  3329  3989  5907  7171  7981  9473 13291]
SMsplice 3SS: [ 2178  3255  3871  5817  7065  7804  9341 13182 13994]
top_k =  500
Partition function (log Z): 5.944982315298038

Sorted 5' Splice Sites (High to Low Probability):
Position 9473: 0.9860755594830154
Position 7171: 0.9292707024586837
Position 5907: 0.8911427385791004
Position 3989: 0.8265667603286039
Position 2310: 0.8021616237327406
Position 7981: 0.7685374672339864
Position 3329: 0.6948705531106605
Position 13291: 0.6204077058010207
Position 140: 0.5600357982192447
Position 2998: 0.5174738991395919
Position 12252: 0.442090980049768
Position 168: 0.31439903572590705
Position 5716: 0.2598873186347881
Position 11826: 0.21817101703185535
Position 3825: 0.1721057237431706
Position 7714: 0.15346540640792783
Position 3479: 0.1489590371310182
Position 4008: 0.14226328715247868
Position 7642: 0.13012298242658157
Position 2321: 0.11198840578811159
Position 7578: 0.10338268782512187
Position 6616: 0.10005913350227467
Position 9246: 0.09539352276711438
Position 9204: 0.08398343162620775
Position 94: 0.07138613830776588
Position 9871: 0.06268417474923613
Position 11064: 0.05274570326897765
Position 6267: 0.0488966947484317
Position 1346: 0.04134515616547433
Position 5746: 0.04053075349826756
Position 6461: 0.03662666682171196
Position 3032: 0.03657565047564375
Position 9018: 0.033334969737178276
Position 6850: 0.029075179006094617
Position 2811: 0.02849655703313282
Position 3637: 0.026199007680747
Position 3790: 0.026008662121252454
Position 1510: 0.020717677493583154
Position 11837: 0.018553567520752403
Position 8899: 0.018329771451785996
Position 12452: 0.0174087287931953
Position 3516: 0.01702430653607316
Position 2238: 0.014956265314215293
Position 9389: 0.013858279205322958
Position 2638: 0.011766195341702212
Position 378: 0.011701298720442833
Position 4845: 0.011385590114270773
Position 60: 0.011142235938685442
Position 8608: 0.010759748873102716
Position 3527: 0.010033127777172282
Position 12256: 0.009832923592153616
Position 6627: 0.009146570810778529
Position 7453: 0.0090704185368901
Position 109: 0.008085667233604646
Position 1704: 0.007276229492320513
Position 1561: 0.006631534348170645
Position 5640: 0.006502534055712929
Position 417: 0.006190003578354682
Position 3694: 0.005720835261792027
Position 1152: 0.005306476610370837
Position 8069: 0.005290505864062185
Position 2743: 0.005197055790748901
Position 5591: 0.004616954434954343
Position 2135: 0.004353700907302039
Position 3512: 0.004085955412295661
Position 2773: 0.0038091953185252552
Position 5700: 0.003584194128811064
Position 2994: 0.003501163264336176
Position 4053: 0.0026075133299715927
Position 66: 0.0025017985168326764
Position 145: 0.0023567804189419633
Position 4792: 0.0022431508426511075
Position 2542: 0.0021745754804390715
Position 111: 0.0021158845834083322
Position 1558: 0.0019843840741888452
Position 10957: 0.001561836083104333
Position 1910: 0.0013540059460449409
Position 8574: 0.0012256534793457668
Position 629: 0.001158740854040161
Position 412: 0.0011505042658388378
Position 4512: 0.0011289779968242054
Position 4069: 0.0009628120407212015
Position 4508: 0.0008525401730116274
Position 3439: 0.0008169914625163492
Position 3834: 0.0006748610310179451
Position 7360: 0.00046881307821276103
Position 785: 0.00044154403825431095
Position 1485: 0.00042494023800616627
Position 1547: 0.00041282528965255717
Position 1904: 0.00033411061156080036
Position 3444: 0.000328796824435113
Position 4262: 0.0003158463919619173
Position 13412: 0.00027961585871593656
Position 2546: 0.00027892324023083895
Position 2885: 0.00027326194220774256
Position 2282: 0.000253573972976887
Position 1587: 0.00024835020874487874
Position 4393: 0.00024302298149199019
Position 1282: 0.00024059283186620613
Position 1037: 0.00022790098813253555
Position 2531: 0.00021866546193109355
Position 1528: 0.0001377142360777918
Position 1195: 0.0001305212247072658
Position 3531: 9.962873019041355e-05
Position 280: 8.547354590402144e-05
Position 3370: 7.389364188390216e-05
Position 9702: 2.971169705686908e-05
Position 9696: 1.4128853617440382e-05
Position 4468: 1.6997312639752862e-06
Position 2340: 8.336052960195853e-07
Position 206: 2.552014612038142e-07
Position 50: 2.438357546873616e-07
Position 432: 1.7401619708884549e-07
Position 339: 1.663398629216408e-07
Position 115: 5.9336790046365025e-08
Position 246: 4.82456064476791e-08
Position 292: 2.9274149578493747e-08
Position 235: 1.0022887798954684e-08
Position 454: 6.768733101984306e-09
Position 270: 4.956155492956896e-09
Position 186: 3.10780478905195e-10
Position 307: 3.076752938210518e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 9341: 0.960288046233767
Position 2178: 0.9112549724229085
Position 5817: 0.891507050732442
Position 7065: 0.8812402606532869
Position 13994: 0.8710401179600552
Position 3255: 0.7352593578768144
Position 13182: 0.5677963983348411
Position 12171: 0.4642160534392848
Position 7804: 0.43992206010020257
Position 3909: 0.412880241160906
Position 2878: 0.3959809712437939
Position 7540: 0.38017009970883037
Position 3871: 0.3203701415985516
Position 3618: 0.32033979222185316
Position 7844: 0.2540803731809261
Position 11734: 0.23465492934607804
Position 9080: 0.17802579259866702
Position 5579: 0.16995004868149802
Position 2926: 0.1338548690438384
Position 3431: 0.11553280293712168
Position 6519: 0.09568451595135974
Position 3897: 0.07513963602937923
Position 5639: 0.0747858374724651
Position 13158: 0.054415360476049716
Position 7915: 0.04849704852281851
Position 13467: 0.04223223673015269
Position 2704: 0.0419782320474512
Position 6362: 0.040789754576551644
Position 3930: 0.039469659009882405
Position 5668: 0.034327860418650054
Position 5614: 0.03237868888001585
Position 9686: 0.031904154742482135
Position 7070: 0.02816249437542524
Position 9270: 0.02615316908931786
Position 6756: 0.026070784931116003
Position 3856: 0.025777946304492594
Position 8894: 0.02559827706578935
Position 1221: 0.025295309092606612
Position 11000: 0.020566779620987442
Position 13366: 0.020235330412629943
Position 11379: 0.019875000595633897
Position 1365: 0.01973728612291695
Position 9765: 0.018957370470779205
Position 6170: 0.017007356557942582
Position 2613: 0.015125502651938712
Position 10956: 0.01500706810481183
Position 12337: 0.014432823135102382
Position 7945: 0.013783219953200533
Position 4746: 0.012230766658801373
Position 10831: 0.01202862609196484
Position 8453: 0.011517935853260115
Position 3190: 0.010412777460772906
Position 6206: 0.00969410346547452
Position 2396: 0.009531392049436102
Position 9622: 0.009417621564434701
Position 6999: 0.009254038973886386
Position 6113: 0.00886273552721437
Position 1968: 0.008674875192915418
Position 9287: 0.008205976511006808
Position 13403: 0.008052008436793863
Position 8775: 0.0074137106150574585
Position 7252: 0.00703153272731694
Position 8929: 0.006366394995398931
Position 1619: 0.006283861781776867
Position 5537: 0.006256599124345112
Position 7404: 0.006249364103745936
Position 3197: 0.005919159388981161
Position 8835: 0.005740285070551237
Position 6793: 0.004974734569112624
Position 14016: 0.004900526948180116
Position 7299: 0.004842711635355253
Position 6452: 0.004689718024291838
Position 7338: 0.004504733979075767
Position 6175: 0.004344835238138981
Position 1478: 0.004309701604998882
Position 8898: 0.0041843974356292534
Position 2027: 0.0041138270240136925
Position 14057: 0.0040737216413090855
Position 13487: 0.004054840825450188
Position 10953: 0.0039489297172093365
Position 7520: 0.0035421259063211016
Position 2065: 0.0034032675237338056
Position 2514: 0.00331202860407918
Position 5781: 0.003208190448199211
Position 1266: 0.0031610238124768326
Position 6933: 0.0031194855765614474
Position 9375: 0.003095193986184978
Position 3815: 0.002930489543477267
