Gene = RIOK2
index = 1144
Annotated 5SS: [  135  4206  5529  6145 10086 12055 14501 15794 18210]
Annotated 3SS: [ 4066  5411  5968  9996 11862 14407 15268 18112 20034]
SMsplice 5SS: [  135  4206  5529  6145 10086 12055 14501 18210]
SMsplice 3SS: [ 4066  5411  5968  9996 11862 14407 18112 20034]
top_k =  500
Partition function (log Z): 3.5884941664054373

Sorted 5' Splice Sites (High to Low Probability):
Position 10086: 0.9800073678763311
Position 135: 0.9385793503950154
Position 6145: 0.9228648932076753
Position 18210: 0.9171580587899026
Position 14501: 0.8649057001377045
Position 12055: 0.8185316023703384
Position 5529: 0.6817405800951919
Position 4206: 0.6056547534102344
Position 15794: 0.5751006127070449
Position 12682: 0.49671318106716705
Position 16994: 0.27883402067911633
Position 15355: 0.25444571416548034
Position 2828: 0.23268238871978508
Position 20138: 0.19277149548561906
Position 1490: 0.16942714284300966
Position 18657: 0.125725989480393
Position 981: 0.10478432026765219
Position 8044: 0.10230276768725471
Position 4241: 0.0784471207427556
Position 11203: 0.07633618055474482
Position 15443: 0.06818500962863339
Position 10876: 0.06786745181106157
Position 6337: 0.06499202990141535
Position 6438: 0.06398193175033141
Position 1222: 0.05467178135840387
Position 18303: 0.05231350497692441
Position 6694: 0.05095500101816732
Position 460: 0.046671697584964075
Position 10968: 0.04612591124288489
Position 299: 0.035683812727393974
Position 10429: 0.03244314411179685
Position 11653: 0.032200608003343276
Position 2247: 0.025331368325035405
Position 19526: 0.025106561909247923
Position 18449: 0.02349208747360369
Position 14844: 0.021300377353646222
Position 6512: 0.019327975054646472
Position 19815: 0.01677416613737862
Position 870: 0.016330013999647494
Position 15615: 0.01628228379503146
Position 4567: 0.013709305380646256
Position 18661: 0.011607529285267943
Position 1477: 0.010861912890978598
Position 18186: 0.010442954255207236
Position 8518: 0.0102844956280699
Position 14470: 0.01004949803399304
Position 2618: 0.01003460961144075
Position 4390: 0.009106094488271212
Position 339: 0.009042547566228418
Position 8655: 0.008970340684725228
Position 1564: 0.008868437283106363
Position 10865: 0.00819879275424553
Position 10922: 0.00811328070353491
Position 9892: 0.0065437840714487544
Position 5632: 0.005477204414253579
Position 1017: 0.0050169364479591555
Position 6843: 0.004599788323518376
Position 12688: 0.004387145244047398
Position 4442: 0.004241573110697246
Position 15435: 0.004008687588677148
Position 4589: 0.003695684797188888
Position 1158: 0.0036338513954518787
Position 14548: 0.003481177907414424
Position 15728: 0.0034541619111591684
Position 4421: 0.0033023450886947472
Position 12369: 0.0029937527770526255
Position 10457: 0.0029285921233429507
Position 1012: 0.002925698189484809
Position 2922: 0.002775102736191328
Position 6407: 0.0026367357884024964
Position 11059: 0.0025256545578747633
Position 13023: 0.0025064679015247135
Position 4529: 0.002272578288074382
Position 4525: 0.0021751463668611853
Position 8450: 0.0020240079444257637
Position 4546: 0.0018840605039421481
Position 10701: 0.001877942466410743
Position 2832: 0.0017624679094281317
Position 4550: 0.0016718455918255373
Position 639: 0.0015530579581547012
Position 4407: 0.0015305420163900733
Position 12419: 0.0013268705685380022
Position 10770: 0.001282154200974857
Position 4146: 0.0012189401871973377
Position 5829: 0.001131567330398983
Position 4417: 0.0011197771733493576
Position 4438: 0.001104976120956987
Position 18695: 0.001095520485763185
Position 3088: 0.0009176553239393234
Position 92: 0.0007929617479959597
Position 1032: 0.0007667259870387781
Position 51: 0.0007284741899301896
Position 10090: 0.0006533082217781212
Position 2249: 0.0006525600086386071
Position 1552: 0.0006470533147868602
Position 14408: 0.0006278482767921716
Position 702: 0.0005759996233126668
Position 15294: 0.0005627513858707875
Position 2645: 0.0005218995384872785
Position 5685: 0.00033512010657151843
Position 4140: 0.000317490226820663
Position 3407: 0.0003085020313131371
Position 2901: 0.00028040282489201067
Position 5283: 0.00022284297845440558
Position 78: 0.00020646537377995853
Position 19486: 0.00020639253497112053
Position 942: 0.0001819140485480649
Position 18978: 0.00018042864335981578
Position 10425: 0.00017011933557281264
Position 748: 3.748594464782519e-05
Position 708: 2.6170876146669252e-05
Position 282: 1.917165377349299e-05
Position 1702: 1.772550277959446e-05
Position 923: 1.571198456729988e-05
Position 1197: 1.4790340522576075e-05
Position 1558: 1.2607946491937424e-05
Position 123: 2.4008577304740656e-06
Position 84: 2.383849290486388e-06
Position 18643: 7.99295875579338e-07
Position 304: 3.082240034383386e-07
Position 177: 2.499230595978991e-07
Position 179: 1.3628077373555364e-07
Position 453: 1.0417910912762015e-07
Position 202: 7.665816008010828e-08
Position 155: 5.7627322377920565e-09
Position 34: 5.6248822052720005e-09
Position 192: 1.5593491427827591e-09
Position 149: 8.034482263707084e-10
Position 31: 6.298990892644296e-10
Position 412: 4.1923818613614025e-10
Position 243: 1.8356155213306563e-10
Position 97: 2.9665034320718127e-11
Position 358: 1.1995933627881317e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 18112: 0.987108263849291
Position 9996: 0.9523710025719441
Position 5968: 0.9326467287640487
Position 14407: 0.872819835839746
Position 11862: 0.7499477125058736
Position 20034: 0.6910450197053082
Position 4066: 0.6821221212861337
Position 5411: 0.5248305419438953
Position 12600: 0.4489975359068759
Position 15268: 0.44203352471662705
Position 16888: 0.21519690260933555
Position 2748: 0.21061753312593606
Position 15679: 0.19122782546036896
Position 1367: 0.18189412379293754
Position 10807: 0.17952616944150115
Position 15408: 0.16441094655221267
Position 5478: 0.11680960865795781
Position 18745: 0.107048330808837
Position 6336: 0.07902392579323174
Position 18564: 0.07727399509368357
Position 7944: 0.07416000532367717
Position 22014: 0.06905347832637672
Position 18302: 0.06648551207149682
Position 12022: 0.06547610610202423
Position 6253: 0.06421115631910666
Position 15650: 0.06362764175594204
Position 21383: 0.05339077429952467
Position 4240: 0.04347264828705522
Position 16907: 0.040767809196555184
Position 21512: 0.03651365186987296
Position 221: 0.036346679666898904
Position 21653: 0.0348464016892642
Position 751: 0.03276121616219229
Position 15499: 0.03235154596388372
Position 11523: 0.031163085476262304
Position 12543: 0.030856237000651834
Position 15661: 0.030786827387647833
Position 18585: 0.029149613326016482
Position 1141: 0.027938814955572336
Position 18491: 0.025976287161430196
Position 20938: 0.025676493040877744
Position 20655: 0.025139806527505866
Position 11079: 0.02460215069538035
Position 5441: 0.02457299715435077
Position 1992: 0.023977570491491816
Position 8040: 0.02388569584843446
Position 6577: 0.020016780231278963
Position 202: 0.01868877891655616
Position 21073: 0.01843493341417065
Position 19386: 0.01836265248449116
Position 2697: 0.017708346237119782
Position 9950: 0.016671701496334408
Position 1088: 0.016459639874403725
Position 2501: 0.016362512493862343
Position 16840: 0.015688713368168274
Position 800: 0.015547924769852584
Position 22224: 0.014030541076392433
Position 12570: 0.013213873455217073
Position 18770: 0.013097547184499393
Position 10335: 0.01278212948267865
Position 327: 0.012300673418848987
Position 393: 0.012217939345801246
Position 14707: 0.012161834033448003
Position 19412: 0.011869969489013917
Position 9918: 0.011692126084632248
Position 19627: 0.011672644230113176
Position 6636: 0.011320009791711157
Position 19784: 0.010867905286942139
Position 10332: 0.010461772051597037
Position 6511: 0.008995033204925803
Position 8354: 0.008142342321853763
Position 5316: 0.007895299709576914
Position 12482: 0.007495494848024765
Position 5237: 0.0074215536600125516
Position 10207: 0.007304650902506572
Position 16796: 0.00728436857350168
Position 20488: 0.006983507265407842
Position 8380: 0.006815554569165072
Position 14687: 0.006669592774137955
Position 9739: 0.006546942766436302
Position 8552: 0.006320947366202053
Position 20282: 0.005435808397629482
Position 18529: 0.005026476957242751
Position 608: 0.00460237701858426
Position 20806: 0.004568953559007708
Position 22058: 0.004539574454137234
Position 6015: 0.004428493497759527
Position 780: 0.004372502689933147
Position 1101: 0.004228139950277609
Position 1056: 0.0041915991843183825
Position 10755: 0.004176167297145933
Position 575: 0.0041170067598535216
Position 6658: 0.004063206353271366
Position 578: 0.003980307237286671
Position 1381: 0.003924401090510656
Position 19588: 0.003894180149731769
Position 893: 0.0038329423288507173
Position 2751: 0.0035383887688940205
Position 4107: 0.003185789175558317
Position 5218: 0.003140736826610551
Position 10562: 0.0030641442668190673
Position 14461: 0.003026498539506264
Position 816: 0.002994739208377963
Position 1115: 0.0029090366863816185
Position 14184: 0.002870958061318546
Position 549: 0.0027977868205177722
Position 5206: 0.002769889535495837
Position 10165: 0.002673973245944252
Position 4124: 0.002671674745158941
Position 11706: 0.0024025414122817493
Position 331: 0.0022123950682654777
Position 19236: 0.00219289694441843
Position 818: 0.0021204636689858137
Position 20240: 0.0021165607444856003
Position 18384: 0.0020596349807823814
Position 18346: 0.0019997144777138256
Position 1446: 0.00196979468623314
Position 1291: 0.0017584699746746296
Position 7771: 0.0017566898160518859
Position 5992: 0.0016876822568236505
Position 12324: 0.0016501735094720308
Position 7736: 0.001641315836785672
Position 514: 0.0016063814148510004
Position 19903: 0.0015800121634044796
Position 20106: 0.0015788699554128089
Position 12920: 0.0015071899183861032
Position 15354: 0.0014884409517348788
Position 5632: 0.0014666874369705018
Position 6316: 0.0014047596309739738
Position 14834: 0.0013501548855328646
Position 10299: 0.0012737249524027228
Position 822: 0.0011669560852721466
Position 11885: 0.001133004816174309
Position 21401: 0.0011217717264156235
Position 12270: 0.0011137101814150843
Position 11567: 0.0010375225270809801
Position 12872: 0.000999277983138609
Position 2015: 0.0009955261952804717
Position 20007: 0.0009365221495845272
Position 15221: 0.0008735913806383846
Position 7832: 0.000859060862305494
Position 14636: 0.0008412085300143043
Position 6593: 0.000752155871568017
Position 11869: 0.0007188214234320226
Position 6164: 0.0007067993191318984
Position 843: 0.0006119969753240034
Position 1211: 0.0005611096101636248
Position 10213: 0.0005574922004199099
Position 12649: 0.0005371851004447696
Position 2152: 0.0005202398327312166
Position 2155: 0.0004905918141705272
Position 1162: 0.0004740954869183807
Position 11151: 0.0004646595251422751
Position 685: 0.00043891388641617964
Position 10189: 0.00041033100450291253
Position 19640: 0.0003692012876595741
Position 855: 0.0003581148507479383
Position 14129: 0.0003469319153329514
Position 19746: 0.00034291087085277453
Position 653: 0.00033405838798215826
Position 12273: 0.00032886438625408216
Position 10669: 0.000326562155194499
Position 851: 0.0003160702496988115
Position 2678: 0.0003138351961423706
Position 3309: 0.0003085020313131371
Position 298: 0.00030015643381091394
Position 907: 0.00027978053679261885
Position 14619: 0.0002775871305130996
Position 2922: 0.00023365991328632492
Position 911: 0.0002171640142487609
Position 2761: 0.00020000485203938752
Position 937: 0.00019657088118432987
Position 10892: 0.00016751491054885413
Position 333: 0.00015904727407369695
Position 1253: 0.00014341616823293173
Position 1001: 9.903451148906894e-05
Position 972: 9.861265503341336e-05
Position 12127: 8.129137900146765e-05
Position 17972: 7.996354645043919e-05
Position 18308: 6.786594338155819e-05
Position 966: 6.287379547226265e-05
Position 249: 5.652258196699937e-05
Position 252: 5.533413027106832e-05
Position 6364: 5.2102730408040776e-05
Position 864: 5.18143519281125e-05
Position 1165: 5.1241386537093836e-05
Position 395: 5.1166316059416775e-05
Position 18429: 5.057688827171292e-05
Position 1144: 4.9022308090139886e-05
Position 1340: 3.930318090904443e-05
Position 1325: 3.22368490504791e-05
Position 6268: 2.8436926122487994e-05
Position 725: 2.693482105494745e-05
Position 942: 2.4301882893120185e-05
Position 20049: 2.176930081320735e-05
Position 6272: 2.10843537953124e-05
Position 857: 1.9024155627822613e-05
Position 613: 8.423910425013357e-06
Position 916: 7.924567029401732e-06
Position 484: 7.774193944773426e-06
Position 218: 6.670517033279731e-06
Position 1635: 4.688311496823043e-06
Position 698: 4.4567714989899714e-06
Position 312: 4.368559319331932e-06
Position 734: 1.1356517938051916e-06
Position 722: 1.1004076768995375e-06
Position 459: 9.76885121538982e-07
Position 439: 9.599823913831953e-07
Position 450: 5.417861273986064e-07
Position 10384: 4.6898087119546306e-07
Position 338: 4.47319268349229e-07
Position 587: 3.9167564327159227e-07
Position 720: 2.966082111142832e-07
Position 2561: 2.460768835354825e-07
Position 267: 1.2666331526571024e-07
Position 278: 4.5178584664911225e-08
Position 1022: 3.839081391483536e-08
Position 466: 3.027861109515423e-08
Position 271: 2.924121977585385e-08
Position 269: 2.1094907449746247e-08
Position 531: 1.8780516007934627e-08
Position 520: 1.2059726775082232e-08
Position 282: 2.560009930237569e-09
Position 139: 1.6181978009157357e-09
Position 264: 1.5247397124180408e-09
Position 121: 9.767172579903865e-10
Position 1462: 2.7764292018078773e-10
Position 803: 1.7643724589145316e-10
Position 106: 2.8215455507243125e-14
Position 111: 7.983422779018742e-15
