Gene = SEPP1
index = 1247
Annotated 5SS: [ 244 3929 5184 7424]
Annotated 3SS: [ 3712  4970  7305 10747]
SMsplice 5SS: [244]
SMsplice 3SS: [332]
top_k =  500
Partition function (log Z): -9.395967673903453

Sorted 5' Splice Sites (High to Low Probability):
Position 244: 0.9513520994073847
Position 415: 0.45041590573961127
Position 5184: 0.4049090149870043
Position 3929: 0.28549677044354305
Position 2738: 0.18358833432755425
Position 5891: 0.1791025357137618
Position 3808: 0.11433065951457898
Position 142: 0.031698094680423894
Position 726: 0.02625019380889832
Position 419: 0.019509003304441063
Position 590: 0.014281732800390207
Position 410: 0.012723842697110794
Position 2320: 0.011256943867178354
Position 1389: 0.010400563614110373
Position 137: 0.006840613486992646
Position 6126: 0.005767478538516898
Position 9939: 0.004439925939963161
Position 248: 0.004097686090998206
Position 686: 0.003741106267632523
Position 8244: 0.0035664416155619374
Position 7424: 0.0030198563024778297
Position 292: 0.0029954781221701214
Position 443: 0.0028514312379649795
Position 431: 0.002319522975408325
Position 721: 0.0022214126448269387
Position 3285: 0.0016389957959063045
Position 849: 0.0012030979728262063
Position 2609: 0.0009202694420613481
Position 3496: 0.0007863872674414112
Position 1501: 0.0007701486142905205
Position 2241: 0.0007519767827172094
Position 948: 0.0007342705267079084
Position 3433: 0.0006771830738065394
Position 1506: 0.0006701858115322084
Position 201: 0.0005836720377192489
Position 1398: 0.00043941331029547637
Position 3865: 0.0003916470764471559
Position 3038: 0.0003345986653902484
Position 795: 0.0001562262213155203
Position 2457: 0.00014624271471104215
Position 93: 9.269031556925213e-05
Position 1126: 8.354859455040918e-05
Position 236: 7.767513321502669e-05
Position 1117: 5.041044806038343e-05
Position 530: 3.872261747091658e-05
Position 239: 2.9160855347312932e-05
Position 75: 1.265978795253397e-05
Position 169: 7.937320712780772e-06
Position 547: 2.3543426830080904e-06
Position 171: 1.887473454751644e-06
Position 527: 1.7875890820118066e-06
Position 229: 1.6939646562629037e-06
Position 287: 1.203217194493592e-06
Position 447: 1.1995331042159882e-06
Position 53: 4.548925821514533e-07
Position 424: 2.7871534012062817e-07
Position 412: 2.312403128893514e-07
Position 351: 1.1565520109646161e-07
Position 179: 8.816159455589258e-08
Position 259: 5.709254229740988e-08
Position 187: 4.0352367411914416e-08
Position 398: 3.93479386393838e-08
Position 242: 3.8603695731374845e-08
Position 831: 3.7224050825264226e-08
Position 8: 2.5144679712361046e-08
Position 261: 2.416872690615605e-08
Position 556: 3.1527634166990033e-10
Position 307: 3.483932791743285e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 332: 0.5267551088950515
Position 4970: 0.50328451546396
Position 3712: 0.462242631774917
Position 2577: 0.22338333944015834
Position 5834: 0.20455315625238166
Position 10747: 0.09927700224254929
Position 11087: 0.09616780119435536
Position 11612: 0.06956251832958935
Position 8665: 0.06878511117620427
Position 10169: 0.060894439763702485
Position 5870: 0.03918251194930975
Position 7305: 0.028972017818574874
Position 5525: 0.02628077361140422
Position 11199: 0.02616090607245458
Position 9204: 0.022419557153781123
Position 9800: 0.02145207422518042
Position 3166: 0.01932010298757303
Position 583: 0.01840009364497794
Position 477: 0.0164040774943522
Position 6691: 0.016034739135146817
Position 9164: 0.015946236615878583
Position 4828: 0.015810085706961855
Position 5044: 0.014732973962885131
Position 10329: 0.014416915315133606
Position 2290: 0.009705811902473825
Position 7367: 0.009303764805545362
Position 6428: 0.0082104854589847
Position 11150: 0.008084614738427845
Position 337: 0.00767484615540552
Position 8221: 0.006861635481020206
Position 1300: 0.005681747724061042
Position 5614: 0.005312634670275598
Position 4389: 0.004670058167675325
Position 3640: 0.004415607667341405
Position 3783: 0.0039061373088281797
Position 2195: 0.0037220769835081356
Position 1180: 0.003609751897118363
Position 7517: 0.00356167824283931
Position 2519: 0.003198062795627069
Position 6839: 0.0027550796279776045
Position 4231: 0.0024210463592933187
Position 1355: 0.0022733216852602934
Position 1090: 0.002269167910139652
Position 3111: 0.002245126026844608
Position 2919: 0.002244990816683911
Position 4411: 0.0022092291959194916
Position 8167: 0.002171971275040831
Position 637: 0.002113253627355859
Position 951: 0.00210818670052553
Position 1116: 0.0020510422064453112
Position 4061: 0.00203866320918986
Position 632: 0.0019793065922756163
Position 5793: 0.0019713188364462483
Position 2545: 0.0018786257005559395
Position 660: 0.001711879909760957
Position 543: 0.0015442530979363953
Position 8378: 0.0015058135204972765
Position 4631: 0.0013932336089487534
Position 2140: 0.0011840998766099126
Position 5335: 0.0011500496499905648
Position 4360: 0.0011303561710445868
Position 5092: 0.001103000660693808
Position 3162: 0.0010551706368078146
Position 3336: 0.0009162640445400994
Position 1948: 0.0008220846882744957
Position 588: 0.0006112689074144809
Position 1791: 0.00045010645159209133
Position 3186: 0.0003104922849708515
Position 1042: 0.0002949143312615604
Position 3894: 0.00025717947001354063
Position 2672: 0.0002211695004363206
Position 447: 0.00021024453800326976
Position 307: 0.00018352104027627867
Position 977: 0.00017876042327985125
Position 1714: 0.00015183790694262814
Position 791: 8.752972446806573e-05
Position 418: 7.886211627889201e-05
Position 668: 7.2269090384873e-05
Position 1143: 2.7413790264579297e-05
Position 287: 2.44124318121479e-05
Position 867: 1.2949914276406173e-05
Position 2701: 1.6115933425789298e-06
Position 3723: 1.6044377191962232e-06
Position 358: 1.5456666898716056e-06
Position 343: 7.171881293821461e-07
Position 360: 6.064086155939156e-07
Position 167: 4.814672275820244e-07
Position 409: 4.374334757582631e-07
Position 1183: 4.186484090704035e-07
Position 848: 1.6257788550160515e-07
Position 199: 1.1464352460610813e-07
Position 379: 1.0980873650746293e-07
Position 387: 7.476270449656207e-08
Position 192: 6.092106601684851e-08
Position 616: 5.792373504643174e-08
Position 603: 5.6856852112693455e-08
Position 547: 4.447501062115802e-08
Position 590: 3.528185558192766e-08
Position 634: 3.3983505307927975e-08
Position 251: 2.5435976462433693e-08
Position 381: 9.331616635764135e-09
Position 206: 7.937505560107087e-09
Position 236: 7.555428868571177e-09
Position 424: 7.038906254793478e-09
Position 152: 5.8479059685493915e-09
Position 92: 2.5446514805858592e-09
Position 201: 2.212396467709748e-09
Position 224: 1.727398287886088e-09
Position 169: 1.2223717866526554e-09
Position 141: 1.185307165554894e-09
Position 841: 1.0491126193545491e-09
Position 857: 1.0406828765386197e-09
Position 221: 1.0343900431791888e-09
Position 431: 9.211248668031073e-10
Position 217: 6.803182547338964e-10
Position 393: 6.454957398828138e-10
Position 396: 6.231847954354479e-10
Position 248: 3.274804629170205e-10
Position 487: 2.683953984871577e-10
Position 211: 2.6586047105524276e-10
Position 213: 1.9255594839493882e-10
Position 482: 1.5975429165448318e-10
Position 693: 1.3930837455883323e-10
Position 678: 1.2817319927352704e-10
Position 699: 7.286427395216535e-11
Position 134: 5.585424797168392e-11
Position 398: 4.452527279360208e-11
