Gene = STYXL1
index = 1352
Annotated 5SS: [  342 17583 19362 26153 34262 42745 44246 47114]
Annotated 3SS: [17478 19299 26010 34115 42598 44147 47000 51403]
SMsplice 5SS: [  342 14196 14368 17583 19362 26153 34262 42745 44246 47114]
SMsplice 3SS: [14059 14296 17478 19299 26010 34115 42598 44147 47000 51403]
top_k =  500
Partition function (log Z): -8.111853738991167

Sorted 5' Splice Sites (High to Low Probability):
Position 19362: 0.9999999748404037
Position 26153: 0.9999993504450513
Position 34262: 0.9999981349633014
Position 42745: 0.9978343982752145
Position 17583: 0.9698257074534901
Position 342: 0.9535247891468659
Position 44246: 0.7797071448485579
Position 14196: 0.719122403818826
Position 14368: 0.6106969420944293
Position 47114: 0.5421939070128611
Position 47161: 0.3745831244643217
Position 42945: 0.32050976556395494
Position 13400: 0.1637130447113268
Position 7293: 0.09602474607661751
Position 12656: 0.0709268109116909
Position 12192: 0.06629977512027778
Position 13431: 0.05367009912271239
Position 192: 0.0446112218964154
Position 49056: 0.04303635087513774
Position 12667: 0.03804326913612773
Position 18563: 0.03786049705124776
Position 50333: 0.03669081273451997
Position 14269: 0.03376493695565465
Position 18090: 0.028057840055355554
Position 12975: 0.026207689525973677
Position 13259: 0.018296204937730442
Position 47166: 0.01712097060803437
Position 18986: 0.014418223620416972
Position 50975: 0.012926972364583417
Position 18626: 0.008277356191106512
Position 45624: 0.007194178850658418
Position 18829: 0.006644920253928639
Position 44268: 0.0055647324455324765
Position 19139: 0.004570711947682665
Position 18608: 0.0040491948783156415
Position 47049: 0.0031218730688021322
Position 10674: 0.002743741956603552
Position 12102: 0.0027270042447971985
Position 10693: 0.00263403591350057
Position 18365: 0.002574498506826096
Position 42877: 0.002490870449470292
Position 18079: 0.002440521489819065
Position 12196: 0.002073928251081831
Position 19230: 0.0017745943622395981
Position 48707: 0.0017403758161223311
Position 10748: 0.001619799096680423
Position 10877: 0.0016081206797699452
Position 91: 0.0012344698700117636
Position 347: 0.0006295190867026563
Position 27304: 5.502364939372415e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 34115: 0.9999981349633014
Position 42598: 0.9978343982752145
Position 26010: 0.9209542873659868
Position 19299: 0.9207198932207964
Position 47000: 0.8069606528426376
Position 14059: 0.7972317288419108
Position 44147: 0.7389980062649355
Position 17478: 0.6573834380245539
Position 14296: 0.4400692546121539
Position 51403: 0.43490526022373666
Position 42854: 0.33042301093037446
Position 17475: 0.3124422694289355
Position 13206: 0.2158543685479351
Position 50292: 0.15699419764159242
Position 47048: 0.15124619206660525
Position 12546: 0.11322415256702935
Position 48868: 0.10565576787311406
Position 14259: 0.09770327365936264
Position 7181: 0.09342464490519398
Position 19275: 0.07928009130020149
Position 26037: 0.07904506307906443
Position 12061: 0.07110070761615682
Position 50920: 0.06327408724796466
Position 18462: 0.05418777728256098
Position 50074: 0.051015056704800776
Position 50361: 0.05030997662383487
Position 44155: 0.043367212853263594
Position 51120: 0.03696451669583185
Position 14099: 0.02858002575548244
Position 51283: 0.028372139364976633
Position 48057: 0.026800396894432917
Position 18035: 0.022550927096079296
Position 12781: 0.021953617006763057
Position 50576: 0.021374768640012247
Position 18911: 0.020763530615225786
Position 50871: 0.020468346543729254
Position 13285: 0.019824980223834485
Position 49205: 0.017591388338651755
Position 48892: 0.008753430371469298
Position 50953: 0.007904469921795892
Position 45552: 0.0073935577726044555
Position 47485: 0.0064541240755096934
Position 10548: 0.006111537220151268
Position 48550: 0.0051317679470703585
Position 49956: 0.004469550362768854
Position 17957: 0.0037522624607470084
Position 47787: 0.003739683381261818
Position 44004: 0.003373252983366927
Position 18725: 0.002644192332834304
Position 18306: 0.002574498684049227
Position 17738: 0.0024313983045379196
Position 51188: 0.0022651652060892277
Position 47407: 0.002055550062053636
Position 51333: 0.0018753447382115177
Position 18056: 0.0017637736838103718
Position 47811: 0.0014473667173759358
Position 44355: 0.0014136175541657925
Position 7244: 0.0013618848283205559
Position 47373: 0.001220073566168127
Position 45818: 0.0011626380046310613
Position 10748: 0.0011489317157057793
Position 50402: 0.0010065248228937817
Position 10525: 0.0008860397466332812
Position 7057: 0.0008211064035976479
Position 49209: 0.0005575665691585993
Position 46097: 0.0005379014757228579
Position 49084: 0.0005194437494969126
Position 10794: 0.0004591889640641651
Position 7194: 0.0004171099428223954
Position 48735: 0.0003777082165664478
Position 48626: 0.00024292951875447098
Position 45698: 0.0001697138744005653
Position 44760: 5.591821270529277e-05
Position 43005: 2.881673617048845e-05
Position 27467: 1.7059040620956725e-06
Position 36406: 1.2111036960232657e-06
Position 36129: 9.093712551356638e-07
Position 27121: 3.488098696609461e-07
Position 27149: 2.0142662427629464e-07
Position 23393: 4.368151410747468e-08
Position 23061: 3.072969194357823e-08
Position 22222: 1.59598456766012e-08
Position 22776: 1.5278063588224624e-08
Position 20391: 1.2199069511741044e-08
Position 20947: 6.464655319096993e-09
Position 22524: 5.273539053168559e-09
Position 21818: 4.877032792166663e-09
Position 20788: 3.356916351027828e-09
Position 20856: 2.2632352131673222e-09
Position 20563: 2.231478470308578e-09
Position 22902: 1.514623066037263e-09
Position 19526: 1.258455567223534e-09
Position 21455: 7.727440148346097e-10
Position 20763: 6.509837489924515e-10
Position 20591: 5.030516431801201e-10
Position 19446: 3.108422034688671e-10
Position 11296: 8.472357881395863e-12
Position 5018: 6.114091363265653e-12
Position 520: 1.6054515565789074e-12
Position 4418: 7.967535757511185e-13
Position 593: 6.358874800167938e-13
Position 4244: 4.441304826967132e-13
Position 4390: 3.499111545508019e-13
Position 4166: 3.274371239941497e-13
Position 423: 2.464212529156376e-13
Position 445: 2.160689878171038e-13
Position 3476: 2.0630183245331544e-13
Position 3881: 1.9541129616318876e-13
Position 749: 1.8276817548054478e-13
Position 3439: 1.667533603908597e-13
Position 429: 1.1655200452524228e-13
