Gene = ECM1
index = 478
Annotated 5SS: [ 195 1497 1678 1918 2098 3114 3747 4488 4728]
Annotated 3SS: [1445 1575 1836 2016 2790 3371 4266 4639 5151]
SMsplice 5SS: [ 195 1497 1678 1918 2098 3114 3747 4488 4728]
SMsplice 3SS: [1445 1575 1836 2016 2790 3371 4266 4596 4873]
top_k =  500
Partition function (log Z): 12.885257100955116

Sorted 5' Splice Sites (High to Low Probability):
Position 1678: 0.9707449382281147
Position 1918: 0.97018769722652
Position 1497: 0.9692807512045454
Position 4488: 0.9652629518990743
Position 195: 0.8902523682060342
Position 4728: 0.8593280786128905
Position 3114: 0.8198784865381153
Position 3747: 0.7138876474173949
Position 2098: 0.5616044130758404
Position 2213: 0.40891697082938805
Position 2481: 0.1675741228176339
Position 110: 0.092106299750911
Position 3846: 0.06133790373813508
Position 3025: 0.05830866093372473
Position 3119: 0.054932240594713105
Position 2576: 0.045318480502710895
Position 1019: 0.04177395707797607
Position 2970: 0.03657202292302749
Position 2178: 0.031691423434849056
Position 452: 0.02970118416854858
Position 1275: 0.02732023158319749
Position 2589: 0.01878932762401375
Position 2870: 0.01558132953742061
Position 1041: 0.012102257363686104
Position 5086: 0.012042519825653429
Position 1315: 0.009765618359197576
Position 3850: 0.00939916785105075
Position 5245: 0.00929754863474344
Position 5404: 0.008743226393319535
Position 4972: 0.003932462280208569
Position 1178: 0.0036169113538299987
Position 4210: 0.0034100613907521245
Position 3461: 0.003028250531410485
Position 1683: 0.0026623211302213407
Position 1750: 0.0024596068033291875
Position 2959: 0.002426183999676214
Position 865: 0.0024013270309735236
Position 1011: 0.0018323528235804326
Position 1718: 0.0018099675617544555
Position 465: 0.0017017616025508035
Position 3161: 0.0014496149542921018
Position 1062: 0.001421135766310849
Position 4962: 0.0011900114251001072
Position 1032: 0.001136187163891849
Position 2497: 0.001031958164588822
Position 4230: 0.0007906605668662919
Position 1806: 0.0007687116309798173
Position 1221: 0.0006231401377710129
Position 4732: 0.0005994974180565105
Position 837: 0.00048772721744636417
Position 327: 0.0004868813579792108
Position 3434: 0.00046428846460104734
Position 778: 0.0004211657597176236
Position 5189: 0.0003527845938099077
Position 3397: 0.00022487011098301513
Position 498: 0.00019198878500818536
Position 3098: 0.00015535275045558647
Position 490: 0.00013607425622645403
Position 505: 0.00012068861239920643
Position 2967: 0.0001102197318527748
Position 225: 7.748778296213683e-05
Position 28: 7.623011296730877e-05
Position 456: 6.386225436143494e-05
Position 445: 5.312755796118351e-05
Position 3214: 4.951751447987493e-05
Position 2631: 4.265512743191258e-05
Position 2977: 3.947443441745482e-05
Position 3178: 3.6434578937767474e-05
Position 100: 3.562959529959669e-05
Position 602: 2.9477397814761268e-05
Position 152: 2.8088292755659378e-05
Position 102: 2.6994915288169325e-05
Position 246: 2.6285051006077457e-05
Position 3124: 2.5879090686402405e-05
Position 802: 1.6774189572092174e-05
Position 286: 1.650978306593054e-05
Position 2016: 1.4674504059685461e-05
Position 1706: 1.204140394795443e-05
Position 1994: 1.1779411536187139e-05
