Gene = CDA
index = 333
Annotated 5SS: [  336 16092 24952]
Annotated 3SS: [15979 24893 29503]
SMsplice 5SS: [  336 16092 29398]
SMsplice 3SS: [15979 29341 29503]
top_k =  500
Partition function (log Z): -14.70582766619329

Sorted 5' Splice Sites (High to Low Probability):
Position 16092: 0.9972829345910386
Position 336: 0.6066228500991011
Position 989: 0.532743287659465
Position 4770: 0.29353010214663233
Position 6557: 0.2606977639178471
Position 2549: 0.1914541954845556
Position 342: 0.11700260766723306
Position 19418: 0.10954454314537071
Position 3317: 0.041886734702559186
Position 3334: 0.03587102314590108
Position 21021: 0.029620415036755925
Position 19368: 0.025314455863046592
Position 21012: 0.024726372581519572
Position 2026: 0.022624881412688636
Position 19089: 0.013992222572632263
Position 5463: 0.010931769982171815
Position 3539: 0.0108520007100056
Position 17713: 0.009354944089337732
Position 1862: 0.006102139752972563
Position 4567: 0.0059758064215284365
Position 2838: 0.00586543045753691
Position 239: 0.004761648902387431
Position 5441: 0.004357407933146449
Position 262: 0.0038814596777433275
Position 1152: 0.0035251404741957716
Position 2209: 0.003004739709808532
Position 220: 0.0028197158751333
Position 771: 0.002776493211491649
Position 960: 0.0017519669459815281
Position 381: 0.0016557444835218868
Position 174: 0.0010997576054457565
Position 4838: 0.0009985995097590169
Position 67: 0.0006915982354867594
Position 222: 0.0006365914923767616
Position 4470: 0.0005827805163914862
Position 1903: 0.000543240905974022
Position 790: 0.00044378214451580225
Position 2554: 0.00039262661168599713
Position 2561: 0.0003899479055361327
Position 3270: 0.0003335985627863868
Position 1894: 0.0002576145460197827
Position 761: 0.00023434675141280724
Position 640: 0.00014189915614027298
Position 385: 0.00011643181208285848
Position 4487: 0.00011554689145694362
Position 3733: 0.00011515450421793274
Position 3262: 0.00010281948971928202
Position 224: 9.461543130142719e-05
Position 293: 8.806749597656831e-05
Position 3779: 8.560605336735778e-05
Position 1329: 6.727306159466726e-05
Position 1273: 6.259701659823902e-05
Position 530: 5.036436306655355e-05
Position 1469: 4.3227349905499335e-05
Position 828: 4.224715275110147e-05
Position 1075: 4.090924082645987e-05
Position 809: 3.0332583186160706e-05
Position 1239: 2.5324444394586397e-05
Position 623: 2.146079583344978e-05
Position 514: 1.4688897320039406e-05
Position 282: 1.449431086330352e-05
Position 398: 1.3723759320485202e-05
Position 1909: 1.2484301413533804e-05
Position 110: 9.731494277854562e-06
Position 567: 8.797679304316271e-06
Position 1184: 5.011815886741687e-06
Position 1194: 4.842154968291074e-06
Position 108: 3.7865499427043598e-06
Position 145: 3.562214142622139e-06
Position 907: 3.2592073965725763e-06
Position 1162: 2.4841137522617226e-06
Position 1828: 1.856772925031063e-06
Position 1144: 1.653059190540824e-06
Position 806: 7.405367424090233e-07
Position 886: 3.0682998534336476e-07
Position 356: 1.5661492445899015e-07
Position 378: 9.29980979915603e-08
Position 50: 6.09548245025055e-08
Position 666: 2.7750263958519596e-10
Position 462: 2.688161489956252e-10
Position 195: 4.222889451307697e-14
Position 952: 6.824806194531394e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 15979: 0.9987824013234213
Position 22939: 0.31933188440884896
Position 19234: 0.18226367493900575
Position 4648: 0.18219857296309205
Position 6246: 0.15549409945139323
Position 21870: 0.14129898806094662
Position 871: 0.1360658425267731
Position 746: 0.11614133073485526
Position 2519: 0.10760354577635108
Position 4566: 0.10350808088820343
Position 25001: 0.09184757872916016
Position 6505: 0.09019270903848421
Position 3231: 0.08129432368066399
Position 20704: 0.06787667705625228
Position 20079: 0.06131819779425351
Position 23668: 0.05936153997086492
Position 2476: 0.051202192024118576
Position 20934: 0.041045637380442285
Position 1990: 0.03680945633519089
Position 18773: 0.029444463085754765
Position 24893: 0.02922716163786783
Position 17458: 0.028812900849044174
Position 24300: 0.025099096369065346
Position 21374: 0.016775244397762887
Position 5335: 0.015354108617706136
Position 6502: 0.015203433321002949
Position 17873: 0.015144963183093418
Position 16350: 0.012752988429926363
Position 18896: 0.01019236235808683
Position 462: 0.009555412495717511
Position 2143: 0.009432658802313813
Position 20769: 0.009147885388409984
Position 18752: 0.008666598290051673
Position 22328: 0.008412878585633448
Position 17985: 0.007887604004984618
Position 17613: 0.007512378693505307
Position 16981: 0.007491136799911358
Position 4652: 0.007093022274597527
Position 21911: 0.006918089859069109
Position 2111: 0.006772175664944451
Position 18988: 0.0065590749043075445
Position 19506: 0.006407373938674955
Position 881: 0.005813150906687908
Position 1735: 0.0053848786063741836
Position 4373: 0.004471979672952179
Position 4544: 0.004373874697411935
Position 3419: 0.0042695793964513855
Position 789: 0.003662557530365452
Position 18128: 0.0035317724238596183
Position 1064: 0.003493894006990643
Position 16214: 0.003174935919611443
Position 2632: 0.0029383576355241506
Position 1938: 0.0025824960890789657
Position 655: 0.002383158548334531
Position 2715: 0.002350242571404159
Position 1793: 0.0020114173265143188
Position 615: 0.0018628123497623577
Position 628: 0.0014715079405617163
Position 3422: 0.0013833164271724254
Position 18434: 0.0013314444958486221
Position 3489: 0.0012349619672112036
Position 18073: 0.0010013559254581316
Position 838: 0.0009955839692714578
Position 1961: 0.0009892183966666258
Position 2916: 0.0009588471329179966
Position 727: 0.0008031827015404608
Position 1609: 0.0005641251355519839
Position 2614: 0.0004224956415013754
Position 2548: 0.00041508360406437075
