Gene = CRHBP
index = 411
Annotated 5SS: [  503   982  1474  3151  6177 10748]
Annotated 3SS: [  887  1315  2939  6027 10629 16014]
SMsplice 5SS: [  503   982  1474  2639  3151 10748]
SMsplice 3SS: [  887  1374  2529  3006 10629 16014]
top_k =  500
Partition function (log Z): 5.1534730189571105

Sorted 5' Splice Sites (High to Low Probability):
Position 1474: 0.9937253373532532
Position 3151: 0.9348075925372126
Position 982: 0.8959586270976847
Position 10748: 0.7895803566247814
Position 6177: 0.6727249117841039
Position 503: 0.6379227807220466
Position 2639: 0.44894577058595836
Position 238: 0.28516780841158507
Position 8029: 0.22857279223044205
Position 10753: 0.20821469035710688
Position 4537: 0.1832036315249196
Position 2614: 0.17001379252217527
Position 11412: 0.16705926481258532
Position 11379: 0.1439859013869333
Position 16141: 0.13644317810412124
Position 6417: 0.10188753644722985
Position 1028: 0.09486609751367264
Position 10213: 0.08345545873608212
Position 10960: 0.07280505079254623
Position 493: 0.06497008801110783
Position 6518: 0.050493851067011764
Position 2654: 0.04966596958485587
Position 6437: 0.04602071163516491
Position 12030: 0.04388424172983006
Position 16208: 0.04313876925766214
Position 5775: 0.04301953826837877
Position 10217: 0.03861750247430349
Position 16112: 0.03124457006097382
Position 4446: 0.026892395761983205
Position 2372: 0.019852195395006995
Position 15129: 0.019174273703144083
Position 6577: 0.0190813030003408
Position 2621: 0.018944861081111125
Position 13113: 0.017987115100679487
Position 266: 0.016754311483673776
Position 9337: 0.014930331150758296
Position 2940: 0.014866468968703138
Position 11283: 0.01119901909873213
Position 6380: 0.010046295732275723
Position 66: 0.009520182292375409
Position 11806: 0.009334424149276925
Position 12668: 0.008766486273827178
Position 2485: 0.00607355874720304
Position 11472: 0.005645788876864708
Position 1438: 0.0036148632027129027
Position 9649: 0.0033975402569462526
Position 2183: 0.002920352266904386
Position 1704: 0.002910605388167445
Position 6448: 0.0025243997815152883
Position 248: 0.0022229110477268257
Position 2426: 0.0019338090550307906
Position 592: 0.0019219841232668226
Position 6278: 0.0017549586715763213
Position 1983: 0.001726740208419851
Position 12633: 0.0015850104228238193
Position 2647: 0.0014996695371203939
Position 2241: 0.00142418389182223
Position 3014: 0.0012746867793906754
Position 45: 0.0011211401673398868
Position 1038: 0.0010383335786458598
Position 6156: 0.0009419218238599067
Position 155: 0.0009193463402524435
Position 10833: 0.0006847578606262866
Position 1975: 0.0006365628848602229
Position 2002: 0.0005995624007688063
Position 2043: 0.0004978303580997211
Position 3419: 0.0004744061618485459
Position 11151: 0.0004653200772537031
Position 11145: 0.00046224725224815064
Position 815: 0.00044068388924033033
Position 11155: 0.0004108641453009226
Position 11507: 0.00038744155232834244
Position 1689: 0.00030103291012746614
Position 10772: 0.00024019528452947706
Position 1123: 0.0001880875809347077
Position 1876: 0.00017044345906429685
Position 6123: 0.00016881504812389078
Position 3601: 0.00016658074029827523
Position 3808: 0.0001581415471113106
Position 3712: 0.00014991940337180868
Position 965: 0.00013846602669680683
Position 2693: 0.0001374837611804147
Position 3028: 0.00013429809347089054
Position 2352: 0.00013055614092341773
Position 12871: 0.00011550739728512509
Position 12300: 0.00011134481933847521
Position 986: 9.574064823107952e-05
Position 52: 8.811770367503416e-05
Position 4135: 7.841097684718022e-05
Position 94: 7.820247778314655e-05
Position 2676: 7.125850700664302e-05
Position 361: 6.0791637295698596e-05
Position 217: 5.9158908029789514e-05
Position 3572: 5.722584400895633e-05
Position 544: 4.8981959762532575e-05
Position 734: 4.287513155013429e-05
Position 10971: 3.447889522561115e-05
Position 130: 2.6961818313712194e-05
Position 3205: 2.551753263518373e-05
Position 3953: 2.2338549057653206e-05
Position 3352: 1.8612241448503078e-05
Position 3347: 1.2685244673338539e-05
Position 133: 1.0378493132710496e-05
Position 636: 1.010144399232298e-05
Position 359: 8.291729222221836e-06
Position 1154: 7.021031951236162e-06
Position 136: 6.9942346495400315e-06
Position 1317: 6.31120550881295e-06
Position 424: 5.635674108598975e-06
Position 224: 5.4050426746998545e-06
Position 3988: 4.90951911056477e-06
Position 3458: 4.700829206529365e-06
Position 829: 3.2149898649415358e-06
Position 11177: 3.1717245590315337e-06
Position 121: 2.4627212346575867e-06
Position 445: 2.0010221962578513e-06
Position 1522: 1.9227017070117977e-06
Position 1451: 1.583744943814566e-06
Position 1567: 1.5683306622365989e-06
Position 447: 8.37381976038248e-07
Position 1199: 5.045969480115248e-07
Position 599: 4.3696503757110675e-07
Position 347: 2.9327186744484283e-07
Position 185: 2.8396460286727357e-07
Position 803: 1.6365316844224643e-07
Position 1725: 5.367925051668579e-08
Position 1571: 3.683604999940895e-10
Position 1103: 3.910562805194779e-12
Position 206: 1.3646157345135101e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 10629: 0.9284983263470261
Position 16014: 0.7223649959462127
Position 1374: 0.7022891125932031
Position 2529: 0.6240741507769733
Position 887: 0.5082280724945553
Position 3006: 0.4630432309507388
Position 2939: 0.4189322176776826
Position 6027: 0.390239406802071
Position 848: 0.389110879718436
Position 1315: 0.2834610951480595
Position 6047: 0.2665433153912015
Position 7920: 0.21612062827705733
Position 6355: 0.1976200547996757
Position 4210: 0.18497611363083816
Position 11637: 0.14078005638016572
Position 11049: 0.13493738289485888
Position 10114: 0.1220729612103856
Position 16408: 0.09188172580403145
Position 11341: 0.09148990777856097
Position 928: 0.09035562075489578
Position 10832: 0.07317564395456527
Position 16694: 0.07138762450415775
Position 10490: 0.0710428478751474
Position 11177: 0.06938803012504932
Position 13078: 0.06608939843983004
Position 15573: 0.0538550127980766
Position 16633: 0.04775108946140492
Position 2887: 0.04138980419355441
Position 11892: 0.0391157720474056
Position 5621: 0.031392124779816455
Position 2556: 0.02664451936211999
Position 11255: 0.020956498292968362
Position 4324: 0.017359880850459763
Position 11303: 0.016071039239101283
Position 392: 0.015716198988960213
Position 2263: 0.015067205012821177
Position 6506: 0.01478713753084921
Position 2613: 0.012733218167015425
Position 7898: 0.012452163953384658
Position 9065: 0.012287895545380524
Position 12594: 0.01142931534268245
Position 15030: 0.011330845202004346
Position 15006: 0.010343161305583472
Position 6509: 0.010224692662005269
Position 2091: 0.010088642547479485
Position 2502: 0.008981936636293297
Position 11219: 0.008750506585534376
Position 5918: 0.007780801118568058
Position 5981: 0.007644740479645899
Position 6324: 0.00721449489519251
Position 3043: 0.00682583843887219
Position 5667: 0.0067156423129319034
Position 1400: 0.0063523503614178285
Position 2558: 0.006043351304703892
Position 14699: 0.005863481838419906
Position 2843: 0.005753087408710864
Position 13909: 0.005336921154546723
Position 4379: 0.005269815215737546
Position 11411: 0.005225892716907919
Position 2371: 0.005181194997089732
Position 3046: 0.004768608509604441
Position 13325: 0.004761970279093634
Position 2963: 0.004267769737467291
Position 15527: 0.002801699793842902
Position 5625: 0.002760793638380874
Position 1387: 0.0027150257813616154
Position 364: 0.002710923130753897
Position 1591: 0.0026978139543799877
Position 9135: 0.0026424356053777747
Position 2216: 0.0024268313636245146
Position 5652: 0.002150977537249545
Position 11506: 0.0019339789642632815
Position 9439: 0.0018485477774556173
Position 308: 0.001780629819305301
Position 11824: 0.0016997089058461482
Position 6086: 0.0016891420485177116
Position 333: 0.0016672754103411308
Position 3021: 0.0015604725804566474
