Gene = SELT
index = 1244
Annotated 5SS: [  212 19208 19882 21612 23876]
Annotated 3SS: [19096 19754 21523 23721 24370]
SMsplice 5SS: [  212  1044 19208 19882 21612 23876]
SMsplice 3SS: [  938 19096 19754 21523 23721 24370]
top_k =  500
Partition function (log Z): -4.536792163716125

Sorted 5' Splice Sites (High to Low Probability):
Position 1044: 0.9999999980959164
Position 19208: 0.9999996009040345
Position 19882: 0.943680717801936
Position 23876: 0.8891132549233115
Position 21612: 0.7823443250774563
Position 212: 0.6392089381668905
Position 399: 0.20343053331799724
Position 24627: 0.1562967225411855
Position 23072: 0.1428995303528808
Position 21091: 0.09096574738809898
Position 21403: 0.08391791048822507
Position 21720: 0.07633737149933077
Position 23397: 0.07371325688521586
Position 20797: 0.07181317495696499
Position 376: 0.053156551862546954
Position 216: 0.0496698948577066
Position 21253: 0.03440733317104443
Position 24269: 0.026007292080538633
Position 176: 0.02118659561768082
Position 20767: 0.020967859022723884
Position 24439: 0.019532518879822155
Position 21588: 0.017336695711819783
Position 23363: 0.014639759909295558
Position 673: 0.008812055253589694
Position 636: 0.00817946300497136
Position 794: 0.0077318088563467545
Position 21362: 0.006629289546988917
Position 23621: 0.006612323101662411
Position 24158: 0.005823151625558084
Position 24603: 0.005283572986455813
Position 19909: 0.005273791845995904
Position 24057: 0.004512479736491357
Position 25590: 0.004308210677696858
Position 24094: 0.003363643676877758
Position 21431: 0.0032347360058662717
Position 21576: 0.003227693668126908
Position 604: 0.0028343040890360313
Position 20860: 0.0028186356185524474
Position 19903: 0.0027857831229064897
Position 745: 0.0014886583231553433
Position 22867: 0.0013319369531005103
Position 568: 0.0013278485059981262
Position 24060: 0.0012368063835137373
Position 600: 0.000909190760348723
Position 24926: 0.0008349478198318285
Position 117: 0.0006994029820200711
Position 24563: 0.0006179973617670713
Position 24098: 0.0005343857372924362
Position 24938: 0.000523164636610911
Position 464: 0.0004321386090253034
Position 499: 0.0003595494786468329
Position 23935: 0.0003513444831961365
Position 24934: 0.0002850229187543891
Position 24597: 0.00020054285714747133
Position 503: 0.00019410817459804554
Position 24605: 0.0001820216585986101
Position 21616: 0.00015608908773413136
Position 683: 0.00013598472624308874
Position 329: 5.884955620897627e-05
Position 25299: 5.5804058483920075e-05
Position 750: 5.2682108934383576e-05
Position 831: 5.068888915517009e-05
Position 608: 4.069515049673355e-05
Position 579: 3.5676029850821944e-05
Position 24607: 8.107081545809968e-06
Position 24609: 6.745760592988106e-06
Position 948: 4.38314864595998e-06
Position 24476: 3.579085473004236e-06
Position 24443: 1.999294400783965e-07
Position 5871: 6.144192698420994e-08
Position 2463: 3.898878318601886e-09
Position 5415: 3.7646212418220484e-09
Position 4333: 3.2782811869872474e-09
Position 4110: 2.707912454366691e-09
Position 2591: 1.36591865862601e-09
Position 4686: 1.1523125486274347e-09
Position 1402: 1.1307248868960482e-09
Position 2173: 1.3290036630912166e-11
Position 1375: 1.2734309111960848e-11
Position 1691: 1.1562428515604639e-11
Position 3953: 9.392316848661687e-12
Position 1221: 6.682790754955556e-12
Position 4051: 4.573407022455436e-12
Position 516: 1.5323822939337751e-12
Position 36: 1.5198075652435591e-12
Position 1060: 4.3607085197336144e-13
Position 1190: 2.0201813136571485e-13
Position 220: 5.990759734273351e-14
Position 200: 1.6972348228672026e-14
Position 321: 1.2598741219449003e-14
Position 57: 5.9160165068911584e-15
Position 107: 4.254800539453184e-15
Position 150: 3.6155334214189115e-15
Position 99: 3.0422233716755703e-15
Position 40: 2.5262077080235127e-15
Position 435: 2.4981408244187742e-15
Position 869: 2.6020905930674534e-17
Position 415: 2.8541676403787795e-23

Sorted 3' Splice Sites (High to Low Probability):
Position 19096: 0.9999996009040345
Position 19754: 0.9495242953409107
Position 24370: 0.8623834053234117
Position 21523: 0.8525608918963128
Position 23721: 0.846223029235779
Position 938: 0.656365741788609
Position 902: 0.1590931260540526
Position 21298: 0.11529405377722117
Position 26814: 0.10408255305940163
Position 958: 0.09952638612251778
Position 20661: 0.09924127364236215
Position 22969: 0.0897936117281159
Position 25235: 0.07979163634531439
Position 20963: 0.05845984545418577
Position 23022: 0.047055485707356244
Position 23315: 0.04121343577106144
Position 23741: 0.040334016334606614
Position 829: 0.0388228722190437
Position 869: 0.03478456317539099
Position 24711: 0.033156108523633064
Position 21178: 0.0274748397498654
Position 23979: 0.025560666156265528
Position 24760: 0.023609091035110094
Position 23289: 0.02300694474938536
Position 23215: 0.022174856713610133
Position 24626: 0.01563191911952921
Position 21003: 0.014369813773766879
Position 24187: 0.01197581774237483
Position 25412: 0.011323700159276006
Position 955: 0.010738700225076161
Position 23418: 0.008620246281978699
Position 21143: 0.008329586222136132
Position 24468: 0.007712451067921079
Position 23362: 0.00636370882020627
Position 22602: 0.006156590340783687
Position 20800: 0.005894929329374719
Position 26104: 0.0051030141958094905
Position 26187: 0.004603485607374331
Position 21022: 0.004102057698179669
Position 20589: 0.003851224372597622
Position 25286: 0.003776192187514522
Position 24080: 0.0034387119503659124
Position 23804: 0.003120731656128727
Position 21692: 0.0028404560332170076
Position 24155: 0.0026779185826335313
Position 22549: 0.00261084760553893
Position 24787: 0.002495687547647927
Position 19560: 0.002231855242954155
Position 25894: 0.0020486443319166327
Position 25691: 0.0019921548051454845
Position 25663: 0.0017638191158109216
Position 23001: 0.0017216462722319512
Position 26077: 0.0016497531570887098
Position 24136: 0.0015594723323708857
Position 22975: 0.0014581978308915858
Position 21043: 0.001333722412607634
Position 24659: 0.001316076290124419
Position 20863: 0.001134092798143452
Position 21879: 0.0010885100157709683
Position 25872: 0.001040341399964251
Position 27118: 0.0008630761586160126
Position 21587: 0.0007202184364242642
Position 24847: 0.0006943950348107523
Position 1016: 0.0006686076571445501
Position 26701: 0.0006354145400390211
Position 24018: 0.00058657354779869
Position 26441: 0.0005296587878174077
Position 23629: 0.0005180321762732785
Position 24999: 0.0005094237740504839
Position 26370: 0.00047045670034733276
Position 23537: 0.00044639062550359473
Position 22113: 0.0004180464909329735
Position 23966: 0.00027114624563104653
Position 20428: 0.0002427056528163012
Position 25188: 0.00017924096289236109
Position 24415: 0.00017358302049488364
Position 24812: 0.00015164726385208277
Position 22089: 0.00015120308458003108
Position 23127: 0.00012758102578244767
Position 22157: 8.277087021777705e-05
Position 22518: 4.743263280853039e-05
Position 21706: 3.57502974333038e-05
Position 20178: 2.5247869198096606e-05
Position 20010: 1.7666978542373616e-05
Position 8329: 1.335765714020902e-07
Position 5966: 1.0779819813124093e-07
Position 5785: 5.8414574810530606e-08
Position 4165: 3.2013928934025694e-08
Position 2445: 2.480104281778482e-08
Position 2369: 2.2619801012906786e-08
Position 2887: 1.7872012762278424e-08
Position 5183: 1.419734580637018e-08
Position 2688: 1.3150383712425573e-08
Position 3921: 1.2487085869962975e-08
Position 3331: 9.12565989007466e-09
Position 1157: 5.4471573641466865e-09
Position 2262: 3.2808211997801195e-09
Position 2222: 3.05667489598255e-09
Position 1142: 3.032630524839651e-09
Position 430: 2.9080112903948765e-09
Position 1500: 2.880510503951177e-09
Position 1311: 2.5877332762480695e-09
Position 1117: 2.5476082177961613e-09
Position 5726: 2.395935568115287e-09
Position 5231: 9.37750274135403e-10
Position 4242: 8.334855840417514e-10
Position 5822: 6.314166055640087e-10
Position 4190: 6.089400196069638e-10
Position 4599: 5.623417646860457e-10
Position 4022: 3.1091121660493134e-10
Position 324: 2.813552073796682e-10
Position 4638: 2.436642698229608e-10
Position 835: 1.9796198662563615e-10
Position 978: 1.9776149686517137e-10
Position 4007: 1.9097987917325545e-10
Position 1260: 1.5519976143184306e-10
Position 3979: 1.37524948955083e-10
Position 503: 9.702513473887715e-11
Position 2495: 8.397937840254973e-11
Position 1332: 6.473396851553358e-11
Position 4141: 5.853499305991296e-11
Position 3943: 4.7190204458520174e-11
Position 536: 4.558837845954651e-11
Position 398: 4.0617546236096614e-11
Position 666: 3.80262710791873e-11
Position 1019: 3.459254035409824e-11
Position 905: 2.8927170367535247e-11
Position 773: 2.7578056457392834e-11
Position 2227: 2.1945769410987992e-11
Position 277: 1.7582637370156755e-11
Position 1176: 1.6945037881045026e-11
Position 348: 1.6605563830067026e-11
Position 435: 1.563881150084984e-11
Position 1181: 1.2556737772863221e-11
Position 478: 1.2546531208268456e-11
Position 2070: 1.1862040203329079e-11
Position 608: 8.415059393348747e-12
Position 371: 8.2798525682119e-12
Position 484: 5.7905596897798606e-12
Position 510: 4.81296060177237e-12
Position 557: 4.0851211405726364e-12
Position 672: 2.746425098469068e-12
Position 968: 2.737030945469201e-12
Position 840: 2.4582438949215138e-12
Position 1467: 1.785144803446926e-12
Position 99: 1.4757467029143548e-12
Position 352: 9.176544982136443e-13
Position 1873: 8.787895440106538e-13
Position 1951: 5.492068835724393e-13
Position 692: 4.02333831899693e-13
Position 710: 3.783684979289473e-13
Position 1022: 2.815851094533566e-13
Position 449: 2.340777315761576e-13
Position 591: 1.9864761588593315e-13
Position 793: 1.8965146205485096e-13
Position 694: 1.78002383363402e-13
Position 452: 1.7591897828898592e-13
Position 789: 1.7421399301856313e-13
Position 571: 5.49749336777857e-14
Position 200: 4.3296891108258576e-14
Position 750: 3.820192405217973e-14
Position 1073: 1.0942551988838383e-14
Position 463: 4.206374136772337e-15
Position 380: 1.9938520238755994e-15
Position 206: 1.5213247831109954e-15
