Gene = SDHC
index = 1237
Annotated 5SS: [  169  9414 14241 26399 42584]
Annotated 3SS: [ 9356 14138 26336 42419 48071]
SMsplice 5SS: [  169  9414 14241 26399 42584 45324]
SMsplice 3SS: [ 9356 14138 26336 42419 45223 48071]
top_k =  500
Partition function (log Z): -27.043415533015036

Sorted 5' Splice Sites (High to Low Probability):
Position 14241: 0.9969411635929178
Position 9414: 0.8394996885118242
Position 169: 0.6848369175492962
Position 12512: 0.4035675124637353
Position 618: 0.39553055355497224
Position 1715: 0.3246449518558641
Position 26399: 0.32289289927133247
Position 23262: 0.26701236489490776
Position 26511: 0.1937260728232602
Position 20296: 0.13352160949324168
Position 347: 0.11146580850253987
Position 20053: 0.08096363501810776
Position 498: 0.07298430432261879
Position 4336: 0.05870083501637417
Position 2377: 0.03798752383098256
Position 1190: 0.025521134524845335
Position 6480: 0.015409259183593938
Position 21157: 0.01249673375063502
Position 13205: 0.012437989537674363
Position 1303: 0.011307513973673062
Position 14494: 0.0108036749164008
Position 2631: 0.010731895883436834
Position 773: 0.010723551690055696
Position 4564: 0.006707945243678876
Position 23270: 0.004121824522905012
Position 1409: 0.003878110754578214
Position 190: 0.002846724689301481
Position 10462: 0.0024564595159385395
Position 194: 0.0022796560412647695
Position 21484: 0.00199419610853154
Position 1281: 0.0016599276606366327
Position 381: 0.0014049441279030714
Position 356: 0.0012422731906185087
Position 284: 0.0004411507347997898
Position 103: 0.00029313004366760795
Position 1699: 0.00026383111523302637
Position 178: 0.0002507426074204979
Position 1237: 0.00023610677054594094
Position 1994: 0.00021223029037519177
Position 2261: 0.00020777313045909927
Position 921: 0.00017951929295129202
Position 1289: 0.000139240060921354
Position 981: 9.286599261958211e-05
Position 2395: 8.128374967784976e-05
Position 4363: 8.008652917192512e-05
Position 2117: 7.992610460870132e-05
Position 570: 5.5610164083077445e-05
Position 622: 3.860963474762022e-05
Position 1420: 3.423736072625835e-05
Position 1537: 3.2008729562745566e-05
Position 747: 2.877434207767124e-05
Position 662: 1.5906595144691826e-05
Position 513: 1.432835855464677e-05
Position 1348: 1.1612146986642574e-05
Position 967: 1.0359842679577705e-05
Position 1999: 9.926122336589863e-06
Position 130: 9.912368456586879e-06
Position 1617: 9.486259433299635e-06
Position 432: 9.411801754624708e-06
Position 1326: 8.50300844184886e-06
Position 369: 8.306192136401024e-06
Position 996: 8.2249007531068e-06
Position 257: 7.127541698830784e-06
Position 248: 5.131478335990521e-06
Position 160: 2.8790094298277105e-06
Position 532: 3.537949598607388e-07
Position 121: 1.970301663393777e-07
Position 233: 1.321256338523434e-07
Position 286: 5.266593517402266e-08
Position 51: 1.2725532550444026e-08
Position 328: 2.2072063809243199e-10
Position 413: 1.4963865309699674e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 14138: 0.999188294734967
Position 9356: 0.7851371454980598
Position 26336: 0.5585228914651611
Position 26611: 0.38662637533446786
Position 12393: 0.3720943729327457
Position 1496: 0.3225602305487056
Position 23148: 0.1987797421238434
Position 20173: 0.18067651333374923
Position 338: 0.1278682604906013
Position 23170: 0.12119885336055668
Position 29401: 0.08568987004161871
Position 24612: 0.08102952629831123
Position 21256: 0.07712340198623556
Position 432: 0.0701680604639005
Position 19912: 0.059054447354201366
Position 4133: 0.05879413946746841
Position 9162: 0.05448196266128286
Position 28275: 0.0535186444944226
Position 23424: 0.052117835550130734
Position 19966: 0.04813542878999363
Position 2348: 0.04397742474608346
Position 469: 0.04016909964075386
Position 12389: 0.03204981953488781
Position 21676: 0.030563607277026256
Position 268: 0.01759933627751781
Position 1053: 0.015331025237429196
Position 359: 0.015284026353567265
Position 1233: 0.014996165701857281
Position 20911: 0.013314633851833076
Position 13102: 0.0124379895376744
Position 26108: 0.008911732237413008
Position 599: 0.008305249782791211
Position 23525: 0.008034545563327099
Position 21238: 0.006923596839103947
Position 4467: 0.006709065724525661
Position 22637: 0.00556355526680211
Position 6459: 0.005402136427789273
Position 313: 0.00539381616374051
Position 6292: 0.00526223107056757
Position 25441: 0.0052159214910387055
Position 21129: 0.005114255838053856
Position 6311: 0.0047455355447524675
Position 14376: 0.004408290669449159
Position 497: 0.004345772670481166
Position 14358: 0.004050435163158081
Position 862: 0.0037224274577624776
Position 17363: 0.003240664265146499
Position 2564: 0.002967572866475064
Position 1189: 0.00290256737914358
Position 18396: 0.0024921123596243094
Position 10344: 0.0024729400904622435
Position 16956: 0.0022063748985446194
Position 16409: 0.0018760183001869809
Position 23126: 0.0017699501291889997
Position 20366: 0.001679515545160866
Position 19169: 0.0015578429160540668
Position 15463: 0.0015539692624949681
Position 22299: 0.0014652963758412475
Position 471: 0.0013516944255035836
Position 14676: 0.0011881650599797897
Position 2492: 0.0011544079909157773
Position 15861: 0.001030888414143285
Position 17736: 0.0009614542279636955
Position 15678: 0.0009500409413180264
Position 1455: 0.000884066886907369
Position 17035: 0.000779137271778286
Position 14454: 0.0007659473218831821
Position 18034: 0.0007591336535204764
Position 2521: 0.0007092064006914776
Position 15608: 0.0006779506520994396
Position 20803: 0.000659553790865957
Position 644: 0.0006338458799782979
Position 16275: 0.0006047919761647822
Position 17524: 0.0005930101623391065
Position 16358: 0.0005765961747446128
Position 15099: 0.0005087970069743879
Position 15719: 0.0004791618634212517
Position 16186: 0.0003353942186148612
Position 19192: 0.0003231922354068156
Position 547: 0.0002848296453963863
Position 15561: 0.00024290338763594167
Position 14564: 0.00021935959618018592
Position 14969: 0.00015013387629168255
