Gene = VPS45
index = 1552
Annotated 5SS: [  639  1453  4925  9022  9694  9941 10489 14190 14711 15599 24821 25135
 26376 43374]
Annotated 3SS: [ 1317  4863  8941  9624  9802 10377 14054 14596 15430 24661 25026 26253
 43241 77517]
SMsplice 5SS: [  639  1453  4925  9022  9694  9941 10489 14711 21845 23707 24821 25135
 26376 27854 29100 43374]
SMsplice 3SS: [ 1317  4863  8941  9624  9874 10377 14596 21752 23609 24661 25026 26253
 27778 28964 43241 71364]
top_k =  500
Partition function (log Z): 4.673846945366758

Sorted 5' Splice Sites (High to Low Probability):
Position 26376: 0.9973134941912778
Position 10489: 0.9969413757066208
Position 1453: 0.9936569088301284
Position 14711: 0.9867669882528031
Position 25135: 0.9795148067249517
Position 9022: 0.908665674178158
Position 639: 0.9069250009979155
Position 29100: 0.9033269556022389
Position 21845: 0.8294835384149277
Position 9694: 0.782638376896701
Position 27854: 0.7488444675804079
Position 24821: 0.7399018251017834
Position 9941: 0.6999699941542377
Position 14190: 0.5434313231304682
Position 4925: 0.5386309791254673
Position 28716: 0.509435700727461
Position 23707: 0.4776057361693335
Position 23713: 0.46044146417879456
Position 15599: 0.42543060773540065
Position 13541: 0.3583419995435826
Position 43374: 0.20418763743480384
Position 295: 0.16957748321032637
Position 27898: 0.1621830662033759
Position 10070: 0.14646948467381912
Position 18312: 0.12413317801075002
Position 4929: 0.11997233190739726
Position 26749: 0.11234014927157426
Position 1161: 0.09859912627846251
Position 22791: 0.0875844441581853
Position 25364: 0.08658164422291886
Position 9051: 0.07748134114545377
Position 1045: 0.06700389535251103
Position 26733: 0.06481981849611691
Position 13511: 0.05734558450806836
Position 9753: 0.05479049329638535
Position 13687: 0.05229973056880488
Position 12801: 0.049857164610638334
Position 22824: 0.04806559131997965
Position 22807: 0.04180430262175701
Position 28804: 0.04130974390773801
Position 25403: 0.03971981930147766
Position 25453: 0.034676482719111654
Position 1742: 0.03415525268663871
Position 607: 0.03290453558249996
Position 6206: 0.029630991516921713
Position 15078: 0.029601618148137485
Position 4969: 0.025932648755567386
Position 28738: 0.02544974234690706
Position 9931: 0.02124594141041807
Position 18663: 0.01823746576241965
Position 16883: 0.017245382236257684
Position 21979: 0.017052072495550102
Position 22639: 0.01692139356735564
Position 37299: 0.015374452363280298
Position 29035: 0.012966133756450003
Position 1189: 0.01294136386174419
Position 8045: 0.011719098761251448
Position 14134: 0.011716520043736462
Position 25164: 0.011697656740498205
Position 19915: 0.01099834148549957
Position 5608: 0.010961386903126175
Position 24811: 0.010290691172974976
Position 30154: 0.010176755683947247
Position 9708: 0.010088741666347479
Position 14765: 0.009462223999522243
Position 1250: 0.008879820012812956
Position 4794: 0.008530262511379887
Position 28130: 0.00817538925239716
Position 5949: 0.007654160998244836
Position 10074: 0.006919760712851649
Position 487: 0.006632903529481107
Position 27195: 0.0065837104917178
Position 1202: 0.006233814999688572
Position 21348: 0.006220297770335132
Position 793: 0.006026502467343105
Position 26167: 0.005925177468593487
Position 971: 0.005910160041009948
Position 4343: 0.005644711863110312
Position 14194: 0.005535591000368752
Position 24360: 0.005503969188279538
Position 24798: 0.005379674386543308
Position 2798: 0.00460008019536705
Position 6557: 0.004468177073767428
Position 9103: 0.004022092058865861
Position 5989: 0.003732986440663985
Position 9016: 0.0036880589593664553
Position 1926: 0.0034635338191891366
Position 365: 0.003243090304637698
Position 29119: 0.0031958468981842666
Position 13836: 0.0030535248260608397
Position 33350: 0.0028532402080847057
Position 4933: 0.002769312746791861
Position 181: 0.00255510960545183
Position 9360: 0.002544521650500756
Position 10045: 0.0024321242690252508
Position 4774: 0.0024280473170997055
Position 14234: 0.0024176464348178396
Position 27428: 0.002355937192218494
Position 14476: 0.002341452914139721
Position 18405: 0.0023257300317258696
Position 25853: 0.0021660182988753576
Position 747: 0.002116128180291367
Position 8110: 0.002026555030611447
Position 12256: 0.002025863168469738
Position 10269: 0.0020055229577022157
Position 26649: 0.0018137663302816088
Position 5717: 0.001769294176780605
Position 8737: 0.0017688632160050939
Position 16209: 0.0017147362836900867
Position 12724: 0.0016984031984967334
Position 751: 0.0016246223547511111
Position 27890: 0.0016093183590260567
Position 14754: 0.0015412530802664354
Position 15007: 0.0014902788389354483
Position 8264: 0.0014841138051807441
Position 2923: 0.0014228692401264814
Position 25217: 0.0012554438475708988
Position 9635: 0.001248767554208398
Position 29962: 0.0011962402149130822
Position 115: 0.0011928939711381486
Position 14724: 0.0011792839517291052
Position 7889: 0.0011677075897412385
Position 709: 0.0011462520740418067
Position 15039: 0.0011307434430814255
Position 1231: 0.0010959462641881113
Position 18409: 0.0010611027724559841
Position 29385: 0.0009979361455000394
Position 2293: 0.0009645732786983737
Position 31010: 0.0009388056814312813
Position 11288: 0.0009195189821160144
Position 615: 0.0009113405901224389
Position 10295: 0.00080208710207198
Position 25912: 0.0007689800224234982
Position 5479: 0.0007485523022416364
Position 4545: 0.0007305773743862106
Position 7276: 0.0007297757757907364
Position 526: 0.0006968471226571904
Position 9319: 0.0006489327869511222
Position 21083: 0.0006349447491046171
Position 7368: 0.0005969989849016898
Position 6860: 0.0005951864069258867
Position 1950: 0.0005757238532688215
Position 25398: 0.0005746565708054681
Position 9728: 0.0005735191548972012
Position 25055: 0.000512570877330534
Position 31814: 0.0004895783993230721
Position 9372: 0.0004486305845252753
Position 27304: 0.0004485922843338466
Position 4270: 0.0004370886844161537
Position 908: 0.0003943029249192315
Position 11238: 0.0003860659029437227
Position 3304: 0.00038275832464200476
Position 2826: 0.00038018240561096887
Position 29247: 0.0003761580430247472
Position 4302: 0.00037449169459929195
Position 1184: 0.00037039115621232283
Position 9004: 0.00033757843000489513
Position 24118: 0.00031707338768460183
Position 25195: 0.0002686996778405038
Position 27393: 0.00025708099484823913
Position 27263: 0.0002555521654413705
Position 3447: 0.00022099418820604858
Position 4115: 0.0002173082743062089
Position 3272: 0.0002167789678518399
Position 1664: 0.00020975457520160782
Position 25986: 0.00020897084136347168
Position 1218: 0.00020191397327224656
Position 4469: 0.0002004566391138118
Position 25179: 0.0001943938225748965
Position 25250: 0.00019281042454153804
Position 4426: 0.0001922538071030654
Position 257: 0.00017984372880548344
Position 21: 0.0001613873269810059
Position 23989: 0.00014063170069693182
Position 15518: 0.00011393626849380176
Position 25173: 0.00011337921356309257
Position 944: 0.00010942799769360555
Position 1909: 8.873878521721227e-05
Position 9039: 6.899870908141082e-05
Position 27488: 6.256688004876755e-05
Position 11413: 5.238688124071948e-05
Position 3: 4.3800821027337785e-05
Position 26461: 2.770706282322981e-05
Position 521: 2.4263701894692827e-05
Position 26437: 2.1694434971776255e-05
Position 135: 1.984755832352945e-05
Position 25243: 1.7183605505508375e-05
Position 1146: 1.6295853151392664e-05
Position 299: 1.62582616178988e-05
Position 265: 1.2721429184169399e-05
Position 19: 8.011791356111325e-06
Position 15551: 7.005101116623865e-06
Position 381: 1.867858175137034e-06
Position 10894: 1.835145641278292e-06
Position 643: 1.1085143115044496e-06
Position 38: 9.256866255941079e-07
Position 374: 7.8870807003288e-07
Position 15630: 7.347950320592671e-07
Position 1327: 7.296386044277357e-07
Position 15542: 6.209114956264182e-07
Position 10426: 5.835110612230156e-07
Position 572: 5.616758079924944e-07
Position 11016: 5.343849147516831e-07
Position 10703: 4.146036317780273e-07
Position 1336: 3.7512966869159897e-07
Position 10689: 3.6357113739581205e-07
Position 174: 3.406735712193007e-07
Position 48: 2.6470887111540424e-07
Position 552: 2.477761265424492e-07
Position 664: 2.3181737507970652e-07
Position 1536: 1.7963422023733899e-07
Position 337: 6.315237889863328e-08
Position 1371: 3.202089129020425e-08
Position 564: 3.4772298660210045e-10
Position 1257: 1.6833024024803343e-10
Position 10457: 3.335654910138332e-11
Position 151: 2.2195627289675478e-11
Position 319: 1.2312393277312075e-11
Position 1843: 7.438370718159471e-12
Position 148: 6.413131667971108e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 26253: 0.993367855243666
Position 25026: 0.9916507178309032
Position 10377: 0.9884500844715342
Position 14596: 0.9760693739297156
Position 8941: 0.9393465763211644
Position 23609: 0.9273174793290025
Position 28964: 0.9096707939517101
Position 1317: 0.9079393806560808
Position 27778: 0.8915769854990415
Position 9624: 0.8751556839732653
Position 21752: 0.8351388635564738
Position 24661: 0.6828408300228235
Position 4863: 0.5982224716879162
Position 9874: 0.4912303375212893
Position 43241: 0.45509713758662673
Position 14054: 0.4521124321179625
Position 15430: 0.3205469076425764
Position 13375: 0.29873098071433907
Position 28636: 0.2967970193050053
Position 28580: 0.27259714096372767
Position 9802: 0.2166372933838613
Position 43583: 0.20418763743480384
Position 30610: 0.1769325833764134
Position 13510: 0.1430381252481983
Position 25316: 0.13224070823469125
Position 37043: 0.12636787796797025
Position 26618: 0.11911775105716453
Position 39537: 0.11500140324465152
Position 22631: 0.1047730582413016
Position 22534: 0.08960267342597604
Position 18176: 0.07502980559427508
Position 1281: 0.07189318385415322
Position 391: 0.0693026283549729
Position 24682: 0.06753489705128835
Position 4717: 0.06450290669386359
Position 14088: 0.06418236918582045
Position 804: 0.06336134405718888
Position 10004: 0.062200864676953974
Position 1124: 0.05754027994677384
Position 26648: 0.054218286437090604
Position 15454: 0.04074224404465026
Position 9854: 0.038088940294063324
Position 1621: 0.03740590050287201
Position 8897: 0.03698303232524237
Position 572: 0.03656298682952047
Position 29845: 0.03625149199020367
Position 15484: 0.0352403530267751
Position 1021: 0.0342940017062979
Position 4821: 0.033025844968436004
Position 6137: 0.02962194977772941
Position 12667: 0.029166825857136754
Position 15369: 0.027452438506338692
Position 27799: 0.027257793155479233
Position 14119: 0.02684931220882812
Position 18206: 0.026731934452930865
Position 37339: 0.026089088833512457
Position 14905: 0.025261134809543808
Position 18192: 0.02437197592780111
Position 14541: 0.022555907789319322
Position 12644: 0.020674001491834085
Position 25301: 0.020173391495790154
Position 569: 0.019422887136794968
Position 18519: 0.01823746576241967
Position 971: 0.017738670557557543
Position 31582: 0.01724952933509411
Position 16728: 0.01670522086561696
Position 30606: 0.014029841256244097
Position 7945: 0.01374565379186289
Position 13316: 0.013434723309849387
Position 8900: 0.013130780542776575
Position 9877: 0.012919196838600582
Position 9898: 0.011710381377614487
Position 368: 0.01170922127691144
Position 1362: 0.011398103030616103
Position 14023: 0.011371515147587167
Position 5867: 0.011038370286365331
Position 19802: 0.010998341485499545
Position 5471: 0.01081961619769624
Position 23559: 0.010729721019126552
Position 21937: 0.010585856677262064
Position 26131: 0.009343274366673732
Position 38489: 0.008923644190011884
Position 712: 0.008699254258420781
Position 33201: 0.007879483961292113
Position 36337: 0.007785178097609454
Position 976: 0.007666774160173541
Position 27108: 0.007453519006152961
Position 36432: 0.0070924338018708765
Position 13870: 0.006971665583113152
Position 21229: 0.006220297770335135
Position 28864: 0.0061976021754143774
Position 9503: 0.006018427825924317
Position 28788: 0.005713417821065334
Position 31606: 0.00566713379234827
Position 10341: 0.0055984421758815735
Position 24219: 0.005503969188279543
Position 25288: 0.005305504034288005
Position 13446: 0.005056465776568932
Position 28650: 0.0043805956174931306
Position 36869: 0.004317953329811225
Position 24519: 0.004298650026361071
Position 4188: 0.004086610952652134
Position 8846: 0.004022956547338728
Position 6412: 0.0038915048563006446
Position 13660: 0.003775391472681347
Position 13600: 0.003647559561491306
Position 9208: 0.003545760450132404
Position 14971: 0.003529312385687721
Position 26576: 0.003075986589707557
Position 4160: 0.0030153718204777033
Position 9821: 0.0029230587818333013
Position 25588: 0.002877432363448903
Position 9418: 0.0028291436901657415
Position 29221: 0.002766998972446188
Position 1094: 0.0026627610182852483
Position 25039: 0.002603040736768906
Position 2657: 0.002246091824395403
Position 10450: 0.002221435911665388
Position 27268: 0.0021629054664809495
Position 2615: 0.0021473943684876882
Position 9531: 0.0021202521908355886
Position 31108: 0.002117545307665512
Position 30792: 0.0019942022380073014
Position 31786: 0.001988694609525517
Position 28665: 0.001988334921419124
