Gene = RNF11
index = 1146
Annotated 5SS: [  609 33855]
Annotated 3SS: [33684 34879]
SMsplice 5SS: [  609 29400 33855]
SMsplice 3SS: [29206 33684 34879]
top_k =  500
Partition function (log Z): -24.216159916438638

Sorted 5' Splice Sites (High to Low Probability):
Position 609: 0.9933706688455808
Position 14424: 0.14508763222905827
Position 3541: 0.02904821282064019
Position 1446: 0.01613327192037642
Position 204: 0.011192866487400675
Position 1895: 0.006758668775447987
Position 3815: 0.006200612223012051
Position 8663: 0.005141392957329827
Position 844: 0.0050518086629140774
Position 5565: 0.005047193723136088
Position 1904: 0.0024013975957088976
Position 769: 0.002398359763702751
Position 619: 0.0019216631085949216
Position 2105: 0.0017227955124958214
Position 1594: 0.0017188168165401523
Position 3873: 0.0016148709501131455
Position 6469: 0.001251824610160497
Position 354: 0.0011836947542918491
Position 2135: 0.0008525611580848032
Position 219: 0.000725817032370613
Position 2315: 0.0007254683344073341
Position 346: 0.0006568186306913287
Position 1750: 0.0004992280891510558
Position 51: 0.00044295783065027486
Position 3115: 0.00038097095316766774
Position 212: 0.0003160193917266646
Position 3013: 0.0001971519948950176
Position 2966: 0.00014135701482043022
Position 82: 0.0001365710026066182
Position 3471: 0.00012004690943567958
Position 3335: 0.00011072680116212535
Position 3288: 9.802529745068643e-05
Position 3208: 5.306592998458223e-05
Position 1145: 3.487875313567355e-05
Position 3145: 3.190222716969896e-05
Position 1147: 2.8883937917513106e-05
Position 426: 2.7668133248918494e-05
Position 359: 2.6967524818461846e-05
Position 1149: 2.1552590417492196e-05
Position 774: 2.014454076536556e-05
Position 1143: 1.6702931158416297e-05
Position 978: 1.2631187433622144e-05
Position 3381: 1.0447343404275578e-05
Position 1111: 6.071769676815484e-06
Position 930: 4.723928245084521e-06
Position 384: 4.532188686258178e-06
Position 1076: 4.467098880026367e-06
Position 35: 4.384510601136566e-06
Position 1755: 3.871886481759005e-06
Position 876: 3.562463197296432e-06
Position 621: 3.281605778948871e-06
Position 879: 2.4811309909554187e-06
Position 174: 2.1271934961747906e-06
Position 967: 1.0428851873297882e-06
Position 3: 3.49006847007403e-07
Position 2156: 2.6225568345700406e-07
Position 424: 1.7333689025636443e-07
Position 2125: 1.5334098553629094e-07
Position 639: 1.51288771292074e-07
Position 545: 8.149220606013891e-08
Position 1021: 2.46062545408034e-08
Position 1153: 2.110436193329786e-08
Position 830: 1.952374679340771e-08
Position 1322: 1.8782825107645692e-08
Position 625: 1.448041593333489e-08
Position 539: 1.1641647259099463e-08
Position 71: 9.497836226474846e-09
Position 20: 7.082520454208377e-09
Position 680: 1.55265641506099e-09
Position 623: 1.2634023572516504e-09
Position 804: 3.12903199659728e-10
Position 848: 5.285214764731182e-11
Position 871: 5.7129387897498806e-12
Position 892: 4.915167487014436e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 19656: 0.5291758077374455
Position 14337: 0.1855352688224894
Position 4010: 0.05597307270274933
Position 8834: 0.04004630868372826
Position 3003: 0.040023318701907104
Position 3334: 0.032868479983712104
Position 3737: 0.03032007866184141
Position 8810: 0.0204380523841665
Position 12582: 0.0157625216417602
Position 1820: 0.015684115726544778
Position 3984: 0.015670132832032238
Position 462: 0.014655412797058306
Position 1350: 0.01322076573679638
Position 8500: 0.01231686561228596
Position 9671: 0.00920270385970281
Position 3957: 0.008803693927189053
