Gene = HOXA10-HOXA9
index = 661
Annotated 5SS: [  368 15136]
Annotated 3SS: [15045 16171]
SMsplice 5SS: [  368 15136]
SMsplice 3SS: [15045 16171]
top_k =  500
Partition function (log Z): -6.791996114255616

Sorted 5' Splice Sites (High to Low Probability):
Position 368: 0.9908584516306185
Position 15136: 0.6808527575797468
Position 199: 0.6539569716980401
Position 4974: 0.23722926297718888
Position 8268: 0.21154802731334255
Position 10720: 0.1357926365945977
Position 3631: 0.06809456103088811
Position 6665: 0.042180562759452894
Position 5312: 0.028504081884324992
Position 947: 0.0199147166482111
Position 4592: 0.018852072620035912
Position 9583: 0.012687839425473007
Position 13279: 0.012234159988186444
Position 3082: 0.00887785244357823
Position 1048: 0.008191164461326155
Position 5239: 0.008153168085330252
Position 3556: 0.008150680270168487
Position 4829: 0.005253773449977192
Position 3199: 0.0027744045143054
Position 2613: 0.0024504335993377198
Position 5040: 0.002216548596763119
Position 10454: 0.002065141383276897
Position 4237: 0.0020490856199200285
Position 1521: 0.0019339104754395793
Position 5662: 0.0018921392523048367
Position 171: 0.0015719695135783238
Position 3547: 0.0012725830306220816
Position 3395: 0.0003461434888817389
Position 901: 0.0002210031048127751
Position 4807: 0.00013929174313029462
Position 123: 6.743032086130731e-05
Position 477: 6.501986128503816e-05
Position 704: 6.143426351392744e-05
Position 401: 2.991678863260475e-05
Position 460: 2.0398599039039266e-05
Position 1266: 1.3526746312058072e-05
Position 925: 1.3363876527450066e-05
Position 382: 1.0379452462701695e-05
Position 268: 8.08230702555897e-06
Position 508: 7.524536665920069e-06
Position 47: 7.42508798904093e-06
Position 273: 6.1479159633780745e-06
Position 420: 5.324794098286729e-06
Position 41: 3.846881012731141e-06
Position 714: 1.9385657213462485e-06
Position 2079: 9.672496607413956e-07
Position 469: 8.618069243328051e-07
Position 540: 6.371171795257292e-07
Position 215: 6.105081078570059e-07
Position 729: 3.5879166199854977e-07
Position 753: 2.6277117850373987e-07
Position 675: 2.3645537765523634e-07
Position 346: 2.359989222723823e-07
Position 360: 2.341157042141195e-07
Position 1042: 8.066580919449712e-08
Position 660: 6.328426317205845e-08
Position 808: 5.627573932461504e-08
Position 261: 4.908860294142117e-08
Position 412: 2.0077850993921338e-10
Position 362: 1.17659122391304e-10
Position 649: 1.1075605412009724e-10
Position 759: 8.017598944413537e-11
Position 396: 4.0398989897169646e-11
Position 464: 8.173837975094624e-12
Position 532: 3.0820102506034014e-13
Position 335: 1.699818681892562e-13
Position 429: 4.031436081255803e-14
Position 312: 2.581140517587031e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 16171: 0.973326919917484
Position 15045: 0.686163867172181
Position 283: 0.42401708540949384
Position 300: 0.21945104179127561
Position 8177: 0.2125157170708789
Position 4920: 0.18870075503793032
Position 10660: 0.09230017475869763
Position 3501: 0.07045431874441185
Position 10637: 0.04400500062535055
Position 4661: 0.03803615694351591
Position 4895: 0.03320208225284513
Position 6360: 0.025951623120124268
Position 5161: 0.021246871280264597
Position 4493: 0.01701085121208671
Position 826: 0.015793711043329398
Position 6438: 0.01335812316324488
Position 9388: 0.013240356551405076
Position 13192: 0.012542118325844556
Position 851: 0.011244238197566349
Position 2989: 0.008315162743948045
Position 16064: 0.006080023072315081
Position 3554: 0.00439811133976409
Position 6189: 0.003324346914119175
Position 15427: 0.003083810795708069
Position 2915: 0.002534302114079219
Position 10242: 0.00251484258075944
Position 4091: 0.0022639470078514305
Position 5534: 0.0019213051427737716
Position 4929: 0.0017713368396740671
Position 4520: 0.0017658457264304443
Position 12685: 0.001549889034689514
Position 879: 0.0015304527320582054
Position 3246: 0.0014001343829141213
Position 2542: 0.0013636176268926378
Position 236: 0.0012875177644396654
Position 11378: 0.00120520302305429
Position 7839: 0.00112634986425625
Position 2539: 0.0011094524621744672
Position 261: 0.001040987899015365
Position 3282: 0.0009367576325944501
Position 15289: 0.0008642915866343905
Position 3011: 0.000854808042556263
Position 346: 0.0008193594007548083
Position 1351: 0.000718823704456857
Position 3315: 0.0006884530656982443
Position 1332: 0.0005732999221830528
Position 1427: 0.0003788919532983744
Position 11882: 0.00034205435298453846
Position 1225: 0.0003224041107836656
Position 3473: 0.00023877299712720461
Position 4427: 0.00013550695689496797
Position 507: 0.00012019008671958672
Position 1004: 0.00010848775785973923
Position 9328: 0.00010758110221248195
Position 6052: 0.00010371330573062697
Position 2770: 0.00010157183693280608
Position 6889: 8.344274146994614e-05
Position 600: 7.76690165109874e-05
Position 8036: 6.568939143659542e-05
Position 2519: 5.987830486292454e-05
Position 6853: 5.816644042508852e-05
Position 6123: 5.6219286314079065e-05
Position 9761: 5.293988698828606e-05
Position 7154: 4.689833055745975e-05
Position 2727: 3.8987409356763755e-05
Position 1780: 3.747211318545059e-05
Position 3730: 3.65733274720488e-05
Position 2934: 3.4503060526923525e-05
Position 2560: 3.002304291586443e-05
Position 1678: 2.891489373799499e-05
Position 2069: 2.7695635506922736e-05
Position 1553: 2.6498257405973072e-05
Position 1956: 2.3125713475335666e-05
Position 3146: 2.2410916042483056e-05
Position 5934: 2.2287230537564094e-05
Position 3911: 2.1850973078558414e-05
Position 3630: 1.9489304281440043e-05
Position 1936: 1.9155209305210115e-05
Position 6903: 1.5935100649456792e-05
Position 1826: 1.4828658691810583e-05
Position 3686: 1.251184605288705e-05
Position 790: 1.1429366786471438e-05
Position 1608: 8.57869973713808e-06
Position 1978: 7.936824069914385e-06
Position 328: 7.762584115956744e-06
Position 966: 7.699081519505857e-06
Position 2683: 6.452567146319253e-06
Position 1628: 6.075665387410386e-06
Position 1073: 5.353519226322957e-06
Position 4668: 4.868658941659623e-06
Position 1259: 3.798273948676598e-06
Position 1852: 3.7466851473327277e-06
Position 3424: 3.6308788723040982e-06
Position 3753: 3.5787487828119347e-06
Position 5480: 2.9985243173805615e-06
Position 980: 2.569298345687713e-06
Position 438: 1.8894520950548723e-06
Position 1639: 1.3785072515885384e-06
Position 1784: 1.2871641160491787e-06
Position 1583: 1.1033571404554518e-06
Position 325: 1.0107952795059896e-06
Position 1166: 6.287232622341515e-07
Position 1451: 5.575018937322048e-07
Position 566: 3.6307507562652335e-07
Position 579: 2.539750673812243e-07
Position 553: 2.248491973101031e-07
Position 310: 1.6365794452323936e-07
Position 480: 1.5286779566804407e-07
Position 258: 1.4068350067982296e-07
Position 332: 7.927076118998138e-08
Position 242: 6.807699380223709e-08
Position 799: 4.174789414031941e-08
Position 796: 3.706453169641037e-08
Position 435: 3.114799721127369e-08
Position 519: 2.8205304348745604e-08
Position 367: 2.4529406504353855e-08
Position 1015: 1.4793671273534958e-08
Position 1018: 1.339611855805736e-08
Position 610: 1.2268846581644715e-08
Position 1084: 1.1520347174826052e-08
Position 774: 5.733620496471166e-09
Position 920: 4.577369017078021e-09
Position 516: 4.557844501858151e-09
Position 396: 3.0639149786727514e-09
Position 894: 2.412406708206832e-09
Position 671: 2.392884843030784e-09
Position 615: 1.571334203792928e-09
Position 1101: 1.4122849088035357e-09
Position 912: 1.0252407575561926e-09
Position 914: 7.9409167192879e-10
Position 756: 5.946078858071896e-10
Position 947: 1.0892382398838277e-10
Position 535: 2.091086191028266e-11
Position 189: 2.288189638506223e-12
Position 194: 6.245861772786591e-13
Position 129: 2.0164782686750257e-13
Position 372: 5.598532173405989e-14
Position 484: 3.484349234777116e-14
Position 412: 1.5293133561855326e-14
Position 387: 1.458001642797683e-14
Position 419: 1.4492677123389212e-14
Position 191: 6.770853983020144e-15
Position 374: 3.095521835542495e-15
Position 153: 2.6049189764487627e-15
Position 140: 4.0661560685507336e-16
Position 382: 1.8258391875382203e-17
