Gene = GLMN
index = 597
Annotated 5SS: [   52  1016  1573  7559  8779 10063 12487 27512 29254 30872 31064 32277
 32558 34423 35354 36114 51099 51915]
Annotated 3SS: [  946  1446  7438  8669  9824 12383 27323 29199 30840 30973 32234 32483
 34337 35243 36049 50986 51831 52329]
SMsplice 5SS: [   52  1016  1573  7559  8779 12487 18393 27512 31064 34423]
SMsplice 3SS: [  946  1446  7438  8645 12383 18261 27323 30840 34337 51831]
top_k =  500
Partition function (log Z): -14.118050142458218

Sorted 5' Splice Sites (High to Low Probability):
Position 18393: 0.9952202638296248
Position 27512: 0.9814418657264108
Position 7559: 0.9703982536008123
Position 52: 0.9036059923493911
Position 1573: 0.8888930112339108
Position 8779: 0.8691165552914187
Position 1016: 0.7826167763286483
Position 31064: 0.7209270996163707
Position 12487: 0.7021824382826
Position 10063: 0.6367409067646794
Position 12465: 0.2862365168515337
Position 35354: 0.23716543872609874
Position 29254: 0.15726832596994092
Position 9285: 0.14884945590403814
Position 13298: 0.13000415137958204
Position 491: 0.12891023751676672
Position 9289: 0.12847254028772542
Position 5057: 0.1195794301268727
Position 12123: 0.10173306045234831
Position 15066: 0.09459381071348394
Position 10810: 0.07922896060108614
Position 12822: 0.06532236251620975
Position 4669: 0.062284012190226196
Position 3191: 0.05035305117699749
Position 10781: 0.027235511460715154
Position 1826: 0.025414797548332896
Position 5096: 0.021979913578052422
Position 3486: 0.020283723871830153
Position 14436: 0.019520763439480105
Position 15740: 0.01947759687819398
Position 1183: 0.019224007963088596
Position 13712: 0.01854151514466122
Position 7553: 0.015895305480778124
Position 7883: 0.013653045422394254
Position 2482: 0.012048512222624635
Position 12301: 0.011162279609051147
Position 10776: 0.008168741854228855
Position 3237: 0.006781019498513344
Position 6936: 0.006494618018374543
Position 7955: 0.006344723246154638
Position 5222: 0.005793390675250004
Position 3320: 0.005515774211688769
Position 1246: 0.0023365275322707294
Position 1288: 0.0019799090881464187
Position 17: 0.0016560133285435825
Position 1020: 0.0014790883546348553
Position 8885: 0.0014490968304253916
Position 1263: 0.0013727005617038604
Position 149: 0.0013085366888930601
Position 639: 0.0010972412821128165
Position 325: 0.0008946424677091106
Position 542: 0.0007599317541673525
Position 13245: 0.0006122205427404615
Position 102: 0.0005832135207045261
Position 72: 0.0005635220903125121
Position 13584: 0.0005333324262980605
Position 1032: 0.0005317090665972208
Position 486: 0.0005051870410168626
Position 369: 0.0003406566277475235
Position 361: 0.0002469199411575096
Position 9318: 0.00023629957137374816
Position 9951: 0.0002007786517637174
Position 353: 0.00015230853026933393
Position 1139: 0.00014056211338892016
Position 1307: 9.842931070918164e-05
Position 121: 9.25000110536769e-05
Position 1276: 8.66097327864669e-05
Position 855: 7.40029076009371e-05
Position 2435: 6.231072402846021e-05
Position 666: 5.621312227180461e-05
Position 12491: 5.5992542343958367e-05
Position 227: 3.7376771192913426e-05
Position 762: 3.710276719810601e-05
Position 1251: 3.565047384643428e-05
Position 602: 2.6744000056510203e-05
Position 576: 2.5883854169385575e-05
Position 1093: 1.8841538659817063e-05
Position 42: 1.8658020803084675e-05
Position 95: 1.828028974566544e-05
Position 229: 1.490412346091617e-05
Position 4619: 1.4840629711347997e-05
Position 906: 1.2689307464008275e-05
Position 359: 1.2576865453242288e-05
Position 1577: 1.2403927257006043e-05
Position 79: 1.2376190906904175e-05
Position 61: 1.1942901995805899e-05
Position 2570: 1.1405299456203629e-05
Position 1887: 9.67094201625302e-06
Position 152: 8.319114271083279e-06
Position 2429: 7.698559586522322e-06
Position 2726: 7.172103731321084e-06
Position 56: 3.186351756310295e-06
Position 606: 2.2193954860090025e-06
Position 1686: 9.591435809390129e-07
Position 1497: 5.77193486775182e-07
Position 348: 8.10924274628706e-09
Position 64: 3.573195338347994e-10
Position 467: 4.560365339304128e-12
Position 1152: 1.9835889918241887e-13
Position 345: 1.3733835751165552e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 18261: 0.9961389926195358
Position 27323: 0.9841669702779944
Position 12383: 0.9645551255817703
Position 1446: 0.8664424058012117
Position 946: 0.7682196720566211
Position 30840: 0.767346440786978
Position 7438: 0.7387143346404159
Position 8645: 0.6072043285642201
Position 35243: 0.3569431299425862
Position 34669: 0.33643293985516687
Position 35694: 0.31712399941128955
Position 9788: 0.2656652035196995
Position 7347: 0.22789115103380309
Position 8669: 0.21709531584349742
Position 9824: 0.19975283212596875
Position 29199: 0.19147670995284397
Position 9119: 0.1415167165876238
Position 10721: 0.11433918384580488
Position 9889: 0.10062086006589675
Position 13164: 0.09703808235968547
Position 4991: 0.07479176749980439
Position 9096: 0.07144271009127759
Position 35551: 0.06836854276046016
Position 9070: 0.06172485096360817
Position 14806: 0.06152782060091775
Position 5023: 0.05120781728282506
Position 9955: 0.050288336776315515
Position 4564: 0.046222121700145134
Position 3046: 0.04257662758587895
Position 12043: 0.04034154803362058
Position 11992: 0.038376422739977774
Position 15025: 0.03324032606111234
Position 12779: 0.032989672614685196
Position 12599: 0.029497933945283866
Position 802: 0.02443410575958754
Position 13187: 0.021431831996948182
Position 369: 0.020009006101100214
Position 14290: 0.019829409522872744
Position 28558: 0.01859298688205902
Position 12418: 0.017436937289378264
Position 12171: 0.01708701968121173
Position 8765: 0.0162121108888203
Position 1686: 0.015362252186702868
Position 15638: 0.014816075837137205
Position 12025: 0.01419152135876833
Position 32234: 0.014085216328087782
Position 9866: 0.014007662054183427
Position 30247: 0.01387620283109214
Position 4700: 0.01345294783237012
Position 3347: 0.01330357378557149
Position 28368: 0.012556561288256794
Position 1362: 0.012127729603368321
Position 245: 0.01203463009948187
Position 8735: 0.011387352906024871
Position 13623: 0.010937906911868788
Position 2936: 0.010841285643364219
Position 2380: 0.010697001485933607
Position 7802: 0.010578414526426192
Position 8608: 0.010378882755765437
Position 7239: 0.01010029087746988
Position 7318: 0.009123177673525574
Position 11911: 0.00882356831998165
Position 4512: 0.00803444898390981
Position 13116: 0.007429361816050991
Position 5082: 0.00719970799063224
Position 6787: 0.006494618018374543
Position 4600: 0.006371506348402247
Position 7730: 0.005960937477121222
Position 13500: 0.005930671512990629
Position 22320: 0.005479415962155963
Position 9920: 0.005469497751683742
Position 1497: 0.005415964836539441
Position 458: 0.005029897641798222
Position 15684: 0.004851033305822836
Position 13001: 0.00471887714552434
Position 3409: 0.004624812470517794
Position 1456: 0.004498471961235233
Position 1689: 0.004368936702658275
Position 8718: 0.004207857397538896
Position 209: 0.003311778555581159
Position 12729: 0.003196418818996756
Position 2822: 0.003066151588068255
Position 22757: 0.0029598935189091022
Position 9192: 0.00287482122555688
Position 8557: 0.002496547723345267
Position 3190: 0.002276814334231746
Position 13519: 0.0022280346524158313
