Gene = PXYLP1
index = 1104
Annotated 5SS: [   84 28427 46673 47677 55626]
Annotated 3SS: [28294 46513 47549 55485 60439]
SMsplice 5SS: [   84  6320 28427 30513 32828 33610 46673 47677 55626]
SMsplice 3SS: [ 6200 28294 30414 32755 33551 46513 47549 55485 60439]
top_k =  500
Partition function (log Z): -28.841494085614997

Sorted 5' Splice Sites (High to Low Probability):
Position 84: 0.9866731211917483
Position 6320: 0.9184991977108777
Position 608: 0.5717317479049644
Position 11159: 0.5219686756076165
Position 3727: 0.500600473908763
Position 2491: 0.3653604667826862
Position 10589: 0.313731839671329
Position 3129: 0.21744607745749284
Position 13196: 0.1366093216142082
Position 3966: 0.13279819495466613
Position 984: 0.13058647248654254
Position 7157: 0.08327777820389466
Position 1015: 0.07567801268187714
Position 3181: 0.07093289409666151
Position 12986: 0.06372844370265678
Position 752: 0.042358541152732056
Position 3133: 0.021495559586048332
Position 8421: 0.012992424703879174
Position 2788: 0.011457692123449558
Position 3758: 0.010415905314261176
Position 12216: 0.008743383841104728
Position 2418: 0.007916258040685624
Position 153: 0.006984796399205842
Position 1278: 0.006215167918662264
Position 2247: 0.0027913523798975565
Position 1298: 0.0026547015696210216
Position 1019: 0.0022341913041019233
Position 142: 0.0019034324356137268
Position 1265: 0.0011368135431233562
Position 7324: 0.0009907605704705192
Position 1024: 0.0009864660180159872
Position 1427: 0.0009272414229345541
Position 173: 0.0008475815398698113
Position 3781: 0.0008131403734758968
Position 730: 0.0005110670331630389
Position 166: 0.0004674678443596083
Position 6262: 0.0004400511502432223
Position 1075: 0.0004076367263924156
Position 88: 0.0003296301105508576
Position 2387: 0.00029564847360973577
Position 794: 0.00027844723911057506
Position 2174: 0.0002532251466193988
Position 832: 0.00022387456935755014
Position 250: 0.00010091896290678255
Position 600: 1.0932823793142935e-05
Position 881: 8.640271256208798e-06
Position 585: 6.150984825583766e-06
Position 338: 5.4391950180686654e-06
Position 1090: 5.24220286537942e-06
Position 934: 4.520754035168527e-06
Position 1139: 2.3359248138726265e-06
Position 114: 1.739328550948368e-06
Position 207: 1.2348610424856118e-06
Position 988: 1.21663065983106e-06
Position 347: 1.0139827142591566e-06
Position 763: 9.036062996449372e-07
Position 695: 8.60918106881579e-07
Position 1012: 8.510236725883112e-07
Position 190: 7.998941810834151e-07
Position 766: 7.356084688922767e-07
Position 430: 5.008447489758596e-07
Position 948: 3.015775237620411e-07
Position 245: 2.1980066574638648e-07
Position 159: 1.2488624886674375e-07
Position 120: 4.772152535217559e-08
Position 400: 7.524839186573556e-09
Position 349: 3.671883226469909e-09
Position 1125: 1.030647297952423e-09
Position 761: 9.311400482604894e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 6200: 0.6868108287959405
Position 10959: 0.5764935203851128
Position 504: 0.3918265093684051
Position 3621: 0.37699907882143135
Position 2387: 0.31657203643287707
Position 10372: 0.3156857439086228
Position 12865: 0.269785697486335
Position 19457: 0.26290591059815516
Position 6115: 0.22636577080596826
Position 12123: 0.1967161251572899
Position 3040: 0.19212199712214048
Position 900: 0.1572362516041346
Position 3057: 0.11514131853506843
Position 3569: 0.11476678095134667
Position 13084: 0.1112895703167304
Position 3868: 0.09379283569690114
Position 454: 0.088348438737928
Position 6494: 0.06468879546386641
Position 375: 0.06128680611587688
Position 13246: 0.05593645715937566
Position 13661: 0.04737918672415845
Position 7033: 0.04623504245677905
Position 3876: 0.03872596469310738
Position 7455: 0.03246079136694305
Position 389: 0.028864763822633102
Position 906: 0.02824046003060767
Position 13794: 0.02410464893065828
Position 7085: 0.021407660127768215
Position 3674: 0.020195275889623145
Position 2354: 0.019814233857975524
Position 7127: 0.019624735473966728
Position 547: 0.01556860779995793
Position 2324: 0.015475231136082538
Position 7839: 0.015237131582902437
Position 5848: 0.01388012381406543
Position 8275: 0.012992424703879174
Position 1202: 0.011661882163795004
Position 12395: 0.011441101076459726
Position 2173: 0.010264313746451014
Position 884: 0.01002570754146589
Position 9067: 0.009737649853744689
Position 438: 0.00867881923627477
Position 2206: 0.00841731360457478
Position 2679: 0.005698169772131429
Position 7412: 0.00523549897255821
Position 12100: 0.004981236083094175
Position 939: 0.0049810354260276125
Position 474: 0.00497417230437199
Position 355: 0.004541422236032601
Position 2384: 0.0041709409197486225
Position 2700: 0.003827738569484832
Position 13316: 0.0037923628011655485
Position 879: 0.003685732688828168
Position 729: 0.0035134450496299174
Position 645: 0.0034652795523489694
Position 668: 0.003360366198400797
Position 4409: 0.0028993103552202963
Position 7369: 0.002581024364029803
Position 10624: 0.002489265724937395
Position 2880: 0.0024852271660203017
Position 7744: 0.0024018572031540915
Position 8960: 0.002375136043220226
Position 6462: 0.002271951694244133
Position 8613: 0.0018998002281663136
Position 3829: 0.0016271161078112942
Position 4266: 0.001315837452222445
Position 854: 0.0012512735558161284
Position 7554: 0.001246396805985483
Position 2391: 0.0011355832163474056
Position 2659: 0.0011095555120135153
Position 4686: 0.000927985024472681
Position 953: 0.000763969916955276
Position 607: 0.0006392396542065547
Position 751: 0.0006364531305170761
Position 2051: 0.0005949372890990587
Position 2435: 0.000577180191879716
Position 2626: 0.0004781908019409283
Position 4443: 0.00046587779645015004
Position 8520: 0.00038782461391170564
Position 2844: 0.00038150213283967316
Position 6826: 0.00038012075037242713
Position 6604: 0.0003282836483666935
Position 207: 0.00027582696150344274
Position 4629: 0.00022677355529114585
Position 2891: 0.00017093809178319604
Position 4859: 0.00016393477254809794
Position 306: 0.0001279024186948795
Position 2127: 0.00011263275500111896
Position 678: 0.00011021714884478957
Position 592: 0.00010373391491064108
Position 4061: 0.000100808075701046
Position 2768: 5.905916427132099e-05
Position 827: 5.770948499753434e-05
Position 301: 4.804098973000251e-05
Position 1205: 4.312550100089957e-05
Position 4064: 4.081893066516319e-05
Position 391: 3.843685074257932e-05
Position 1295: 3.820016287376468e-05
Position 2111: 2.5346929923349415e-05
Position 243: 8.146147212979301e-06
Position 600: 5.692086083608234e-06
Position 612: 3.043650179119895e-06
Position 269: 1.8681483213880108e-06
Position 552: 1.6588872257364774e-06
Position 724: 1.211841261388912e-06
Position 559: 6.038523098379821e-07
Position 2630: 4.632741067061927e-07
Position 164: 4.038574648815015e-07
Position 993: 3.081919004505784e-07
Position 771: 2.701681349060749e-07
Position 695: 2.564129213781598e-07
Position 988: 1.6906475329537523e-07
Position 213: 1.1117680611174664e-07
Position 756: 1.0891700207687031e-07
Position 615: 1.0529236857702662e-07
Position 225: 9.91690747672512e-08
Position 186: 3.0292070454862324e-08
Position 2255: 1.9189240028781294e-08
Position 148: 5.728810862188949e-10
Position 1061: 1.567521619289277e-10
Position 1015: 1.5398767350248254e-10
Position 172: 1.0484449552754525e-10
Position 215: 8.9940482272607e-11
Position 180: 8.11831227488212e-11
