Gene = ASB6
index = 100
Annotated 5SS: [ 279 1625 2764 2964 3593]
Annotated 3SS: [1442 2656 2854 3505 3707]
SMsplice 5SS: [ 279 1625 2764 2964 3593]
SMsplice 3SS: [1527 2656 2854 3505 3707]
top_k =  500
Partition function (log Z): 8.495346055909604

Sorted 5' Splice Sites (High to Low Probability):
Position 2764: 0.9986626843712241
Position 2964: 0.9746394815950358
Position 3593: 0.9545382498618932
Position 279: 0.8489709746082243
Position 1625: 0.7767620233937897
Position 3987: 0.490544307577839
Position 1159: 0.2807702926788251
Position 4417: 0.2568497806491518
Position 2397: 0.250674595990565
Position 3774: 0.18689742911828322
Position 2501: 0.17587324371991417
Position 632: 0.09550270729025952
Position 1956: 0.07828835637262471
Position 2141: 0.039850082954120916
Position 296: 0.0313102205959293
Position 4510: 0.01840220862643567
Position 71: 0.017886800160687128
Position 1652: 0.01641786387861905
Position 1678: 0.011806101505560712
Position 1644: 0.010894820083734566
Position 2367: 0.01084354894311268
Position 4954: 0.008967363634067652
Position 3050: 0.006370034025534423
Position 217: 0.005897670798298437
Position 987: 0.005443066565050047
Position 995: 0.005281859990565381
Position 821: 0.00515708301990117
Position 2569: 0.005119556913282991
Position 4295: 0.005010295679070381
Position 733: 0.004800637505795374
Position 3269: 0.003985349742950288
Position 815: 0.003592583550708981
Position 596: 0.003196345886283002
Position 100: 0.0031788150926689183
Position 4109: 0.0030463369543323525
Position 838: 0.0028863467875115964
Position 4855: 0.002285271809926967
Position 4330: 0.0022723642059372037
Position 1163: 0.0020577957325998084
Position 4828: 0.0018231829256750555
Position 2968: 0.001743088320834892
Position 957: 0.0016747607390163448
Position 879: 0.0016383599590003002
Position 2531: 0.0015436321717505045
Position 204: 0.0012803176335312227
Position 2775: 0.0011757695756054267
Position 1534: 0.0010526649492085213
Position 676: 0.0006349425499321445
Position 76: 0.0006309921806738774
Position 917: 0.0006041632666790584
Position 3642: 0.0003366733524587505
Position 2281: 0.0003320167840946261
Position 1036: 0.0002868617531088001
Position 1062: 0.00024488244801276526
Position 267: 0.00023883835662209438
Position 1132: 0.0002162093385488674
Position 2494: 0.00021403653234071748
Position 1401: 0.00019819234418839185
Position 1102: 0.00018143035750192404
Position 3029: 0.00015159930076173443
Position 5058: 0.00011843684069056965
Position 702: 0.00011465574450242307
Position 1262: 0.00010751647030890841
Position 420: 0.0001020672941703257
Position 893: 6.65925678200846e-05
Position 2728: 6.389498182966849e-05
Position 901: 4.304951804872934e-05
Position 3013: 3.4474617446661476e-05
Position 3782: 2.2245883864089697e-05
Position 4379: 1.9750106534311584e-05
Position 2942: 1.7948876856028716e-05
Position 4429: 1.773241147022731e-05
Position 3575: 1.6612631287597107e-05
Position 2746: 1.6110738052438267e-05
Position 3547: 1.3716635887916557e-05
Position 3644: 1.0987514685389265e-05
Position 3206: 9.310551726910439e-06
Position 749: 8.969499268611065e-06
Position 897: 8.520158679294662e-06
Position 507: 8.115610404605687e-06
Position 626: 7.383390345629296e-06
Position 359: 6.6929035516289065e-06
Position 587: 4.246785879073452e-06
