Gene = RP11-111K18.1
index = 1157
Annotated 5SS: [   57  4792  5639  7500  8850 10317 14397 14661]
Annotated 3SS: [ 4714  5505  7376  8767 10242 14338 14483 21252]
SMsplice 5SS: [   57  4792  5639  7500  8850 10317 14397 14661]
SMsplice 3SS: [ 4714  5505  7376  8767 10242 14338 14483 21252]
top_k =  500
Partition function (log Z): 3.960143687803853

Sorted 5' Splice Sites (High to Low Probability):
Position 10317: 0.9729930356471388
Position 14397: 0.9652999242779625
Position 7500: 0.9615931221238002
Position 8850: 0.8677918618007716
Position 14661: 0.864422279569512
Position 5639: 0.8419362092363959
Position 4792: 0.780606272350021
Position 57: 0.6733562690966067
Position 16387: 0.5516532297218651
Position 1079: 0.5146156593947218
Position 15042: 0.34567731200075946
Position 10726: 0.27653756832706594
Position 4207: 0.24958343311338427
Position 302: 0.22701609284971622
Position 19273: 0.22374776215465747
Position 6337: 0.2220975583506365
Position 15879: 0.19268958713404868
Position 9220: 0.18115099635123175
Position 5935: 0.1776195337163827
Position 4099: 0.142384844000126
Position 14203: 0.11889742003928848
Position 13702: 0.10403247690726625
Position 21374: 0.07922220214534109
Position 15062: 0.05963673538888529
Position 8134: 0.05793233769387391
Position 7296: 0.056072643481655506
Position 10971: 0.036834764078200556
Position 14571: 0.03462843575450277
Position 5849: 0.029536116750916486
Position 13613: 0.02571885017120201
Position 9297: 0.021868956145650886
Position 15121: 0.020368243665837758
Position 17012: 0.02008791448652755
Position 5247: 0.018861346189795063
Position 21362: 0.01854008047071598
Position 19951: 0.018253870717206067
Position 30: 0.01789088067715866
Position 15708: 0.017855775583446833
Position 12434: 0.017443052388941907
Position 5605: 0.016922443981826706
Position 14964: 0.015580088904775894
Position 4632: 0.014945096777039615
Position 14062: 0.014734451496298453
Position 9636: 0.013151879768174259
Position 10: 0.012885819623690743
Position 8445: 0.012608366258497683
Position 4011: 0.012150721847733921
Position 7064: 0.011951119729458516
Position 3960: 0.011461712418701132
Position 882: 0.011126750051252172
Position 102: 0.011002289937438323
Position 17414: 0.009690110410637394
Position 4190: 0.008773250957227623
Position 3881: 0.008597419295917475
Position 3753: 0.00851264333517629
Position 8537: 0.005365878357364446
Position 11463: 0.005357380170651876
Position 4824: 0.005213212721672759
Position 11056: 0.004426393628502707
Position 6196: 0.004418953742175439
Position 10500: 0.0043379440528580615
Position 16402: 0.0037652119643622525
Position 77: 0.003405198765324807
Position 8394: 0.0029700384731306826
Position 7234: 0.002440284457441509
Position 256: 0.002324884871444642
Position 15052: 0.002178794333621577
Position 95: 0.002051100246300776
Position 6999: 0.002037199096695418
Position 8975: 0.001979214533277612
Position 11431: 0.0019534998951436042
Position 7456: 0.0019530796779604455
Position 14608: 0.0017566884158891074
Position 11922: 0.0017117894653410134
Position 3983: 0.0016720585187063853
Position 15204: 0.0016176362417796343
Position 11187: 0.0015977880539424668
Position 8292: 0.0013998097724038491
Position 14406: 0.0013636432938230324
Position 417: 0.0013111144872396414
Position 9750: 0.001287475425605272
Position 4201: 0.001209199666268719
Position 8343: 0.0011760056200134789
Position 8854: 0.0007796727627298624
Position 163: 0.0006929508799813655
Position 806: 0.0006691057461413623
Position 2520: 0.0005801402474645835
Position 1434: 0.0005732118348423529
Position 3137: 0.000564136355200118
Position 2672: 0.0004920507885983619
Position 10332: 0.0004890066261124353
Position 9459: 0.000468273751184656
Position 2727: 0.00045055072418080406
Position 3583: 0.00044264811887845327
Position 649: 0.0004084402555327022
Position 722: 0.0003992351331215913
Position 2717: 0.00039907298471803616
Position 145: 0.00037145174955300296
Position 1072: 0.00035174324247131945
Position 10382: 0.00031071499085530375
Position 3260: 0.00030861657633601266
Position 959: 0.000305021781662781
Position 1564: 0.0002699328706929448
Position 503: 0.00021875282904757805
Position 1193: 0.00021310672952220487
Position 2125: 0.0002018487960296051
Position 850: 0.00015495458096580054
Position 688: 0.0001292117940356418
Position 238: 0.0001111433193054996
Position 2907: 7.592547606403023e-05
Position 947: 7.273020651907555e-05
Position 431: 5.5272380365566066e-05
Position 158: 4.9620966605300313e-05
Position 10688: 4.9102690846383774e-05
Position 672: 3.8705800228837556e-05
Position 661: 3.74656758150073e-05
Position 86: 3.6718439048028195e-05
Position 280: 3.417228259463359e-05
Position 456: 2.718542208119559e-05
Position 655: 2.3891519564316286e-05
Position 270: 2.1819201609854458e-05
Position 197: 1.8978127665585054e-05
Position 465: 1.765646893725986e-05
Position 905: 1.6519501789164293e-05
Position 626: 1.1421133737385013e-05
Position 11296: 8.96207063161332e-06
Position 135: 7.3703375883716196e-06
Position 11420: 4.85836084004117e-06
Position 10934: 3.5120205339850894e-06
Position 378: 3.152318734167239e-06
Position 10371: 5.352908805126971e-07
Position 434: 1.117926364477229e-07
Position 89: 1.0928533027539901e-07
Position 470: 8.899672145275278e-08
Position 1264: 6.51311230848757e-08
Position 520: 6.33403487531457e-08
Position 563: 6.113207276507028e-08
Position 1206: 5.845866138494316e-08
Position 109: 7.631706845817348e-09
Position 118: 4.682527462320733e-09
Position 175: 5.29423650364388e-11
Position 356: 1.5796541087081536e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 10242: 0.9694211135574433
Position 7376: 0.954830460673634
Position 14338: 0.921953939841578
Position 21252: 0.9214265611599012
Position 14483: 0.9045154953812428
Position 8767: 0.8699769364991637
Position 5505: 0.8319064322881369
Position 4714: 0.7124206919266132
Position 16292: 0.556183221847211
Position 781: 0.2764669984276819
Position 14822: 0.2737895446563741
Position 4098: 0.26098531297909106
Position 10602: 0.25675270997797117
Position 15677: 0.20180439009928705
Position 9108: 0.1555203285421245
Position 19158: 0.14600523142816565
Position 6168: 0.13823261833240982
Position 13502: 0.12975132707846823
Position 14125: 0.12341578420804712
Position 14947: 0.09210842501323514
Position 5766: 0.08884523978250648
Position 958: 0.08683533936695478
Position 3959: 0.08604090249396584
Position 3847: 0.06904347416850318
Position 6075: 0.06672043224994044
Position 5738: 0.05456645760345919
Position 5885: 0.05247140415010862
Position 19102: 0.05133759027436557
Position 14880: 0.04714749424724015
Position 7173: 0.044627625763589036
Position 14288: 0.043306744905893084
Position 1018: 0.04175931063866923
Position 10822: 0.041225197656654604
Position 19621: 0.04035293531344512
Position 4736: 0.03868393479190647
Position 22061: 0.035745751020914145
Position 8971: 0.03420380308105368
Position 14924: 0.03155897579006233
Position 6938: 0.028509181223211073
Position 7997: 0.027396970520164904
Position 19064: 0.026901619830804312
Position 740: 0.024857217906934043
Position 5358: 0.0245448952968988
Position 16805: 0.024522312805498665
Position 10473: 0.021591639654433593
Position 17111: 0.021254040623302196
Position 1028: 0.020919906525064636
Position 21559: 0.018421522759696433
Position 21988: 0.018375849538406364
Position 876: 0.017773317655408825
Position 4651: 0.016513334878807236
Position 4270: 0.016418760599633406
Position 6194: 0.01633615726249134
Position 13875: 0.014734451496298453
Position 22090: 0.0146624296951815
Position 12252: 0.012964331703125907
Position 8342: 0.012298358134383049
Position 4761: 0.010883403925210759
Position 8076: 0.010525957190593497
Position 15486: 0.00959887033515657
Position 3909: 0.008304529216695966
Position 5702: 0.008025785484163083
Position 5810: 0.007934285687602191
Position 5158: 0.00753070068402028
Position 7827: 0.00734832902354736
Position 9632: 0.007147755089636751
Position 3782: 0.007048975128412787
Position 7847: 0.00656584180861213
Position 7295: 0.006508944702474239
Position 11180: 0.005981673318290154
Position 21788: 0.005673987249132053
Position 20980: 0.0055868373114398105
Position 3965: 0.004832413251641527
Position 14770: 0.004680340991776396
Position 3615: 0.004258135354008748
Position 19329: 0.003949960518939171
Position 8291: 0.003923697229796495
Position 4919: 0.003850161364349695
Position 5106: 0.0038267917722485108
Position 9569: 0.00378158462435513
Position 923: 0.00372066471789134
Position 19605: 0.0033482958679537478
Position 8393: 0.0031591313600537706
Position 9036: 0.0031569179775756333
Position 14799: 0.003057356553252724
Position 8190: 0.0029784044033670755
