Gene = DPH2
index = 462
Annotated 5SS: [ 319  705 1186 2067 2331]
Annotated 3SS: [ 591  961 1382 2153 2410]
SMsplice 5SS: [ 319  705 2067 2331]
SMsplice 3SS: [ 591 1937 2153 3006]
top_k =  500
Partition function (log Z): -1.4633681437822654

Sorted 5' Splice Sites (High to Low Probability):
Position 2067: 0.9436108920703136
Position 2331: 0.8110882358086212
Position 705: 0.6393919561726693
Position 319: 0.6380223418005495
Position 1186: 0.6118507142507903
Position 267: 0.195915879390344
Position 814: 0.18950866122698592
Position 723: 0.14034737760149363
Position 1411: 0.10406616418908445
Position 506: 0.09992485366021245
Position 2482: 0.06791575275843735
Position 1788: 0.04842769268564113
Position 1217: 0.03567017816579576
Position 1748: 0.03331251971370567
Position 1721: 0.027153473028946853
Position 1159: 0.02294650009328173
Position 309: 0.021919441439860833
Position 1454: 0.01897480068632332
Position 1537: 0.009301436750184492
Position 2542: 0.0063891001034503975
Position 982: 0.004772193523689876
Position 1542: 0.0033138223387115208
Position 1618: 0.0022151362416083743
Position 341: 0.0018774386557231524
Position 137: 0.0017685276155649798
Position 686: 0.0014901643113411523
Position 2879: 0.0013937102572855024
Position 411: 0.0011715228601455452
Position 397: 0.0010409755332288606
Position 2857: 0.0008453129196609969
Position 53: 0.0006454498770164241
Position 226: 0.0005854478192346685
Position 295: 0.0005786988695999337
Position 283: 0.0005421177564911551
Position 2337: 0.00039997829859384767
Position 1553: 0.00038418896980996306
Position 511: 0.000368336799213539
Position 311: 0.0003331988164551796
Position 789: 0.00032315093667373133
Position 2120: 0.00028673269580511344
Position 1204: 0.0002622884545720075
Position 975: 0.0002412743627574538
Position 7: 0.00015538212062030262
Position 2459: 0.0001433275884812504
Position 1149: 0.00013645141220759122
Position 1629: 0.00012870214516867107
Position 1895: 0.00010866090409218039
Position 969: 0.00010364427228287204
Position 666: 0.0001026496547496342
Position 467: 9.667998371628007e-05
Position 773: 9.185185468015495e-05
Position 354: 9.052341512285235e-05
Position 364: 8.939504474607212e-05
Position 763: 8.277721949939239e-05
Position 438: 8.051760402358869e-05
