Gene = TEX10
index = 1390
Annotated 5SS: [  168  3756  6246  6868 12683 23009 23800 25153 26638 31257 32675 42641
 44440 49308]
Annotated 3SS: [ 3566  5532  6623 12569 22769 23663 24976 26459 31167 32540 42559 44257
 49096 50634]
SMsplice 5SS: [  168  3756  5773  6868 12683 23800 25153 31257 31740 32675 42641 44440
 49308]
SMsplice 3SS: [ 3566  5677  6623 12541 23663 24976 31167 31637 32540 42559 44257 49096
 50634]
top_k =  500
Partition function (log Z): -20.97593551241166

Sorted 5' Splice Sites (High to Low Probability):
Position 5773: 0.9851168978663202
Position 3756: 0.8868913379896275
Position 168: 0.7531150700582278
Position 6246: 0.7278278358985042
Position 12683: 0.7130081221465222
Position 13129: 0.5729160501509858
Position 6868: 0.4984095356562922
Position 827: 0.2463210000188131
Position 6793: 0.227877773127508
Position 1686: 0.18177162879389328
Position 12840: 0.12887646500499786
Position 6770: 0.10026761557911626
Position 5232: 0.07577616500988438
Position 383: 0.062472718200423154
Position 7514: 0.05539986960938505
Position 80: 0.05433737929204272
Position 1777: 0.037611849923070546
Position 1484: 0.029941860705801116
Position 14526: 0.027288404096231518
Position 10825: 0.02152147052375043
Position 3985: 0.020196880153227775
Position 7492: 0.019771597851511183
Position 1870: 0.018377392097831187
Position 2426: 0.018008060229833617
Position 10955: 0.01760214996498789
Position 10879: 0.017502410446544586
Position 11391: 0.015687311648671216
Position 5298: 0.01346693857705033
Position 13101: 0.013267702934162127
Position 1585: 0.009432253724401134
Position 1676: 0.008933738709813318
Position 11370: 0.007831945178034195
Position 2128: 0.007472980973582949
Position 4271: 0.007329642401649166
Position 5225: 0.007050266296508447
Position 14509: 0.006988283493030836
Position 521: 0.006351376711174688
Position 1307: 0.0061725202728296
Position 7549: 0.005661404418680459
Position 3293: 0.005130870608993017
Position 13165: 0.005123014303580967
Position 4308: 0.003997072287790537
Position 12974: 0.0038242360740749987
Position 6080: 0.0036874554083243297
Position 11330: 0.0034765145560755615
Position 1842: 0.0029876931059275424
Position 1697: 0.0024569039503422505
Position 2387: 0.0024495937052189756
Position 2347: 0.0024160284803714975
Position 6507: 0.002228540242949357
Position 32: 0.0021458980090213885
Position 6524: 0.0021392212234450114
Position 395: 0.0020970689667596143
Position 6223: 0.0009422247655219427
Position 411: 0.0008962760037123024
Position 991: 0.0008678347587321684
Position 328: 0.0008491317005319401
Position 6193: 0.0007643868233949339
Position 614: 0.0007570888486008522
Position 5692: 0.0007054244303906234
Position 264: 0.0006557981707468711
Position 293: 0.0004265237862948852
Position 835: 0.00038768184104782634
Position 6047: 0.00024652230617803496
Position 6234: 0.00017754800402236298
Position 5236: 0.00016247254196224842
Position 1156: 0.00013686463131042255
Position 6037: 0.0001261047690818728
Position 489: 0.0001235530705111316
Position 811: 9.416702172549577e-05
Position 1310: 7.236190947027655e-05
Position 1601: 7.151106901478117e-05
Position 1406: 4.571959804843277e-05
Position 597: 4.4374653350080566e-05
Position 330: 3.937363489342509e-05
Position 5986: 3.919323920985867e-05
Position 104: 3.4828077610053535e-05
Position 160: 3.3509448056644576e-05
Position 1045: 3.256447989833263e-05
Position 1617: 3.219469420887535e-05
Position 223: 3.162107949888823e-05
Position 1353: 3.07108013299131e-05
Position 1417: 2.8768084873891938e-05
Position 434: 2.7783287987669473e-05
Position 195: 2.255370666608987e-05
Position 1595: 1.0642001443346753e-05
Position 774: 9.046677073887441e-06
Position 3631: 9.036935633918857e-06
Position 404: 5.933961242904184e-06
Position 467: 5.791777059150588e-06
Position 438: 5.498195852452003e-06
Position 504: 4.7246678266869e-06
Position 525: 4.5086335035201185e-06
Position 684: 3.2990967987303782e-06
Position 741: 2.9781336489195305e-06
Position 929: 2.9147646582809307e-06
Position 1198: 2.7419665859465195e-06
Position 584: 2.150748392909798e-06
Position 436: 2.0177767778945217e-07
Position 185: 4.1564330906611905e-09
Position 96: 1.937693137410201e-09
Position 220: 1.0190223992377183e-09
Position 367: 2.2365579045426564e-10
Position 126: 5.940903655502338e-11
Position 284: 1.604106553497127e-11
Position 421: 3.986061115083631e-12
Position 307: 3.888216917262322e-12
Position 178: 3.7370435176374286e-12
Position 561: 1.26177064613957e-12
Position 231: 1.6465865261191377e-13
Position 271: 1.6038584350196147e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 6623: 0.8730277934936884
Position 5677: 0.7527931778720998
Position 12541: 0.6685375766894445
Position 3566: 0.6399215706703983
Position 13033: 0.2577989688373493
Position 6137: 0.2514468484826797
Position 5934: 0.2455709005549494
Position 14649: 0.22379879525528115
Position 5532: 0.22196398449899132
Position 12569: 0.20992417143430536
Position 3569: 0.20870657081046878
Position 1578: 0.19817646857372564
Position 12883: 0.18446632692580056
Position 19026: 0.12922807016745824
Position 22769: 0.12753634345211773
Position 710: 0.10471634487680226
Position 12909: 0.09682219841393072
Position 12795: 0.08685742124044223
Position 13696: 0.0805782785730633
Position 7374: 0.06878372022890211
Position 21159: 0.06836425712214482
Position 5109: 0.06242186183447739
Position 21303: 0.06112391816883202
Position 10749: 0.056626030935282935
Position 5931: 0.055841960026361215
Position 13006: 0.05010349044948227
Position 6060: 0.045444155017446676
Position 14794: 0.041557724484354214
Position 3444: 0.037517408647046585
Position 6162: 0.037337588089714144
Position 14380: 0.03706249415199953
Position 1227: 0.029605247181449433
Position 5088: 0.029288149298995196
Position 11219: 0.028230272671796185
Position 6070: 0.023668380927315782
Position 1696: 0.018189415175121914
Position 1508: 0.017235131175606634
Position 15456: 0.01644644821180792
Position 16799: 0.01465505907230533
Position 5862: 0.01288228371005146
Position 3909: 0.012837681338654686
Position 16385: 0.012450147003020573
Position 6192: 0.012157323480799955
Position 6015: 0.011594614598799366
Position 2290: 0.011561872925021885
Position 605: 0.0114964035598591
Position 6114: 0.01136983935471423
Position 4036: 0.011270601084728252
Position 14055: 0.010667646544823934
Position 1994: 0.01054637492927729
Position 18878: 0.008831829370306956
Position 12509: 0.008242177350462503
Position 5914: 0.00808728970826744
Position 547: 0.007033246516825132
Position 13720: 0.006882015200491497
Position 684: 0.0061121070196526175
Position 7258: 0.005874870541723897
Position 7377: 0.005791752848567403
Position 5547: 0.005673771845581875
Position 1547: 0.005647686448839515
Position 3846: 0.005339650167483851
Position 5891: 0.005138747470558746
Position 1752: 0.0043681634634023855
Position 2268: 0.0043590928524155645
Position 1623: 0.00422176421141269
Position 1396: 0.00416856698445791
Position 15433: 0.004080032037458131
Position 1708: 0.0039774971544257135
Position 5175: 0.0038519779300037866
Position 3164: 0.003798888639352011
Position 8120: 0.0037160391264127656
Position 5654: 0.0035427683701793455
Position 6422: 0.0032580511302903238
Position 14621: 0.003207089879771469
Position 5888: 0.00295160541574637
Position 5944: 0.0027286164159672907
Position 1178: 0.0025585668237541547
Position 6216: 0.0023039646201956417
Position 1828: 0.002153237816097069
Position 1660: 0.0020780394721662556
Position 2344: 0.0020753708040899916
Position 5704: 0.0020418781914954753
Position 3114: 0.001994052911248435
Position 5957: 0.0017903118487044849
Position 1476: 0.0015710409308578887
Position 6475: 0.0015704284118761291
Position 6775: 0.0015020456329503946
Position 14830: 0.0012530049260491831
Position 7417: 0.001248065153192246
Position 6751: 0.0012119851627108646
Position 492: 0.0012087299122708613
Position 5599: 0.0011990290399734927
Position 9634: 0.0011702075246103343
Position 810: 0.0009868441333026167
Position 807: 0.0009163851993883715
Position 4992: 0.0008938533619288805
Position 3945: 0.0008459743203954711
Position 739: 0.0008074102088175704
Position 1799: 0.0007943065092659245
Position 6897: 0.0007590569438322226
Position 7725: 0.0007570320044575467
Position 3872: 0.000722755269654644
Position 6002: 0.000701236671652114
Position 5869: 0.0006661775782602276
Position 9805: 0.000660408600674962
Position 1584: 0.0006112878051719098
Position 2151: 0.0005803626444777119
Position 255: 0.0005715084926113533
Position 2296: 0.0005309934451459908
Position 3922: 0.000528485625516757
Position 5839: 0.0005081369778636287
Position 1420: 0.0004363285750328301
Position 7315: 0.0004069118657180842
Position 12341: 0.00038409615440989004
Position 2364: 0.0003648359443817564
Position 2315: 0.000327519173568045
Position 5963: 0.00031425676401667925
Position 916: 0.0001665349952790034
Position 6348: 0.0001453123055929045
Position 9957: 0.00012878550524495925
