Gene = WBSCR28
index = 1559
Annotated 5SS: [ 108 4263]
Annotated 3SS: [3833 4417]
SMsplice 5SS: [108]
SMsplice 3SS: [3833]
top_k =  500
Partition function (log Z): -4.980025956444811

Sorted 5' Splice Sites (High to Low Probability):
Position 108: 0.7690814078530028
Position 4263: 0.35074536630169906
Position 2772: 0.3278297134522487
Position 1999: 0.30666264434595203
Position 125: 0.22318553820269318
Position 4017: 0.0814580163040618
Position 2580: 0.06340673408505715
Position 3934: 0.05348666511384366
Position 4215: 0.0438431723951432
Position 2066: 0.040050978600799446
Position 433: 0.03411398263255894
Position 2843: 0.026023257826570563
Position 4258: 0.025270368795092413
Position 4278: 0.01703427599001888
Position 2754: 0.016880271612733224
Position 218: 0.012166388811385943
Position 417: 0.008869804315658937
Position 4439: 0.007895631436408939
Position 2723: 0.006995554662893826
Position 551: 0.006636130988065422
Position 4023: 0.0061499225693261205
Position 4032: 0.005781029182225545
Position 87: 0.005622029452389781
Position 4477: 0.005500844073930529
Position 566: 0.005002138873382981
Position 2509: 0.004733653793554471
Position 3929: 0.00422658782250257
Position 2732: 0.0041995165483480834
Position 3902: 0.004151486660985222
Position 1225: 0.003541889619680146
Position 2686: 0.0029382138605593927
Position 3531: 0.0025620784686562832
Position 3603: 0.002357114085326516
Position 568: 0.002266103976197224
Position 3420: 0.002198538972221189
Position 2764: 0.0019304022730598001
Position 2032: 0.0016094879178265666
Position 4200: 0.0014168142438437067
Position 3900: 0.0012112617665503264
Position 1643: 0.001199092075768741
Position 4454: 0.0008399377463802497
Position 4178: 0.00047526503889496114
Position 4055: 0.00041749933973952194
Position 1900: 0.0003897652071161364
Position 3451: 0.0003048708488298899
Position 16: 0.0002313205655708957
Position 3445: 0.00018364234796218915
Position 1043: 0.00015591936503813974
Position 1008: 0.00013558520744975296
Position 2811: 0.00012309899092750973
Position 3255: 0.00012246042933159953
Position 20: 0.00010698792742525839
Position 619: 8.263536984876782e-05
Position 112: 2.9369767364843587e-06
Position 134: 2.747651891405422e-06
Position 102: 1.1375962408892769e-06
Position 129: 7.085568311798641e-07
Position 54: 7.068477145869828e-08
Position 277: 5.497799187397203e-08
Position 317: 5.308099521349043e-08
Position 385: 3.4757317787384275e-08
Position 350: 2.6391907038877475e-08
Position 767: 2.3084695269845966e-08
Position 606: 1.6516108299771278e-08
Position 855: 1.1099321847094056e-08
Position 478: 1.0719094895103991e-08
Position 80: 6.774549679523499e-10
Position 208: 3.344442964742816e-10
Position 198: 3.226692974492467e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4417: 0.6727197510274767
Position 3833: 0.5988984967590664
Position 2660: 0.27046509213655945
Position 4146: 0.1986691505938231
Position 1826: 0.1877740631872298
Position 2657: 0.11388616011089105
Position 208: 0.07294094210108716
Position 1770: 0.07043048016006787
Position 2466: 0.053244176574610134
Position 4016: 0.0504876284162883
Position 1883: 0.03679321597844601
Position 1913: 0.021048235391678285
Position 1955: 0.018142596717927086
Position 4564: 0.017342748832582168
Position 4105: 0.01589790796096418
Position 2492: 0.014687364363420196
Position 3339: 0.010837515720708532
Position 309: 0.009154830296247685
Position 1860: 0.00816235138553763
Position 2579: 0.00590056738993546
Position 1981: 0.0053032733223252315
Position 2675: 0.00504053926825132
Position 969: 0.00415426706031845
Position 4040: 0.004146112002583398
Position 472: 0.0030090107701826138
Position 315: 0.002522679598575197
Position 4343: 0.002237125732419391
Position 1960: 0.0022043501961092177
Position 2251: 0.0017259794392827923
Position 335: 0.0017234965910329252
Position 2106: 0.001536795313376127
Position 664: 0.0014671805759049394
Position 2412: 0.0014541598930118203
Position 2160: 0.0013940329840473173
Position 2415: 0.0012687965620082474
Position 311: 0.0009766409797899646
Position 1453: 0.0007508792408849504
Position 1042: 0.000686064595603299
Position 236: 0.0005942850864169186
Position 4386: 0.0003583527385610203
Position 2508: 0.0003522071579340567
Position 1995: 0.00032488937946447083
Position 993: 0.00024532727252060964
Position 1587: 0.00023768764244497554
Position 4670: 0.0002068169687358255
Position 2870: 0.0002065941839211435
Position 2018: 0.00019819417706113464
Position 2089: 0.00019521225388213632
Position 3495: 0.00017576676132406748
Position 498: 0.00014908769441434667
Position 2126: 0.00014280420389757378
Position 831: 0.00013544101292696
Position 2117: 0.00013402262051526257
Position 3842: 0.0001229397245904353
Position 3156: 0.00012246042933159953
Position 3878: 0.00011815955177369479
Position 3788: 0.00011578451402784632
Position 891: 8.435487987609359e-05
Position 2215: 7.52102618168411e-05
Position 684: 6.548220392179404e-05
Position 1899: 4.610125740046278e-05
Position 1130: 4.355670934771975e-05
Position 1133: 4.039486413046339e-05
Position 834: 3.654491553338148e-05
Position 660: 3.0078762617553795e-05
Position 474: 2.7571903838899867e-05
Position 541: 2.6439730692701622e-05
Position 1470: 2.1512059545726338e-05
Position 1555: 1.348997159960314e-05
Position 371: 1.2116673947525183e-05
Position 1502: 1.0574335060662059e-05
Position 277: 8.560981893300995e-06
Position 1428: 6.788926707961044e-06
Position 189: 6.004993812482183e-06
Position 1224: 5.454176696166638e-06
Position 361: 4.517890897569298e-06
Position 173: 3.535005663086421e-06
Position 1066: 3.5227938196240736e-06
Position 259: 3.4080938351691485e-06
Position 256: 3.2962941872394116e-06
Position 409: 2.58148516924348e-06
Position 162: 2.4980032772770547e-06
Position 1210: 2.344411029781298e-06
Position 3986: 1.5785686731140587e-06
Position 1636: 1.2480099527120441e-06
Position 1110: 5.198184793214245e-07
Position 1159: 4.797896062674404e-07
Position 347: 3.509721179435791e-07
Position 86: 5.745384191100058e-08
Position 392: 4.263945718893506e-08
Position 151: 1.1304840184863532e-08
Position 565: 3.5926331276956803e-09
Position 217: 2.79734708011638e-09
Position 432: 1.09938655393397e-09
Position 420: 9.015136157728812e-10
Position 175: 2.0417817679212684e-10
Position 164: 1.0738785779422545e-10
Position 129: 2.7813888174231787e-11
Position 102: 6.659679559251203e-12
Position 94: 4.626710297344343e-13
Position 112: 1.3718297074649282e-13
