Gene = BCL2L15
index = 130
Annotated 5SS: [ 299 1011 5775]
Annotated 3SS: [ 888 5549 6406]
SMsplice 5SS: [ 299 1011 5775]
SMsplice 3SS: [ 888 5549 6406]
top_k =  500
Partition function (log Z): -3.3197679353331417

Sorted 5' Splice Sites (High to Low Probability):
Position 299: 0.9516310376785617
Position 5775: 0.9298881442086908
Position 1011: 0.768539662011274
Position 74: 0.04219862800227814
Position 6009: 0.027532673534993477
Position 5719: 0.023840178032436293
Position 3454: 0.009584106496342244
Position 6286: 0.00814730536418343
Position 401: 0.008139436912920628
Position 491: 0.007786485176571259
Position 5770: 0.007384028947827152
Position 340: 0.0050362266775384745
Position 6050: 0.004350957281860588
Position 6477: 0.0035981800263492694
Position 6215: 0.0034261872929880464
Position 5700: 0.002347145282556203
Position 1016: 0.0019752635619412575
Position 5645: 0.0019051726822164419
Position 5806: 0.0018939029501404336
Position 4191: 0.0018752012519951586
Position 6202: 0.0016890139763998066
Position 304: 0.0014768743953641004
Position 320: 0.0011354094906810427
Position 256: 0.0010880646889214305
Position 330: 0.001064665607473771
Position 1035: 0.0009004831189768416
Position 1178: 0.0008910860460591677
Position 574: 0.0004800717113147163
Position 2896: 0.00046298781254461074
Position 1808: 0.0004096190608807058
Position 3064: 0.00036056653352923033
Position 6382: 0.000342408520082115
Position 943: 0.0003171206433906412
Position 2966: 0.0002912990660222519
Position 1141: 0.000284246929248258
Position 4034: 0.00027974970902311857
Position 5597: 0.00027407126251421184
Position 3389: 0.00023986485289310733
Position 1558: 0.00019997527640605033
Position 1122: 0.00019453085453094885
Position 289: 0.0001782655663442067
Position 1091: 0.00014662283615350742
Position 6101: 0.00013802273997098505
Position 1602: 0.00013465423381584378
Position 5779: 0.0001342984797186558
Position 56: 0.00012723199679285304
Position 623: 0.00012176350187393871
Position 716: 0.00010595390216108193
Position 5663: 9.426774444959821e-05
Position 474: 6.672683716641079e-05
Position 6137: 5.899142481353746e-05
Position 643: 5.834702174435337e-05
Position 5688: 4.750955145438043e-05
Position 5975: 3.503221021241078e-05
Position 280: 3.462468778439618e-05
Position 448: 2.9875408239371525e-05
Position 451: 2.9383595094480024e-05
Position 5964: 2.6945453348215156e-05
Position 6727: 2.2029916388513363e-05
Position 32: 1.956388209534051e-05
Position 426: 1.806348471023649e-05
Position 214: 1.631497939867328e-05
Position 568: 1.3682134111666558e-05
Position 419: 9.694195256366994e-06
Position 6609: 8.985854277993132e-06
Position 6737: 8.912674365852711e-06
Position 6695: 8.362103129586145e-06
Position 133: 7.247545129943002e-06
Position 748: 2.602148276330288e-06
Position 86: 2.092047134996093e-06
Position 496: 2.0054852589656237e-06
Position 695: 1.7340471574297194e-06
Position 405: 1.6440511295320084e-06
Position 361: 1.0919077355970541e-06
Position 6139: 6.097077552623673e-07
Position 374: 4.867404200125246e-07
Position 41: 4.4278610525523333e-07
Position 98: 2.838708820772468e-07
Position 17: 1.3642463399777604e-07
Position 1221: 7.168834576715646e-08
Position 15: 5.516672761469864e-08
Position 100: 2.572979170248174e-08
Position 1236: 1.3851127992978286e-08
Position 938: 8.801105523217798e-09
Position 1103: 5.781972746880505e-09
Position 950: 2.49027922638142e-09
Position 138: 7.290699281702251e-10
Position 278: 5.417308104684453e-10
Position 862: 9.392008780788793e-11
Position 493: 1.4683618094538636e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 5549: 0.9501896559215548
Position 6406: 0.7707764039122803
Position 888: 0.7566940979426654
Position 6284: 0.17787533510443376
Position 5878: 0.0315216034957775
Position 5914: 0.02598158868089443
Position 5553: 0.015500584440744146
Position 891: 0.011840639499186102
Position 6385: 0.00937278179698829
Position 146: 0.00845367544001653
Position 6353: 0.007238113346672876
Position 6536: 0.005376139024712182
Position 3309: 0.004950380474523493
Position 6580: 0.0044726748371277944
Position 195: 0.004065200716197715
Position 383: 0.003477554672200018
Position 830: 0.0031401424288990845
Position 6147: 0.002993121294894296
Position 177: 0.002667229548074746
Position 5420: 0.0026588544722186197
Position 3260: 0.0024472684423954517
Position 6823: 0.0020734185878729344
Position 3278: 0.0020051880962806603
Position 4068: 0.0018702534861163847
Position 5587: 0.0016150481270048797
Position 6263: 0.001558928667637494
Position 5495: 0.0013224113860469452
Position 255: 0.001246888277795295
Position 757: 0.0008201810556495652
Position 5688: 0.0007821432298334118
Position 950: 0.0007109896187602238
Position 2896: 0.0006299251602860885
Position 159: 0.0005529725731313538
Position 857: 0.000539234031408813
Position 2832: 0.00043004002848251357
Position 5886: 0.0004275439413589833
Position 400: 0.0004123633995836165
Position 3766: 0.00040835943921215163
Position 4479: 0.0003843847947915908
Position 1334: 0.00036951902473879615
Position 5942: 0.0003581476314807949
Position 6333: 0.0002864249155248341
Position 3156: 0.00020211612397736284
Position 5362: 0.00019869824941463416
