Gene = NDUFB5
index = 930
Annotated 5SS: [  238 10358 11348 12343 13820]
Annotated 3SS: [10268 11280 12280 13712 19217]
SMsplice 5SS: [  655 10358 12343 13820 18280]
SMsplice 3SS: [10249 12280 13712 18145 19217]
top_k =  500
Partition function (log Z): -4.616063705298739

Sorted 5' Splice Sites (High to Low Probability):
Position 10358: 0.9647784339516194
Position 12343: 0.8048160126325556
Position 6644: 0.7001504207798807
Position 13820: 0.5468923412281894
Position 18280: 0.45875036832213534
Position 655: 0.4363543029597662
Position 13837: 0.42824271338997394
Position 238: 0.3232253373600617
Position 3415: 0.30652740199177053
Position 2823: 0.24040231598179473
Position 3111: 0.2057113120434622
Position 11348: 0.18788691522547216
Position 10579: 0.1762888327489889
Position 12579: 0.16202028619103995
Position 2810: 0.14019770125933004
Position 274: 0.13380583071371038
Position 5100: 0.13264010565769802
Position 692: 0.11860544483438869
Position 640: 0.1042134177574374
Position 17409: 0.07293367194204778
Position 2877: 0.06615809777921516
Position 2999: 0.06565262910417027
Position 13228: 0.048394844322221194
Position 10914: 0.03772564914477504
Position 2532: 0.031244268052938284
Position 14861: 0.023289447397719522
Position 504: 0.02204405456952178
Position 6524: 0.020244937790167367
Position 16282: 0.01930281484020047
Position 15589: 0.015540687246068184
Position 12985: 0.01467346319396298
Position 14016: 0.013132233075080366
Position 13864: 0.012201524632347045
Position 53: 0.011747602776395078
Position 14865: 0.011628304094171366
Position 12160: 0.009961834472056973
Position 14556: 0.008808128102688438
Position 1431: 0.007462803600327004
Position 19362: 0.006736649980256558
Position 13841: 0.004583721401117404
Position 3062: 0.004345742696031961
Position 342: 0.002055466499011586
Position 2608: 0.0020272648050798686
Position 3015: 0.0015045200341110138
Position 404: 0.0013933240004860758
Position 242: 0.0012940448815878876
Position 17059: 0.0012189596376306453
Position 307: 0.0011355618427596398
Position 18056: 0.0010202464238841383
Position 1916: 0.0009682803108409558
Position 19587: 0.0009621282616261352
Position 2030: 0.0009415491208857111
Position 316: 0.0008457552064032572
Position 2195: 0.0008300292290632424
Position 17768: 0.000742411062037631
Position 2496: 0.0006809328688309361
Position 2471: 0.000539192997946735
Position 1370: 0.000475946430816895
Position 147: 0.00035420945282250987
Position 2330: 0.00028933864821566164
Position 2882: 0.00026429357708577465
Position 746: 0.00021008696299385331
Position 141: 0.00014256703393886107
Position 1233: 0.00010026016149368951
Position 127: 5.639694043570013e-05
Position 105: 4.9956981246668406e-05
Position 393: 4.4370404408098904e-05
Position 108: 1.1780324312344907e-05
Position 345: 6.9630870263211005e-06
Position 156: 3.18377158664251e-06
Position 76: 2.6708427076685876e-06
Position 494: 1.410778094093945e-06
Position 265: 1.1252137045528031e-06
Position 167: 1.0676686696376751e-06
Position 131: 8.384319263116485e-07
Position 1449: 5.803453198043798e-07
Position 572: 4.920603779640215e-07
Position 421: 2.829409529919287e-07
Position 419: 2.4487001235698107e-07
Position 521: 1.8569660167875922e-07
Position 450: 1.3675383422256896e-07
Position 696: 6.840262035749332e-08
Position 1067: 5.9132423533912384e-08
Position 594: 2.6666956013333715e-09
Position 545: 2.599941569510695e-09
Position 43: 4.570336844267952e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 13712: 0.9809500780395931
Position 19217: 0.9291675185599241
Position 12280: 0.8078844385780948
Position 6426: 0.7203953585700478
Position 10249: 0.5030459441550155
Position 18145: 0.4587503683221354
Position 10078: 0.4516082352231792
Position 2660: 0.4083640840059165
Position 3323: 0.2244129408545588
Position 11280: 0.1865944679140595
Position 10483: 0.15033411455548418
Position 566: 0.12372433188462914
Position 2917: 0.10465985570298902
Position 12460: 0.09382091560781523
Position 2983: 0.0906958542693399
Position 17290: 0.0753201250552267
Position 2688: 0.06268996407969701
Position 3343: 0.059606636124153754
Position 4983: 0.053553322884186516
Position 5020: 0.0486930408490399
Position 13061: 0.048611460293704084
Position 12456: 0.03967265128640011
Position 530: 0.03267911411434217
Position 4959: 0.030393741924471585
Position 14772: 0.028001658442338033
Position 2656: 0.02550526145323164
Position 17286: 0.023294600669431866
Position 15443: 0.02087156548226251
Position 16161: 0.01939576133349365
Position 3055: 0.01915368373699875
Position 10827: 0.016626497508931658
Position 12022: 0.016522457555923548
Position 12480: 0.015978162279376942
Position 3319: 0.014076741820875425
Position 13908: 0.01349380841626665
Position 14310: 0.012822966042749304
Position 12861: 0.012531804727616287
Position 13753: 0.011606270877500711
Position 10853: 0.011197721704239653
Position 2460: 0.010920527138594552
Position 9809: 0.010124254573424646
Position 10609: 0.009915677625482493
Position 2426: 0.009644256327580168
Position 10536: 0.009294285678214881
Position 10425: 0.009097996710352546
Position 14667: 0.008740659789957849
Position 2783: 0.008440911924851144
Position 3208: 0.008431423995184109
Position 16835: 0.00783103394724283
Position 2284: 0.006380837271724951
Position 19457: 0.006055723065998858
Position 2809: 0.004176383111893549
Position 10560: 0.003964819585692329
Position 10486: 0.0036143370717745377
Position 16817: 0.003400454838088637
Position 2384: 0.003169669518782238
