Gene = AL356356.1
index = 57
Annotated 5SS: [ 79 856]
Annotated 3SS: [ 400 1193]
SMsplice 5SS: [79]
SMsplice 3SS: [400]
top_k =  500
Partition function (log Z): -9.455020652841922

Sorted 5' Splice Sites (High to Low Probability):
Position 79: 0.575188947934914
Position 856: 0.3762875865004709
Position 475: 0.29292845130234363
Position 871: 0.19667568114466305
Position 1636: 0.04663772406969829
Position 677: 0.018451275920870983
Position 1419: 0.011503634255269055
Position 418: 0.010743625344600936
Position 1138: 0.010633288725399096
Position 2014: 0.006086706798131813
Position 217: 0.00587053050179567
Position 247: 0.0049299977254907874
Position 1871: 0.0028279834149490704
Position 515: 0.0027826107148854755
Position 730: 0.002319504398963205
Position 177: 0.001882287669998096
Position 1620: 0.001849008893099239
Position 875: 0.0018389868813928115
Position 692: 0.0013995393240121016
Position 2040: 0.0008826667537264568
Position 1813: 0.0008819560147195095
Position 1272: 0.0008258581659599002
Position 338: 0.0007897769472762709
Position 48: 0.0007015880393851305
Position 669: 0.0006494135165677718
Position 1061: 0.0006479947872572454
Position 1545: 0.00032910504191313323
Position 1947: 0.000299735315479112
Position 379: 0.00021004411504136673
Position 124: 0.00019460736221886047
Position 637: 0.00016102011677205787
Position 129: 0.0001466185974562595
Position 16: 0.00012514418785610485
Position 182: 0.00010783054293766744
Position 929: 0.00010294278516896616
Position 479: 8.80624023809143e-05
Position 1054: 7.301187458363362e-05
Position 309: 4.9844934007055826e-05
Position 538: 3.6796035213574886e-05
Position 544: 3.1198440833103354e-05
Position 267: 2.190743762252253e-05
Position 405: 1.979217431892166e-05
Position 1283: 1.8891509949064945e-05
Position 1163: 1.844146479335022e-05
Position 343: 9.778246652255275e-06
Position 1098: 4.68696235670116e-06
Position 1277: 3.989622346055569e-06
Position 420: 3.4503721985812854e-06
Position 277: 3.321278017396929e-06
Position 934: 2.6987617734749378e-06
Position 1602: 8.566359781521304e-07
Position 330: 6.116946587423241e-07
Position 751: 2.972455309621334e-07
Position 785: 2.2638843765312048e-07
Position 767: 2.2541804667873946e-07
Position 159: 3.993926211890982e-08
Position 877: 7.512492226661594e-09
Position 156: 5.9155389478476985e-09
Position 456: 8.367254748903202e-10
Position 422: 6.105307747014115e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 400: 0.2577365295178842
Position 1555: 0.23588269790550492
Position 1012: 0.17695444388622006
Position 1193: 0.17557218963515425
Position 1809: 0.17049421949150848
Position 760: 0.12121283470560708
Position 2137: 0.10236606215974711
Position 1496: 0.09393590560040234
Position 765: 0.0819170884129803
Position 720: 0.05435334969245033
Position 783: 0.01938729143843941
Position 1901: 0.01551892975882412
Position 1457: 0.010415673035414751
Position 1277: 0.008937888496198742
Position 1925: 0.007952051596412034
Position 1744: 0.007595989056033998
Position 948: 0.007166343605165661
Position 2087: 0.003644328284559473
Position 1593: 0.0034971676059467886
Position 1703: 0.003351870429634166
Position 656: 0.003233017812814154
Position 888: 0.0027342191942151704
Position 2229: 0.002678383652830652
Position 691: 0.001918119086822541
Position 653: 0.0016456537345470139
Position 1281: 0.0013271877573860014
Position 621: 0.0006696325825007737
Position 1418: 0.0005991864367604813
Position 211: 0.0005691050624163015
Position 493: 0.0005422767840207743
Position 403: 0.0005378864322111642
Position 1256: 0.0005329419952402609
Position 454: 0.00044305656663105316
Position 739: 0.00042245590053940294
Position 1590: 0.0004219970181947273
Position 2111: 0.0003742101803019467
Position 785: 0.00031767446677819823
Position 599: 0.0002375143045810935
Position 555: 0.00023363763751797016
Position 1976: 0.00018195756956268307
Position 1855: 0.00016575718093059507
Position 330: 0.00011042976008080847
Position 238: 9.274623452699109e-05
Position 2373: 7.288670650757676e-05
Position 561: 6.477052894661969e-05
Position 745: 5.774794875922411e-05
Position 133: 4.816567664499189e-05
Position 742: 4.3075458843165276e-05
Position 474: 2.7343482746329608e-05
Position 627: 1.562589476861889e-05
Position 674: 1.4782836261322683e-05
Position 354: 1.3030989237410156e-05
Position 841: 8.966331304393056e-06
Position 338: 6.6081990597466e-06
Position 729: 6.1637150939472306e-06
Position 498: 4.922688591947326e-06
Position 514: 4.110662577637125e-06
Position 512: 2.975659637609842e-06
Position 449: 2.128610281823713e-06
Position 267: 1.8349296473808612e-06
Position 309: 1.278636150612376e-06
Position 509: 1.1451467606613109e-06
Position 660: 9.039466607283441e-07
Position 635: 8.303283094687714e-07
Position 527: 2.9790153614621806e-07
Position 343: 1.9537776327296717e-07
Position 604: 1.231793082447943e-07
Position 263: 2.599734469466667e-10
Position 466: 1.5367090093440858e-10
Position 78: 4.691624983112222e-13
