Gene = TRIT1
index = 1486
Annotated 5SS: [  189 26230 29537 30776 33388 35521 35959 36287 38976 39406]
Annotated 3SS: [26088 29437 30629 33244 35408 35845 36208 38865 39287 41592]
SMsplice 5SS: [  189  5179 26261 27988 29537 30776 31865 33388 36287 38976 39406]
SMsplice 3SS: [ 5064 26088 27854 29350 30629 31756 33244 36208 38865 39287 41592]
top_k =  500
Partition function (log Z): -19.67884580748965

Sorted 5' Splice Sites (High to Low Probability):
Position 189: 0.9361906826810454
Position 5179: 0.5373634061965824
Position 5816: 0.47199544741977667
Position 10259: 0.2090042572748408
Position 5396: 0.1738442550700328
Position 5205: 0.10403065608790717
Position 5284: 0.06044648905943188
Position 160: 0.03350390258609165
Position 1841: 0.021564931382886898
Position 297: 0.015842375682130632
Position 5500: 0.015708582107052435
Position 1788: 0.008148798405838143
Position 5771: 0.007659602024336537
Position 7841: 0.007332956022072828
Position 868: 0.0066320567831703245
Position 7445: 0.005804838128518043
Position 301: 0.0046185426360633415
Position 2099: 0.004617591806099207
Position 530: 0.004370814482899904
Position 5162: 0.004326770723185299
Position 256: 0.003969374884889193
Position 5135: 0.0036435093164674283
Position 1404: 0.0030095177050905872
Position 2549: 0.0025333591162574522
Position 7907: 0.0020976689792637075
Position 7308: 0.001863053102213628
Position 3059: 0.001785906957730813
Position 4772: 0.0015224485048787673
Position 5618: 0.001479122342310176
Position 3590: 0.0013615050246661255
Position 5092: 0.0013544100054883915
Position 760: 0.0012486499968344727
Position 5147: 0.0012271612008168298
Position 1459: 0.0010495992550718948
Position 5357: 0.0010049156460205486
Position 2108: 0.0009174871986083664
Position 788: 0.0007695423092746249
Position 266: 0.0006706017008622726
Position 5219: 0.0006519861475375337
Position 404: 0.0006297028359582292
Position 2192: 0.0005192145049851037
Position 3893: 0.0004644463866381386
Position 2136: 0.0004367038372388102
Position 6527: 0.000432952294500657
Position 2404: 0.0004321759364093063
Position 454: 0.00042250402717623666
Position 2507: 0.00036027757702940917
Position 1871: 0.000333324680528678
Position 3712: 0.0003169569259827567
Position 10086: 0.00028991938578473405
Position 5414: 0.0002527136975313845
Position 518: 0.00023356409949160968
Position 2003: 0.00021804345880517895
Position 2587: 0.00019791327674647779
Position 501: 0.00017680815964335808
Position 1981: 0.00014572788427598922
Position 537: 0.00013600632134577365
Position 20: 0.00013145360250446257
Position 3040: 0.00012949836161264052
Position 2075: 0.00012425013240146933
Position 48: 2.481718601733309e-05
Position 55: 7.69475091260714e-06
Position 282: 3.154602981130442e-06
Position 197: 3.0330505448709497e-06
Position 6099: 1.079685327027281e-06
Position 168: 2.908518203541391e-07
Position 42: 1.821368003960787e-07
Position 236: 6.517297335856807e-08
Position 90: 3.170680515193474e-08
Position 1399: 1.1951626907361294e-08
Position 93: 3.0163365079069017e-09
Position 24: 1.2069783044380121e-09
Position 357: 1.19448215810234e-09
Position 247: 1.1901733874140471e-09
Position 393: 6.113710304539344e-10
Position 372: 4.0666272707328417e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 26088: 0.9398228472131951
Position 5064: 0.7144151494152114
Position 5640: 0.4585908353446389
Position 5309: 0.17687016120274826
Position 9972: 0.16980654998747194
Position 10144: 0.05394305426045179
Position 1772: 0.021381370011370835
Position 5737: 0.0157429050464191
Position 18642: 0.011649528607425533
Position 5347: 0.011636011348200725
Position 19764: 0.008892439653157396
Position 7373: 0.005793033737390613
Position 2035: 0.005171047428016412
Position 7103: 0.004887041633988524
Position 14473: 0.004578533713011034
Position 7777: 0.0044470172422723985
Position 12904: 0.004418133798313492
Position 5587: 0.003954234091115977
Position 1293: 0.003063307736240631
Position 7774: 0.002671978312486571
Position 598: 0.002533656188774382
Position 5754: 0.0024368784358642687
Position 1578: 0.002436132801415284
Position 1645: 0.0018561903438271317
Position 1624: 0.001844506886015322
Position 7610: 0.0017299537239506499
Position 787: 0.0016069870869362566
Position 4957: 0.0015563070056170837
Position 407: 0.0015067285633582337
Position 5783: 0.0014854593608318574
Position 9497: 0.0014801651212609647
Position 1758: 0.0014267337326108129
Position 2286: 0.0012602491707052626
Position 12758: 0.001121603465754879
Position 5238: 0.0010226172581052982
Position 4616: 0.001020245484516683
Position 2307: 0.0010109146762297264
Position 2784: 0.0009987581757267756
Position 15247: 0.0009872334938119502
Position 2951: 0.0009205448088363082
Position 481: 0.0008795944045812052
Position 5266: 0.000837649192382817
Position 13860: 0.0008031809023644916
Position 653: 0.0007717747905647927
Position 13389: 0.0007126188900606529
Position 9518: 0.0007033953764918751
Position 1711: 0.0006906617551683571
Position 1697: 0.0006357557243803519
Position 6490: 0.0005742810439509894
Position 5091: 0.0005575889336510814
Position 3636: 0.0005379168934098559
Position 3335: 0.0005155332734226317
Position 2455: 0.00048625936618607485
Position 1222: 0.00048296514739143827
Position 6581: 0.00047219112826515594
Position 11127: 0.0004634836661047961
Position 2433: 0.00043297219750436096
Position 760: 0.0004329363860081479
Position 682: 0.00042539130468148583
Position 567: 0.00042201683789069177
Position 1572: 0.00041423536952931697
Position 7853: 0.0004015909234890042
Position 5204: 0.0003810558176019097
Position 1308: 0.00036752428726963027
Position 8448: 0.0003359866283602924
Position 2452: 0.0003284867076247059
Position 5815: 0.0003166901988425496
Position 4629: 0.0003142088898822795
Position 3498: 0.0002795383614962753
Position 1407: 0.00026999637072792833
Position 3495: 0.0002359709644441947
Position 435: 0.00023160614580055815
Position 10757: 0.00023023942323667067
Position 342: 0.00022838973800099122
Position 3358: 0.00020594360841623752
Position 4702: 0.00019448359155253104
Position 5965: 0.00018162399012161234
Position 348: 0.0001800601060272139
Position 5395: 0.00017770978450286796
Position 1689: 0.00015712599392277583
Position 3407: 0.00014967230167597354
Position 1871: 0.0001471365035895855
Position 431: 0.00012606836765312129
Position 1934: 0.00012070698889383178
Position 93: 0.0001150515139959755
Position 3799: 0.00011284227330739645
Position 1662: 0.00010071891753533976
Position 1190: 0.00010030234210607924
Position 1603: 9.718501970410625e-05
Position 1352: 8.715200188335977e-05
Position 3850: 8.371454120910114e-05
Position 7053: 7.919522598498901e-05
Position 8572: 6.882986775137758e-05
Position 9369: 6.502621852737774e-05
Position 3711: 6.178355285814833e-05
Position 2168: 5.717947818646714e-05
Position 6182: 5.5053490369197006e-05
Position 449: 5.032697322216551e-05
Position 1951: 5.022911777706164e-05
Position 140: 4.892608385468604e-05
Position 2965: 4.4403325214410965e-05
Position 1338: 4.397591812478179e-05
Position 2002: 4.004750047795791e-05
Position 5990: 3.9789071015444815e-05
Position 2099: 3.9595964744386743e-05
Position 4148: 3.7200329821675874e-05
Position 5104: 3.6736340228796507e-05
Position 10040: 3.623961543343081e-05
Position 2282: 3.5850921771347114e-05
Position 4252: 3.1967215077264626e-05
Position 794: 3.037975961908968e-05
Position 1532: 2.373768195409714e-05
Position 1404: 2.3176105721264855e-05
Position 7137: 2.0942432165860414e-05
Position 607: 1.774336614401813e-05
Position 8520: 1.7134699586425214e-05
Position 6137: 1.3245079669773877e-05
Position 2658: 1.2886848874585516e-05
Position 3244: 4.716881737848388e-06
Position 4276: 4.236420808375053e-06
Position 2734: 3.3600182230596156e-06
Position 4405: 2.9115211901752994e-06
Position 3205: 2.173558426357028e-06
Position 5590: 1.9450338976570787e-06
Position 3102: 1.9007782306452285e-06
Position 1314: 3.083085837187833e-08
Position 662: 2.2453389190906262e-08
Position 1193: 1.9238591616069436e-08
Position 517: 1.438277369828647e-08
Position 325: 1.4380983406202914e-08
Position 1498: 1.0811801073837666e-08
Position 1787: 9.544640659832015e-09
Position 602: 9.49627489647254e-09
Position 354: 9.127472711123231e-09
Position 764: 9.035245668988885e-09
Position 855: 7.622113588618323e-09
Position 1778: 7.102745886157389e-09
Position 1583: 7.063308258966153e-09
Position 1240: 6.671792288363917e-09
Position 1626: 5.563784321768623e-09
Position 1360: 3.6395394855978614e-09
Position 1515: 3.622574968641427e-09
Position 1599: 3.6059402081873325e-09
Position 1669: 3.567373397895879e-09
Position 1965: 3.42097320326811e-09
Position 1995: 3.0423281954040977e-09
Position 1971: 3.022697074608613e-09
Position 285: 2.7512282409075547e-09
Position 1077: 2.527566108701804e-09
Position 2006: 2.2673240689056505e-09
Position 645: 2.1895449394835005e-09
Position 669: 1.9557541965178803e-09
Position 1512: 1.9046547951236867e-09
Position 2506: 1.1272081401000103e-09
Position 1726: 1.0226699768423646e-09
Position 2457: 9.922229157333723e-10
Position 1093: 6.214695666970358e-10
Position 1248: 6.049668133016635e-10
