Gene = BUD31
index = 149
Annotated 5SS: [ 364 1529 2546 7620 8955]
Annotated 3SS: [ 1392  2422  7496  8787 10749]
SMsplice 5SS: [ 364 1529 2261 2546 7620 8955]
SMsplice 3SS: [ 1392  2207  2422  7496  8787 10749]
top_k =  500
Partition function (log Z): 6.701391846780277

Sorted 5' Splice Sites (High to Low Probability):
Position 2546: 0.9955798031018278
Position 7620: 0.9941393016966518
Position 1529: 0.9683678682722141
Position 364: 0.9469935141698531
Position 8955: 0.7978735113483163
Position 2261: 0.6536322232287229
Position 7126: 0.3770877995794816
Position 10635: 0.32772036539624344
Position 3682: 0.312338729817404
Position 3343: 0.2112812345462594
Position 10435: 0.07557987218557845
Position 8223: 0.05961763283817906
Position 1215: 0.038210510241967616
Position 9274: 0.033881606551805686
Position 8690: 0.033202994249541255
Position 559: 0.030982533191316622
Position 9939: 0.02272528378369882
Position 184: 0.01805818739039939
Position 10078: 0.016397555149025436
Position 266: 0.012781609595409818
Position 3707: 0.01245326965008027
Position 8344: 0.008920394945507238
Position 1025: 0.007822749552352605
Position 605: 0.007787174732285343
Position 6626: 0.007640180220082789
Position 10504: 0.0067822368680450305
Position 1417: 0.006096444175039437
Position 7197: 0.005067110369138941
Position 5231: 0.004190417130767153
Position 3672: 0.003912708899938328
Position 6082: 0.0036990848777786293
Position 1138: 0.003187478934425263
Position 1305: 0.0030651738753182086
Position 10662: 0.0029482652944840112
Position 6536: 0.0026946337426969214
Position 538: 0.0021785352503040675
Position 6235: 0.0019151089272136353
Position 7627: 0.0015691773096993674
Position 10547: 0.0014262058017611829
Position 10020: 0.0013883911909545654
Position 2351: 0.0013595318607531274
Position 967: 0.0011804909461880298
Position 2343: 0.0011774665175009454
Position 1852: 0.001094268984704771
Position 8882: 0.0009129613590476498
Position 4544: 0.0008091377439145618
Position 8014: 0.0007850357592801336
Position 2232: 0.0007599626220043673
Position 8692: 0.0007103140610689783
Position 8648: 0.0007084208903298838
Position 5078: 0.0006143749101548673
Position 2181: 0.0005871984320101334
Position 5046: 0.0005750541243990218
Position 2296: 0.0005432553714745468
Position 9119: 0.0005149720931723879
Position 8487: 0.0005146332775845742
Position 2695: 0.00044475409087344864
Position 8517: 0.0003904104946054844
Position 8575: 0.00031624887711040285
Position 95: 0.0002855642327086044
Position 1740: 0.00027673270837200333
Position 1328: 0.0002653564387113937
Position 2570: 0.0002649890022681428
Position 2319: 0.0002433947033857423
Position 2550: 0.0002378907237411165
Position 1968: 0.00020546819748243903
Position 1091: 0.00017163540634857903
Position 885: 0.00011691514804349966
Position 3432: 0.00011302043550084567
Position 1770: 0.00010153709310789038
Position 980: 9.57668828014962e-05
Position 1155: 9.512848303932946e-05
Position 1705: 7.752055142367543e-05
Position 423: 6.790160743733043e-05
Position 1020: 6.365833793383343e-05
Position 1003: 5.580128069440707e-05
Position 1263: 5.101057554243321e-05
Position 420: 4.281902277741747e-05
Position 2787: 4.271160272010202e-05
Position 136: 4.122998151553322e-05
Position 3381: 3.834912414777081e-05
Position 1679: 3.463396070820032e-05
Position 3328: 2.74341713429509e-05
Position 3193: 2.5863210385749793e-05
Position 808: 2.437969610748137e-05
Position 1123: 2.124356507152613e-05
Position 3403: 1.980795411195902e-05
Position 1070: 1.7958753827202605e-05
Position 483: 1.4735994708538803e-05
Position 3447: 1.3812414505712514e-05
Position 1046: 1.1664543698374148e-05
Position 2744: 8.014551164094153e-06
Position 2579: 7.521881928168093e-06
Position 2942: 6.7922760694874985e-06
Position 2731: 6.01770130888416e-06
Position 2237: 4.997479332786684e-06
Position 144: 3.849603446322449e-06
Position 3165: 3.3425768352116125e-06
Position 9240: 3.3118250491318796e-06
Position 3421: 2.8268734384870583e-06
Position 109: 2.37947123005757e-06
Position 4690: 2.155366693931245e-06
Position 69: 1.7902836624158045e-06
Position 8960: 1.3354047796335561e-06
Position 1159: 1.5426226131135732e-07
Position 571: 9.787417709200299e-08
Position 368: 7.705924473724328e-08
Position 7905: 6.410139121218386e-08
Position 646: 4.105663261710263e-08
Position 3368: 2.943096222917118e-08
Position 158: 2.5679590499504137e-08
Position 481: 1.0940020016026964e-08
Position 27: 9.177431175931784e-09
Position 18: 6.8841846521352434e-09
Position 1343: 4.998399440223125e-09
Position 328: 3.7058709985089185e-09
Position 595: 3.569151999765033e-09
Position 381: 2.0882602116904316e-09
Position 370: 9.345557757207053e-10
Position 451: 1.4467868627437456e-10
Position 622: 1.2586583522198496e-10
Position 77: 2.674463736464925e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 7496: 0.9599281839220682
Position 2422: 0.9548227418269987
Position 1392: 0.8958345380515931
Position 8787: 0.7894662096216106
Position 10749: 0.6563491298356271
Position 2207: 0.6413134640136583
Position 10520: 0.3118190914387858
Position 3547: 0.3109469699692971
Position 10366: 0.26167166416360804
Position 7012: 0.18787498846588122
Position 7046: 0.1795184126491941
Position 3108: 0.14096216215897753
Position 9645: 0.06767599963598481
Position 9850: 0.05008750443077911
Position 8124: 0.03749184153333393
Position 2432: 0.03385417588444667
Position 8104: 0.03105212655898928
Position 1245: 0.030133744026814135
Position 1287: 0.029641625899212973
Position 7554: 0.0280140437432854
Position 8811: 0.027954517287569248
Position 9209: 0.027101355573718847
Position 8438: 0.023268398791631895
Position 3247: 0.022431724136123595
Position 9149: 0.020999104456794218
Position 916: 0.0175931208252989
Position 3250: 0.016513851534963504
Position 1395: 0.01622345350031858
Position 8814: 0.015042026705924017
Position 6977: 0.01410907487259876
Position 8891: 0.012064185070014975
Position 466: 0.010168587462218704
Position 1100: 0.009986349569569437
Position 6452: 0.009608130528646477
Position 3165: 0.008373128971089166
Position 1068: 0.008359839422043743
Position 10565: 0.008080640144371671
Position 3275: 0.0068379494952678825
Position 3552: 0.006707593155758694
Position 3616: 0.006518865667901917
Position 300: 0.006413783990603674
Position 3184: 0.006345637733714964
Position 2115: 0.006296766888530297
Position 2059: 0.00604976850361371
Position 9294: 0.00591840588643936
Position 7505: 0.005433104423675374
Position 8397: 0.005159896256393495
Position 3084: 0.004886948124016014
Position 10433: 0.004879864481248727
Position 4978: 0.004664833639240613
Position 7799: 0.004285299094932116
Position 9371: 0.003921016626126525
Position 5975: 0.003912591006563834
Position 3573: 0.0038418714656258315
Position 8596: 0.0038368019885205882
Position 2180: 0.0037817247730675295
