Gene = PRPF38B
index = 1075
Annotated 5SS: [ 545 3448 3872 4015 6505]
Annotated 3SS: [3378 3719 3953 6280 6838]
SMsplice 5SS: [ 545 3448 3872 4015 6505]
SMsplice 3SS: [3378 3719 3953 6280 6838]
top_k =  500
Partition function (log Z): 7.520808593551184

Sorted 5' Splice Sites (High to Low Probability):
Position 3872: 0.9456224720208315
Position 6505: 0.9223445309361215
Position 4015: 0.803992026387466
Position 3448: 0.7014650772686472
Position 545: 0.61515500752521
Position 5695: 0.4213785129788703
Position 575: 0.3683696576785095
Position 3458: 0.2953742801679091
Position 7028: 0.23773057481896837
Position 1011: 0.15984954665170412
Position 8161: 0.14375518543850116
Position 5541: 0.10466474224294901
Position 7051: 0.10460338307776333
Position 1320: 0.1010854866239042
Position 4029: 0.09067014454214556
Position 6462: 0.05125937551632279
Position 1314: 0.046750103781726345
Position 1015: 0.04662118506231287
Position 1877: 0.04422831331860747
Position 7015: 0.03898207540661138
Position 4192: 0.03652767756006306
Position 5972: 0.03082916707013411
Position 2723: 0.026462951803558607
Position 980: 0.022854836788892115
Position 2855: 0.014321915006004542
Position 8194: 0.01381575496460717
Position 5926: 0.011874400665149033
Position 7144: 0.010262125694688833
Position 7220: 0.009094183217838852
Position 4788: 0.008578553107304116
Position 948: 0.008501625625225433
Position 1435: 0.008495352668289775
Position 4530: 0.008118004959084657
Position 2821: 0.004997803012939048
Position 7248: 0.004803290627620434
Position 1644: 0.004257458288860914
Position 1030: 0.003995157038615981
Position 6881: 0.00397239609669379
Position 5537: 0.0037328956430769727
Position 521: 0.0034474486274192
Position 5968: 0.0034232580279210537
Position 593: 0.0031332684454906225
Position 1829: 0.002989974345359567
Position 1021: 0.0028640356644233176
Position 65: 0.002758894097261737
Position 5720: 0.0027107099473176253
Position 1184: 0.0025769386212162308
Position 7237: 0.0025252744361710516
Position 916: 0.0023940480677461843
Position 4244: 0.0023533460055723122
Position 8176: 0.0022459952460961536
Position 1114: 0.0022079197861740725
Position 652: 0.0016986999478385409
Position 3807: 0.0014472236573906186
Position 552: 0.0013864432751671484
Position 912: 0.0012376275574306058
Position 3072: 0.0012068958792734797
Position 1019: 0.0011377641183546825
Position 2380: 0.0011022612710363173
Position 5624: 0.0010814464541027845
Position 8377: 0.001049503525283797
Position 960: 0.0010371687856271542
Position 180: 0.0009990372976663472
Position 3438: 0.0008913403423293101
Position 4130: 0.0008523309091203489
Position 6020: 0.0006840010905954806
Position 2915: 0.0006047785281132563
Position 642: 0.0005881420591121533
Position 1833: 0.000563322327419305
Position 1659: 0.0005500583077495138
Position 3462: 0.0005131686311261739
Position 4906: 0.0004930064871435958
Position 1035: 0.0004495180995938838
Position 116: 0.00043881387004565404
Position 488: 0.00043653133243777933
Position 976: 0.00043007419195747554
Position 6205: 0.0004239346504673647
Position 1121: 0.00041755400610938345
Position 7084: 0.0003929827225798385
Position 7366: 0.00036550125584909886
Position 3584: 0.0003621388770172818
Position 1057: 0.0003545803814619602
Position 1188: 0.0003172911536945162
Position 3878: 0.0002944447967855929
Position 556: 0.00026886748053378805
Position 3863: 0.000256702127192774
Position 71: 0.00023705937357955148
Position 3720: 0.00021079252100731887
Position 6973: 0.0002075423407492918
Position 841: 0.00015980833786953904
Position 185: 0.00013894805453366126
Position 6869: 0.00013070327626649826
Position 5300: 9.820630823320663e-05
Position 6684: 8.529517079754683e-05
Position 1072: 8.311381558370126e-05
Position 170: 8.14407367066078e-05
Position 3791: 6.857413615539391e-05
Position 7081: 6.671788878982764e-05
Position 638: 6.516360358778763e-05
Position 7426: 6.256542236580204e-05
Position 6917: 5.16453364349786e-05
Position 3888: 5.144386242295969e-05
Position 383: 4.708239300837784e-05
Position 3452: 4.1123211897730576e-05
Position 97: 4.1088677223267445e-05
Position 352: 4.022428360322031e-05
Position 404: 2.693316308107102e-05
Position 655: 2.6715396011595902e-05
Position 51: 1.81751930654783e-05
Position 6770: 1.705043216764365e-05
Position 3814: 1.679985144067345e-05
Position 4737: 1.4297974340249042e-05
Position 3727: 1.2516034284696411e-05
Position 79: 1.1575883011588451e-05
Position 579: 7.87220991968646e-06
Position 56: 7.201568374498386e-06
Position 3899: 5.720289404033581e-06
Position 3569: 5.255557516031108e-06
Position 524: 5.161627743814204e-06
Position 111: 3.847080547155074e-06
Position 8071: 2.5844229058703164e-06
Position 1025: 2.278357732642722e-06
Position 105: 1.886627005281471e-06
Position 668: 1.4194489007297568e-06
Position 699: 1.0316698492454248e-06
Position 4085: 8.379164295173569e-07
Position 4112: 4.073489839173891e-07
Position 198: 4.034913897759957e-07
Position 554: 1.1198682147133341e-07
Position 5: 4.748504627324518e-08
Position 684: 2.6580725945078288e-08
Position 681: 2.61462528532273e-08
Position 807: 1.7558254339290974e-08
Position 859: 5.041802095315123e-09
Position 6889: 3.4292577703062927e-10
Position 195: 1.3616224749392546e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3378: 0.9918108821469905
Position 3719: 0.9419304104145628
Position 6838: 0.91093684434925
Position 3953: 0.8381414797985192
Position 6280: 0.8345887818225686
Position 8057: 0.33083560253770694
Position 5623: 0.2615417768346401
Position 733: 0.23037428185753464
Position 5486: 0.22624876829757254
Position 6381: 0.09156731866687848
Position 8464: 0.08991509830640762
Position 5585: 0.072453592850125
Position 8112: 0.06862552000108667
Position 1248: 0.05666565411476348
Position 3937: 0.04660772756397278
Position 1103: 0.03411647582430062
Position 8271: 0.033711956320200895
Position 8904: 0.029810924472989185
Position 8820: 0.027756243831789044
Position 1704: 0.026241050420505018
Position 1182: 0.021882679362934334
Position 8669: 0.021258241793782637
Position 2541: 0.020640180811051886
Position 1266: 0.018850280889926962
Position 6657: 0.0179834987960535
Position 3973: 0.01677075271384751
Position 866: 0.0163822825374365
Position 2757: 0.016337328778018058
Position 6258: 0.01613802203186773
Position 1263: 0.01571985797084558
Position 6389: 0.015611536763166674
Position 6418: 0.01526226864296604
Position 1775: 0.00948991925238341
Position 8155: 0.009242102295131146
Position 4416: 0.008847365261384696
Position 4130: 0.008823371725097447
Position 5827: 0.008739164821707451
Position 8789: 0.008582672623539763
Position 1613: 0.008053270037276813
Position 5806: 0.007810679140636529
Position 3650: 0.007634520524821961
Position 942: 0.007172031696560142
Position 3321: 0.006880583773158723
Position 4190: 0.006116824760902971
Position 3756: 0.005380018052693979
Position 8766: 0.00454823661486745
Position 2494: 0.004520643938135341
Position 4103: 0.004209857889211902
Position 2693: 0.003829700480233776
Position 9078: 0.0035441456568282735
Position 4550: 0.003544026249323376
Position 1152: 0.00340820879554977
Position 1755: 0.003270039101529568
Position 9218: 0.0032447130076558774
Position 3616: 0.0029312543145211096
Position 296: 0.0024802824189090783
Position 741: 0.002304052115106677
Position 1434: 0.0022727699018663455
Position 8960: 0.0021027642286154356
Position 1100: 0.0019448918205052968
Position 7836: 0.0018361794731543116
Position 4648: 0.0018215358474567957
Position 8522: 0.0017847214298385447
Position 8723: 0.0016792734421664233
Position 5854: 0.0016632628417526229
Position 5462: 0.0016021499606821482
Position 3738: 0.0011322752365497714
Position 8638: 0.0010199042660771398
Position 4565: 0.001014921951053173
Position 4115: 0.0009466066008263849
Position 6287: 0.000913172280761547
Position 9122: 0.000880921104639227
Position 2575: 0.0008256503749908918
Position 2992: 0.0008182521965283026
Position 1516: 0.000745247656461009
Position 6144: 0.0007340844080592893
Position 8085: 0.0007279997381978913
Position 8234: 0.0006926307810658302
Position 3726: 0.0006543140590544212
Position 488: 0.0006517158287151918
Position 2219: 0.0006448949919282246
Position 859: 0.0006244736523831524
Position 1561: 0.0006117009652360449
Position 4502: 0.0005889564160589135
Position 5315: 0.0005197062173208622
Position 1487: 0.0004772754400177152
Position 6925: 0.00046079804305788
Position 2235: 0.00045736627910809244
Position 6615: 0.00045018985545912095
Position 8281: 0.00044852974725615504
Position 9449: 0.00043216713859399404
Position 1653: 0.0004119531408450853
Position 3791: 0.00040014628943759736
Position 2881: 0.00039496712721835486
Position 9047: 0.0003373984930534885
Position 1796: 0.00030265667427580397
Position 6638: 0.00028547809580787393
Position 3741: 0.0002831380908351127
Position 4431: 0.00025940874095651444
Position 4310: 0.00024407509253948883
Position 2611: 0.00023376509959754176
Position 3963: 0.0001949144677698076
Position 3567: 0.00018462834461114685
Position 133: 0.0001789196328814904
Position 1832: 0.0001768840177224369
Position 1857: 0.0001650759722800142
Position 3671: 0.00014680775085673735
Position 430: 0.00014360133282905233
Position 319: 0.0001378143802242571
Position 3847: 0.00012103337816406142
Position 1716: 0.00011515471982851902
Position 313: 0.00010503943065203134
Position 307: 0.00010497269032139641
Position 4892: 0.00010396892935829199
Position 5043: 9.820630823320673e-05
Position 4529: 8.797155185987312e-05
Position 3831: 8.059279701652624e-05
Position 5362: 7.96971908878777e-05
Position 999: 5.9977039095543363e-05
Position 4448: 5.695906513786708e-05
Position 3899: 5.6332594838724855e-05
Position 4329: 5.192631326043276e-05
