Gene = ARV1
index = 98
Annotated 5SS: [  231  9391 11215 16936 18219]
Annotated 3SS: [ 9270 11060 16710 18071 21088]
SMsplice 5SS: [  231  9391 11215 16936 17935 18219 20339]
SMsplice 3SS: [ 9270 11060 16710 17800 18071 20120 20573]
top_k =  500
Partition function (log Z): -1.3694535837241704

Sorted 5' Splice Sites (High to Low Probability):
Position 9391: 0.998441818323374
Position 11215: 0.931641694704328
Position 18219: 0.9281920217200801
Position 16936: 0.7915819712907521
Position 20339: 0.7264621473009373
Position 2856: 0.5164520289161357
Position 231: 0.4884186895170293
Position 17935: 0.4597934336390375
Position 17882: 0.4011215672808126
Position 9708: 0.3869935220282322
Position 21395: 0.3499371214752032
Position 710: 0.3240297403034312
Position 17539: 0.3130169685951376
Position 11650: 0.2605754048444453
Position 20172: 0.22123646250414003
Position 471: 0.19629869669895628
Position 243: 0.1614026354279473
Position 7521: 0.10188846171374526
Position 11421: 0.10053369361038153
Position 155: 0.09768567270166476
Position 16176: 0.09080451436005293
Position 11370: 0.0822672366016819
Position 17095: 0.07057708268062624
Position 18754: 0.06827432425253394
Position 208: 0.06804730134216687
Position 19476: 0.05400155010187537
Position 13422: 0.05155809341245147
Position 20611: 0.04700521830941758
Position 20753: 0.04677244197732051
Position 18090: 0.04549096370610762
Position 3255: 0.028726798289056915
Position 9817: 0.028383425102130252
Position 7893: 0.020662886078721472
Position 1199: 0.01772933722472872
Position 2429: 0.014470074219239399
Position 11634: 0.010225839122973467
Position 1602: 0.0064456027239526235
Position 718: 0.006391425651464101
Position 18159: 0.006164001504982377
Position 738: 0.005922976506817201
Position 695: 0.005734732019864452
Position 11800: 0.004997259522607716
Position 2544: 0.003501562599929656
Position 17178: 0.003496037121353432
Position 328: 0.0023399398911696043
Position 2631: 0.0015550787757113342
Position 21364: 0.0015402539372050994
Position 18990: 0.0011467380624147583
Position 477: 0.0005731273387183939
Position 102: 0.0002011605183628656
Position 149: 0.0001665557984724336
Position 188: 0.0001396967696924348
Position 46: 9.304857897299378e-05
Position 250: 9.15557716173528e-05
Position 303: 8.486682721994608e-05
Position 740: 6.905285264276304e-05
Position 426: 5.870130681740458e-05
Position 238: 5.3578023178487125e-05
Position 513: 5.022388821607638e-05
Position 235: 4.3454303352144485e-05
Position 633: 3.695423598219489e-05
Position 905: 3.5410227646908846e-05
Position 185: 3.481108668818064e-05
Position 229: 2.7332856981656586e-05
Position 688: 2.1370479580461535e-05
Position 33: 1.7665194509581816e-05
Position 368: 1.5282834936924642e-05
Position 577: 1.4575909443038721e-05
Position 210: 1.4168068500657473e-05
Position 1009: 1.333167693375268e-05
Position 784: 1.2966632436549912e-05
Position 916: 9.218372758495068e-06
Position 692: 8.850002057915482e-06
Position 245: 8.395253636764715e-06
Position 525: 7.970433874048034e-06
Position 1118: 7.73926615459712e-06
Position 111: 4.596633971933626e-06
Position 323: 4.512594058542373e-06
